"","Unnamed..0","tissue","endometriosis","severity","p202630_at","p202631_s_at","APPBP2"
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.40379584957252,7.35661542248157,8.38020563602704
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.31767787684429,7.20492936188489,8.26130361936459
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83325338701498,4.97687962887512,6.90506650794505
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.65538940475159,6.12604453447468,7.39071696961313
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.15595796710352,6.84625455220741,8.00110625965547
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.91755005880006,7.49872239363341,8.70813622621674
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.46893960924158,6.56655391643853,8.01774676284005
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34872294410344,6.18512745185444,7.76692519797894
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.81821429869026,5.90049921378041,7.35935675623533
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.56718380261465,5.74170012961259,7.15444196611362
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79830004029354,7.56728478573079,8.68279241301217
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.99813741310425,7.52079182519286,8.75946461914855
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1044615831706,6.72549726893413,8.41497942605237
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.046888461684,7.64647464236126,8.84668155202263
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0573090114476,6.93272897606242,8.49501899375501
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93947994685467,7.04266608074003,8.49107301379735
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.77462855857152,6.94866980065195,8.36164917961174
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79504853458897,7.21800987025235,8.50652920242066
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89265719720177,7.01807683031997,8.45536701376087
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89098788578919,7.50586771444006,8.69842780011463
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3234693691123,8.33650338358425,9.32998637634827
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74974156605593,7.50972439381499,8.62973297993546
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60943549424826,8.11741123165407,8.86342336295117
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.80364416633381,7.57017356562291,8.68690886597836
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67620810748994,7.93888544610884,8.80754677679939
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91757517608351,6.57602603127999,7.74680060368175
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10831153382149,6.76764237546289,7.93797695464219
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15696905677314,6.27234425264727,7.7146566547102
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10808024478853,6.41305473465568,7.7605674897221
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76977241869387,6.49953460934635,7.63465351402011
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70901628151273,6.25762109877263,7.48331869014268
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12986946055451,6.70755361603173,7.91871153829312
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26993710916959,5.33969647929172,6.80481679423066
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77938638125428,6.0741227628682,7.42675457206124
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18098012401438,6.14057367788257,7.66077690094848
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78993570388356,4.8277321429919,6.30883392343773
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42495089170717,7.22734714595926,8.32614901883322
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65046185790098,5.97869385167518,7.31457785478808
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46264153643822,6.34142550262032,7.40203351952927
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04550158800693,6.70639691315932,7.87594925058313
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75396578185778,7.43114288893145,8.09255433539461
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70421447297181,6.41879683061772,7.56150565179476
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03287362359246,5.21506856794478,7.12397109576862
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90907483418628,6.16959645632374,7.53933564525501
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54434916308222,6.56193423045758,7.5531416967699
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35724871939347,6.74679516345606,8.05202194142477
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61154784184154,5.82520029053976,7.21837406619065
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03662301630743,6.89567106729122,7.96614704179933
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11970122942644,7.04045217035202,8.08007669988923
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34531292345603,5.2464438483986,7.29587838592732
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98105884936573,6.73902149068325,7.86004017002449
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93554914761144,5.38918010466339,7.16236462613741
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91742148525281,5.14523576795285,6.53132862660283
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93687113452232,5.30033222044682,6.61860167748457
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23047705455327,5.98712385811082,7.60880045633205
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86956185055805,5.97072960527363,7.42014572791584
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74149261013,8.22415257508504,8.98282259260752
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45829320758959,7.19104295027561,7.8246680789326
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.762599615002,7.68061962652307,8.22160962076254
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18504081530549,7.39875889304747,8.29189985417648
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00943903062698,6.86221045361453,7.43582474212076
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61155079436505,6.23648041535195,6.9240156048585
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03291605368874,7.02525675837473,7.52908640603174
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.70876363146999,5.83205990635053,7.77041176891026
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.92634326819987,5.08287918813182,7.50461122816585
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.67431253593991,7.09636902198198,8.38534077896094
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.68758966371881,6.24632652676786,7.96695809524333
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.706902492305,6.1590455198829,7.93297400609395
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.66351843069656,7.47888432258877,8.57120137664266
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.66608478503349,5.5474995479655,7.6067921664995
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3189501874164,7.06570740461783,8.69232879601712
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0350988107918,8.08417771155927,9.05963826117554
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.85445194834987,5.7026275231547,7.77853973575229
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19921704402572,6.90740806459558,8.05331255431065
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.90688249715648,7.99878209684115,8.95283229699882
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95124867323237,7.05609690263855,8.50367278793546
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62911103484732,7.11948020419869,8.37429561952301
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0421803366836,5.90519301252034,7.97368667460197
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47366813869603,7.13425732507015,8.30396273188309
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.8725212404907,6.28081924732139,8.07667024390605
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39135467824474,6.92847583677847,7.6599152575116
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83600140109245,8.23952550481567,9.03776345295406
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64681998863992,6.60980423382273,8.12831211123133
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67025807871424,7.13348683343779,8.40187245607602
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33115775947005,6.82031404256776,8.07573590101891
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48077181608504,7.16436803059537,7.82256992334021
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62919866914579,6.77667762052156,8.20293814483368
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8927205781009,7.78613249963433,8.83942653886761
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63834801935884,6.53247717131431,8.08541259533657
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64928008929847,6.90654806261784,8.27791407595815
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63621645495355,6.41345717816323,8.02483681655839
