"","Unnamed..0","tissue","endometriosis","severity","p36994_at","p200954_at","ATP6V0C"
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.1770344730174,11.2270075074986,12.202020990258
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8573163148725,10.5416243639536,11.6994703394131
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.021890401883,11.0767742305572,12.0493323162201
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0753806971804,11.08780029664,12.0815904969102
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.6461479053048,10.4871340972009,11.5666410012529
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8653619841479,11.2420205025806,12.0536912433642
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5900284108622,9.98018334306934,11.2851058769658
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7816712242571,9.36347905909595,10.5725751416765
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.0918013324735,10.8798133543548,11.9858073434141
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0212368425874,11.145873267997,12.0835550552922
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9914155357204,9.69729091763158,10.844353226676
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7695236272907,10.7332542719666,11.7513889496287
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.9654259596036,10.8992777526927,11.9323518561482
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0318474049255,10.9448612205313,11.9883543127284
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.8483764225325,10.3027696848841,11.5755730537083
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.232753507816,10.0329190475478,11.1328362776819
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9362751827993,9.77788494105395,10.8570800619266
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8454584745482,10.7489738232273,11.7972161488878
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.9216155085354,11.0567711961202,11.9891933523278
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4402383436275,7.99271797482813,9.21647815922782
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5622847999791,8.0727617545078,9.31752327724345
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3140186157549,7.49367130409777,8.90384495992634
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5242370275888,8.00116179965498,9.26269941362189
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8385152802279,8.7155141770159,9.7770147286219
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5064965024748,7.33623885699645,8.92136767973562
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4416844303706,7.90338293274428,9.17253368155744
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.249323037314,8.06679986368174,9.15806145049787
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0252861646853,8.90590923220421,9.96559769844476
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4349807455453,8.01922155550204,9.22710115052367
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4215234781667,9.3928164368132,10.40716995749
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6675321579672,8.61243121474144,9.63998168635432
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5384424989493,9.50272752977583,10.5205850143626
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2254945692999,8.18464750804815,9.20507103867402
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3980926203876,8.08573847709386,9.24191554874073
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.4441231413473,10.3056754959603,11.3748993186538
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3744779982315,10.2050748220307,11.2897764101311
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6727183744762,10.5133121089766,11.5930152417264
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9619696955651,11.1664135962288,12.064191645897
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.1246253163227,10.9595337646312,12.0420795404769
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2014662850208,11.1934679330409,12.1974671090308
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3711879452523,10.3340294971606,11.3526087212065
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.0218164500654,10.9398131156912,11.9808147828783
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.1039626609684,11.1721167766242,12.1380397187963
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.958572537839,10.757833134639,11.858202836239
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.3189313677009,11.3099034215347,12.3144173946178
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5753869268753,10.3620721638857,11.4687295453805
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2535473293683,10.9336237275204,12.0935855284444
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.4980390702863,10.3563116708448,11.4271753705655
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6752424107046,10.4438821256625,11.5595622681835
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9417945752801,10.789090557146,11.8654425662131
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6195235927912,10.2536377321737,11.4365806624825
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.766981292869,9.94057090439935,11.3537760986342
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7172498725753,10.5219398752547,11.619594873915
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8912685454854,9.69725256601191,10.7942605557487
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5543227548617,10.2143756033583,11.38434917911
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9207376950732,10.7435546856055,11.8321461903394
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7964033471423,10.6350054459886,11.7157043965654
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9292356407987,10.6318566006769,11.7805461207378
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5819915901688,10.4490694898502,11.5155305400095
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6210564688204,10.4477928869632,11.5344246778918
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.174047515253,9.94057090439935,11.0573092098262
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7196876933442,10.8823508258627,11.8010192596034
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8969119442391,11.1864202252912,12.0416660847652
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5053448158483,10.3555664612891,11.4304556385687
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0827100082925,9.89465522138354,10.988682614838
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8266791303515,9.94057090439935,10.8836250173754
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9600955762065,9.94057090439935,10.9503332403029
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7082361992818,9.94057090439935,10.8244035518406
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8861487822784,9.94057090439935,10.9133598433389
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1168957124958,9.23622586946157,10.1765607909787
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0828890412435,9.01377572205949,10.0483323816515
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1730654057264,9.74342048250641,10.4582429441164
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.8960681094518,8.60304140173323,9.74955475559252
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2468927951685,8.92430440777028,10.0855986014694
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.6550123267646,8.02126516800865,9.33813874738663
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7210188641321,9.81320779660731,10.7671133303697
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9894844767978,8.85711473588085,9.92329960633933
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2450288989551,8.763029725511,10.0040293122331
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2372815678572,8.9931803771662,10.1152309725117
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5240763898266,9.57509817324758,10.5495872815371
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5045595099662,9.86784899707892,10.6862042535226
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8888134264361,8.70510334408538,9.79695838526074
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4288616222554,9.25613840243996,10.3425000123477
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.113371754017,7.98109036174129,9.04723105787915
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5173200325564,8.1992311293895,9.35827558097295
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5373300450982,8.23913298469166,9.38823151489493
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8527925508376,8.69618854803164,9.77449054943462
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.135852036768,8.89054248995424,10.0131972633611
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3281542861891,9.38654136012677,10.3573478231579
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2972507901649,9.03707695134831,10.1671638707566
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4766904117283,9.2488147894193,10.3627526005738
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3315019318054,9.18790682186986,10.2597043768376
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8005661209852,8.28027800327692,9.54042206213106
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8643110605634,8.70178434263104,9.78304770159722
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7094266389099,9.74580639389849,10.7276165164042
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6270298712755,8.25118990671496,9.43910988899523
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2654355915139,9.01039486850354,10.1379152300087
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6626142686998,8.14997694399696,9.40629560634838
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5009931161518,8.12010153472495,9.31054732543837
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8011511371217,8.45996616265755,9.63055864988963
