"","Unnamed..0","tissue","endometriosis","severity","p207839_s_at","p229729_at","TMEM8B"
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.25288783325645,6.36360253919494,5.80824518622569
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60341983096732,7.3456217613913,7.47452079617931
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.06592731436801,5.46333922747524,5.26463327092162
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24699482059329,7.95256310253991,7.5997789615666
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62098441553319,5.33993947068246,4.98046194310782
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41751338738906,4.97844014421204,4.69797676580055
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.31801478229397,6.49989299791356,6.40895389010377
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.14523339126014,6.37260039343378,6.25891689234696
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09549074251771,5.41059433378152,5.25304253814962
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.21035543880743,5.2273829456527,5.21886919223006
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48673360006902,5.24954567353556,4.86813963680229
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.15968927873874,5.04743212943251,5.10356070408563
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54326489912816,7.24547829246933,6.89437159579875
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.6013714100102,7.07026234186451,7.33581687593735
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1397963339162,5.2273829456527,5.18358963978445
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.74839435878365,5.2273829456527,4.98788865221817
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09485375458167,5.80918617958684,5.45201996708425
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.96617686641616,4.91465861823018,4.44041774232317
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49481223734946,4.85950685878913,4.67715954806929
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55290603270746,5.57864304889091,5.56577454079918
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24431770796464,5.46744873795088,5.35588322295776
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86114033744181,5.3688713364464,5.11500583694411
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.30749736010087,4.33364700409973,4.3205721821003
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93072600555569,5.13281280333162,5.03176940444366
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.07257654072114,4.36016967231189,4.21637310651651
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.32027538567905,5.2273829456527,4.77382916566587
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09485375458167,5.57864304889091,5.33674840173629
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09485375458167,5.2273829456527,5.16111835011719
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77602641378964,5.2273829456527,5.00170467972117
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12537696685729,5.6443581960105,5.38486758143389
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76823376859789,5.2273829456527,4.99780835712529
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03596498018284,7.3296341175374,7.18279954886012
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50079832546277,5.55623724028079,5.52851778287178
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10371636161753,7.95705412802844,7.53038524482298
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77667381272788,6.05771312292883,5.91719346782835
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01366855806363,6.82780544056276,6.9207369993132
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37651222075014,7.55970705564102,7.46810963819558
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51813222474899,6.28628526296295,5.90220874385597
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51532306589436,6.55890443215852,6.53711374902644
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65342670026787,6.24884086817162,5.95113378421975
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07593680458383,4.84070862580178,4.95832271519281
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46225253635444,6.50786357394634,5.98505805515039
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91678381702774,5.99174608705084,5.95426495203929
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09763248030477,5.2273829456527,5.16250771297874
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00537473523022,5.57864304889091,5.29200889206057
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55619854122584,6.66864137940765,6.11241996031675
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4403072093988,7.16197985692601,6.3011435331624
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13535102329809,6.6621421773552,6.39874660032664
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30582146660757,6.40385478615643,6.354838126382
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70764337481868,5.30684794037605,5.00724565759737
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54169667482511,7.92206397863766,7.73188032673139
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.19643185811379,5.83245413878497,5.51444299844938
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07809523956421,6.15025304839086,5.61417414397754
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84002499397218,6.80954582412788,6.82478540905003
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99332844833269,6.38057437142234,6.18695140987752
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21779197121672,6.58752699723009,6.4026594842234
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53649898588635,6.51363683240917,6.52506790914776
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01633023599559,7.5359943457986,7.2761622908971
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95427366223644,6.20565471581959,6.07996418902801
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35226074686887,6.36988613291691,6.36107343989289
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.26697192141046,4.79179907104086,4.02938549622566
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.04666169138755,3.89822511077922,3.47244340108339
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.68312832233887,3.31138554421795,3.49725693327841
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.32358836801188,5.2273829456527,4.27548565683229
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.53842449642257,5.10151496485776,4.81996973064016
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.94554730537238,5.57864304889091,5.26209517713164
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15590590959741,5.9733994833657,5.56465269648155
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.09485375458167,5.56808292958917,5.33146834208542
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.61741374271102,5.41194517003205,5.01467945637154
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.8333722782102,4.37186759065785,4.60261993443403
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.06216320130536,5.2273829456527,4.64477307347903
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.58670363065696,5.40766869087153,4.99718616076425
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.34860459512799,4.23330325892927,4.29095392702863
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99558907365907,5.14711445263812,4.57135176314859
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.9275386826647,4.88609186593326,4.40681527429898
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.65715337353218,4.64583417486922,4.1514937742007
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.29468239105838,5.7658847215273,5.53028355629284
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.26697192141046,4.2654098238239,3.76619087261718
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.09912769814168,4.65669018656982,4.37790894235575
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1287972736415,5.26918360592878,5.19899043978514
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.65575005603471,5.2273829456527,4.9415665008437
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99841613430267,5.2273829456527,5.11289953997768
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17567822857277,4.83680418776923,4.506241208171
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18020045159258,4.57826596474551,4.37923320816905
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58412800070064,5.32165619517246,4.95289209793655
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.57467417879013,4.31672086662236,3.44569752270624
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.17559165559402,4.56151170415443,4.36855167987422
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02371762517818,4.76846088908611,4.89608925713214
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09485375458167,5.69209006380693,5.3934719091943
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85362714326979,3.74157950267468,3.79760332297224
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73058255496195,5.07680431414375,4.90369343455285
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.38319979039303,4.71909932194861,4.05114955617082
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49781896396073,5.22001568022456,4.85891732209265
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.87579209544189,5.2273829456527,5.05158752054729
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46322437450226,5.02813253224546,4.74567845337386
