"","Unnamed..0","tissue","endometriosis","severity","p240344_x_at","p231840_x_at","LYRM7"
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12496560325842,5.54177580091705,6.33337070208774
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94878330386628,5.66364260142882,6.30621295264755
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22024701867207,5.31407499493971,5.76716100680589
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52384905716017,5.66325905441244,6.0935540557863
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80104185559848,5.66325905441244,5.73215045500546
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47739864983134,7.23194242859498,7.85467053921316
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25929337371002,5.66364260142882,6.96146798756942
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06201249105662,6.19782018485768,6.62991633795715
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38692927213116,6.51312112756445,6.9500251998478
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25885507051653,5.84327327061134,6.55106417056393
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80513653862001,5.66325905441244,6.23419779651623
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56134328208779,5.66325905441244,6.11230116825011
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0875562349164,5.66325905441244,6.37540764466442
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44714002894543,5.66364260142882,6.05539131518712
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06275852745702,5.66325905441244,5.86300879093473
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10680556479353,5.8603006175709,6.48355309118221
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01379428323756,5.61123452010886,5.81251440167321
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.32568745718399,4.86750329566295,5.59659537642347
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70698704879184,5.92872994480238,6.81785849679711
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0306920313356,7.10494890807092,7.06782046970326
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.610856025008,5.66364260142882,7.13724931321841
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09814813531125,5.54080539675763,6.81947676603444
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04487543787702,5.66325905441244,6.85406724614473
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80076185863709,5.66325905441244,6.73201045652477
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6408422360311,5.66325905441244,6.65205064522177
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80840008729311,5.66325905441244,6.73582957085278
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60920030288399,5.31407499493971,6.96163764891185
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.76306540258486,5.68145004609539,7.22225772434012
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.13150745604336,6.20833145836298,7.16991945720317
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.36680761426049,5.77415262471842,7.07048011948945
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.5971876820275,6.17240575221607,7.38479671712178
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.86821436491594,5.66364260142882,6.76592848317238
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.06960303607594,6.35413600499812,7.21186952053703
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88549943614932,5.66325905441244,6.27437924528088
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85236515964875,5.98689626964237,6.91963071464556
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28866908289603,6.59492878825271,7.44179893557437
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.59525469207245,6.9826115560448,7.78893312405862
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48373972920271,4.88334823792576,5.68354398356423
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97711543606419,7.88150557437458,8.42931050521939
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16568992096632,6.36243036747859,7.76406014422246
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47739864983134,6.50188748485828,7.48964306734481
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09621590139592,7.2053739833356,8.15079494236576
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62434345824079,5.3642104212784,6.49427693975959
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08465373759216,7.29690048937109,8.19077711348162
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47748434511024,5.89405161012744,6.68576797761884
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51040084667809,5.76089724701596,6.63564904684702
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06904484096838,5.96714949199198,7.01809716648018
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41365421569156,6.36325486815822,7.38845454192489
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.203888408603,6.30125508001173,7.25257174430736
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65690228412749,4.54414657522855,5.10052442967802
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47447240731995,5.93232734374163,7.20339987553079
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89527425577299,5.99017322361625,6.94272373969462
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4119548440982,6.26577633567487,7.33886558988654
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19135625978962,5.59525803223972,6.89330714601467
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24857123438778,5.96323960748325,7.10590542093552
