"","Unnamed..0","tissue","endometriosis","severity","p223031_s_at","p223029_s_at","TRAF7"
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9975352067602,7.70802176597111,7.85277848636566
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.89345946470285,9.05876127462876,8.9761103696658
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.14890529378406,8.11253955037086,8.63072242207746
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.8967380191,8.06271210952046,8.47972506431023
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.30621211728005,9.07728329529514,9.19174770628759
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.18595612854469,9.77080963542593,9.47838288198531
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95449190368198,6.28910437049069,7.12179813708634
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.87643194171162,7.97700953107136,8.42672073639149
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.95491743964139,8.2941100505494,8.6245137450954
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.24997915389426,7.38340788504611,7.81669351947018
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.771642764324,7.94094443947043,8.35629360189721
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18104236174418,8.98746993172683,9.08425614673551
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.75328445887649,7.38724681328429,8.07026563608039
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.79745845207517,8.68558382393937,8.74152113800727
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80822502996046,7.38340788504611,8.09581645750328
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4113404232188,7.38340788504611,7.89737415413246
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86997794138363,8.97250921612286,8.92124357875324
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.73234848937583,7.81329530825262,8.27282189881423
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04397437877529,9.18092286342628,9.11244862110079
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.04109635240505,7.98815048810301,8.51462342025403
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73384098415231,8.16607341726499,8.44995720070865
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.0327037169003,8.27202577879443,8.65236474784736
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04796885399653,8.82084633163228,8.93440759281441
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5734566887392,8.59664317118505,8.58504992996212
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64156993969719,8.10701468139785,8.37429231054752
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.54456398917605,9.066329360857,8.80544667501653
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.74526997834653,7.74373869371019,8.24450433602836
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.68125025836594,6.77710640414935,7.22917833125764
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79359770859949,8.55683366090774,8.67521568475362
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95972531917061,8.15887107335265,8.05929819626163
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.89242302871016,7.29060488976786,7.59151395923901
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10880638030016,8.01502609521109,8.06191623775563
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.43787526340262,8.58420921652739,8.511042239965
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13327440273745,8.51298118488942,8.32312779381343
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.25962553714347,8.23707819224872,8.2483518646961
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61836802493826,6.9950624505856,7.30671523776193
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73717669364795,7.29628247175795,7.51672958270295
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.52400409512229,7.87851989088993,8.20126199300611
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.63011238521624,8.54042630186369,8.58526934353996
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62622049399313,5.44822706641649,6.53722378020481
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5207277806643,5.44822706641649,6.4844774235404
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52140150001288,5.47068177851216,6.49604163926252
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40069286393236,5.72995020724873,6.56532153559055
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51986754568557,6.06302568450176,6.79144661509367
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24267021395145,6.10694905084063,6.67480963239604
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33760133482184,5.44822706641649,6.39291420061917
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21964131920796,6.10316430190773,6.66140281055785
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43113224473518,6.33731518594745,6.88422371534132
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13592712852946,6.26189607234927,6.69891160043936
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54332456488728,5.70862575745584,6.62597516117156
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46960433531237,6.40146759056468,6.93553596293853
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95972531917061,6.53699961677759,7.2483624679741
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57483104917344,6.51279316371223,7.04381210644283
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37067284922693,5.8445232240805,6.60759803665371
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65945810918603,7.83489398962374,8.24717604940489
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95254996661614,7.30794521445024,7.63024759053319
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9581648878595,7.55493634446687,7.75655061616319
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78533103211356,8.59586947150124,8.6906002518074
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16727637862686,8.9126593729367,9.03996787578178
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93952745970697,8.7448141827894,8.84217082124819
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56935861129496,8.26959491651117,8.41947676390307
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73944693186847,8.52723479713733,8.6333408645029
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55342199258866,8.29813356676372,8.42577777967619
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72014933547569,7.82621579332759,8.27318256440164
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86862087531746,8.6961196999602,8.78237028763883
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42366989374463,7.59488798721771,8.00927894048117
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51507820976746,8.33535404424102,8.42521612700424
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4673232671044,8.06670306939614,8.26701316825027
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62313696571603,8.1170441555995,8.37009056065776
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78324597335883,8.08232006857273,8.43278302096578
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11611856061316,8.40427296007906,8.76019576034611
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17829647105454,7.44462503096541,8.31146075100997
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.2828945330843,8.31210999241274,8.29750226274852
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17764765995846,7.62959100480255,7.9036193323805
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80626216821498,7.95195067832403,8.3791064232695
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35858810736911,9.09057205370075,9.22458008053493
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.97596659880439,7.90649014306184,8.44122837093312
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46022739885252,8.3134574620698,8.38684243046116
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46154819966281,7.98164288939622,8.22159554452951
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69592915010051,8.24032058594964,8.46812486802508
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30989209821083,7.67961575933908,7.99475392877495
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96681072971502,8.64860997650174,8.80771035310838
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04386756982521,8.80549916553109,8.92468336767815
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.88864970763867,8.12568512117748,8.50716741440807
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66407904321735,7.9151060366725,8.28959253994493
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25908338402814,7.16932493315581,7.21420415859198
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1435093541516,7.32626007222706,7.23488471318933
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06803713207073,7.01399898349658,7.04101805778365
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1200977263868,7.38340788504611,7.25175280571646
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8147661090838,6.82500657818514,6.81988634363447
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13259724255172,7.29408535219097,7.21334129737135
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44725337738837,7.29408535219097,7.37066936478967
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.23360932314224,6.10832301495565,6.67096616904895
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.11291911307813,5.97966436915013,6.54629174111413
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.34462603064877,6.31194734969604,6.8282866901724
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.5162290827833,6.17611979747444,6.84617444012887
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27233195018406,6.22656465244014,6.7494483013121
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00335792185713,6.32507494918701,6.66421643552207
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.22943738573304,6.44777318449876,6.8386052851159
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58232940693239,6.4567499551127,7.01953968102254
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94730393721013,6.76514951796552,6.85622672758783
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03080669302448,6.3268876326713,6.67884716284789
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40416224248725,6.05034756298671,6.72725490273698
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95004756729766,5.57322615075184,6.26163685902475
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98502923437853,6.44777318449876,6.71640120943865
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79096043802401,6.44777318449876,6.61936681126138
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24019671752886,6.38785312986316,6.81402492369601
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18592556235601,6.04979019386148,6.61785787810875
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89347189076477,6.01583557112281,6.45465373094379
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84416889914061,5.49411596968092,6.16914243441077
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66314305705592,6.41787026462798,6.54050666084195
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88193799749696,5.72737427287922,6.30465613518809
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99077121900515,6.35222613308938,6.67149867604726
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01666959148769,5.86450464367187,6.44058711757978
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08539410511005,6.44777318449876,6.76658364480441
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10491784347911,6.29895443781875,6.70193614064893
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87695232113855,6.15525996118788,6.51610614116322
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05912302962099,6.05055482964883,6.55483892963491
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36501994897518,6.33639119676509,6.35070557287013
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04983970540092,6.43932225977416,6.74458098258754
