"","Unnamed..0","tissue","endometriosis","severity","p1554080_at","p1553510_s_at","p213098_at","CNOT9"
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.78375198194947,4.16695943482802,4.92493931930734,3.95855024536161
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.95916421034912,3.98581407728367,4.73371697835536,3.89289842199605
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.40422894578756,3.26523925823082,3.83975238060306,3.16974019487381
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.59012495822339,3.49685753360828,3.26376353383631,3.11691534188933
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.65624888103,4.01024355998267,3.64520864867371,3.43723369656213
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.02009010279528,3.98581407728367,3.82358146849933,3.60982854952609
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.95054582018081,2.87367531219112,4.92493931930734,3.58305348389309
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.17360518472724,4.05309828909936,5.01768156392652,4.41479501258437
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.95054582018081,3.72026645549222,4.92493931930734,3.86525053166012
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.02404273977196,3.269688349399,5.39934239326977,4.23102449414691
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.71958217032408,3.98581407728367,5.20408958138697,3.96982860966491
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58737305923383,3.64400081756259,4.92493931930734,3.71877106536792
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.5857852532554,3.72026645549222,5.13163745466636,3.81256305447133
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.65624888103,3.40967153072536,4.92493931930734,3.66361991035423
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.95198707459307,4.15643160836853,5.18362081823602,4.09734650039921
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.29115600561653,3.98581407728367,4.92493931930734,4.06730313406918
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.99918416063193,3.45858149255876,5.32203848907304,3.92660138075458
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.47431465657798,3.27425825641772,5.11976397800607,3.62277896366726
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55628659012882,4.14637776357284,5.13655309302485,3.9464058155755
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.23602791534862,2.36838898639233,4.92493931930734,3.17645207368276
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.69247808460095,3.80837171324358,4.92493931930734,3.80859637238396
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.54349754322836,5.24853897185886,4.92493931930734,5.23899194479819
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.44874470735489,3.54184968088573,4.82690953424921,3.60583464082994
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.86181072146693,2.76889478413226,4.90177606962705,3.51082719174208
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.89437069304425,4.48314797929059,4.92493931930734,4.76748599721406
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.42208273398524,4.06331431417557,4.92493931930734,4.13677878915605
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.45280023573631,2.68329324761422,4.92493931930734,3.35367760088596
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.30636744652862,2.95427365581521,5.07665673951207,4.11243261395197
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.99733179352434,4.05309828909936,5.54996245216769,4.20013084493046
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.67615866418179,2.65585443997282,4.92493931930734,3.41898414115398
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.95054582018081,2.54848437148174,4.77448638154108,3.42450552440121
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.44886247009195,3.6162544283308,4.92493931930734,3.6633520725767
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.41284868471025,4.03019009155426,4.89744628955287,4.44682835527246
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.65508311655324,2.7765057110199,5.5221720199332,3.98458694916878
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.80852055741036,3.36349246688473,5.205020852738,3.7923446256777
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.45280023573631,3.65118897385849,4.92493931930734,3.67630950963405
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.68710287283215,3.72026645549222,4.92493931930734,4.11076954921057
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.65624888103,3.77616518598241,4.92493931930734,3.78578446210658
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.45707036203225,3.36185914019571,4.97478720104858,3.59790556775885
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.45617324551823,3.31497824871803,5.457444333235,3.74286527582375
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.48973958503013,4.4440916442442,5.10864919900134,4.34749347609189
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.28797746699349,3.74622368719197,4.92493931930734,4.31971349116427
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.03422982370497,5.2147898868157,4.92493931930734,5.39131967660934
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.96255648313224,3.49033927773577,4.78384551056741,3.74558042381181
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49167981047596,4.02931396829623,4.92493931930734,4.14864436602651
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49489604567648,5.52800118718665,4.92493931930734,4.98261218405682
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09866133663471,4.30639739531858,4.92493931930734,4.77666601708688
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.65683455192967,4.39221271314475,4.92493931930734,3.99132886146059
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56926643984308,4.64181537137002,5.13416334752148,4.44841505291153
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.32315280346329,4.24790745758437,4.92493931930734,4.498666526785
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71971264456619,4.6246875875321,4.92493931930734,4.75644651713521
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.50112612736358,5.54201847422797,4.92493931930734,5.65602797363296
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.9133498425907,3.98581407728367,4.92493931930734,3.9413677463939
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.92789356154646,4.15546426259789,4.92493931930734,4.33609904781723
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35196805458494,6.44302965598841,5.90397486907638,6.56632419321658
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36318947143192,6.04670528298484,5.82816003255037,6.07935159565571
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.13494190818719,5.81429786607528,4.92493931930734,5.62472636452327
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32823741095237,5.54294095466303,5.23219229298519,5.36779021953353
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30781438554432,6.06992707896481,5.29016702186435,5.88930282879116
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71289562465208,6.12064672895858,6.0620890151474,5.96521045625269
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1710065001162,6.00077948766129,5.52453352130655,5.89877316969468
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18159995143936,6.75946718205313,5.95897956935358,6.63334890094869
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25378366310614,5.62231514275182,4.92493931930734,5.60034604172177
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57585295901688,6.05708642630164,5.19131194637937,5.94141711056596
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65369791105857,5.51551470372719,4.96398472460335,5.37773244646304
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49937222872813,6.43934471798429,5.90193684128651,6.28021792933298
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.18290645835765,4.35460821660509,5.28597960918288,4.94116476138187
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73185315513676,6.55041716527586,6.04892958824859,6.44373330288707
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7552086760097,6.56662913505824,5.6957040321999,6.33918061442261
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.66297355858248,3.84477600278033,4.92493931930734,3.81089629355672
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42908197110533,4.05309828909936,4.9143632110669,4.46551449042386
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.67414307280539,5.28703306735237,4.92493931930734,4.96203848648837
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67938394830916,4.10134968411691,4.92493931930734,3.90189098391114
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.44874470735489,3.25633526190862,4.92493931930734,3.54333976285695
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.65624888103,3.81996843838798,4.97899325103067,3.81840352348288
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6038092325228,4.99454389583005,5.59522637087818,5.39785983307701
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.47020588900206,3.98581407728367,5.39809223670147,4.2847040676624
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19807816310247,4.10447956226915,4.95831237278339,4.42029003271834
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.44874470735489,2.82817516284771,4.38293148379033,3.21995045133098
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71365391574967,3.61328370573461,5.28986510658623,4.20560090935684
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85025227449191,3.98581407728367,4.92493931930734,4.25366855702764
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.75493009348739,3.69122990496215,4.92493931930734,3.79036643925229
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21224876932256,4.01605141735457,5.16699857168029,4.46509958611914
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.20934877678652,3.90183340369452,5.68256224708767,4.59791480918957
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.61623760088834,3.98581407728367,4.92493931930734,3.84233033249312
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49801932074694,2.36838898639233,4.92493931930734,3.26378254214887
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.81734732999578,3.72026645549222,5.59509741941536,4.37757040163445
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.339861972274,3.98745328815178,4.92493931930734,4.41741819324437
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58908899072196,4.85931300000021,5.92213939685999,5.45684712919405
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.96247643716454,3.64761504647817,4.92493931930734,4.17834360098335
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67714002845815,3.50920907677734,4.87578430124239,3.68737780215929
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.1049433491764,3.605014670201,4.92493931930734,3.87829911289491
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.08679945984464,3.36783255754933,4.92493931930734,3.7931904455671
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.32010003655707,4.05309828909936,5.01923025099521,4.13080952555055
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95859706273837,4.05309828909936,5.67820401467784,4.22996645550519
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05220862389853,4.11873730358523,5.16122499744428,4.44405697497601
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0242278504188,4.05806092121437,5.13187723138667,4.40472200100661
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.65624888103,3.98581407728367,5.43158702680029,4.02454999503799
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.87913488103079,3.98984792478392,4.9544437485617,4.27447551812547
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50922472324929,4.49273833413475,4.9538642521657,4.65194243651658
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.85582729858507,3.8727748800203,3.32031448067934,3.34963888642824
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.45280023573631,3.26933860166309,3.35592053828442,3.02601979189461
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.44874470735489,3.67881034604672,3.26376353383631,3.13043952907931
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.95054582018081,3.67220940493911,4.06089069414945,3.56121530642312
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.95054582018081,4.20439784497739,4.92493931930734,4.02662766148851
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.45249374717646,3.72026645549222,4.92493931930734,3.69923317399201
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.41580769088046,4.05309828909936,4.72323109580055,4.06404569192679
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.05236222835015,3.19167138868421,3.71473252772544,3.65292204825327
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.99240765609379,3.98680372283295,3.9052488574384,3.96148674545505
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.97611769149689,4.28833268441116,4.92493931930734,4.7297965650718
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.89626033624324,4.99622490015374,4.89361646683424,5.26203390107707
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.5252671816984,4.19531687024255,4.8245948221444,4.51505962469512
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.96296670731136,4.41566499216428,4.92493931930734,4.76785700626099
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1693837007727,4.18708939062564,4.92493931930734,4.76047080356856
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.1607263382523,4.13748548543262,4.92493931930734,4.40771704766409
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.43265658645534,4.98735328071982,4.92493931930734,4.7816497288275
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.0513483264401,4.40280018703067,4.85698672463229,4.43704507936769
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36579456372311,5.14172632265571,5.22277435070576,5.24343174569486
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71163386769357,5.74063831298591,5.55322616577207,5.66849944881718
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10712781385043,4.77877446548803,5.29478161552261,5.06022796495369
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.63370995888392,4.30509244614056,4.92641987173929,4.62174075892126
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05380753507297,4.79851911280113,4.92493931930734,4.92575532239381
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.45496999739499,4.33459419113765,4.96848976276686,4.5860179837665
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83967352290577,5.67505110436026,4.92493931930734,5.47988798219112
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63625545238433,4.24617505773001,4.92493931930734,4.60245660980723
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.04165696512184,4.1725465791502,4.96944918521068,4.39455090982757
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06400223483448,4.54220331476246,3.80619213372896,4.4707992277753
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17973478753325,5.6234840225221,5.50724714468674,5.43682198491403
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58585285423639,4.54207183404098,4.92493931930734,5.01762133586157
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73509403947075,5.7901628534594,5.9606114203445,6.16195610442488
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76916820704681,5.30038185099824,4.92493931930734,4.99816312578413
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17496901861347,4.35019454436079,4.92493931930734,4.4833676274272
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19725568551862,5.70682941512506,5.34179848715871,5.7486278626008
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89217568461719,4.94614623428301,5.06283361724998,5.30038517871673
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88817053365559,5.70813186993876,4.96894430584876,5.5217489031477
