"","Unnamed..0","tissue","endometriosis","severity","p242263_at","p202195_s_at","TMED5"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.1336157933433,4.30179132363891,3.71770355849111
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.30139070094947,4.62131981436853,3.461355257659
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46644007295868,5.81696839999295,5.14170423647582
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.7942115161684,4.91502055914412,3.85461603765626
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.4399003600996,4.97994717509619,3.7099237675979
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.72011213161807,4.14325206416957,3.43168209789382
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.58327354347839,5.2297956887097,4.40653461609404
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.31675324350226,4.00995053475446,3.16335188912836
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.30139070094947,4.15609871925587,3.22874471010267
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12933178788904,6.18582761855063,6.15757970321983
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.87003646733491,6.83103021974557,5.85053334354024
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.88924830518279,4.15609871925587,3.52267351221933
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.26366100665107,6.58853181329735,5.92609640997421
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.44270517172676,5.16019737762636,3.80145127467656
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.96371441195103,4.15609871925587,4.05990656560345
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76408792892982,5.86373858525306,4.81391325709144
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.4638797505759,6.05917185818967,5.26152580438279
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.50290948949611,5.05607405537885,4.27949177243748
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.47891548643497,6.53331493525374,6.00611521084435
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.4638797505759,6.32150395442808,5.39269185250199
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.00828548264724,6.37292071236353,5.19060309750538
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.52928519829409,5.4772856718636,4.50328543507884
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.12152847966622,6.24961177457739,5.1855701271218
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.65805344018931,5.90118548498859,4.27961946258895
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.30139070094947,4.21310616070568,3.25724843082758
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.3132005358604,4.15609871925587,3.23464962755814
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.44095087561064,6.72622532272956,5.0835880991701
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.44912830421419,4.61710200963252,4.03311515692335
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.76544901545361,5.60390422962625,4.68467662253993
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.44095087561064,5.51500012958669,4.47797550259867
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70238634185322,6.33753601089442,6.01996117637382
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.72000556065557,6.02209036981639,4.87104796523598
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25208187598115,7.45180615195721,7.35194401396918
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43256894923444,7.60815266771951,7.52036080847698
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.2883944963172,6.09546227859287,5.69192838745504
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37332637463666,5.42215929250697,4.89774283357182
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82810384629322,7.15686842298788,6.99248613464055
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.80699573803715,7.12694836612655,6.96697205208185
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88455452094779,7.22045321602339,6.55250386848559
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.36801251618018,5.83879549430448,5.60340400524233
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.00596057602003,4.67968078569416,3.84282068085709
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.88874975759433,6.03015058814061,5.45945017286747
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16509933369736,7.3095191371685,6.73730923543293
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.36202156036998,6.85250368885701,6.1072626246135
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75856346735814,6.50957144227076,6.13406745481445
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86378083331002,7.2482688802955,7.05602485680276
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65026567655072,6.99983369057697,6.82504968356385
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6188745957003,6.41395060960938,6.01641260265484
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86296275724594,6.28135119182086,5.5721569745334
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31012048719662,6.97476563329181,6.64244306024422
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68114042762324,7.40150229578611,7.54132136170468
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2579900443822,7.36137356380683,6.80968180409451
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75418037083723,7.87935131943852,7.81676584513787
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59502288412409,7.36595718868582,6.98049003640496
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64723130536769,5.86014296926375,6.25368713731572
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.416227827819,7.09112871148414,6.75367826965157
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18038510642186,7.32913364748524,6.75475937695355
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87940882862944,6.68386931500405,6.28163907181674
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37944535518581,7.37750193655018,6.878473645868
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63275174374432,6.35312701136045,5.49293937755239
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19841412391203,7.2783432672325,6.73837869557226
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18635056717363,4.45802063862806,3.82218560290084
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30653901519644,6.58938692291896,5.9479629690577
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.38566457324334,6.78660556280867,5.586135068026
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07815406069817,4.84259288255886,3.96037347162851
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.14243876349401,6.46180143867051,5.80212010108226
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98167209815348,5.0555134051551,4.01859275165429
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36560990276206,6.58098510608979,5.47329750442593
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29661001924149,6.18162645803238,5.73911823863694
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4638797505759,6.24535250233388,5.35461612645489
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4638797505759,6.5635719946398,5.51372587260785
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83116594471366,7.93447847868376,6.88282221169871
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76794896999899,6.040213731082,5.40408135054049
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4399003600996,4.15609871925587,3.29799953967774
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48935833737948,4.46890754645844,3.97913294191896
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.30423753778164,6.04185208664456,5.1730448122131
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.54418926261242,6.20809492880562,5.37614209570902
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01293420414712,7.58632468065109,6.79962944239911
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4399003600996,4.43919417055988,3.43954726532974
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4638797505759,5.92781538875724,5.19584756966657
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6729190842379,6.87784064164298,6.27537986294044
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.44095087561064,6.16807378648343,4.80451233104704
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.16381975993306,5.40245477870964,4.78313726932135
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.93574163879141,6.24522393572779,5.0904827872596
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.175469062526,6.41497899730743,4.79522402991672
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.9913959017452,5.54945862623667,4.77042726399094
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05418986509035,5.61399666170739,4.83409326339887
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50584021219709,5.54695957080278,5.02639989149993
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58570018647024,7.91353343423275,7.7496168103515
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.7333559146238,6.30294769894446,6.01815180678413
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57521311441753,6.32811495359484,6.45166403400619
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34849336545355,6.5455400146277,6.44701669004063
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.04328794197561,5.41610054095456,4.72969424146508
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92536307806818,5.92632079889656,4.92584193848237
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4638797505759,5.22615565286266,4.84501770171928
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.96670566511513,4.97233784507329,4.96952175509421
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6517754532152,6.09808341237561,6.3749294327954
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.92464541483401,5.47306993399558,5.19885767441479
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.21602618460177,6.83316951061347,7.02459784760762
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.99342171394312,5.71886475646396,5.85614323520354
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.778376178878,6.94247383230987,6.86042500559394
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.75466759496006,6.05341599322376,6.40404179409191
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55718485359324,6.50292997048153,7.03005741203738
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64384649809057,7.58866075953098,7.61625362881077
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.73109554477342,5.33473185297329,5.53291369887335
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78771649178939,7.5230878506226,7.655402171206
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24869727778962,6.66508828313315,6.45689278046138
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77558571122516,5.99246752751708,5.38402661937112
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77457414789358,5.51975240725802,5.1471632775758
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39473926635618,5.74725606595494,6.07099766615556
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99604157550942,7.08538979292742,6.54071568421842
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44134416558049,6.31044353391681,6.37589384974865
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65336783509069,5.75009618313086,5.70173200911078
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23263145648746,8.03456060027148,7.63359602837947
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.10614164359353,6.27623756340656,6.19118960350004
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10408406160252,6.41431562498824,5.75919984329538
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09501157644126,5.9874397797435,5.54122567809238
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13103447585265,7.89627548136821,8.01365497861043
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.58623173316454,6.04532898208268,5.31578035762361
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93151317360568,7.75676559167518,7.34413938264043
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37199318132576,6.57388162096092,5.47293740114334
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.00228618196437,6.43715728886586,5.71972173541512
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42908049637428,6.18672183373987,5.80790116505707
