"","Unnamed..0","tissue","endometriosis","severity","p204645_at","p213743_at","CCNT2"
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24212187039862,7.27162304434242,7.25687245737052
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36713296326965,8.08573318897736,8.22643307612351
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07297530777863,6.81780780507018,6.9453915564244
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94051256641813,7.17544215406954,7.05797736024383
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69485530172842,8.03519534438023,7.36502532305433
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46903666291561,6.06432015767512,6.26667841029536
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02610615683338,7.94808935210846,7.98709775447092
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22492835438206,7.1119923445278,6.66846034945493
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71683050872105,7.44483815181695,7.580834330269
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44416409488811,7.71918245634602,7.58167327561706
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33179961672421,7.30298069149708,7.31739015411064
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13732891578308,7.90793494418651,7.5226319299848
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58477913947041,6.53001535916044,5.55739724931543
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28111254424395,7.75846555835049,8.01978905129722
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27125677555528,7.73670644384375,8.00398160969952
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79296626279764,8.12695286370322,7.95995956325043
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88779282992821,6.51975464597345,6.70377373795083
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91956812889957,7.42193530432198,7.17075171661078
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64962632388658,7.52652944317523,7.58807788353091
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62546133243814,7.52512128057626,7.5752913065072
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00674018665832,7.69507335142445,7.35090676904139
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76224616248274,7.89237180035022,7.82730898141648
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22875635679352,6.73248845859394,6.98062240769373
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78958014778561,6.41321524379878,6.6013976957922
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83190024993314,8.02782281105879,7.92986153049597
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19612182481615,7.99031510512802,8.09321846497208
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39609440105067,8.42580086592625,8.91094763348846
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34385946496067,8.49132913548211,8.91759430022139
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32155617834774,8.09242110471984,8.70698864153379
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.35638224180436,8.1920146539216,8.77419844786298
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60538578033009,8.00916447966047,8.30727512999528
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32569766476972,7.43883423179746,7.88226594828359
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88881319969015,7.74720309268578,7.81800814618796
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.52694792315038,9.3043702763679,9.41565909975914
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.48390219938145,9.02997344690281,9.25693782314213
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.39291947702234,9.03694070579906,9.2149300914107
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.39348138344673,8.88514742456993,9.13931440400833
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.63226148203074,8.92883448969688,9.28054798586381
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33565920181608,8.85016748998552,9.0929133459008
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.55951664715142,8.89455193286981,9.22703429001061
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7979534419193,9.29203855822196,9.54499600007063
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.55518095267955,8.9880414619363,9.27161120730792
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.95053846500176,9.31997993637884,9.6352592006903
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27541803906679,8.65946980266184,8.96744392086432
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32459818177499,8.75828270624606,9.04144044401053
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.54777585453887,9.08867828739613,9.3182270709675
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33396209554058,9.12143388516207,9.22769799035132
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70195938368865,9.05820704913622,9.38008321641243
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09697058334083,8.75836713997277,8.9276688616568
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.660186682815,8.49559159670442,9.07788913975971
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80501299885097,8.89740610114041,9.35120954999569
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.20907138598209,8.93690738895445,9.07298938746827
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32149381040116,8.84531557734012,9.08340469387064
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46353679001405,9.0151474895914,9.23934213980272
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.79619421771607,9.26363818847081,9.52991620309344
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.71825518455865,8.68618968136869,9.20222243296367
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42621506843895,9.09598410534944,9.2610995868942
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.4103308439899,8.88518991709964,9.14776038054477
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28012444053007,9.0183585167695,9.14924147864978
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56849965928955,8.91294295147523,9.24072130538239
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29281372865467,8.97385587098911,9.13333479982189
