"","Unnamed..0","tissue","endometriosis","severity","p223166_x_at","p225377_at","RABL6"
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68762714191344,7.50200519959951,7.59481617075648
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03158930827557,9.30011689948006,8.66585310387782
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65102864151062,7.61953805106018,7.6352833462854
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65073830541626,7.59887341442186,7.62480585991906
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81588619987947,7.53101129820356,7.67344874904152
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75045943166519,7.01933607329627,7.38489775248073
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64278781860028,7.44113655817376,8.04196218838702
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34335417381884,7.77334377848037,8.0583489761496
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40061857065141,8.71251682349495,9.05656769707318
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81801925577076,8.22448513373828,8.52125219475452
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82593960682174,7.65075932297493,8.23834946489833
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09139095096968,8.69721196088602,8.89430145592785
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29265268061631,7.53101129820356,7.91183198940993
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.29101067748816,8.90351495872119,9.09726281810467
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02551741028363,7.87163396124601,8.44857568576482
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13965873140377,7.89140904805174,8.01553388972776
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77093246339625,7.52967522272941,8.15030384306283
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61645628908708,7.39598920577648,8.00622274743178
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72120160262185,7.42296776950308,7.57208468606246
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69925146011025,8.48807292248009,8.59366219129517
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7305864893429,9.17188080428204,9.45123364681247
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.98197957356968,8.3411539181262,9.16156674584794
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02119774141591,8.15355788184179,8.58737781162885
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49896299289586,8.38243622572498,8.44069960931042
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65172406847456,6.83413719892671,7.74293063370064
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82849590381324,8.95570218965754,9.39209904673539
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40126776978341,8.46442996164135,8.43284886571238
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51449853211619,7.66146988405358,8.08798420808488
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60025037170315,5.89046542881849,7.24535790026082
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.63570622808814,8.31043206316485,8.47306914562649
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01968622630629,7.47995423761596,8.24982023196112
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53787798189069,7.85725641727466,8.19756719958268
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83534078686896,9.00682809953156,8.92108444320026
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68351724704942,7.68779822475365,8.18565773590153
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83837618345562,7.52362624450656,8.18100121398109
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16513024774716,6.847675201392,6.50640272456958
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12334297927354,7.41022840737459,6.76678569332407
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19802278221784,7.19856707591621,6.69829492906702
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58221295142921,7.75460784701717,7.16841039922319
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04529926218222,7.41500885409532,7.23015405813877
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42587449165369,7.95606768793159,7.69097108979264
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73479899104902,8.2910772025767,8.01293809681286
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.56019818879388,5.74872359450178,6.15446089164783
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.91618377148376,5.45782037810307,6.18700207479341
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.7977420228228,8.27099246087045,7.53436724184663
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1043292625324,6.31969804620552,6.71201365436896
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83618116106359,6.74414181256779,6.79016148681569
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.41875304719329,7.62067467226191,7.0197138597276
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9025492972702,6.50595339894377,6.70425134810699
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94041291621494,5.9125684554123,6.42649068581362
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99445237705259,6.79743220447298,6.89594229076278
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.19367928590395,5.9907979101977,6.59223859805082
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72451375652672,6.60189108952399,6.66320242302536
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8828344015766,7.93955372020928,7.41119406089294
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66861086868844,8.22439816688249,7.44650451778547
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9914726133533,8.70789419075802,7.84968340205566
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75039758659865,6.86384745200156,7.3071225193001
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53618416494977,7.77274403160346,7.15446409827661
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63233588221159,6.51076406488786,6.57154997354973
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07672199731204,5.47824450651116,5.7774832519116
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62067417655207,7.85639210049056,7.23853313852132
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27418837586046,6.47558343533098,6.37488590559572
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57167029215332,8.42150516110525,7.99658772662928
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19537593220337,6.50370534336386,6.84954063778362
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3663341617763,4.99732120669866,5.68182768423748
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17884616238829,8.32213032819121,7.75048824528975
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51479256263312,8.04376303242039,7.27927779752675
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83751050836166,8.08480607658104,7.46115829247135
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78627120661136,8.40330280920479,7.59478700790808
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21415097169198,8.85500232246318,8.03457664707758
