"","Unnamed..0","tissue","endometriosis","severity","p212945_s_at","p230848_s_at","p235409_at","MGA"
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.24479429661555,8.22321408222934,6.73376650937605,8.06725829607365
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.37859799491064,8.87094188996901,5.63356283319303,7.62770090602423
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93340212312941,7.76794089213762,6.69233295618185,7.79789199048296
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.01560775309651,4.77516964614395,5.93810028327512,6.57629256083853
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.5842839986621,5.77628219089192,4.76190803646182,6.70749140867195
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.83460254585112,6.64342577821538,7.90049081545169,7.79283971317273
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.19522472970639,5.64156591796396,5.39568261546939,6.74415775437991
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.10653744136765,5.64156591796396,5.66732167249057,6.80514167727406
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.85902086422232,6.13756332540164,7.65230219357694,7.5496287944003
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.03945805630625,5.64156591796396,5.16981488157481,6.61694628528167
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17541545528936,5.71251026550135,4.77011620686552,6.55268064255208
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5170650315866,5.85880274435502,5.17037576235231,6.51541451276464
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.28477938694502,5.64156591796396,5.24545925414661,6.72393485301853
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02717189159966,5.78669719733811,5.56708150915904,6.7936501993656
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12890362603809,6.4918490089712,8.93621479621984,8.18565581040971
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85584062425868,5.98789340292096,8.07908315145425,7.64093905954463
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.83848694492187,6.18249475865589,8.10885738955398,7.70994636437725
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.35555296065358,5.64156591796396,5.01434587650915,6.6704882517089
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94285074282328,5.78669719733811,7.4087057027997,7.37941788098703
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98615612204195,5.64156591796396,6.51817834752202,7.04863346250931
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2122859594983,5.31560476338389,4.9607818699153,6.49622419759916
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76647053002251,5.78669719733811,7.15268340744788,6.9019503782695
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06212514648737,5.64156591796396,5.63490413434341,6.77953173293158
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91045946256466,6.25726636550522,7.13897853076418,7.43556811961135
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86261762937693,5.64156591796396,5.56295942030554,7.02238098921548
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60451443274363,5.73464233803664,4.63015752953394,6.3231047667714
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50291623424223,6.11588033593492,7.02506218237301,7.21461958418339
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55878922882073,6.54225706207944,7.53942359258214,7.5468232944941
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50193049513396,5.99050808384502,7.62225444410812,7.37156434102903
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71714889213024,6.11259072869873,7.66445493669291,7.49806485250729
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39533012869736,5.96317400707629,7.52313502404202,7.29387971993856
