"","Unnamed..0","tissue","endometriosis","severity","p203802_x_at","p213773_x_at","NSUN5"
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80095881842354,9.65678039796553,9.22886960819454
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.48148550374216,10.4709970629035,9.97624128332283
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22018683554533,10.3638017713327,9.79199430343902
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1724736578704,9.56045007021281,8.8664618640416
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.71882329335424,9.65985306046969,9.18933817691196
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25739491007113,9.41422601747108,8.8358104637711
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01013839343605,9.97184755846913,9.49099297595259
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.795010095437,10.7188626356696,10.2569363655533
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.3467146677579,10.3657367830874,9.85622572542265
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2788682829108,9.37623640231918,8.82755234261499
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21701305679607,9.38362126113947,8.80031715896777
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93523077104102,9.86824472210914,9.40173774657508
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18384217624849,9.30190767579942,8.74287492602395
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54852243190403,9.37094479858278,8.9597336152434
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12620570272087,9.76252042108798,9.44436306190443
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65846176828243,9.35751684514645,9.00798930671444
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63552999534437,9.42196323113473,9.02874661323955
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30017934791423,9.3511588081477,8.82566907803097
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62028247232676,9.56272903691809,9.09150575462242
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56826182989655,8.97802060511633,8.77314121750644
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05522634351337,9.23731217859073,8.64626926105205
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.76724003282662,9.8130408790556,9.29014045594111
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.51896682885806,9.4223751855612,8.97067100720963
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52833771951831,9.50140700446213,9.01487236199022
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32134383831832,9.68851399859211,9.00492891845522
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39947870783711,9.53031443999983,8.96489657391847
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05225173232064,10.177199985305,9.61472585881282
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.145379425294,10.2930167589145,9.71919809210425
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.856632294998,10.8409903954497,10.3488113452239
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91753784302437,10.0664963925106,9.49201711776749
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.31871646529966,10.2557085071426,9.78721248622113
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47373047161349,10.7773713983818,10.1255509349976
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87517934503821,10.1260730716139,9.50062620832606
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.907048543373,10.7855120088462,10.3462802761096
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70322897431809,10.2020749037427,9.4526519390304
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02867930529217,10.1209567773882,9.57481804134019
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4436739753063,10.652746571324,10.0482102733151
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98075232583257,10.0410937899717,9.51092305790214
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92630601249549,10.0881405121259,9.5072232623107
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28493793101227,10.297532448799,9.79123518990563
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7556325599792,10.7504023525587,10.2530174562689
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80185623357744,10.9034680929059,10.3526621632417
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08787787745125,10.412632261593,9.75025506952213
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51174017559091,10.582044953761,10.046892564676
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87206797583364,9.99442134936695,9.43324466260029
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.94464003521784,11.0589650284316,10.5018025318247
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21919263178436,10.3561281501953,9.78766039098983
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8455136033208,10.0828558663303,9.46418473482555
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28094565430853,10.3584576378167,9.81970164606262
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85748988598059,10.4982703315338,10.1778801087572
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35131992076447,10.3616085421032,9.85646423143383
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26880266365552,10.5296085657383,9.89920561469691
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91929664705157,10.0039591521759,9.46162789961373
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06940630502927,10.2400829528045,9.65474462891688
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45360369109275,10.5260731917192,9.98983844140598
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10012338649076,9.5654626056989,8.83279299609483
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13444411412033,9.70550275793562,8.91997343602797
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45358896797879,9.83656659347381,9.1450777807263
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99445432764007,9.40017586618868,8.69731509691437
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00168877057146,9.66547759555477,8.83358318306312
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17571031857139,9.87880985063571,9.02726008460355
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.80620038084863,10.0084244120436,9.40731239644612
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.5144145688924,10.2598538210796,9.887134194986
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.44468160794539,10.1243481897341,9.78451489883975
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.18401029146424,10.1006488944423,9.64232959295327
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.83917946399605,9.56181076634311,9.20049511516958
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.76165591198706,9.56836965910367,9.16501278554536
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.36515263655846,9.29293418789457,8.82904341222651
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.80565974047873,9.56961593876213,9.18763783962043
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76306103271797,9.51940827964681,9.14123465618239
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25982333773706,9.04834856881205,8.65408595327456
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.47051238839305,10.1786854224648,9.82459890542892
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89647042250417,8.76532523122706,8.33089782686561
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1204884880207,9.14511551566666,8.63280200184368
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65432018073805,9.6866147969682,9.17046748885313
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68155278665821,9.70836969795104,9.19496124230463
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9975632186998,9.97322064089407,9.48539192979693
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.37370283426107,9.61790137592287,8.99580210509197
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82083181896746,9.37645471958244,9.09864326927495
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58388296496616,9.3242593527966,8.95407115888138
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69393411740629,9.0728823121188,8.38340821476254
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75940493768069,9.42806579930319,9.09373536849194
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93833631036185,9.82861143505427,9.38347387270806
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16005245330211,9.68536338363451,9.42270791846831
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90571140847482,9.01536904029236,8.46054022438359
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48789890774287,9.58566988950674,9.03678439862481
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.300804606589,9.52360017934932,8.91220239296916
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32917135031017,9.42066884312598,8.87492009671807
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78023542032283,9.68768664210579,9.23396103121431
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85951497390951,9.78842712788438,9.32397105089695
