"","Unnamed..0","tissue","endometriosis","severity","p218701_at","p222714_s_at","LACTB2"
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.93726156221826,5.35759880781426,6.64743018501626
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45568576988589,5.31049025846401,5.88308801417495
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.85268875654111,4.78695659803761,5.31982267728936
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41755191601359,6.31531783737277,7.36643487669318
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55932597133358,6.9868332257594,7.27307959854649
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.40902778046566,6.75086279050501,7.07994528548534
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49572023517388,3.31180866990522,4.40376445253955
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.32165347558332,5.93885888980304,7.13025618269318
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8861074261319,5.41274428294992,6.14942585454091
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.44605517213464,5.00489230555999,5.22547373884731
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.4237940915434,4.97292777718693,5.69836093436517
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28764721923038,7.13484979485795,7.21124850704417
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.7116590709945,4.05264683774962,5.38215295437206
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.53799439245574,6.52510485761518,6.53154962503546
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.90123054931188,4.02836268110921,5.96479661521055
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.55075673495127,8.36994767012912,8.46035220254019
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.56907000327758,5.82057310589266,6.19482155458512
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07130109533353,8.25624452171316,8.66377280852334
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17322127676808,8.28610317905279,8.72966222791043
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71427089616518,7.07987689405206,7.39707389510862
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.290751635721,5.54688308985937,5.91881736279018
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.2028142738257,8.06176863445176,8.63229145413873
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33375427083202,8.71965790554936,9.02670608819069
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79673643263478,8.05498059634718,7.92585851449098
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06327580233437,7.94861657474905,8.00594618854171
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.94296190400993,5.79806791298905,5.87051490849949
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.93264416729943,6.33226151689206,6.13245284209574
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17559765644109,8.19101976857201,8.18330871250655
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97411853075331,8.29978347430005,8.13695100252668
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0509751765606,7.89169142658951,7.97133330157506
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78223908643419,8.25967339350831,8.02095623997125
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05092758449127,7.98139311228517,8.51616034838822
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38818049974894,7.61894568882681,7.50356309428788
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30371056535261,7.63405199801658,7.9688812816846
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31532555678157,8.45222810203543,8.3837768294085
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.25299879863159,8.1289462294758,8.19097251405369
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36591960828461,8.57280467149127,8.46936213988794
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76825129876364,10.033439090895,9.90084519482932
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88305802550628,8.13274390653067,8.00790096601848
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73854057097617,6.76397710814033,7.25125883955825
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56074158329584,8.42444158693973,8.49259158511779
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36703071661656,8.58433845977079,8.47568458819367
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19648394381674,6.55462743442716,6.87555568912195
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66108591484425,7.31674427297864,7.98891509391144
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0145518191685,7.05303091623659,7.53379136770254
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41003719519783,7.50665544363979,8.45834631941881
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76205218455734,4.75515019682225,5.7586011906898
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23816469523299,7.0007602953179,8.11946249527545
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37249171072032,6.44703826009088,6.9097649854056
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85934395115662,6.29693217287093,6.57813806201377
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61935309754254,6.84908515865386,7.2342191280982
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50910789092727,4.76060386946335,5.63485588019531
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52751231424351,6.34641811949278,6.43696521686815
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09287628260487,8.01492785471682,8.55390206866084
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34402370298886,6.67790059021886,7.51096214660386
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.17440271980745,4.80766959203951,4.99103615592348
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.2953441544416,7.35627353526519,7.82580884485339
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02557402101612,8.27215018264522,8.64886210183067
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19150892557454,5.00489230555999,6.09820061556727
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61140646337191,3.64480998310387,5.12810822323789
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03903089085225,6.23490482150089,6.63696785617657
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60609046794424,7.19575182891193,7.40092114842808
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00157583976794,7.41323549662648,8.20740566819721
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25281784310476,5.73579101637688,6.49430442974082
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10290679931996,6.80899467844843,7.4559507388842
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32337704785425,7.42810573452605,7.87574139119015
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85268875654111,4.94898516809748,5.4008369623193
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16013377050696,4.12496057641292,5.64254717345994
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50028046756895,6.60464688715338,7.05246367736116
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76559029564673,6.10296994442314,6.43428012003493
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85268875654111,5.00489230555999,5.42879053105055
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63548324071115,5.84439707605,6.23994015838058
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49001560863202,6.96898908677741,7.22950234770471
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94893917600714,9.08955773850188,8.51924845725451
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32749209323716,8.6811823406203,8.50433721692873
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97395424729492,8.63782696423553,7.80589060576522
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95293059235633,9.53942824927095,8.74617942081364
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.00788555295949,7.16572926364125,6.08680740830037
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46283804292185,5.91492389616495,5.1888809695434
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86777722722624,6.61378880982415,5.7407830185252
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.04710245451814,5.58959725188078,6.31834985319946
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45622126733176,5.74145960560394,6.09884043646785
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.84913176334539,7.28150488053783,7.56531832194161
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.08254400374908,7.15162312108156,7.61708356241532
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.59107091523677,7.26569050121283,7.4283807082248
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.28508584703995,7.60628928767478,7.94568756735737
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04271719927803,6.78631534110452,6.91451627019127
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0899907561374,9.05925440285421,9.57462257949581
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3751834745791,9.96538871001985,10.1702860922995
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00925094170554,6.22746775915296,6.61835935042925
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39376976390324,7.1458762948568,7.26982302938002
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60239940984108,8.0476355377781,7.82501747380959
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88917206790758,6.52837527703922,6.7087736724734
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43905385281851,7.59365995008428,7.5163569014514
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7606323211218,7.95321913463432,8.35692572787806
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6472912098002,7.30847087836623,6.97788104408322
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56196971492625,7.60894492578439,7.58545732035532
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92762019327454,6.49045509818746,7.209037645731
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.053324804005,10.1971761855817,10.1252504947933
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84298767164068,7.43481632867933,7.63890200016001
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67310159953357,8.25119628545183,7.9621489424927
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40387273252596,7.14040162537422,7.77213717895009
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03961943545831,6.86885342666122,6.95423643105977
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60414337904044,7.70264073486713,7.65339205695378
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46148811278595,9.50227950406416,9.48188380842506
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84095735885675,7.26270252736324,7.55182994311
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42523300842656,7.99744672522766,7.71133986682711
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43827135089909,8.04510267284493,7.74168701187201
