"","Unnamed..0","tissue","endometriosis","severity","p227948_at","p230559_x_at","FGD4"
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.58243929538718,5.69651481111196,7.13947705324957
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.88570240284131,7.571479766766,8.72859108480366
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.522982348209,7.49796447451317,9.01047341136108
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74289054962626,6.93534991269355,7.8391202311599
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52049871879687,7.34568159773469,7.43309015826578
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.76247096531065,4.11355108836142,5.93801102683604
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.14871127004674,4.49906084721725,5.323886058632
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54857330985757,4.49906084721725,5.52381707853741
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57775955493573,4.96657419353308,5.7721668742344
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12528953245116,3.36514658148708,4.24521805696912
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.81037977047988,3.75653147742229,4.78345562395108
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.16581402262745,5.12202853072226,5.64392127667486
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.13763174604753,3.75653147742229,3.94708161173491
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.29130414315807,2.80664795064605,4.04897604690206
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78268692865447,5.360026750308,6.57135683948123
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.12357416584097,3.05878460017881,3.59117938300989
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.54475674565002,2.97237438872567,3.75856556718785
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.72432283653743,2.91868306902469,3.82150295278106
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.03240094261366,2.80664795064605,3.41952444662985
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.45629555227909,2.75390472149553,3.60510013688731
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70024575508031,6.33055354135097,7.01539964821564
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54857330985757,4.53196489120047,5.54026910052902
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.89651700328093,3.27183713550501,4.08417706939297
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.11407834020738,5.74487415631971,6.42947624826355
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.03240094261366,2.97237438872567,3.50238766566966
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.16623463122053,3.75653147742229,5.46138305432141
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11789239523955,3.75653147742229,4.93721193633092
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.253645003368,3.27393391690639,3.7637894601372
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.42229566636521,4.56708209967681,5.49468888302101
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21786712176063,5.26470853147708,6.24128782661885
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.79402119042426,3.75653147742229,4.27527633392327
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.5995933935327,3.07436251521549,3.8369779543741
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.68406567406645,2.91868306902469,2.80137437154557
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54857330985757,4.49906084721725,5.52381707853741
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.30988242008519,4.81882841423099,6.06435541715809
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54857330985757,4.06892144829514,5.30874737907635
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.37009755824496,2.97237438872567,3.67123597348531
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.14253338396205,2.80664795064605,3.47459066730405
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37009755824496,3.75653147742229,4.06331451783362
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54857330985757,3.72524262107594,5.13690796546676
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.27201382441748,2.9315592746341,3.10178654952579
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.02904716217689,4.92281315764104,5.97593015990897
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.86881482871589,3.93364862066595,4.40123172469092
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75853510543593,4.42241491683808,5.59047501113701
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07126118775809,5.49289366131398,6.28207742453603
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11391674454261,4.49906084721725,5.80648879587993
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.40326145294827,4.16873156411367,5.78599650853097
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37009755824496,3.06619563055543,3.71814659440019
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00342139575393,5.22831853101924,6.61586996338658
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55796327659428,5.62030871834519,6.58913599746973
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.68027325792126,5.48498997143823,6.58263161467974
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.09411300804731,2.81401341688722,3.45406321246726
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.03240094261366,2.80664795064605,3.41952444662985
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.85004681441055,4.83133603325539,5.34069142383297
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81563709910109,5.98132700996599,6.39848205453354
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89468420094738,4.81120347962656,5.35294384028697
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56696562058801,5.26674672843784,5.91685617451293
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.46944652670061,8.13705452175414,8.30325052422737
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55694701009623,5.18057311638676,5.86876006324149
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80263445050804,4.49906084721725,5.15084764886265
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1525205853271,6.60502191889174,6.87877125210942
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6494976560116,7.95706824539984,8.30328295070572
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97907564501428,5.20788994375976,5.59348279438702
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36988928258516,6.80585760263959,7.08787344261238
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10103595398509,4.81441145453413,5.45772370425961
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36470992689464,7.41061357377519,8.38766175033492
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73355712591657,4.74921033207078,5.24138372899368
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55412908210129,5.22995696168762,5.39204302189446
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.83443497905477,3.90840025358643,4.3714176163206
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67416167157599,4.49906084721725,6.08661125939662
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96918186226976,3.26555645967484,4.1173691609723
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42414326266021,4.51589070744255,5.47001698505138
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03240094261366,3.48515982399693,3.75878038330529
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28704947005015,3.4479941133047,4.86752179167742
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22753793869938,3.03368986647919,3.63061390258929
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03240094261366,2.80664795064605,3.41952444662985
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36925522341391,4.6394304564906,6.50434283995225
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58934659626391,4.49906084721725,5.54420372174058
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37009755824496,3.62325786100377,3.99667770962436
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25698392277576,4.73191174915207,6.49444783596392
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76998458610631,5.03726547688744,5.90362503149688
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96524199164456,2.97202144414386,3.96863171789421
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00470572041847,3.74597202239035,4.87533887140441
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56707789081858,5.17896991459815,6.37302390270836
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94773777096433,4.49906084721725,5.72339930909079
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70826888591695,4.55646041721737,5.13236465156716
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9429219949468,3.28882449945762,4.61587324720221
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6061752221854,3.31150600185979,4.45884061202259
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06608715268579,4.37255102319912,5.21931908794245
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06728857945669,2.8732822471356,3.97028541329615
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50538931817037,4.97033225663146,6.23786078740092
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24568609506858,3.84895248604241,5.5473192905555
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13699612183373,2.91868306902469,3.02783959542921
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66107198219641,4.49906084721725,5.58006641470683
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.47292011246469,2.97237438872567,3.72264725059518
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.28335328764818,2.84225051278432,4.06280190021625
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71493543272987,2.80664795064605,3.26079169168796
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01744642476745,4.62480163044923,5.82112402760834
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59020370720511,4.25025928420443,5.42023149570477
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01449223071613,7.68814077469509,8.35131650270561
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1681527601268,8.18664671800808,9.17739973906744
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02429623593894,6.29151668161877,7.65790645877885
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71206096746707,6.8203796663565,7.76622031691178
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.04193585687704,2.97237438872567,4.50715512280135
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82847254754573,3.33056356929255,4.57951805841914
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99696827135127,3.83750059219938,4.91723443177533
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.11559638202517,6.92768599104006,7.02164118653261
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.42276777208104,5.59171059062226,6.00723918135165
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.68140811770515,4.95831322557016,6.31986067163766
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.03086676063501,8.57374245319315,8.80230460691408
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11895595406152,5.68891289126903,5.90393442266527
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.26495581004666,7.64219522748578,8.45357551876622
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.35258493628431,6.79734540834156,7.07496517231293
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82034996266633,8.29123968899606,8.05579482583119
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82082259516345,7.86001237726002,7.84041748621173
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39974333842847,5.8745161084196,6.13712972342404
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38588132838911,6.63978258450569,7.0128319564474
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87137975252882,6.04159355704963,6.95648665478923
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33911376360274,5.08192683879568,6.21052030119921
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59907585601401,6.13872716262725,6.86890150932063
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68642449593714,7.35403741356878,7.52023095475296
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2966234542421,5.13161125496218,6.21411735460214
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90058205669504,8.28270335362175,8.5916427051584
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02977491110871,6.70027259850314,7.36502375480593
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.42692234392241,6.9807512453093,7.70383679461585
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49063372919152,8.75931827935194,9.12497600427173
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91063544228092,4.609247595011,5.25994151864596
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2019381273671,5.52677145801161,5.86435479268935
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33682557830756,7.2449770704225,6.79090132436503
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11519454910695,3.92898094919868,5.02208774915282
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.83197944608948,6.64976710361004,7.74087327484976
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84266617239948,3.7850259159151,4.81384604415729
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28220076982341,4.52903796004691,5.40561936493516
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54857330985757,4.98666957706294,5.76762144346026
