"","Unnamed..0","tissue","endometriosis","severity","p1554553_s_at","p226437_at","YIF1B"
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.92372701389606,10.5200863802208,10.2219066970584
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.3782336831284,10.4703646414586,9.9242991622935
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.11480729473751,9.47107605724793,8.79294167599272
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1663588968637,10.3991187193187,10.2827388080912
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76396096167108,9.85998633928721,9.31197365047914
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08851610951858,8.90957320314495,8.49904465633177
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0042809247032,10.2609343166245,10.1326076206639
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.80060127309687,10.4513835172442,10.1259923951705
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3493283366971,11.1441510919241,10.7467397143106
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40173963764859,9.26992386488151,8.83583175126505
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71367461145183,10.2502165281196,9.98194556978572
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2971350101045,11.3459252810035,10.821530145554
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0430011669792,10.7653131207187,10.404157143849
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.962303563365,11.0736527718791,11.0179781676221
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51781708933698,10.0295489966472,9.77368304299209
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1110378357454,10.4217209352013,10.2663793854733
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33935672349088,9.96619380873556,9.65277526611322
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45231788297749,8.35068179777408,7.90149984037578
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67920359103642,10.2361233153744,9.95766345320541
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.0964123349841,9.54367344859103,9.32004289178757
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59716301436615,8.5958024343692,8.59648272436768
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.52026594644927,10.0843745722001,9.80232025932468
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1485417336827,10.5375137005297,10.3430277171062
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.44768596343086,9.96575766144341,9.70672181243713
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57310491028576,9.11806296469378,8.84558393748977
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44945372220547,8.90481006593,8.67713189406773
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.40948588766199,8.5391799976637,8.47433294266284
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.85791809925695,9.60093205612546,9.22942507769121
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2775708892954,10.5619149354988,10.4197429123971
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88337097985151,7.25040606655439,7.06688852320295
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77658576328568,7.5207621379951,7.14867395064039
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7931364067986,7.3668519637065,7.07999418525255
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23797476338056,6.54837810641804,6.3931764348993
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09224196093792,7.59685093535646,7.34454644814719
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51973256774324,7.01009344073394,6.76491300423859
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05345540317967,7.53560498168765,7.29453019243366
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66584138503137,7.28942373242775,6.97763255872956
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57368429858229,7.31840904831786,6.94604667345008
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21777719451646,7.74254765010539,7.48016242231092
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16630749910684,7.23383423577806,7.20007086744245
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99326518225962,7.4968095707619,7.24503737651076
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38134701729723,8.55315577034661,7.96725139382192
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42092019617869,7.8659073006823,7.6434137484305
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26963131378525,7.58078510137077,7.42520820757801
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53892310206996,8.88475873762735,8.71184091984865
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.21405160578222,9.02603511839932,8.62004336209077
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.099138613159,10.4409232957141,10.2700309544365
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83284760954197,9.93020393620143,9.8815257728717
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70093079949767,10.5600587267919,10.1304947631448
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.035410879203,10.4662256569361,10.2508182680696
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.65621028470355,10.1303190839944,9.89326468434897
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4888713840157,10.8748669395216,10.6818691617687
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45455233040337,9.70107495694123,9.5778136436723
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27224892104664,10.0839104275202,9.67807967428342
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43438356201367,9.89943929156967,9.66691142679167
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94787326951194,8.63522041740989,8.29154684346092
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0163432740821,10.0817421625797,9.5490427183309
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81669240721543,9.44984600825124,9.13326920773333
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.29285441069331,9.90987496131811,9.60136468600571
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11819718452385,9.02198472126041,8.57009095289213
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91534766807279,9.86584658915605,9.39059712861442
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5483889998538,9.38351042743433,7.96594971364406
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11538776614704,9.7617859150112,9.43858684057912
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12648518454728,9.72107711906925,9.42378115180826
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8166274713481,9.58129842911767,9.19896295023289
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88731206253578,10.6442367697395,10.2657744161376
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60515849490471,9.58912724190765,9.09714286840618
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64659415585656,9.2489793586826,8.94778675726958
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37119890885418,10.1111885199456,9.74119371439989
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76852288318316,9.12801842857672,8.94827065587994
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60377032773989,9.27156026323789,8.93766529548889
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23096830813184,9.95564426576631,9.59330628694908
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67646192224836,10.4943662146493,10.0854140684488
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64217679680668,9.13424310101783,8.88820994891226
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82998535234692,9.6728766040097,9.25143097817831
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35794125839599,7.1338131944646,7.2458772264303
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69636208854145,5.86775371893711,6.28205790373928
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9764645418896,5.85535432712948,6.41590943450954
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67620265343039,7.19557029710691,7.43588647526865
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27955653977969,6.33145945334608,6.80550799656289
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05155203639667,7.43252098492482,7.74203651066074
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49490430436064,7.53572279888363,7.51531355162214
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.37823244837086,6.78514909240844,6.08169077038965
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.39793744895749,6.85636426660163,6.62715085777956
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.30100396426495,7.12837775121725,6.7146908577411
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.10774119655248,7.81977433553863,7.46375776604556
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47030741127266,7.17279739301813,6.82155240214539
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.7865382680088,6.98037437852989,6.38345632326935
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.9282497995621,6.67756991435656,6.30290985695933
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61617717088052,7.35563731400251,6.98590724244151
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41761483076766,7.51260158765872,7.46510820921319
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.28149182927997,7.79178757656349,7.53663970292173
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80712818052677,6.73763142661666,6.27237980357171
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39793744895749,7.10701737149573,6.75247741022661
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51232011268875,6.8370679395517,6.67469402612022
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73164830292618,7.04253360422438,6.88709095357528
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39793744895749,6.81851553474141,6.60822649184945
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39793744895749,6.88616083348982,6.64204914122366
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95861663641599,7.34003233722429,7.14932448682014
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81412773739499,6.5857669619971,6.19994734969604
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92778338109925,7.17735544344947,7.05256941227436
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39793744895749,6.54908162200687,6.47350953548218
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90088895847443,7.46248292649571,7.18168594248507
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78980651136994,6.96152520751497,6.87566585944245
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13474074855477,6.59687330809863,6.3658070283267
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90433616298771,7.26417107651321,7.08425361975046
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81779187133049,6.94243563817649,6.88011375475349
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58919077448285,7.38475263957693,6.98697170702989
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61265027957503,7.17765045821275,6.89515036889389
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0639463559941,7.57698053087092,7.32046344343251
