"","Unnamed..0","tissue","endometriosis","severity","p1554555_a_at","p219751_at","SETD6"
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2939732063513,7.33258649069384,6.81327984852257
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62208631814566,8.68756351699152,8.15482491756859
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29017748521009,7.95922453911315,7.62470101216162
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18762409736319,7.21320827085994,7.20041618411156
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75125364723095,7.44386163651523,7.09755764187309
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2614516369875,7.17508639035611,7.21826901367181
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90661848513181,6.92848535847562,6.91755192180372
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11894915927152,7.20978519879469,7.16436717903311
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46913728672751,8.13527606552531,7.30220667612641
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.761379369178,6.90025116735437,6.83081526826619
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16034389942121,7.27405769188402,7.21720079565261
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36979458474877,4.42359714675977,4.89669586575427
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96913171332628,7.04041421137798,7.00477296235213
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38597309312222,7.27148858787285,6.82873084049753
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34740533632347,5.73656106273961,6.04198319953154
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81639135456429,4.82313127226034,5.31976131341231
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64672925884954,3.93507045239832,4.79089985562393
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5965164138746,5.64401778033845,6.12026709710652
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3453617592414,3.70341837495791,5.02439006709966
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29359831128847,5.77919849818526,6.03639840473686
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3354827807159,5.77473520644336,5.55510899357963
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3354827807159,4.62996234414361,4.98272256242976
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27740924175932,6.42056676484887,6.3489880033041
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57403166491644,5.50822605491064,5.54112885991354
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25303148262828,5.75177933282369,6.00240540772598
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48727590424684,6.00777943817553,5.74752767121119
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21027227923638,6.25970435758967,6.23498831841303
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3354827807159,6.99400354161829,6.1647431611671
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.95744014432205,5.73771269654557,5.34757642043381
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25314165557544,6.08555776868557,6.16934971213051
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89324521677072,7.04735412001625,6.97029966839349
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30426983926187,6.40502688794474,6.3546483636033
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0182236734092,4.27866526111399,5.1484444672616
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71562760157575,5.31746125801906,5.5165444297974
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9689905858689,6.29253951335935,6.13076504961412
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12421864551416,4.53799991508526,5.33110928029971
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16646307877614,3.70341837495791,4.93494072686702
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29430483078524,5.70076117821831,5.99753300450178
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08479643348247,4.3265678339661,5.20568213372428
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23651322579166,5.11412585806631,5.67531954192899
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.10078813980948,5.90493137577623,6.00285975779286
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09731337749271,6.43837855019614,6.76784596384443
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.81691761630636,6.3908471622177,6.10388238926203
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12503861073785,7.97325810627112,7.04914835850449
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.04215706506693,7.27190618812299,6.65703162659496
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08583177867687,7.07371146972935,6.57977162420311
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56022625732065,7.58274260824405,7.07148443278235
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.3354827807159,6.02335471068692,5.67941874570141
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28939981221012,6.95655406533576,6.62297693877294
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.12503861073785,6.73110961176233,6.42807411125009
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.28299312826592,6.31897209278432,6.30098261052512
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.07758021405262,8.22776235915986,7.65267128660624
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75470612508534,6.98392327775244,6.86931470141889
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.54725303675847,7.65627243634241,7.10176273655044
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74283044181715,7.31805300881211,7.03044172531463
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.61257258850255,7.21924899521028,6.91591079185642
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09238201728554,7.58405441176681,7.33821821452617
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4841177862523,6.5569838162597,6.520550801256
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.34989026924572,6.86904493234065,6.60946760079318
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39203276714631,6.56000173510393,6.47601725112512
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87467191013824,8.09063492142933,7.48265341578379
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59482971512752,8.11966671390194,7.35724821451473
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21440646728084,8.18194710400812,7.69817678564448
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78581237605058,7.15692186473162,6.9713671203911
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12503861073785,7.25780562764165,6.69142211918975
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27998750448885,7.47146778266827,6.87572764357856
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92361516046544,6.63299346425843,6.27830431236193
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56058435402007,6.45458407944383,6.50758421673195
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45855667637031,6.87415080507615,6.66635374072323
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9974634214306,7.99804688731765,7.49775515437413
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98652906929318,7.50127696826534,7.24390301877926
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99440046036034,5.62783982705533,5.81112014370783
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28767123342082,8.13915463935666,7.71341293638874
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65193629691521,7.578778747956,7.11535752243561
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04329762472645,8.13256228647948,7.58792995560296
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0816550967518,8.13773293354473,7.60969401514826
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56629573523593,7.5384773271759,7.05238653120592
