"","Unnamed..0","tissue","endometriosis","severity","p1554390_s_at","p200727_s_at","p200728_at","ACTR2"
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.81327364289626,2.93183090374136,8.54561130994339,5.096905285527
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89603709793172,4.50673616120242,10.4442596022996,6.61567762047791
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90019522043634,4.740064689859,10.4642635691196,6.70150782647165
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89603709793172,3.10789070158086,9.96668749134441,5.99020509695233
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88254598831191,3.33854267481326,10.2777037075093,6.16626412354482
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69120128533667,3.10789070158086,6.66735501955051,4.48881566882268
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.96107993207002,2.31561980898571,8.91998208925533,5.06556061010369
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6365207487401,4.34176312660815,10.8392871392956,6.60585700488128
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69120128533667,3.68776336451768,9.18512096971498,5.52136187318978
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98362011871873,3.96269058329964,10.5430617974417,6.49645749982002
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79716606412547,4.47124762020973,10.3793283498004,6.54924734471187
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80553443940583,3.2009757964635,10.0676595079334,6.02472324793424
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69120128533667,3.82812547701416,8.2267732650212,5.24870000912401
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19835321136233,3.93550721803365,7.29615076512346,5.14333706483981
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,4.34176312660815,10.6669919097178,6.41156162312584
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88115208793787,6.61170682072326,10.3375226352388,8.27679384796664
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89603709793172,4.03845346080803,9.84091849387081,6.25846968420352
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,4.25785599268709,9.18779979931176,5.89052854168347
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,4.01209740460643,10.2447503639087,6.1609258671889
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.67528738612074,4.13387425179248,10.5418746161262,6.45034541801314
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66034076188872,2.56074892410529,10.064452720813,5.42851413560234
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69120128533667,3.64715702369453,9.51201529460436,5.61679120121185
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,3.28464170475706,10.7468835782683,6.08581837202564
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,3.41873394083879,10.239239624626,5.96130113283879
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,3.59357086321163,9.46852902355643,5.76267657327321
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66034076188872,4.34176312660815,10.2774332855461,6.09317905801432
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22592983305157,3.10789070158086,10.8783050409794,6.07070852520394
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77514488630263,7.0746641342648,11.2708958775499,8.70690163270578
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99093121404638,8.32468052360575,11.5553781911834,9.29032997627851
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62035691973152,7.60396471106146,11.5332206483247,8.91918075970589
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24281325125441,8.04657363924819,11.8048970294158,9.36476130663947
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67234782146546,8.83716887969382,11.8404240117037,9.78331357095433
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61016107134154,8.07679326179058,12.1086368912057,9.26519707477927
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87272413695501,7.21429899044826,12.144103869482,8.74370899896176
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.76695121380221,3.20738854197934,10.8144827135815,5.92960748978768
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.15738855806005,3.02435772604603,11.4786383493275,5.88679487781119
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.28885379774966,6.35228878346331,11.4552324498437,7.69879167701889
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.97129563692384,3.62388471342483,11.6588675610382,6.75134930379562
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.65824655656659,4.34176312660815,11.7178159448987,6.90594187602448
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.19100266802878,7.29903329930726,11.8175737706758,8.76920324600395
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.68968874035641,4.34176312660815,11.5021191618123,6.84452367625895
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0895200398168,3.35187906509094,11.6364580396368,6.69261904818151
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.99554890742717,3.4043958745921,11.9055795894503,6.76850812382319
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.83078652295371,3.07429650998398,11.5322862974008,6.1457897767795
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27710507880416,4.6891267546404,11.7677661844647,7.24466600596975
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36571224770303,8.73747926798841,12.48123946909,9.86147699492715
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28582065712273,7.51167432141733,11.7349511931408,8.84414872389362
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38554093372488,7.73367811651989,11.6013854689937,8.90686817307949
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.22592983305157,3.30970857413823,11.6166368666483,6.38409175794603
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98198569964835,7.18917482471212,11.8014198642372,8.65752679619922
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32043335151055,4.68325453877778,12.1297990507375,7.37782898034194
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72493618006096,3.36503811681597,11.1980843735534,6.42935289014344
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67720739255351,7.59379871864553,11.6337192429261,8.96824178470838
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71853768563547,4.27699420083255,11.7482322239903,6.91458803681944
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55381355344087,6.78541096277845,11.7163543489315,8.35185962171694
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73500887704025,4.34176312660815,11.5860091345601,6.88759371273617
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62641207599479,4.34176312660815,11.1314391126644,7.03320477175578
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17560565169712,7.08119540402983,12.1282384808551,8.79501317886068
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87551821859618,7.11994828770341,11.6298063689573,8.54175762508563
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28910683043976,6.70619186825787,11.6216107186651,8.20563647245424
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77683860609864,7.20404160579485,11.8356147079093,8.60549830660093
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88024230989429,7.41346364704508,11.8252698739762,8.70632527697186
