"","Unnamed..0","tissue","endometriosis","severity","p224992_s_at","p224991_at","p231643_s_at","CMIP"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.5239093733688,7.75180637296063,3.35053417337685,5.54208330656876
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80231012094871,8.03058491745102,3.83813961823294,5.89034488554422
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42496683829831,7.6687226664345,3.51303696658924,5.53557549044068
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49214755358513,8.26290930391197,4.87489097568005,7.20998261105905
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.68006722057394,7.84176706921039,5.05405952516762,7.19196460498398
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93603672700753,8.64225827796387,4.36605977265227,6.98145159254122
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5753735461871,10.3573730637142,4.70727986112225,8.54667549034118
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47406412029588,8.38325722756638,4.14009072332624,6.99913735706283
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22977855782888,9.09061795968481,4.14009072332624,7.48682908027998
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.76834325434424,8.21641712165596,5.32472871655274,7.43649636418431
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.9199905411413,8.00773795666774,5.20033832801115,7.04268894194006
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.30881349846149,9.09635297125886,4.40371134569043,7.60295927180359
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.14902320846867,8.12383183564635,4.14009072332624,6.80431525581375
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.32308973539859,8.2589300344879,4.53298529852031,7.03833502280227
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.22521210781673,8.27034826496919,4.26666913846345,7.25407650374979
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.71663759023662,9.09067391812836,4.74615104748307,7.85115418528268
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.96407564037084,8.80321415324586,4.52712360900394,7.09813780087355
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.79540651266045,8.51804483749068,4.38869652475279,7.23404929163464
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0218069421451,6.97832263999225,4.14009072332624,6.0467401018212
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.52756322198375,8.41850224010133,4.61082264319454,6.85229603509321
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.79912538698286,9.34844759551957,5.06936533535885,8.07231277262043
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.53394612759287,7.32603536940585,4.15056876017796,6.33685008572556
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.07606746425339,8.65728407969959,5.33758612750503,7.69031255715267
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.88306593524785,9.1893534428764,4.35899769654034,7.4771390248882
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.94457053631537,9.38903961447797,5.62620256648293,8.31993757242542
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.88687594657326,9.30924148559988,4.51540037657842,7.57050593625052
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59494829135985,7.98984896614624,4.57206713359052,7.05228813036554
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89113170990195,7.74155327744658,4.98195787585785,7.20488095440213
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30990026530672,8.86503867305312,5.01132726204673,7.39542206680219
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.64762454354717,7.94324051857324,4.94184993024148,7.17757166412063
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61131452844959,8.10331221391536,4.14009072332624,6.6182391552304
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.61517003662775,9.25597185090099,5.88629710248074,8.25247966333649
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27290136701764,8.48992708848156,5.13084491597938,7.29789112382619
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.07451284360234,7.97320232594762,5.40485078877979,7.15085531944325
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.70604769658689,8.31536086181425,4.14009072332624,7.05383309390913
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10727512226275,7.17721809434151,5.01696457084697,6.76715259581708
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.81265153411097,8.22501063649796,4.97924274429907,7.33896830496933
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.07378878692802,9.03132455820913,4.30644838244222,7.47052057585979
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72500708822479,7.89092668103324,4.22643564244198,6.94745647056667
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64080128718675,7.4589848106467,4.14009072332624,6.4132922737199
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.1808119526913,9.44930624993047,4.69912313442457,7.77641377901545
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85001189522124,8.273931831871,4.14009072332624,6.75467815013949
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.30148396007449,6.85852891152266,4.14009072332624,6.10003453164113
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.46457560224805,7.58197634688668,4.35478173392954,6.46711122768809
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14457291511969,7.5203108070127,4.17873400087943,6.61453924100394
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45392643525205,7.63333761771265,4.14009072332624,6.40911825876365
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.67715340184251,8.15741384177329,4.14009072332624,6.65821932231401
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59580912601641,8.00974050261063,4.52114062296114,7.37556341719606
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44114153258031,7.77566166341004,4.14009072332624,6.45229797310553
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9716536905081,10.3907899746446,4.1628914499511,8.50844503836793
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.5734180914433,7.93053840828932,4.37221751373041,6.95872467115434
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9368351404814,5.76967250680409,2.82706494666691,4.84452419798413
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93099955949809,6.49332014492798,3.25251074220086,5.22561014887564
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14525777272502,6.20579003598575,3.70656881259733,5.35253887376937
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10374069516805,6.49834133899822,3.28420797321208,5.29543000245945
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05850655716708,6.43354197277973,3.51837445699878,5.3368076623152
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80610407762793,6.23581769766473,3.56022968932768,5.20071715487345
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75476532249573,5.78882298442172,2.91960737774523,4.82106522822089
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79164162394835,5.84051473399059,3.5246086950366,5.05225501765851
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77767680472325,6.2316165910084,2.76620258435567,4.92516532669577
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66999383545722,6.06311900209676,3.25251074220086,4.99520785991828
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95500646620839,6.9221226131077,4.14009072332624,6.00573993421411
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31597571718466,6.42945712473691,3.51722384104776,5.42088556098978
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7216365004474,7.18045115428857,4.14009072332624,6.3473927926874
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23918524566888,6.53692521902104,3.25251074220086,5.34287373563026
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15184007440839,6.27751174480565,3.77683989637344,5.40206390519583
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11625627489735,7.87655922597596,4.14009072332624,6.71096874139985
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02932977359992,8.24047848326155,4.14009072332624,6.80329966006257
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82152193970976,7.37593761273498,4.14009072332624,6.11251675859033
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84513864022366,7.89797696530076,4.14009072332624,6.62773544295022
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7241300113446,10.6895580176709,5.32551911703318,8.91306904868289
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07667424842882,7.91287038260588,4.14009072332624,6.70987845145365
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69659210631281,7.99658462258772,4.14009072332624,6.61108915074226
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38604845658863,8.28393705891579,4.14009072332624,6.93669207961022
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58330444457132,8.99666180510626,4.90288210771462,7.4942827857974
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26787137000165,8.3347385342594,5.08046215198838,7.56102401874981
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67293144284232,9.81666363472608,5.35794668501446,8.28251392086095
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9259298445211,8.12864248768611,4.14145789695742,6.73201007638821
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69736483252235,7.78787796909825,4.14009072332624,6.87511117498228
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71825917981692,8.74323744291244,4.44856472352823,7.30335378208586
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83781446239505,7.39323157042442,4.49221375246868,6.57441992842938
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61252861254923,8.4034504553197,4.50590601896423,7.17396169561105
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.52730139086035,8.43470255121129,5.28538953052658,7.74913115753274
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.65002244630058,8.7488009752159,5.49917537638921,7.9659995993019
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64582801060543,8.72584923586527,4.14009072332624,7.17058932326565
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29884114615114,7.99140848962592,4.14009072332624,6.81011345303443
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07697645876823,7.33265633756085,4.41482128093622,6.60815135908843
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00223865124122,9.23782650110522,5.27001257117539,7.83669257450728
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04273723251768,8.63242726803432,4.94769838383004,7.54095429479401
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.5091886389517,8.62333394218796,4.50810039283942,7.21354099132636
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80286646016621,8.07977529121429,4.43514032224032,7.10592735787361
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45601897854242,8.37865197597493,4.14009072332624,7.3249205592812
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68152441999336,8.05743121453361,4.36651611672748,7.03515725041815
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37335655412786,9.32820723980316,4.26549726140275,7.32235368511126
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41213740924664,8.45004889825156,4.48982355732652,7.11733662160824
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1031891091547,8.81897305740844,4.14009072332624,7.35408429662979
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44883432171985,8.15369734096934,4.17113086979526,6.92455417749482
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80735351091487,7.67566172035027,3.88264922263051,5.78855481796522
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83727287058618,7.80116169820778,3.45547683382092,5.69797046753829
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83727287058618,6.84478274241136,3.96454888359433,5.54886816553062
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.11260597380534,7.91870551109948,3.31322897940743,5.44818015477075
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91180006474841,7.31676355032755,4.14009072332624,5.45621811280073
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.85695099042665,6.5455719641447,4.14009072332624,5.5142045592992
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99792156296777,6.8327016630728,4.14009072332624,5.65690464978894
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.83727287058618,8.03930958079187,4.14009072332624,6.00555772490143
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.68345434025698,6.75581553316719,3.82849016513794,5.4225866795207
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.50118884218126,7.37829546981861,4.14009072332624,6.3398583451087
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.73550632758218,7.89953641247929,3.400245858125,5.67842953272882
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.15835881093823,7.7335968589055,3.51618851922996,5.80271472969123
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.38145928026072,7.09385656541463,4.14009072332624,6.20513552300053
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.28827395974695,7.93155281178827,4.01305293179797,6.07762656777773
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97136326036028,6.96663382958399,4.02528062542945,5.32109257179124
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.00358699390146,7.65680219688921,3.64551133326059,5.43530017468375
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86751927046231,8.10906242970041,3.42827143765987,5.80161771260753
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88218069741813,8.15503332174904,4.14009072332624,6.39243491416447
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73564806524009,6.51844112188943,4.14009072332624,5.79805997015192
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02234194898406,7.04353498065131,4.14009072332624,6.06865588432054
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44923829627077,6.92010974538654,4.14009072332624,6.16981292166118
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15184007440839,7.77209567579873,2.92976234444472,5.61789936488395
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45821395817482,7.65797815934909,4.14009072332624,6.41876094695005
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.6160452105739,8.15796189207877,4.13503299884857,6.30301336716708
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.6778440451364,8.07014324701417,3.98245690959569,6.24348140058209
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94773651426901,7.71966636862629,4.14009072332624,6.26916453540718
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46020810237669,7.7251890614694,4.14009072332624,6.10849596239078
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15184007440839,7.00949582179335,3.70408539522519,5.62180709714231
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26190325792624,7.87570012575129,2.82452375194695,5.65404237854149
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14227586020576,7.53211718643983,4.14009072332624,6.27149458999061
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22767641070665,7.09066624872658,4.14009072332624,6.15281112758649
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8186836968994,6.90614798603044,4.14009072332624,5.95497413541869
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8841828721162,6.85943749151998,4.01738926103418,5.92033654155679
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35638269762588,7.05134771852477,4.14009072332624,6.1826070464923
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20100093797749,7.2527287115105,3.36121628714126,5.93831531220975
