"","Unnamed..0","tissue","endometriosis","severity","p214076_at","p221028_s_at","GFOD2"
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.91937569985214,6.03056171497469,4.97496870741341
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.42326161193027,5.92897628762502,5.17611894977765
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01336970467294,6.6019098308041,5.30763976773852
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90641770754954,6.43152163994919,5.16896967374936
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.08279636861939,6.50449319509674,5.29364478185806
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,6.89123908431522,5.1743981916297
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.08497020493935,6.80973247367534,4.94735133930735
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.51058175080147,6.07542789585868,4.79300482333008
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.26640530803622,5.15770377674761,4.21205454239191
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.99732453450167,7.25101694350262,5.62417073900215
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.45755729894417,7.02751394958776,5.24253562426597
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.74643246779896,6.40153712249807,5.07398479514852
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.08497020493935,7.31409424050661,5.19953222272298
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.45755729894417,7.14237222803457,5.29996476348937
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.49373269332296,5.01433362449285,3.75403315890791
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.72634521986166,5.94815269753092,4.83724895869629
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.45755729894417,6.77273394085996,5.11514561990206
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.46637277664082,5.14203115201409,4.30420196432745
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.45755729894417,6.04517830864377,4.75136780379397
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.54961263727609,6.79769244044943,5.17365253886276
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.48363033744799,6.58628018309376,5.03495526027088
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.48375189745943,7.17731246726178,5.3305321823606
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,6.01114515419185,4.73435122656801
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55226359509864,5.76795837359249,4.66011098434557
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.10708849798372,6.02912401115827,5.068106254571
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.32490399492103,6.47270446470699,4.89880422981401
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.76741696651432,7.21308876254364,5.99025286452898
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.45755729894417,6.3882849750264,4.92292113698528
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.16920001387518,5.84601485617477,4.50760743502497
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.30625819845918,6.76940344345665,5.03783082095791
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,6.30314763872858,4.88035246883638
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,6.55581651708874,5.00668690801646
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.46171604512848,6.8535770433944,5.15764654426144
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.05021716555788,6.34328648595588,5.19675182575688
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.20680323628086,6.74972321190995,5.47826322409541
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.94124462888162,5.05982090457122,4.00053276672642
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.17052051689019,6.54622451517698,4.85837251603358
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.5800479492647,5.54770636978732,4.56387715952601
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.7582522407462,5.41118619716144,4.58471921895382
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48425851389792,6.1120718423536,4.79816517812576
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.93193139350569,5.95160128637631,4.441766339941
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.65141184098734,5.92107896293611,4.78624540196173
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21879261490012,5.58170232503554,4.90024746996783
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.306212956594,5.28166523539648,4.79393909599524
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49579896838759,5.12032893801783,4.30806395320271
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.92774062786079,5.96712854033096,4.94743458409588
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,6.16091959938162,4.8092384491629
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.49209829728391,5.1273106428815,4.30970447008271
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,5.18843619298116,4.32299674596266
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,5.04485189162262,4.25120459528339
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.50615496928988,5.17455379972129,4.34035438450558
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.4118997224609,4.96952280150325,3.69071126198207
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.91833804808281,5.19156402276141,4.05495103542211
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.355769894829,5.14509667132612,4.25043328307756
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.08497020493935,4.96952280150325,4.0272465032213
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.97742970358827,4.96488674212937,3.97115822285882
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.66069233656444,5.36701538395665,4.51385386026054
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.90264306064335,5.61662017419695,4.75963161742015
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.58093901091387,5.42633361564742,4.50363631328065
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,5.19023319301509,4.32389524597963
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25170124038061,5.4124877931195,4.83209451675006
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.25243200673292,5.59381105974981,4.42312153324136
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.31353687869724,5.14203115201409,4.72778401535566
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,5.16851708960299,4.31303719427358
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.02533580131636,6.01132098270798,4.51832839201217
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48336166267715,5.98628543610629,4.73482354939172
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.64633646595216,6.76579388603125,5.20606517599171
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22761443857327,6.03085449313033,5.1292344658518
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,5.91332201886835,4.68543965890626
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.66323884424452,6.67539572543448,5.6693172848395
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,5.51479927387976,4.48617828641197
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,6.54275319748741,5.00015524821579
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50312448138896,6.94162715466515,5.72237581802706
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.42488633620209,5.43597555829644,4.43043094724927
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,6.20969811067006,4.83362770480711
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42604150931849,6.17908997644246,5.30256574288047
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,5.41862627403054,4.43809178648736
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46571648869949,5.52821464595315,4.49696556732632
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.6748210334498,6.73513256611137,4.70497679978059
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45107339146714,6.83250954264175,5.14179146705445
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,6.29998223564065,4.87876976729241
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.6201454351738,6.02518743096726,4.82266643307053
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.58448310256765,6.1383214311826,4.86140226687512
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.47753151404311,7.11115404034003,5.79434277719157
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.24633216297826,5.83282039935786,4.53957628116806
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45755729894417,5.67052297701553,4.56404013797985
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06279878267901,6.22667178456346,5.14473528362124
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51436028154487,7.34122789481581,5.92779408818034
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.49313095885735,6.4109697507362,4.95205035479677
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69679494015355,6.71299697478207,5.20489595746781
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.81705087816655,6.71274436583833,5.26489762200244
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.6102199757625,5.9063481238634,4.25828404981295
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45840669355538,6.44638349748031,4.95239509551785
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.08497020493935,4.89674417658883,3.99085719076409
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.08497020493935,4.96952280150325,4.0272465032213
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.19064903681003,4.96952280150325,4.08008591915664
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,5.14203115201409,4.29979422547913
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.4742213705134,4.96488674212937,4.21955405632139
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.81622384735653,5.14203115201409,4.47912749968531
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.08497020493935,5.1317720923235,4.10837114863143
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.12416360241492,4.96952280150325,4.04684320195908
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.44037131831669,5.00276825072081,4.22156978451875
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.45755729894417,5.0235309582369,4.24054412859053
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.87284657803837,4.96952280150325,3.92118468977081
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,5.02387776431725,4.24071753163071
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.99077188003799,4.71842954139183,3.85460071071491
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,5.10854270173459,4.28305000033938
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.24006435671486,5.17795710754078,4.20901073212782
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.45755729894417,4.96952280150325,4.21354005022371
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48691041486432,4.98641198721729,4.23666120104081
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18494483613817,4.97624550114785,4.08059516864301
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7518846169262,4.96488674212937,4.35838567952779
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.46077878455891,4.96759882885428,4.21418880670659
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9772311178209,4.96952280150325,4.47337695966208
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.50897472235855,5.09463943079494,4.30180707657675
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,4.96952280150325,4.21354005022371
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.83178054043941,4.83879757141724,3.83528905592833
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67758433587116,4.97273674941809,3.82516054264462
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.46797593666564,4.96952280150325,4.21874936908445
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.68723526829143,4.93101010301714,3.80912268565428
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56728910402683,4.9951029942472,4.28119604913701
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.151927909781,4.97814434692183,4.06503612835141
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.84418313380103,5.18074517208309,4.01246415294206
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,4.96488674212937,4.21122202053677
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.78285029349099,4.9689382744687,4.37589428397984
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.23767408091802,4.96731749573576,4.60249578832689
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45755729894417,4.97814434692183,4.217850822933
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.53025986644573,4.96570434051943,4.74798210348258
