"","Unnamed..0","tissue","endometriosis","severity","p228744_at","p229181_s_at","HAUS2"
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59813976884492,5.87835664555337,6.23824820719915
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45474696046384,7.44616225099725,7.45045460573055
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9826182318687,7.65611449388162,7.81936636287516
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86015646787985,5.2726847626441,5.56642061526198
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80396107854979,5.50518914984781,5.6545751141988
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11516287329525,5.5987768175254,5.85696984541033
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58640029836044,5.347404852394,5.46690257537722
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85514951388819,4.36528101063421,5.1102152622612
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.84289200557126,5.32531584296048,5.58410392426587
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86054536835903,6.14186110532594,6.00120323684249
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.43390990848522,5.6427046482785
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65702106937972,5.2726847626441,5.46485291601191
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15292034379046,4.30275551154163,5.22783792766604
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53159698005268,5.31087255716338,5.42123476860803
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91449580104715,5.3930028359975,5.65374931852232
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86054536835903,4.46757876297298,5.16406206566601
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.81633494948351,5.83391716877764
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.35693690835583,5.6042181482138
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.2726847626441,5.56209207535793
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67154901483234,4.84402491084824,5.75778696284029
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98335059897951,5.11617662263761,5.54976361080856
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82735413383559,5.56403224938554,5.69569319161057
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,6.10996596520217,5.98073267663697
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05970696009162,5.46916741301591,5.76443718655377
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80396107854979,5.2726847626441,5.53832292059695
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.857727392403,5.08116523561851,5.46944631401075
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82669436547715,5.2726847626441,5.54968956406062
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.13125091717935,5.49137515262556
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59485089412903,4.36528101063421,4.98006595238162
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86054536835903,5.39659183393771,5.62856860114837
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.49310076778535,5.2726847626441,5.38289276521473
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82669436547715,4.43320213648747,5.12994825098231
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86901445132685,5.2726847626441,5.57084960698547
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85149938807177,5.32251058693016,5.58700498750096
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49895066180532,5.2726847626441,5.88581771222471
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4281741569378,5.28204340891882,5.85510878292831
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91555047781217,4.72646055490377,5.32100551635797
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56870823748671,4.52280384997544,5.54575604373107
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66859924232824,5.37711025199236,6.0228547471603
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9275577917034,4.7218701989727,5.82471399533805
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56891566915045,4.58802463009964,5.57847014962505
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.09774633799865,4.69938964010343,5.89856798905104
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.16074708948055,5.07030516017832,5.61552612482943
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.27352983406159,6.29366603759836,6.28359793582998
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.23063497875863,5.43723029323354,6.33393263599609
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.34673424138472,5.11196398528923,6.22934911333697
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.02922055322148,6.41490870232115,6.22206462777132
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18721182246195,5.33501282152268,6.26111232199231
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96757784435811,5.72543139354481,6.34650461895146
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78927100395369,5.59887230771061,6.19407165583215
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.56131648177282,5.08157707383663,6.32144677780473
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34867254181793,5.61716313361533,5.98291783771663
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59690957009075,7.84115118969265,7.2190303798917
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5914443762486,6.83139234215829,6.71141835920345
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00232677198305,6.95969868301191,6.98101272749748
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95643128860258,5.77770254087047,6.86706691473653
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7002234400658,6.36039781584354,6.53031062795467
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24447511298728,5.92802589875833,6.5862505058728
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38220601184189,5.09772764853063,5.73996683018626
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49857305960747,6.71029787296588,6.60443546628667
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35632402445843,5.69653832677226,6.52643117561535
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94787833225177,7.12468072923962,7.03627953074569
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17742667773172,6.26141170635578,6.71941919204375
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79799326538714,6.46278155014454,6.63038740776584
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96782045350243,6.90247663458469,6.93514854404356
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16731336905062,6.40704421014196,6.78717878959629
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35891814343349,6.63871356437719,6.49881585390534
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37244084670163,7.03943787135248,7.20593935902706
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13543515573418,6.95621938284489,7.04582726928954
