"","Unnamed..0","tissue","endometriosis","severity","p224784_at","p225628_s_at","MLLT6"
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.51507757978076,8.5289620217644,9.02201980077258
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3809712525566,7.96429708420054,9.17263416837857
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9898266410128,9.63205465223068,10.3109406466217
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5103694575619,8.90844153107796,9.70940549431993
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83490585602427,6.22734793149808,7.53112689376117
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.96154303879642,7.86699635423965,8.91426969651804
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4356918688891,8.06698318752155,9.25133752820533
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.88888068352482,5.87532052711051,7.38210060531766
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.79762275466393,8.05340570714459,8.92551423090426
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4697921191243,8.79740596234098,9.63359904073264
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.74392846692194,6.89498940124289,8.31945893408242
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.501846704255,8.45279222053592,9.47731946239546
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29419122419541,7.27744113515645,8.28581617967593
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.68484946352531,7.13796387442155,8.41140666897343
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0137558283007,7.92537897130365,8.96956739980217
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.36567669321501,7.36348898360564,8.36458283841032
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4457920194705,8.26086258189638,9.35332730068344
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5946091636311,7.85951033147669,9.22705974755389
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.80534977525082,7.8598261434079,8.83258795932936
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.5084626509643,8.38756567602323,8.94801416349377
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.65054789304158,8.37826930870201,9.01440860087179
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79118170401351,8.16656870409968,8.4788752040566
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3849252003448,8.24458695230823,9.31475607632651
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.735288260552,7.92108541618801,9.32818683837001
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1057765839287,7.49374086445498,8.79975872419184
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.69813950714228,5.99453858692919,7.34633904703573
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2475570157449,8.10991497592353,9.17873599583421
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43266584383973,7.19992139815289,8.31629362099631
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77003697873059,5.91422932076148,7.34213314974603
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57952439470525,6.3249448627882,7.95223462874673
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.64096011899442,7.26353858575166,8.45224935237304
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.08642048679539,6.73361535973746,7.91001792326642
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.6181353540629,7.23334381454695,8.42573958430492
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.49767144395606,6.90464673280021,8.20115908837814
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05616126351667,5.62510632475693,7.3406337941368
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.646456112975,8.10796935325498,9.37721273311499
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.80978535151277,8.22586740968333,9.01782638059805
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33745693255432,5.6896319934455,7.01354446299991
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6344139769708,5.94331571039738,7.28886484368409
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14090702749272,6.99898209115715,8.06994455932493
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06283426104417,6.8535793412808,7.95820680116248
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.64098125299983,5.42302406604768,7.03200265952376
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1797548022822,7.13150185943905,8.15562833086063
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82323837358869,6.40465731285488,7.61394784322179
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45319156432789,6.33063284749207,7.39191220590998
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39778714451699,6.40139024504243,7.39958869477971
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.84435163194759,5.15985084639202,7.00210123916981
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36985199659567,6.38135600317892,7.37560399988729
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85544909395766,6.09821621101266,7.47683265248516
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03100420508365,6.08679764614293,7.55890092561329
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58178436432799,5.87346208072444,7.22762322252622
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66623177514313,6.31701332240102,7.49162254877207
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.95899384173743,7.13931454296675,8.54915419235209
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16532018970794,6.28199962066644,7.72365990518719
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.07861875983387,6.91441452102297,7.99651664042842
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78634080175667,7.20833939853413,8.4973401001454
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7292976292611,8.88212720245311,9.8057124158571
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82779961737868,7.87307226211239,8.85043593974554
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24331704838934,7.3106103460415,8.27696369721542
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97295243338402,7.64654183439104,8.80974713388753
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42440059556684,6.64407615729285,8.03423837642985
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4630622736233,8.48429340053062,9.47367783707696
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5036429831735,7.98468368130026,9.24416333223688
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32492828603931,6.52690375995683,7.92591602299807
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46084073330007,7.41088592726745,8.43586333028376
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.99700165748038,7.31544018051959,8.65622091899998
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14678093402215,6.56220435136492,7.85449264269353
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1166541837326,7.50707855369426,8.81186636871343
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.93174209934671,7.45130462410053,8.69152336172362
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2631091139237,8.06284377426165,9.16297644409267
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.033980440333,6.99004638480448,8.51201341256874
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1318877454982,6.93344962193931,8.03266868371876
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24814479124086,5.8511425989813,7.54964369511108
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8018005929345,8.54568905802771,9.6737448254811
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.9464080113256,6.85619686971396,8.40130244051978
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88777249155912,7.18116114501471,8.53446681828692
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.95070368011035,7.58105210446293,8.76587789228664
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8408411405334,8.27966301491661,9.560252077725
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61634644905851,7.11626807015197,8.36630725960524
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2763175752657,7.98165217714231,9.128984876204
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1676731181346,8.21992168368861,9.19379740091161
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82707925472829,7.1537704347629,8.4904248447456
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55292891100939,6.6821868521974,8.1175578816034
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75270996276249,7.11872159703277,7.93571577989763
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.17603294328571,7.84060451942943,8.50831873135757
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.4663484680269,7.96365123650833,8.71499985226762
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41820300579142,7.66228713161029,8.54024506870086
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64277853632466,7.88592805923499,8.76435329777982
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63151449317032,7.85689790641681,8.74420619979356
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42634936631881,7.75269278948776,8.58952107790329
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.97295243338402,7.63318129831937,8.80306686585169
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4583430286889,8.27570137342344,9.36702220105617
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.56147974418092,5.66782736978582,7.61465355698337
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.40631035319974,6.67494986256159,8.04063010788066
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.71792615382999,7.44178650870663,8.57985633126831
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.25516809264763,5.01526046487276,6.63521427876019
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3533436545653,7.76118205579743,9.05726285518137
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.73938532562531,7.27477796624307,8.50708164593419
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77801779255148,6.80033476545552,7.7891762790035
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2579137100291,7.8074287240139,9.0326712170215
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63336725479151,7.0016485661163,8.31750791045391
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.5234334647506,5.70683909553209,7.11513628014134
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40394675897656,6.39428310473195,7.89911493185426
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52439887035702,6.62888786474749,8.07664336755225
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56380136397559,6.88957492769682,8.22668814583621
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58593291849462,6.56350709985087,8.07472000917275
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12447334988348,7.1345739219825,8.12952363593299
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00470784530835,6.78598629775994,7.89534707153414
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08828527780463,5.55841059554538,6.82334793667501
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17738196619523,6.97483715480856,8.07610956050189
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90311744268684,6.41953992619188,7.66132868443936
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47095866007064,7.09149167803045,8.28122516905055
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11515457287392,7.91343422993688,8.5142944014054
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40758962187729,6.42581816630577,7.91670389409153
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.20780889684965,6.42928538841801,7.81854714263383
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08165247781601,6.3921778653955,7.73691517160576
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93706324415619,5.93090568317055,7.43398446366337
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38407587856209,6.29547159755276,7.83977373805743
