"","Unnamed..0","tissue","endometriosis","severity","p201363_s_at","p206245_s_at","IVNS1ABP"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0807576906324,10.8886477900268,10.4847027403296
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.94363795469688,10.0258414333102,9.48473969400354
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.5651891737866,10.1505250382931,9.85785710603985
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.72036719189057,9.06923803813034,8.89480261501046
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.38077527248652,8.78118721663741,8.58098124456196
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90896914447525,9.68486654125746,9.29691784286636
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12114140590045,7.02909346682994,7.0751174363652
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.7002522643924,6.52728402602612,5.61376814520926
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.93075803092581,8.89556145377006,8.41315974234794
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79459752687433,8.23029816269231,8.51244784478332
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.73040490836451,6.32611106973911,6.02825798905181
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.49152360245923,7.10642225409749,6.79897292827836
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.67059655117527,8.56871581704,8.11965618410763
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84861245685864,5.63634637484447,5.24247941585156
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.82340588915384,7.20129115076777,7.0123485199608
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8568607262996,11.5947178735744,11.225789299937
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.95352532504362,10.7673836000714,10.3604544625575
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.35495511177814,6.74445735239869,6.54970623208841
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1426425881308,11.2800313541243,10.7113369711276
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.62034099660385,6.9746149857448,6.79747799117433
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.11277449136461,7.34607790878751,7.72942620007606
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84129340410524,8.42709829591196,8.1341958500086
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.71270311671698,8.81870127591108,8.26570219631403
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94430145002528,8.46045317819454,8.20237731410991
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.92444050484477,10.5603825791672,10.242411542006
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3316477016414,8.95081298543483,8.64123034353812
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.33112249949124,7.66407168504827,7.49759709226976
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.56514291935544,7.4854496418216,7.02529628058852
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.87594057626472,10.4486693992483,10.1623049877565
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.90852491299376,8.49699519195975,8.20276005247675
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.81708668275399,8.59801524384235,8.20755096329817
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63983620149622,8.05235859206323,7.84609739677972
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.51719138888284,9.88833657386077,9.2027639813718
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.42734742067431,8.25419021586128,7.8407688182678
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.87745835731062,8.44537120187451,8.16141477959257
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.7284164419094,7.88158623039624,7.80500133615282
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3892703799771,10.8754295886,10.6323499842885
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.11303056471623,8.54798812178782,8.33050934325203
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8410217937359,11.628042994808,11.2345323942719
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.475583052779,11.3604140263419,10.9179985395605
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62945732176732,10.527870571375,10.0786639465712
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1045392731109,9.80198456413846,9.45326191862468
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8590159490032,11.4083822552599,11.1336991021316
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6170888114046,11.2412278718343,10.9291583416194
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.66162368435675,10.0373978570984,9.84951077072757
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6085947577636,11.3886099302465,10.9986023440051
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.87617868747223,8.4731578922761,8.17466828987417
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.93459069686994,9.15626821938098,8.54542945812546
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32557154172916,10.1663297929935,9.74595066736133
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.88044305434621,10.6802580801735,10.2803505672599
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8230493010566,10.5710556931397,10.1970524970981
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1089729660255,11.3484934958927,10.7287332309591
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2334826928125,12.1539659642042,11.6937243285083
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4724485371603,11.1501621572165,10.8113053471884
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38428789270169,10.4127968015649,9.8985423471333
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8657895633201,11.6760441296072,11.2709168464636
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5411160868171,12.1713705441757,11.8562433154964
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40553557249151,10.1590454755489,9.7822905240202
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4219897650448,11.3396384079745,10.8808140865097
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1035083822679,11.0499089007092,10.5767086414886
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0552810909821,11.5959331820889,11.3256071365355
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94730978957197,9.89003712114863,9.4186734553603
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40839748344716,10.0551416331379,9.73176955829253
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73120974417975,10.3114121750241,10.0213109596019
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3909274657755,11.6154223012928,11.5031748835342
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42649989960982,9.44189289363223,8.93419639662103
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96290760410494,10.8180419220743,10.3904747630896
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61672291860844,6.59356608114576,6.6051444998771
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2473744544875,10.9391132418297,10.5932438481586
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17408832156726,9.35682340949588,8.76545586553157
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97714021553692,7.75978168208767,7.3684609488123
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73501905007424,10.4283051243831,10.0816620872287
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00553986093856,6.98254241965451,7.49404114029653
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80064590349292,8.91967463323373,8.36016026836332
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62290143210704,10.4434534959779,10.0331774640425
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89504148140482,9.86047097508918,9.377756228247
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62336395834347,9.75371109284471,9.18853752559409
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.79029558111748,10.520651346478,10.1554734637977
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85596195618884,10.3939404011706,10.1249511786797
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01831700837515,7.74261633527772,7.88046667182643
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59347464715888,9.08323894375691,8.83835679545789
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67468358764169,9.25832100271407,8.96650229517788
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34825678850569,9.27882382257694,8.81354030554132
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88304870317289,10.682241977681,10.2826453404269
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24108515214617,7.02529080346349,7.13318797780483
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.50374514910778,9.95030355637948,9.72702435274363
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.72374368571028,10.366431462151,10.0450875739306
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78648075031431,8.44253258159327,8.11450666595379
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4814429518661,8.07895651727043,7.78019973456827
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16467583739397,8.97302262108263,8.5688492292383
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35657314160024,9.68362218149939,9.02009766154982
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49136375262108,7.83010910923784,7.66073643092946
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56219633254056,10.2748984381539,9.91854738534723
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2815508495657,10.894178025716,10.5878644376408
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8598360976174,13.1681728850204,13.0140044913189
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7408295526851,12.2321028527046,11.9864662026948
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.532320036291,11.2329304727068,10.8826252544989
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9459885594369,12.7647815940492,12.3553850767431
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.73171301835153,10.4668030935212,10.0992580559364
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.30354209510923,9.83127818623718,9.5674101406732
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09724307309062,10.3177141182736,9.70747859568211
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.92332831650564,10.7024079594295,10.3128681379676
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.91595706412246,10.1986550289474,10.0573060465349
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.97888232149106,10.9601910054511,10.4695366634711
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.2097918511067,12.7188768830862,12.4643343670965
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3830207604676,10.9714516469161,10.6772362036918
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4395011787522,12.5638446447799,12.0016729117661
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1650005484025,10.9624442765345,10.5637224124685
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8270717698649,12.0502845614658,11.9386781656654
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8981147741074,12.4677608486904,12.1829378113989
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0980510201562,10.2459732573495,10.1720121387528
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8110929770307,12.0176876069178,11.4143902919743
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4445695021015,10.9943521040926,10.719460803097
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0449758966007,10.5591161496527,10.3020460231267
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33897641506548,9.90430486869989,9.62164064188268
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5610730699147,11.7808776313864,11.6709753506506
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0073843338883,10.9722532104292,10.4898187721587
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.962330207212,12.5561563021164,12.2592432546642
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5237321305727,12.3217514086141,11.9227417695934
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.3452439243307,12.9811611771134,12.6632025507221
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7317347313956,12.3679066824126,12.0498207069041
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12920124089654,10.2585434376686,9.69387233928257
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.93972947726385,10.4554803627052,10.1976049199845
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3846232067383,13.1929092409219,12.2887662238301
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.84582009976294,10.0436566331762,9.44473836646957
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8727390264933,12.7563609242021,12.3145499753477
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10323004805423,10.174126466728,9.63867825739112
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01425885341722,9.96909690527234,9.49167787934478
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15536897831769,10.0213465084024,9.58835774336005
