"","Unnamed..0","tissue","endometriosis","severity","p212375_at","p230629_s_at","EP400"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.39043337081949,7.28148682831893,7.33596009956921
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.59893216070246,7.12800084968689,7.86346650519468
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.52239670118001,6.95336460422708,7.23788065270355
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.23324277028671,9.27826917905481,7.25575597467076
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62069291390975,5.68426773179945,6.6524803228546
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66148779158374,7.1527712557452,6.90712952366447
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81538872759462,7.16294729300944,5.98916801030203
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.21148214311243,8.25553291548388,6.73350752929815
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.76688938610395,6.77831716714838,7.27260327662616
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.94836538634582,7.06746542329061,6.00791540481822
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.94772810152047,8.20652929961759,7.07712870056903
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.87634845426657,6.47756837844084,6.17695841635371
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.9292196864479,6.78662776976069,7.35792372810429
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81538872759462,5.90795090758223,5.36166981758842
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.08144031747361,5.91314978524351,5.99729505135856
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75914665052632,7.1144541483259,7.93680039942611
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3380885960789,9.19238968595809,8.2652391410185
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.27601788615798,8.70909050792451,7.49255419704124
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.30792290544552,6.66987520387563,7.48889905466058
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.96632788853684,8.06602554268566,7.51617671561125
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.13181280711968,8.52202720830726,6.82692000771347
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.14579067819099,8.44035180734414,7.79307124276757
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.26081514590544,5.44323698179125,6.35202606384834
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25568682510996,8.3968978870109,7.32629235606043
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.5295437642935,6.89453067569852,7.21203721999601
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17368978685519,7.28904974960791,7.23136976823155
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.96405047240549,7.88117180496557,7.42261113868553
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86758184981949,7.77388977948438,6.82073581465193
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.33102623850728,7.13908077486089,6.23505350668409
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83639299247272,7.74554294872725,6.79096797059998
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.95081528546418,8.23365125282027,6.59223326914223
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81538872759462,7.91227969637852,6.36383421198657
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09699565830624,5.73012958110228,6.41356261970426
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.37809019359124,6.79655007964439,6.58732013661781
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.15743394745901,7.32172753781381,7.23958074263641
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80776776972184,7.38723383188801,7.59750080080492
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49247877813733,6.97133660125283,7.73190768969508
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.39513007878181,7.04800957935847,7.22156982907014
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32898701037716,6.93185975838933,7.63042338438325
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60225043546069,5.75188699222051,7.1770687138406
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98047448993063,6.79655007964439,7.38851228478751
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.66237282639223,7.1219136890954,7.39214325774381
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27378161313908,5.68426773179945,6.97902467246927
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.22709020563241,6.84379266800698,7.53544143681969
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.38682662039999,8.43726625631328,8.41204643835663
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54637020182177,6.52639347120987,7.53638183651582
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.32552550910995,7.56039186817591,7.94295868864293
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.32428630877278,6.51907913669122,7.421682722732
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13111147077562,6.37678936005894,7.25395041541728
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24375717276376,6.23728257604057,7.24051987440216
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62987542908761,5.73213768264657,7.18100655586709
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18563563854734,6.57411008575722,7.37987286215228
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.53884567755004,6.46392017851648,7.50138292803326
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.61382480825424,5.81649847163831,7.21516163994627
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55501732570781,6.42446229275139,7.4897398092296
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.46911938050282,6.66788205465817,7.56850071758049
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31618012796565,6.03876474719559,7.17747243758062
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.27688580099182,6.74503085981529,7.51095833040356
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87434141366151,7.26446564742453,7.56940353054302
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02454093595117,7.03011589124013,7.52732841359565
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10747979551739,8.34244682290829,8.22496330921284
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28146087812105,6.43366071603782,7.35756079707943
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03327565347165,6.73030724764744,7.38179145055954
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79184293863971,7.64391256245601,8.21787775054786
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71846807624683,7.00266634107392,7.86056720866038
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33951098278575,7.11162461400551,7.72556779839563
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56962057109005,6.79655007964439,7.18308532536722
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95659692079464,8.33424878799702,7.64542285439583
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.3067066296374,6.97362420964849,7.14016541964294
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83961167955538,6.66573710742558,7.25267439349048
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.21562387512498,6.89173755337226,7.05368071424862
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30883645148358,7.27069052802297,7.78976348975328
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88279049923717,8.91243879417749,6.89761464670733
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71782186170634,7.13269183889958,7.42525685030296
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06981608131472,7.56338062007955,7.81659835069713
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50215146884722,7.68224466876774,7.09219806880748
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12127620931219,6.84906318969793,7.48516969950506
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71558485442217,7.50430836581746,7.60994661011981
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01672206145816,8.254655525021,7.63568879323958
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6064134524764,9.41858546401019,7.5124994582433
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01994173312814,9.61200681114903,7.81597427213858
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13854524002906,8.09571964500197,8.11713244251552
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99967839345237,6.79655007964439,7.39811423654838
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35524503364349,7.00374732852517,7.67949618108433
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38040339302972,7.76660039130492,6.57350189216732
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69381401746869,7.90238225625819,7.79809813686344
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27843743926212,7.63416346900003,7.95630045413107
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13177386331587,5.68426773179945,6.90802079755766
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02414478261569,8.3849852076404,7.70456499512805
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19021036283334,7.00935758543937,7.59978397413636
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0635074481412,6.72189946218368,7.39270345516244
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81262036459456,7.37001266331201,7.59131651395328
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08442657610044,7.33800031823085,7.71121344716565
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95904984177149,5.9431191599071,7.4510845008393
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58514237959746,5.68426773179945,6.63470505569846
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28705085224295,5.60000943180958,6.44353014202627
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82529158119219,5.91411180174496,6.86970169146858
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59942909115034,5.68426773179945,6.64184841147489
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6366033620191,5.71869785966747,6.67765061084329
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9428991417466,5.88622189159048,6.91456051666854
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85712398928661,5.73012958110228,6.79362678519444
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.99995206847793,6.41254597598991,7.70624902223392
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2400720242303,5.64715013155077,7.44361107789053
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.0103212537041,8.25817986394665,8.63425055882538
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.91790602445376,5.60740284113721,7.26265443279549
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.09451449862357,5.84801286606023,7.4712636823419
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40275349943847,8.16840084257699,8.28557717100773
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72835922215376,5.48771858102614,7.10803890158995
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06569725944155,5.44323698179125,7.2544671206164
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37101190972227,5.68426773179945,7.02763982076086
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33778419091692,5.68426773179945,7.51102596135819
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59768209336608,5.68426773179945,7.14097491258276
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48749532722271,8.74763471417718,8.61756502069995
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85896149429663,8.55826000815861,8.70861075122762
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63959802822718,8.82109805366998,8.73034804094858
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01677190928961,5.68426773179945,7.35051982054453
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75002902232097,7.67298248420862,8.2115057532648
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.63082663580583,6.17635355597074,7.40359009588829
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72367660149219,5.93562443230474,7.32965051689847
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88671820606773,7.25728371597444,7.57200096102108
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61945588622712,5.73012958110228,7.1747927336647
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50798524059809,7.10864950024904,7.80831737042357
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79490883728501,5.73012958110228,7.26251920919364
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96216330838159,5.44323698179125,6.70270014508642
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.49236350756091,7.99526072920904,8.24381211838497
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55986911421871,6.91084975840187,7.73535943631029
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70358032535999,7.84089633219623,8.27223832877811
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48759057333433,8.16109424772779,8.32434241053106
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4358193604887,8.30841286001244,8.37211611025057
