"","Unnamed..0","tissue","endometriosis","severity","p242738_s_at","p208033_s_at","ZFHX3"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.18336815719093,3.33388971249611,4.75862893484352
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.81613733798483,6.46738725545681,7.64176229672082
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00531044948113,5.81510779285301,7.41020912116707
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.55405649532293,6.48913569781775,7.02159609657034
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.34841916428255,5.33566040683306,6.84203978555781
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.95680764103264,6.91365167239337,7.93522965671301
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.12385826792262,5.55164915456182,6.33775371124222
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.14730547459929,5.22033010120908,6.18381778790418
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.66131907817479,5.25417737789712,7.45774822803596
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35671726591908,4.29661633549348,6.32666680070628
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.80199436360753,5.20962298979833,7.00580867670293
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.89971121747811,5.68770222568425,7.29370672158118
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.78722556001524,4.80755998812283,6.79739277406903
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.78413088756357,5.93337298274315,6.85875193515336
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.64802562589402,5.79705787215832,7.72254174902617
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.97368208962033,6.26327111062182,6.61847660012107
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.0958495456001,3.16141049328163,5.62863001944086
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92212152316694,5.2712377994989,6.59667966133292
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25126865984639,5.86375350324869,7.05751108154754
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.72987488439768,3.69677221558415,6.21332354999091
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.99946441268032,5.20595910167598,5.60271175717815
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.02793817808294,5.88676845116408,7.45735331462351
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.68265794879069,5.87063750814928,7.27664772846999
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.43338354468834,4.66832019224504,6.55085186846669
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.3127668746362,5.86375350324869,7.08826018894244
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.48186253163673,4.75345797255077,5.61766025209375
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.73782168382057,5.08446929544352,6.41114548963204
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.70195132562597,7.50057731959256,8.60126432260926
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.2824534704181,4.70904458815814,6.49574902928812
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.74410140664624,5.37635485742133,7.56022813203379
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.2535693395233,5.2542920702001,6.7539307048617
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.72662621412078,5.86375350324869,7.29518985868473
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56024984594135,5.69409531638778,7.12717258116457
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.88027095823732,6.19961876557412,7.53994486190572
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41391279031064,6.116615715441,7.26526425287582
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.86234706685049,5.86375350324869,6.36305028504959
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.97653687741734,6.27511176204831,7.62582431973282
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86082414908017,5.86375350324869,7.86228882616443
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12201700828811,6.14849604281956,7.63525652555384
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.75556188803589,6.38803835450509,7.57180012127049
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60825215881124,4.85913555729601,6.23369385805363
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07961864110852,3.01822380280676,5.54892122195764
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.40627712030482,3.43717061408818,5.9217238671965
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22695340100247,3.68884170839239,5.95789755469743
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31518153736303,3.71447366886069,6.01482760311186
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71391880453985,4.62011235983154,6.66701558218569
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.74641573819606,3.6859851864105,5.71620046230328
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17466400762555,4.02304208018636,6.09885304390595
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63436060426597,3.82858431246965,6.23147245836781
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17975772405135,4.34290263271997,6.26133017838566
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.53327612698678,4.29549291572947,6.41438452135812
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32013405848774,3.69517739431693,6.00765572640234
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30836480032856,4.1188358336033,6.21360031696593
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69968541527154,5.38617059749826,7.5429280063849
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60137178295928,4.00043240324671,6.30090209310299
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0400308466162,3.47923501828023,5.75963293244821
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77122003424371,5.21262841500974,6.49192422462673
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99462263204755,6.72869583045088,7.86165923124921
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6888886960535,5.17170133414472,6.43029501509911
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06039253226053,6.00780577676799,7.03409915451426
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35063415600923,5.83824276760742,7.09443846180833
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08757166282891,5.86375350324869,6.9756625830388
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77041448901607,5.64745504068509,6.70893476485058
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84343328927618,5.86375350324869,6.85359339626243
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70355824014488,7.55418342793046,8.62887083403767
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34353448688572,5.47666540567557,6.91009994628064
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79443501679597,6.44130372741003,7.617869372103
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12992890746885,5.82702959955801,7.47847925351343
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25759794485274,5.28495952215281,6.77127873350278
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72821425587224,5.86375350324869,7.29598387956047
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93031614517055,5.05097758879278,6.49064686698167
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64694702687499,6.20139207546151,7.92416955116825
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8159225200041,6.40748454292887,7.61170353146649
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24012699228257,5.86375350324869,7.05194024776563
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6410076561354,6.33591013784516,7.48845889699028
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99677647860354,5.65568930376007,7.3262328911818
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40017467677473,5.86375350324869,7.13196409001171
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65677402235664,6.82282966254996,7.7398018424533
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42855138292071,6.3341167342821,7.88133405860141
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15584344363601,6.34803582844699,7.7519396360415
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23167260673648,5.92789499855454,7.57978380264551
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.064069210451,5.86375350324869,6.96391135684985
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55438721186829,5.88447150238946,7.21942935712888
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34467434333816,5.86375350324869,7.10421392329342
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98658143341941,5.86375350324869,6.92516746833405
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44501580333804,7.24066783749171,8.34284182041488
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2121574125184,5.66676047152225,7.43945894202032
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58469917977642,6.3722957705686,6.97849747517251
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.23305147856138,7.88094468533466,8.05699808194802
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83235543598247,7.38914331757235,7.61074937677741
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04991324370273,7.23498948978967,7.1424513667462
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.11586808519031,7.26207675402452,7.68897241960742
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00122919488609,6.69637069546772,7.34879994517691
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12001542168889,6.45152832656201,6.78577187412545
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.643642759787,5.86375350324869,7.25369813151784
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.16047403716306,5.86375350324869,7.01211377020588
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.44492064098959,5.86375350324869,7.65433707211914
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.12700519435754,6.70172810387014,7.91436664911384
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72810853457878,5.84154671797218,7.28482762627548
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.79418645280503,5.810370145588,7.80227829919652
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.3317162435629,6.2735285653408,7.80262240445185
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53509171693807,6.55792763888545,7.54650967791176
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29965710105122,5.69989423000629,6.99977566552876
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.40555444104938,5.86375350324869,7.13465397214904
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41120697297001,6.57261759589695,7.99191228443348
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71745867910741,4.83088073009423,7.27416970460082
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49842965009249,5.86375350324869,7.68109157667059
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95221315793097,6.29496829435713,8.12359072614405
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22006290576653,6.8167590358505,8.01841097080852
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16025569432237,5.60840453910435,7.38433011671336
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02437834284986,6.1720688676308,7.59822360524033
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47815409329207,5.57410046749836,7.02612728039521
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19150798489771,5.45497547095282,7.32324172792526
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19225208091128,5.92444786773234,7.55834997432181
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34505909185713,5.83618594066282,7.59062251625997
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30214301594081,5.86375350324869,7.58294825959475
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40883789505059,6.14906935312655,7.27895362408857
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66032548090928,5.86375350324869,7.76203949207899
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.90117136146586,6.45738649741221,8.17927892943903
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31481674550155,5.12637334986084,7.2205950476812
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46590985086296,5.47924166118597,7.47257575602447
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49479214201427,6.40430934425393,7.9495507431341
