"","Unnamed..0","tissue","endometriosis","severity","p212442_s_at","p212446_s_at","p235463_s_at","CERS6"
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.25947452649789,6.35333481342555,2.409134451641,5.00731459718815
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49410221639338,7.91668637927904,4.46390791073499,6.62489883546914
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82854623329519,8.3653850442643,4.69112946508581,6.9616869142151
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07217460339632,7.86461402702131,3.41890421329284,6.11856428123682
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.14977390635705,6.27650613021428,3.34709292678178,5.5911243211177
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31797629808334,7.70901786886124,4.5448383457267,6.52394417089043
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.38909149149271,7.71239760449936,3.33317773787081,6.14488894462096
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25766224493566,7.80332922201039,5.14057569434918,6.73385572043174
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09249494748768,8.56427009215077,4.40721961023526,7.02132821662457
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.53886466379394,7.52686481834039,3.08455821890342,6.05009590034592
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13381646894294,6.35675225507261,4.47088281605894,5.98715051335816
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24750222247868,9.39330777332466,4.85864745107045,7.49981914895793
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90088608344899,9.07338467888779,4.27019963499213,7.4148234657763
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.49754257876316,8.76942746342736,5.21106266083674,7.49267756767575
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73584745608171,9.21833350047865,4.46331082834224,7.4724972616342
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82502117584912,9.73169379126536,5.14928561392015,7.90200019367821
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12408877042439,9.55900855905998,3.67272145447351,7.45193959465263
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55132819913492,9.15214899303892,3.6680508310808,7.12384267441821
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92237178818685,9.68313997299602,4.70297400122537,7.76949525413608
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2834094245676,9.76127189785865,5.13991720080113,8.06153284107579
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.51567797229546,9.52645257455952,4.73747256504554,7.59320103730017
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88218450163094,9.15286617043779,4.85152099789479,7.62885722332117
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94617778768262,9.14338144796211,5.17858160745941,7.75604694770138
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40385774076528,9.13582709590832,4.54094849932109,7.69354444533156
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19477718161205,9.05347649919019,4.83989833208553,7.69605067096259
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.61100320243953,9.02921743878501,4.79244718939458,7.47755594353971
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28334884699485,6.80727239431439,2.9121281818116,5.33424980770695
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.03879913908773,8.46061859261789,4.55536940438685,7.01826237869749
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47834317462836,7.95734183698555,3.58019163785485,6.33862554982292
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2907551444211,7.19109294742254,3.08455821890342,5.52213543691569
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20223081790102,6.26025832731486,2.78844377757422,5.0836443075967
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45957453136505,6.50706018991685,3.01772891066432,5.32812121064874
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48554646778358,7.93631684661141,3.08455821890342,6.16880717776614
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21681115721201,5.84311857935675,4.51819600177969,5.52604191278282
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57241230168311,7.39211809644847,5.40891955673496,6.79114998495551
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80548012039041,6.19066128032998,2.43036322382826,5.14216820818288
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99506141412674,6.59906010652352,3.78478239695271,5.45963463920099
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77381300448825,7.93502166427015,4.07387251850163,6.59423572908668
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98620240969037,6.62448191689889,3.35803474614305,5.65623969091077
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.34081121069368,7.33923050521932,3.73029025148751,6.13677732246684
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79939835162372,6.86109295769685,3.50459752386481,5.72169627772846
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88374931852755,6.38132481007921,3.05915737683061,5.44141050181246
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35639870696278,6.87323841669979,3.08455821890342,5.771398447522
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53927660692459,7.13640178286108,3.08455821890342,5.25341220289636
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54179673402863,7.16644078242345,2.91228348278139,5.87350699974449
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83540466437175,7.82345920623129,4.66527260064901,6.77471215708402
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99761493482628,7.48379156813002,4.54650032828025,6.34263561041218
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75821605056659,6.68136815232953,2.55283972708576,5.33080797666063
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6129040598867,7.40276643328572,3.23476950716459,6.08348000011234
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70659737460836,6.46055659847317,4.21496697073915,5.79404031460689
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35210296184263,7.23172521075832,3.66401790970955,5.74928202743683
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9859713528968,6.49700796673054,2.55283972708576,5.0119396822377
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47296478672892,7.81896093509623,4.11861351874088,6.47017974685534
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9272690074429,6.8923730975074,3.220075303303,5.34657246941777
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89707442297138,6.53092558449758,2.55283972708576,4.99361324485157
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02773221321667,7.01068132291998,2.56136645013814,5.53325999542493
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38128264672961,7.95570411781795,4.42849291411687,6.58849322622148
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53812409860507,7.55671117890528,2.49408329863151,5.86297285871395
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24831129886854,7.19874825754989,3.86981594135702,6.43895849925848
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02986920279911,7.0377703068565,2.58178430520019,5.8831412716186
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13209197777917,6.87640255420411,2.43036322382826,5.47961925193718
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3567071347925,6.30183301916327,3.4096876119872,6.02274258864766
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21028757216564,6.72479206757425,2.42160528572672,5.7855616418222
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74430354665006,7.72597342745305,2.77585993223566,6.41537896877959
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.33486008844611,9.79885395488568,4.83584237268742,7.65651880533974
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.82580604034994,8.52004207245192,2.92712008821251,6.42432273367146
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.07466927640148,8.7029976350952,3.44357730466836,7.07374807205501
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.37118789471403,10.390780110717,6.00220566943564,8.58805789162222
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.24986056187773,8.69909988360091,3.45401340348722,6.80099128298862
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.72301736222779,8.610244712489,4.17617750831511,7.16981319434397
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.97842337354095,8.57715214308643,4.15867974891002,6.90475175517913
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.40103358427183,8.17138622778288,3.65326526732284,6.40856169312585
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.21871158586795,9.21532753836138,4.6653613820309,7.36646683542008
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.36418118059774,9.06479581059784,3.78950995464438,7.07282898194665
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89728228719729,9.55577295876814,5.74038123732403,8.06447882776315
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12812645233349,9.13528007281568,3.83479808706467,7.36606820407128
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08100112343588,8.78590967292599,3.20088381733282,7.0225982045649
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75852726395087,8.30103461886606,2.9008281040006,6.65346332893918
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0097091273201,10.8235657490193,5.86845830853744,8.90057772829228
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1701380580146,8.76758959577325,4.55453624459489,7.49742129946091
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.13706455384417,9.7564033377922,4.28527528438925,7.72624772534187
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60711009392513,9.09682582731719,5.11787121234055,7.60726904452762
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75131770542857,7.6035052880058,3.45015308856535,6.26832536066657
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15118069271036,10.008734393783,5.32438758717418,8.16143422455585
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.11302653790212,8.10131986124375,4.53690752369093,6.9170846409456
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04591550908729,9.05519203137542,4.78482834244148,7.29531196096806
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37090027336845,8.19974394006869,5.5565638245237,7.04240267932028
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8649069320884,8.39288067422438,3.11294507394195,6.79024422675158
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1263768646623,7.87120178945497,4.16505320611651,6.72087728674459
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41405347001819,8.01357141916505,3.68639021635432,6.70467170184585
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86590533102823,8.72578105113761,3.36879650598322,6.98682762938302
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.59441006048447,8.52015669746156,3.10163515449677,6.73873397081427
