"","Unnamed..0","tissue","endometriosis","severity","p209943_at","p236994_at","p235450_at","FBXL4"
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61814074841107,5.06533092466008,4.50105051151626,5.3948407281958
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74700081134551,5.05475018039492,4.4609054607159,5.42088548415211
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.95362819275515,4.67464702756471,4.08325390093004,4.90384304041663
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.54831657185121,4.48437661699501,3.57738199897459,4.5366917292736
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.03200916524688,4.69682336778771,3.57738199897459,4.76873817733639
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.72701856088524,4.63617035550621,3.29991577649626,4.55436823096257
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.67010812228414,4.8501423195803,3.5767824070485,4.36567761630431
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.24580854828024,3.90518764765002,3.1405213044389,3.76383916678972
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.77295179086288,4.83244942818364,3.5767824070485,3.72739454203167
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.22205596699326,4.63628795855698,2.61568466786799,3.82467619780608
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.28292401806654,4.8118695844545,3.57738199897459,4.89072520049854
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.81707264476014,4.8501423195803,4.0377797978562,4.56833158739888
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.39530827781205,4.06463714869271,3.19443534416196,3.88479359022224
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.00614508632005,4.8589486475446,4.21874824392368,4.69461399259611
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.93182024414726,3.97923144736907,4.34763255901916,4.7528947501785
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.71651821421607,3.86276880648695,3.92511263401209,3.5014665515717
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.86753176575826,3.97923144736907,3.5767824070485,3.80784854005861
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6529743900586,5.37879304435001,5.0439460706088,5.69190450167247
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.65503885880089,4.84964483298049,4.08325390093004,4.86264586423714
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.32565934072642,3.61101549885938,3.15617197616308,3.69761560524963
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.0716956331548,4.82734251917481,4.51423165193161,5.13775660142041
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.35536089886287,4.37811304990436,3.57738199897459,4.43695198258061
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.58573386571614,4.67464702756471,3.57738199897459,4.61258763075181
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.56933136027118,5.10148001218708,3.64473064076642,4.77184733774156
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.22205596699326,3.43136655271607,3.57738199897459,3.74360150622797
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.5641640015885,4.56351375810204,3.5767824070485,4.23482005557968
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57859571941979,6.56678735177802,4.32271943446637,5.82270083522139
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03813831877916,4.52548511062578,3.75382520730008,4.43914954556834
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.64820057368802,4.5706534591061,3.83802814830794,4.68562739370069
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.76098060830002,4.03421299362424,3.5767824070485,3.79065866965759
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.04354283531371,3.43136655271607,3.57738199897459,4.01743046233479
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86862405505896,4.73428446441414,3.5767824070485,4.39323030884053
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.78280729947139,4.67464702756471,3.0606562792548,3.83937020209697
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.26689333602809,3.8787632549261,3.20401540239576,3.78322399778332
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.98071835971459,3.79697811301491,2.84977408363461,3.20915685212137
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.80491352539267,4.8501423195803,3.60512168926337,4.75339251141211
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.62023988855745,4.67464702756471,3.57738199897459,4.62408963836558
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04001452546623,4.2729943991739,3.57738199897459,4.63013030787157
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.77241284551343,5.31244499119537,4.09344577608759,5.39276787093213
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.5897333815776,4.67464702756471,3.60101716205534,4.62179919039922
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.14708335190673,4.26817228378016,3.60269966478265,5.00598510015651
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.30944452920218,5.90666176824749,5.2918062016081,6.16930416635259
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91445352685836,4.9158884075896,4.05511127937839,4.96181773794212
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.41992274364279,4.07545801027954,3.57738199897459,4.35758758429897
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81206299038633,4.8501423195803,4.23871502722699,5.30030677906454
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.79046459555314,5.62707044272351,4.7625139035249,5.72668298060052
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7880123495982,5.31736545945128,4.89434058985795,5.66657279963581
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25741932127929,4.73962751151158,4.68329255177108,5.56011312818732
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.20201144724154,4.89222856793764,3.34420941647328,4.47948314388415
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17676999380868,4.46015861251939,3.61107033280951,4.74933297971253
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78107543862883,6.61424126580143,5.97909769525327,6.79147146656118
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17456616678695,7.12311697747459,5.39612373573363,6.89793562666506
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41707447934576,6.54248618021115,5.49636515116897,6.48530860357529
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92713160216459,6.4421028057722,5.91679373347292,6.7620093804699
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44953666384419,7.2643700092721,6.10322399907381,6.9390435573967
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86219991239012,6.12473936500213,5.71534587427261,6.56742838388829
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10666415147161,5.50572057770607,5.52217995710774,6.04485489542847
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85899282016101,6.77780378324232,6.08438036998548,6.9070589911296
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77547180199569,7.27680720831864,5.84872198950407,6.9670003332728
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53919327079955,6.94136662383762,6.22126208983635,6.90060732815784
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9130300080224,7.81859107660765,6.44185761243842,7.39115956568949
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06915352930061,7.45553125436459,5.95817301669129,7.16095260011883
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79989519203626,5.39512308352965,4.76504409034165,5.65335412196919
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06781377431381,6.65538709794081,5.95892543477789,6.89404210234417
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97623603972078,6.78978386970003,5.97575566493469,6.91392519145183
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51379959498481,3.97923144736907,4.08325390093004,4.85876164776131
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75229033138494,5.09121788345802,3.81097485214375,5.2181610223289
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81662690297474,4.8501423195803,3.57738199897459,5.08138374050988
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0716956331548,4.47125574711417,3.57738199897459,4.70677779308119
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09590198359287,4.61103838144458,3.18027277429934,4.29573771311226
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82974859413634,4.4017220428318,3.44907783991162,4.56018282562659
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61712150383567,5.15955050121719,4.11926182650192,5.29864461051826
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59257056380923,4.16138802441571,3.40199607881326,4.38531822234607
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4539211418686,4.00688189485866,3.57738199897459,4.34606167856728
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4707182726398,4.8501423195803,4.08325390093004,4.80137149771671
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32321093864241,4.79029910385117,3.5767824070485,4.56343081651403
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5751278137911,5.40822189613161,4.88805681440784,5.62380217477685
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51210130045077,4.64638787136391,3.21969953873258,4.45939623684909
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54201156291478,4.32531386301411,3.57738199897459,4.81490247496783
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23363952150939,4.67671391099369,4.07677517570054,4.99570953606787
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.49220665938981,4.62302068594911,3.5767824070485,4.56400325079581
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.38893009120123,4.67464702756471,3.58853407973925,4.21737039950173
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21977803695811,4.72712682646246,3.5767824070485,4.17456242348969
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03603113643767,4.36750768646626,3.82104371275663,4.74152751188685
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22033251494405,4.71398334298783,4.3062531001905,5.08018965270746
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29003166156854,5.19626699327956,3.66578818817637,5.05069561434149
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22205596699326,4.4149772785265,3.56751878767088,4.06818401106355
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77024560533337,4.90841579553012,4.09787862916107,4.92551334334152
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20983773657892,4.83719162221222,3.96650672746968,5.00451202875361
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.84966311094115,5.03482096167022,3.58786616432174,4.82411674564437
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52367037707869,3.87652439664083,3.5767824070485,4.32565906025601
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98645180699149,5.22323411373416,3.67761581937807,4.96243391336791
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18810240272186,4.19460696253016,4.08325390093004,4.82198775539402
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37753448416707,3.97923144736907,3.31226380484066,4.2230099121256
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55765008083323,5.30860679868959,4.25404576574225,5.37343421508836
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53712548581641,5.01143950736294,3.75568786597631,5.10141761971855
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38602178906317,5.17115771085396,4.63866879583755,5.39861609858489
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16322964075528,4.67464702756471,4.08325390093004,4.97371018975001
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54516942455265,4.8501423195803,4.20138424675027,5.19889866362774
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57398687204997,5.1854001521077,4.61719174316925,5.45885958910897
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94214609131993,4.77739504548391,3.71675121694095,5.1454307845816
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.38876053282116,3.43136655271607,3.93110746873684,4.25041151809136
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26863894912785,4.10790153402214,2.9038411958019,4.42679389298396
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.81660303115741,6.23931532049244,5.58633818307998,6.21408551157661
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64746503259568,6.91535883435413,6.24331565500668,6.93537984065216
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.19053330358987,5.50588178459844,4.72586553912104,5.80742687576978
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.43367047191574,5.54724172215594,5.32749630939157,5.76946950115442
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.96931808974161,6.62739593407987,6.05632575240324,6.55101325874157
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.47429554564005,6.65223529746356,5.40857733398341,6.51170272569567
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37223806113568,6.05079167743261,6.03733499121105,6.48678824325978
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.54104638471109,6.867954686679,6.10853638350585,6.83917915163198
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07744041947936,6.16038838502547,5.54561963565349,6.26114948005277
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04426264117535,5.81307904680606,5.79931140610948,6.21888436469696
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90809675501377,5.48079231560201,5.05653005820676,5.81513970960751
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96540908062245,5.94270065955584,5.4961317729399,6.46808050437273
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40980208024396,5.65571347663993,5.03310448213632,6.03287334634007
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69502570766888,6.38036849689576,5.39292491969227,6.48943970808564
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64537097875857,6.4727940487404,5.69647304493134,6.60487935747677
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35809598517201,5.51039394432229,5.34017264465502,6.06955419138311
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94669250152707,6.24307409788085,5.3780176005611,6.18926139998967
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23747112775876,5.55689094170125,4.96849260627846,5.92095155857949
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61098675938083,5.93744755620623,4.4978863067893,6.01544020745879
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32256013404745,6.94589786221045,6.00163601714774,6.75669800446855
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41761145352933,5.14989488410588,5.17422273621762,5.91390969128428
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.28958493696743,6.42735461354062,5.51892656409634,6.4119553715348
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97674409158479,4.8501423195803,4.3510619191459,5.392649443437
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64597537799622,5.99412366655788,5.37182432713638,6.33730779056349
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71307732196314,5.54178742061689,5.24604155935924,6.16696876731309
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1391447401202,5.89832854372337,4.96320042270087,6.00022456884815
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36539142520691,5.46431343002187,4.25910271245695,5.69626918922858
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24976083443132,5.4130310290877,4.84174527170447,5.83484571174116
