"","Unnamed..0","tissue","endometriosis","severity","p204881_s_at","p221765_at","p224967_at","UGCG"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3172841702535,6.81693650891491,10.9056545672014,9.6799584154566
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6970333886745,7.70566117931778,10.1660655283412,9.52292003211116
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1591184163727,8.30041324110219,10.2808917883028,9.9134744819259
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.91314214876927,7.06285870178673,9.64278479496021,7.8729285485054
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.95660154615373,4.04399860262139,8.27371395491175,5.42477136789562
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.31911227608589,5.4099949329443,8.36241048002392,6.3638392296847
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4357828069329,9.18491140462107,8.47186337859177,8.03085253004858
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.97438485815892,3.94467387520899,8.3164970020937,5.0785185784872
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.53333105086714,5.29501164241348,8.19578068522924,6.34137445950329
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09345020482427,6.18912349777399,6.74795265457299,6.01017545239042
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.93825778781959,5.06853709525596,6.50621741471013,5.17100409926189
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33778270948207,5.44918497421759,9.8121408435997,7.19970284243312
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.53908446033357,5.90670353664105,8.04862330259427,6.4981370998563
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.64675989956427,5.89704231654808,8.35381451838234,6.2992055781649
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.69680413658447,4.79180434834953,7.74161751528321,5.41007533340574
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.66076563028329,4.95111386932968,9.01312783693275,6.54166911218191
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.04755160769064,6.02805952451315,5.9181986931061,5.33126994176996
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.2029959553664,3.63410011941719,6.12649090682439,4.32119566053599
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.36298592968481,5.62634824235653,9.59475604831532,7.86136340678555
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.47416542323563,7.35518768839997,8.56260829240714,7.79732046801425
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.6132511224827,7.28044146393801,8.04857386948771,6.98075548530281
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.73445003565108,4.59232982314448,8.76712857063679,6.03130280981078
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.84038042599012,5.52214970664731,8.57739687597056,6.979975669536
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.83425962514194,7.8726667482615,7.11211115632911,6.27301250991085
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.34442522949937,8.79711260006995,10.7782490915055,9.30659564035827
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3546908573514,3.64057514732325,8.1031186471388,5.36612821727115
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16275312401819,6.2370113964764,8.27182856824442,6.89053102957967
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17647894511736,8.66061679520006,10.3809180820315,8.73933794078297
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71884469363488,6.67671094177876,7.94630733084991,6.78062098875452
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14768361011241,5.57419610215182,8.75656109802857,6.82614693676427
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.57972709227979,5.20353361979046,6.96328652703225,4.9155157463675
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.78001701515518,7.22108811818471,9.06780631228579,7.35630381520856
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14768361011241,6.70519034786887,7.63639598266939,6.82975664688356
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.5567197050733,6.05838459882669,6.35392694889987,5.65634375093329
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.33179520266565,5.74286965248935,6.80943885798451,5.96136790437984
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.97438485815892,6.18002441224287,7.36533355513508,5.50658094184562
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.95789094137215,6.2311513809666,8.61100081870681,6.26668104701519
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.28144561162995,5.9717955434481,9.68585120747547,7.97969745418451
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.94487009756529,4.92875336573846,9.59021907106896,6.15461417812424
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.36864768660259,5.654627041898,9.61272760317931,7.54533411055997
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.67824004125482,6.30698445945084,9.09575527835279,7.02699325968615
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10063884661887,7.01187553729675,9.71076371856921,7.94109270082828
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91314214876927,7.05398764594048,10.3824784449689,8.11653607989288
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49800287471583,4.46347584469693,8.44206516602776,5.46784796181351
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.71395189448401,7.27865481163725,8.8475235769784,7.28004342769989
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02843753443716,5.21454479692325,9.82252528355071,7.02183587163704
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.79762630813203,6.70390103817495,9.70270922874652,7.73474552501783
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31132091611874,8.36403524059763,10.1030408392936,8.59279899866999
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91314214876927,5.04495515325001,9.71262612151169,7.22357447451032
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.73331693244966,5.06853709525596,9.24097820312324,6.68094407694295
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.54409877928319,5.60063753332755,9.14493190411096,6.76322273890723
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1279131852114,7.20254049167492,10.1630839261722,8.49784586768617
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.44440511613856,6.52274942712187,9.51337417618377,8.16017623981473
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39514197841061,7.05846792983455,10.6941941301551,9.04926801280009
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88374285289185,7.79362238984524,10.7011735912155,9.12617961131753
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38799474549573,6.26008672676247,9.37120225224777,7.67309457483532
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22016317783173,6.18616542151525,9.80816631917678,7.73816497284125
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98778175894534,6.79606952146901,10.1388748980509,8.30757539282175
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1056445263341,6.68337171123129,9.85970802227584,8.21624141994708
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17956907758149,6.4736270743815,9.70321761696829,8.11880458964376
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08136026661139,7.64445594495037,10.4150672324842,8.71362781468199
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62547104455278,8.63650546330147,10.2496499471963,9.17054215168352
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47253695107424,6.72690655297177,10.1440679462426,8.4478371500962
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89480116185708,9.40096954438045,8.75894624670796,8.68490565098183
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65638655339953,6.53752020255148,10.3434499443767,8.51245223344257
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.20796616747314,7.01137608928482,10.1088314653819,8.44272457404662
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89705128995661,8.37174025177024,9.7222950032753,8.33036218166738
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73867784301975,6.55877559356301,9.49435981955419,7.59727108537898
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14424912118271,6.46440219368167,9.55702954573194,7.38856028686544
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19036102349301,6.87929967276336,9.03440134903121,7.36802068176253
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65253969325946,6.41408196797302,8.43483348332851,6.500485048187
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22778477515061,6.76124253859229,9.082736421502,7.35725457841497
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82980519096583,7.36374573029312,9.54438311256775,7.5793113446089
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73369143948812,6.35546184896723,8.9222222997351,7.00379186273015
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29746478454915,5.23097331693053,8.79164126834066,6.77335978994011
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14768361011241,8.42205280064004,6.66189066660395,7.07720902578547
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14768361011241,6.45401284898773,9.02081504491922,7.20750383467312
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24537456268478,8.24846025204863,10.6341054908284,9.0426467685206
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95194167231859,6.92580526345229,8.72621597317657,7.20132096964915
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91314214876927,7.14947353444366,10.1591505084823,8.07392206389841
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08698090980752,7.17517479855301,9.53151325898904,7.59788965578319
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75960895904222,7.83298027681626,9.14883232820597,7.91380718802148
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64931128811254,7.40005249812638,6.51215939684865,6.18717439436252
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.97438485815892,4.59232982314448,6.57909346314794,4.71526938148378
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14768361011241,6.55459260746825,9.19125273321512,7.29784298359859
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20719665942252,6.33285388183061,10.0651478642927,7.86839946851528
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5803515966884,5.87243114446946,9.31236487383392,7.25504920499726
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72557028930759,7.9181696542224,8.62634793976918,7.42336262776639
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71486191909983,6.84459996559242,9.27865970275497,7.61270719581574
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12321641956913,8.23947400680773,10.2198922055709,8.86086087731592
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8934060035185,3.51747870727163,9.44323697278445,5.95137389452486
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2000502745138,8.82905155555443,9.23680676304186,8.08863619770336
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81476976242528,6.47622335379135,9.81776343149266,7.3695855159031
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55649959681797,6.37021393745648,9.57228472175789,7.49966608534411
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68278896826774,6.70734830110599,9.13566127728167,7.17526618221847
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62457141820789,7.61834821685201,9.0140486929846,7.4189894426815
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03335740136183,4.92101506245229,9.23949365330359,6.39795537237257
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6881415980192,7.65682571142876,9.80646688124323,9.38381139689706
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5694079672433,7.98146996253059,10.3948472694575,9.64857506641046
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8271642192918,8.9260129549843,10.7527313168639,10.1686361637133
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2145762466396,7.91970136906173,10.33353767981,9.48927176517044
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1872852123951,7.91812842346424,10.451849571179,9.85242106901278
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4601870112559,7.81214299692482,10.3289189658218,9.53374965800084
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9873766370678,7.4978324093225,9.41414312520416,8.96645072386482
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.83432156638959,4.81998748601147,9.29175514236679,6.31535473158928
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21899656412319,6.04846302510487,10.5095962717698,7.59235195366595
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.38756920228544,8.25911706557458,10.0148385742564,9.22050828070547
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.53112093284873,4.92030911969962,9.274242047647,6.57522403339845
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.743497480424,7.66356303615488,11.2817154124011,8.89625864299333
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.76486429128267,7.92107790310823,9.4743696261999,8.72010394019693
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65583914057353,8.11581188626666,11.5694449325358,9.11369865312533
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.65393074874551,6.05588089386012,10.4845797543539,7.39813046565318
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.93426791349446,5.09031505735527,9.71421383466059,7.57959893517011
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10761924211727,5.66959898360369,10.265383210576,7.68086714543232
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00094285908976,8.32701201760998,11.290956358181,9.20630374496025
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39889987938516,9.1190044428247,10.258051184879,9.59198516902962
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18363490667811,8.83371608449049,9.78671586180963,9.26802228432608
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47493983310284,9.323114575397,10.515599896906,9.77121810180195
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.12307797786816,4.92278731774402,9.46580764934818,6.50389098165345
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.92574508332157,8.86802584237811,10.5628413711794,9.78553743229303
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2724709755484,5.74280679475295,9.20811513207042,7.07446430079059
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2469172059989,9.17939226023046,12.744861617419,10.7237236945495
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.064983098447,9.1251904579159,10.4639863170779,9.8847199578136
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56546880473696,6.34772151944339,10.0815880435768,7.66492612258572
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06973470396166,8.30806306415127,10.1394156687326,9.17240447894851
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01127437227762,6.98883798785595,10.942888115262,8.31433349179852
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75677736620258,7.88731483279266,11.7300182797866,9.12470349292728
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.90021677464797,8.64116584169349,10.5978239333874,9.71306884990962
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21729497426283,8.66849107220606,10.3201364417334,9.4019741627341
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32388954763603,7.68788282656977,10.2599803693832,9.090584247863
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86730543362936,8.62249871934334,10.6498898861063,9.71323134635967
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52244060919134,8.84007134651553,10.5625652915416,9.64169241574949
