"","Unnamed..0","tissue","endometriosis","severity","p218548_x_at","p233350_s_at","TEX264"
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4517418840203,9.44677269238074,9.94925728820052
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4124263517117,9.83316808317183,10.1227972174418
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.023122349078,10.3638314533003,10.6934769011892
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1775111424979,10.3469809562345,10.7622460493662
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.45617343339219,8.67759274377559,9.06688308858389
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5112741210503,8.99914892344222,9.25521152224626
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6609214435917,10.0119277062245,10.3364245749081
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8169956728043,10.0168106424575,10.4169031576309
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.62745425972253,8.80535792286708,9.2164060912948
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0396834814473,10.213140182738,10.6264118320926
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8858604646004,10.2177220742298,10.5517912694151
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07903772493006,8.10493811012271,8.59198791752639
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5059919381144,9.70120081916248,10.1035963786384
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7212362350894,9.97696610658105,10.3491011708352
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.3617306531361,8.44525204750121,8.90349135031865
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0767386214966,9.36403804288539,9.720388332191
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7230246956035,9.94969099075847,10.336357843181
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.62283768917453,8.49519216020497,9.05901492468975
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2337534306063,9.32288616172209,9.77831979616419
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.64096712234369,8.532972580666,9.08696985150485
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.36319678312316,8.37475310023281,8.86897494167799
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4032152722827,9.55599401190859,9.97960464209564
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4054013848493,9.63760277773194,10.0215020812906
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9213589265113,10.060432331804,10.4908956291576
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.72556082505544,8.88280318146446,9.30418200325995
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7976235344478,9.98258736798192,10.3901054512149
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1612889593246,10.4721802986515,10.816734628988
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6935194007905,10.056719605722,10.3751195032563
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4122878604932,10.5500695584607,10.9811787094769
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5120575967442,9.73671428545901,10.1243859411016
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59781182822615,9.14576779510966,9.37178981166791
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1245479071396,9.19281961602138,9.65868376158049
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.25256933017226,8.58219157768854,8.9173804539304
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4896050506569,9.3965343979841,9.9430697243205
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78481013923406,8.90372991300404,9.34427002611905
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32260693131513,8.30990520768239,8.81625606949876
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.119184560675,9.13297195225099,9.626078256463
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3957880933295,9.67872967713211,10.0372588852308
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51657323693384,8.48636356186068,9.00146839939726
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.25532346992776,8.36989847314192,8.81261097153484
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11706880310933,8.36974624065347,8.7434075218814
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.97286337741769,8.14555012452885,8.55920675097327
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.56624004436699,8.84908351066429,9.20766177751564
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.83179094748231,9.12933106643109,9.4805610069567
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86234274783898,7.09583264869702,7.479087698268
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33335923656496,7.41606844864839,7.87471384260667
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99758000015081,6.99801502015571,7.49779751015326
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80263685435263,7.16971076418803,7.48617380927033
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78255677263641,7.74138229928595,8.26196953596118
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24968187767621,7.52176874235918,7.88572531001769
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03916329695981,7.18174278236024,7.61045303966003
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58872977080026,7.55085238227273,8.06979107653649
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82400517609498,7.96687895092698,8.39544206351098
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.53960186669357,7.78418992228817,8.16189589449087
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92621954262094,7.7904987675697,8.35835915509532
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15233622032568,7.46342650454865,7.80788136243716
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47272454287336,8.39203642249818,8.93238048268577
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52071282809822,7.61331640411097,8.0670146161046
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69655802779128,7.64885828172097,8.17270815475612
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21646779535842,8.49334574188122,8.85490676861982
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19819744858051,8.71179220657639,8.95499482757845
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0123074886115,9.23004024978754,9.62117386919952
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1165844630947,9.32017337028173,9.71837891668821
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2568914437742,9.54649570096272,9.90169357236846
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2599887451655,9.40302847621219,9.83150861068885
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.52494821142318,8.9038622300672,9.21440522074519
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2506399409001,9.53596265082137,9.89330129586073
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.95976314803277,9.04673331363248,9.50324823083263
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.479663343313,9.41332014611922,9.94649174471611
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67354199749363,9.04139229229995,9.35746714489679
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49106905959307,8.57846875459518,9.03476890709413
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9378966202847,9.93843650731712,10.4381665638009
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06928827348734,7.82390972330369,8.44659899839552
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86931954032992,9.05214255518133,9.46073104775563
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.92898849366957,9.03439793620451,9.48169321493704
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7908277366053,9.78144170418033,10.2861347203928
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1106020135618,8.95791007533705,9.53425604444942
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.52293471124849,8.73561146938535,9.12927309031692
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.54376405343721,8.56566394740945,9.05471400042333
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67462945814895,8.71623913000496,9.19543429407695
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4732282652977,9.62114538794333,10.0471868266205
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91007174881477,9.1326009572322,9.52133635302349
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6627160820211,8.71869474385574,9.19070541293842
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.90526041553161,8.99060916365421,9.44793478959291
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12156487347293,8.2842982713583,8.70293157241561
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.52142798358897,8.68941960635571,9.10542379497234
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36151504912181,8.59235292227333,8.97693398569757
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0915713506143,9.31998760317111,9.7057794768927
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86357981367056,8.92428749446568,9.39393365406812
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.92269243699798,8.90887549400897,9.41578396550348
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48051323305089,5.36011898319465,6.42031610812277
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2058779870875,6.25528511806611,6.7305815525768
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01678251890416,4.92068659727955,5.96873455809185
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59639892947795,5.63399946308115,6.61519919627955
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03756981249463,4.79271073753761,5.91514027501612
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39292857842111,5.47047032658578,6.43169945250344
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04636499370822,5.95911791379333,7.00274145375078
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.27936795004274,6.64340054789728,6.96138424897001
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.79123495174519,6.80924466442321,7.3002398080842
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.55439442065114,6.23167542118331,6.89303492091723
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.05517333234982,6.86233730388795,7.45875531811889
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.05081236771598,6.00458928197763,6.52770082484681
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.39106284548123,6.30672138968418,6.8488921175827
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89513182271869,6.11049124440366,6.50281153356118
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13870514712499,6.97471326286891,7.55670920499695
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75737470944402,7.3997071780308,7.57854094373741
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.82967775435588,7.0864426513442,7.45806020285004
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72131588148561,6.30436890226925,6.51284239187743
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66280627493405,6.44503346242586,7.05391986867996
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35399324070775,6.07744793663123,6.71572058866949
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40960107560956,6.07104796949867,6.74032452255411
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91605836153189,6.93904715059961,7.42755275606575
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36535005003261,6.20468730905045,6.78501867954153
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73568449972245,6.6508388215408,7.19326166063163
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1931137194543,6.33307522108183,6.76309447026807
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5284444720754,5.99630691679665,6.76237569443602
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43280692190527,6.32079367331051,6.87680029760789
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53813107862049,6.25198586809788,6.89505847335919
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43529727632909,6.3710285581274,6.90316291722825
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56149174222108,5.58495125051958,6.07322149637033
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52068639502391,6.10865168637898,6.81466904070145
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57781053498764,6.48319747699019,7.03050400598891
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15238145896332,5.83870877668778,6.49554511782555
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97012708879242,5.93770701291108,6.45391705085175
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37122348931308,6.31545904768078,6.84334126849693
