"","Unnamed..0","tissue","endometriosis","severity","p213092_x_at","p213088_s_at","DNAJC9"
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73923295300639,9.86213993868988,8.80068644584814
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.15107218096176,7.89060916978441,7.02084067537309
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.179326054035,7.48817987929873,6.83375296666687
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.54309015400828,7.73040014906338,6.63674515153583
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.18487486833538,6.44223802547932,5.81355644690735
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74958478691739,6.77705582171001,6.2633203043137
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.57602652770217,7.57170432603016,6.57386542686617
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.55387601975209,9.02675857945821,7.79031729960515
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7490552120573,6.79648269079224,6.27276895142477
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.43803930186552,6.77374763456278,6.10589346821415
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.6996829303318,7.54902974373142,6.62435633703161
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.69972160153415,8.53852524873136,7.61912342513276
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.50606178808691,5.95500379101223,5.23053278954957
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.65848529823993,8.43321440219922,7.04584985021958
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.4717441419578,10.4391656053839,9.95545487367085
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.90835161248977,7.37388323969639,6.64111742609308
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.06843170780364,6.95604572170872,6.51223871475618
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90978829628387,9.60057776057057,8.75518302842722
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.71752127769309,8.46926288784708,7.09339208277009
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52859841505392,6.28493999561273,5.90676920533332
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14667855077702,7.91424740725849,7.03046297901775
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.12496507013315,7.02355768630304,6.07426137821809
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86936181044052,7.11369030166909,6.4915260560548
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60852236040374,7.92413568405493,7.76632902222934
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07460607156901,7.14300143552627,6.60880375354764
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.77206021507556,9.39571047201893,8.58388534354724
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.10432417276001,8.13985733917606,7.12209075596803
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.00419072901728,7.11725166892826,6.56072119897277
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.00729860186651,6.74562632032884,6.37646246109767
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.05850744103862,7.99834364744419,7.02842554424141
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88561813322937,8.46713349048564,7.6763758118575
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05253469440431,6.61531371963939,5.83392420702185
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13030054877346,7.02441826730538,6.57735940803942
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14667855077702,8.72992461674226,7.43830158375964
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.22546255309839,8.8916044476257,8.05853350036204
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.53261889855763,11.0367192391656,10.2846690688616
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.26933593228491,8.24373324971271,7.25653459099881
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47535791503589,9.00629103516943,8.24082447510266
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.7763932462447,9.3222015407911,8.5492973935179
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62055957097406,9.51633292634733,8.5684462486607
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.67229189846816,9.85459711038481,8.76344450442648
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29618198606364,9.11606027353017,8.20612112979691
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.14167963501436,8.65094778707722,7.89631371104579
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90736535644616,8.94557851306879,7.92647193475748
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01506172872013,10.6027447767138,9.80890325271697
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14667855077702,8.31083683870359,7.22875769474031
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.28740206078231,9.69577418378644,8.49158812228437
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29024588496786,10.8674556625526,10.0788507737602
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.43287959741072,10.4014183797226,9.41714898856666
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81293903566326,10.4197383296661,9.61633868266468
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22278889316952,9.38223352650619,8.80251120983785
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91267284624766,9.43871232732536,8.67569258678651
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41256205041707,10.3108512822993,9.36170666635818
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56189622102512,10.4133580131331,9.48762711707911
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71274502296439,11.0371927806143,10.3749689017893
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19986181455931,8.83855877513179,8.01921029484555
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48331556760252,10.0041015615125,9.24370856455751
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47372302506769,8.91857267995063,8.19614785250916
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26215068801699,10.178819071469,9.22048487974299
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63962785098775,9.04239454042612,7.84101119570694
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86679105130976,10.5433808303777,9.70508594084373
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89686571771119,10.739836029501,9.81835087360609
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.260460211815,7.96317984390814,7.11182002786157
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66535405305204,9.20958159077743,8.43746782191474
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9506077454286,9.70214302383953,8.82637538463407
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14667855077702,8.24182546919919,7.19425200998811
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83127758815319,7.17345740533251,6.50236749674285
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5655044486797,7.59707053180865,7.08128749024418
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5539473410878,10.0839886531416,8.8189679971147
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40752756438117,9.04406186137386,7.72579471287752
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38024690198169,8.9886172083277,8.18443205515469
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24630505447741,5.83474761420273,6.04052633434007
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39180508529011,7.16918957838168,6.28049733183589
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27552000192407,8.1787313829522,7.22712569243814
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67548357541909,7.42060387948371,6.5480437274514
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90859898472945,9.21018615941252,8.05939257207099
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7967137707542,8.35739050292976,7.57705213684198
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2975972642358,7.76746544008033,7.03253135215807
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55284894015799,8.17125299580231,7.36205096798015
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90899590197386,9.55335738731102,8.73117664464244
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4808779577956,9.35503183895703,8.41795489837632
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4305277666001,10.0472705643149,9.2388991654575
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00033987130703,8.49749216596608,7.74891601863655
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85140300727482,7.81487681690733,7.33313991209108
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54439366128274,7.3995441011769,6.97196888122982
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76601590925198,8.09865988185421,7.4323378955531
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86681013088533,9.16985344119079,8.01833178603806
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14667855077702,7.04836226041882,6.59752040559792
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63825394688132,9.78959954065818,8.71392674376975
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89415294374027,8.66521559814832,7.2796842709443
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14667855077702,8.59171229968943,7.36919542523323
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77035285640251,9.48293005494427,8.62664145567339
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11507884930949,10.2904317759672,9.20275531263835
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8998602411819,8.42586888154992,7.16286456136591
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05253469440431,8.39802013099936,6.72527741270183
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55401429331711,8.55506478014206,7.05453953672958
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60252870872302,8.54245854797969,7.07249362835135
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22814297564094,10.1344813720138,8.18131217382737
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78464512137879,9.84108491746258,7.81286501942068
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28033528445939,10.4249367093487,8.35263599690404
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.14205505171612,8.67511889709695,7.90858697440654
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.98665824861443,8.8891959107643,7.93792707968936
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.58895846038095,10.0148974719962,9.30192796618858
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56714510920208,9.93345168975707,9.25029839947958
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24742583905912,8.97189731419672,8.10966157662792
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.62428104843073,8.7116077154747,8.16794438195272
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.50042973274117,8.93723836863057,8.21883405068587
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73151871310848,9.203747261932,8.46763298752024
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28896364652569,8.92681045624499,8.10788705138534
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69094421872509,9.28445127039825,8.48769774456167
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57733403650065,8.52244175783843,7.54988789716954
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12505900542623,10.6943659946478,9.90971250003702
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90648607714548,9.80302860090614,8.85475733902581
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18696287218343,10.0256553914038,9.10630913179362
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1211589955153,11.5450783407807,10.833118668148
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26008028751162,9.33371086411216,8.29689557581189
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26353915576557,9.85374806730484,9.05864361153521
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57376753708165,8.84951904263475,8.2116432898582
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51052117513215,8.80046679565972,8.15549398539594
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39617355893603,8.75536289324824,8.07576822609214
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52992903718487,10.2093468861425,9.36963796166368
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29586939829078,9.88680391360071,9.09133665594575
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52543921632159,8.32779426428577,7.42661674030368
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39372630689418,9.93654394884781,9.16513512787099
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75994667155153,8.58295166925594,7.67144917040374
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33949264978114,10.2996894361863,9.31959104298372
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58773719577164,10.1334126986036,9.36057494718762
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31617692695802,10.269180599668,9.29267876331301
