"","Unnamed..0","tissue","endometriosis","severity","p203521_s_at","p203520_s_at","ZNF318"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.91975633936626,5.46451927148558,4.69213780542592
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.54006048448533,5.97561551977472,5.75783800213002
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96129200587143,4.54924251772938,5.25526726180041
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.01606598965663,3.89987304879228,4.45796951922445
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.39441551616573,6.06511750899622,5.72976651258097
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.18741677089954,4.56393373959033,4.87567525524493
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.44701434760691,5.73883036570542,5.09292235665616
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.62989054563461,5.98461003868201,5.30725029215831
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54750509957575,6.68355585146787,6.61553047552181
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.64978741727633,4.54924251772938,4.59951496750285
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.66085087305709,4.54924251772938,4.60504669539323
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.03319695354153,4.72231145160733,5.37775420257443
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88543122385511,5.60154358911344,5.24348740648428
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.66740202499975,4.54924251772938,4.60832227136456
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3328973599262,4.00579453062726,4.66934594527673
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.87596667640189,4.54924251772938,4.71260459706563
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.35000264447682,4.19441357209821,4.27220810828751
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12558947603244,5.0427260005716,5.08415773830202
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62989054563461,4.54924251772938,4.58956653168199
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.18230645120688,4.46347865567269,4.82289255343979
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.73653013816139,5.35837077401386,4.54745045608762
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.66330119818982,4.54924251772938,5.1062718579596
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.53433427753932,4.61214850625094,4.57324139189513
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.51295315303111,5.92374604440662,5.21834959871886
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.64978741727633,6.07008998366568,5.35993870047101
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62989054563461,6.01207309988707,5.32098182276084
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.93591020612562,5.5152917348872,5.22560097050641
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.22109235488273,4.54924251772938,4.38516743630606
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74460702435257,5.22200759001865,5.48330730718561
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.61815709465364,5.93066625629165,6.27441167547264
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.47234175080056,5.15623841853776,5.31429008466916
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60396086640837,5.55577048787441,5.57986567714139
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.01098310115903,5.38558507140624,5.69828408628264
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59305535296369,4.54353210301925,5.06829372799147
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.29700846822612,4.54700076060063,4.92200461441337
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57448371356268,6.24299290001268,6.40873830678768
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.84953744122689,4.54385518983032,5.19669631552861
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.5439470240293,5.67106201109199,6.10750451756064
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15741775370154,4.99858076692278,5.57799926031216
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.02050333847715,5.31865523470227,5.66957928658971
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.73215689909331,5.4259145938937,5.5790357464935
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69808481191205,5.47044594795682,6.08426537993444
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29481291846115,5.72125813715604,6.00803552780859
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4791933929121,6.62852743652122,7.05386041471666
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10680932729436,6.1181442600411,6.61247679366773
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70736267134421,6.33545061264907,6.52140664199664
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44911087695553,6.91155735730396,7.18033411712974
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38420280150779,5.96596911590067,6.67508595870423
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98561263221975,6.50908444354297,6.74734853788136
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.82922175025549,5.98732402601515,6.40827288813532
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50961775992531,6.34664122927752,6.42812949460141
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68830959339259,5.53668564025059,5.61249761682159
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19962975208992,5.83277898151678,6.51620436680335
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89940121170863,4.31751361433105,5.10845741301984
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79465921042771,5.49705997216735,6.14585959129753
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43078560479365,6.25731892504773,6.34405226492069
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7564314356201,5.58220906772675,5.66932025167343
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00819546328488,5.04962093236968,5.52890819782728
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18125593686781,5.72806637144089,5.95466115415435
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90681462919222,5.37777205864415,5.14229334391819
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03203181828048,4.3457214782532,4.68887664826684
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.62989054563461,5.18906775597299,4.9094791508038
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61295227759703,5.7075162489541,5.66023426327556
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16026518733014,5.62501361419635,5.39263940076324
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9487279641044,4.54924251772938,4.74898524091689
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11238052129156,4.65144891748882,5.38191471939019
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21055999950946,4.90931552381452,5.05993776166199
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70120811166672,4.73903107677513,5.22011959422093
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85676448056011,4.81244527182033,4.83460487619022
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55744740575491,4.5592929247403,5.0583701652476
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11425511345065,4.7018866327234,4.90807087308703
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64978741727633,4.54924251772938,4.59951496750285
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8567953407297,4.76936241501097,4.81307887787034
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99997156829605,4.39182037710239,4.19589597269922
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71556200896261,5.41528037087075,5.56542118991668
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14055996258212,4.96654887799974,5.55355442029093
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99099966551695,4.70418888995641,5.34759427773668
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.19223284503095,4.54924251772938,4.87073768138016
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58967986167884,4.55310978129565,5.07139482148724
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.18907693303348,5.25597539376802,5.22252616340075
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96547080026958,5.44310397737983,5.7042873888247
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85312088930646,4.54924251772938,5.20118170351792
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15475885952322,4.81638431052604,5.48557158502463
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97198982038502,4.54924251772938,4.7606161690572
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93591020612562,4.54924251772938,4.7425763619275
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.24069906976894,4.57943598245854,4.91006752611374
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43795854431002,5.68260384741444,6.06028119586223
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.13922273780455,4.88980591764602,5.01451432772529
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74142518650818,5.24575984367288,5.49359251509053
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83920559518544,5.61283519715087,5.72602039616816
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.093390404055,5.94039708911277,5.51689374658389
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40274318265952,5.82586482749435,6.11430400507694
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88092154512037,6.5422121668451,6.21156685598273
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50551548636017,5.16683436186916,5.83617492411467
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.82987487620304,5.32275583475235,6.07631535547769
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.32179489956585,5.59555612149184,6.45867551052885
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.0214357225732,5.76212379541381,6.39177975899351
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.96643426240333,5.12642798448925,6.04643112344629
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98814954036425,6.01668285628148,6.50241619832286
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.17444527003519,5.62483977934315,5.89964252468917
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89398093451766,6.24254453144251,6.56826273298008
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28264952662579,5.07689184187944,6.17977068425261
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49615713183765,5.3495395458713,5.92284833885448
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.40017971199425,6.00077012666079,6.70047491932752
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23740402731693,6.08327488265075,6.66033945498384
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92617215457535,6.2626943534722,6.59443325402377
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68451894101313,5.24780834414071,5.96616364257692
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65215598620498,5.60135530597943,6.1267556460922
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30440999979788,5.43719723122426,6.37080361551107
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11884310506948,5.99835190715647,6.55859750611298
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86441233250965,6.38164223048744,6.62302728149854
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58576459703752,5.17492233737582,5.88034346720667
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20998099217891,5.42137225079968,5.3156766214893
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45918431036069,5.82864366028747,6.14391398532408
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7453299141619,6.21317713846058,6.47925352631124
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93346225528515,6.37896539091948,6.65621382310231
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40502502714061,5.69233403489801,6.04867953101931
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.03676567310226,5.9227486587345,5.97975716591838
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54043482291463,5.45101293296146,5.99572387793804
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76626793696102,5.74928318700099,6.257775561981
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14597148421249,6.0554474443371,6.10070946427479
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80357612990582,6.05862438219674,6.43110025605128
