"","Unnamed..0","tissue","endometriosis","severity","p202452_at","p202456_s_at","ZER1"
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3838767139666,7.07119131992828,7.72753401694744
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.4500203939884,6.0030793537731,6.72654987388075
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.87597795760746,6.12699190020547,7.00148492890646
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81702960542059,5.71335833295603,6.76519396918831
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.0972869949959,6.3961108338654,7.24669891443065
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48864743278012,5.9127669144699,6.70070717362501
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.67022019063803,6.26275306143716,6.96648662603759
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.10244294574926,4.94125564405622,5.52184929490274
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.95974323367241,5.82903910951088,6.89439117159164
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64567252937147,5.71981536553857,6.68274394745502
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13306181083212,6.1850632903954,6.65906255061376
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79305405079266,6.04690280652121,6.91997842865693
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.4500203939884,6.58075542907785,7.01538791153313
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92057109968079,6.29153282006801,7.1060519598744
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56357240118267,5.71335833295603,6.63846536706935
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58991247608636,5.0111949340667,5.80055370507653
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02867778371647,5.38722075604287,6.20794926987967
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.06157182966097,6.22349874810032,7.14253528888064
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61018680219726,6.45189068373035,7.0310387429638
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64380789031638,5.71335833295603,6.17858311163621
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70206556318653,5.66188178000967,6.1819736715981
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75650318494835,5.28053719462244,6.0185201897854
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.48311223166768,5.14350786415455,5.81331004791111
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65338074042172,5.71335833295603,6.18336953668888
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14873225146408,4.77252635432468,5.46062930289438
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36928669351336,5.2288226573784,5.79905467544588
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57347490327807,5.40495606330989,5.98921548329398
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73235439297871,5.51796138829481,6.12515789063676
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35597474874997,5.70148848384316,6.02873161629656
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81593794545695,6.12527022099426,6.4706040832256
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18505543218919,5.20757716491882,5.69631629855401
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19093438206765,6.01222763710219,7.10158100958492
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46934676758941,5.42737703988423,5.94836190373682
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42426222149356,4.97607291054748,5.70016756602052
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64656762730611,7.18547083753993,7.41601923242302
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13355646419723,6.01647938926405,7.07501792673064
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20194439669751,6.0378821950946,6.61991329589605
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4500203939884,6.65429374270616,7.05215706834728
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98213746210419,6.44525939055708,7.71369842633063
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19487476449492,6.92154250023343,7.55820863236417
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4500203939884,5.72949013942465,6.58975526670653
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95944844018586,6.8424168480872,7.40093264413653
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06134648013746,6.21876907679597,7.64005777846672
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12453015199645,5.91685936555315,7.0206947587748
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87895771726684,6.89269982336698,7.38582877031691
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48287847419695,5.16783793710277,6.32535820564986
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52736040612306,6.36254153881127,7.44495097246716
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73772915798186,5.7732053375039,6.75546724774288
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57676042656498,5.71335833295603,6.64505937976051
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38942999080997,6.33146076617943,7.3604453784947
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72256070500315,6.06400380107688,7.39328225304001
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79083206670442,6.02809050439387,6.90946128554915
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4500203939884,6.18399461933385,6.81700750666113
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33720044040989,5.85746980683265,6.59733512362127
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6642252293071,5.96619987791899,6.81521255361305
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78878176374962,6.85523483482875,7.82200829928919
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14305381153884,6.33071884893471,7.23688633023677
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95834811432006,6.56463452550098,7.26149131991052
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97477360100742,6.29608816181582,7.13543088141162
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9361337627778,6.87473333638935,7.40543354958358
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4500203939884,5.78229006420149,6.61615522909494
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80072478758088,6.71017762118088,7.25545120438088
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32881541816385,7.35690626822869,7.84286084319627
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51452155266684,6.14209975363795,6.82831065315239
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4500203939884,5.98781812637183,6.71891926018012
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44403922722934,5.39436794812337,6.41920358767636
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67661405662931,5.88295104555049,6.7797825510899
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45577138016579,4.81640178450055,6.13608658233317
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81980193765347,5.71335833295603,6.76658013530475
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4500203939884,4.65706313128095,6.05354176263467
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4500203939884,5.11045947427163,6.28023993413002
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53579275298325,4.94874781767539,6.24227028532932
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.39503531362004,4.86627489261341,6.13065510311672
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.78836132730129,4.49169886257932,5.64003009494031
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.79147782126088,5.02672910481988,5.90910346304038
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.17828114814936,4.88238947146751,6.03033530980843
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.73631669674259,4.81227398911453,5.77429534292856
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.33577323335618,5.35124820224652,5.84351071780135
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00553119792196,5.53088690133866,6.26820904963031
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.92584877429073,4.92097073565447,5.9234097549726
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15075103582155,5.34920911647687,6.24998007614921
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37940974984217,4.91493486262099,6.14717230623158
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92874226817503,4.93551804386024,5.93213015601764
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29056515020056,4.96436748686529,5.62746631853292
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32288874285274,5.41639940842206,5.8696440756374
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9430332430684,4.85816905619427,5.90060114963133
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77574148596606,5.54644549534524,6.16109349065565
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53256622876536,4.68495452144072,5.60876037510304
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75362344275984,4.94022372871758,5.84692358573871
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9002704650304,5.14047700442937,6.02037373472989
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46360542697151,5.98132546031205,6.22246544364178
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1007812722167,5.71335833295603,6.40706980258637
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46542658372501,5.16617626793541,5.81580142583021
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23975253072592,4.69333215337367,5.9665423420498
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51450748405373,5.71335833295603,6.11393290850488
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7617928895596,5.28343655863013,6.02261472409486
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16965559483159,5.73491235115967,6.45228397299563
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85061297502156,5.50079256374679,6.17570276938418
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80439084940297,4.46257799914161,5.63348442427229
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2413821423013,5.61779932472984,5.92959073351557
