"","Unnamed..0","tissue","endometriosis","severity","p222354_at","p223000_s_at","F11R"
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.39950693143117,12.3247298391594,8.36211838529528
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.70455647403325,12.0313010817474,7.86792877789033
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.02927231562585,11.9631936236489,7.99623296963737
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.52555695893729,11.7717653523281,7.64866115563269
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.52602069051762,13.0931242423628,8.80957246644021
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.15918230645096,10.5745803221539,6.86688131430243
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.55270351901323,10.2872941783347,7.41999884867396
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.39740784373073,11.9858770594999,8.69164245161532
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.8560195581589,12.0819371557274,8.46897835694315
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.02411941588071,11.6397308761663,7.83192514602351
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52898250818401,12.2874437187433,8.90821311346365
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.23887950537191,11.7906063418029,7.5147429235874
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.111184055889,12.0739740991448,8.0925790775169
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.25694006935951,12.4094256071949,7.8331828382772
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.92123726784064,12.2587500286482,8.58999364824442
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49299675858166,12.2770122469905,7.88500450278608
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65304133844022,12.3560357562397,8.50453854733996
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.58391943292304,12.2137930043908,8.89885621865692
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.60766926352815,11.6847260979479,7.64619768073802
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.20164096445092,11.7289128641167,7.46527691428381
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.14711164747903,12.8339741073846,8.99054287743182
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20184505015082,12.3013386822097,8.75159186618026
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.52602069051762,11.0626347369616,7.79432771373961
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.71001555672534,11.2272103409344,7.46861294882987
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07920279365315,11.5997519365367,8.33947736509493
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.03809592010789,12.2645669916632,8.15133145588555
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.44514726658004,13.2919673295483,9.36855729806417
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.26720449019973,12.0050728123739,8.13613865128682
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.8288065522109,11.7206765431918,8.27474154770135
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.66705689224472,11.6441585760298,7.65560773413726
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.13272366431686,12.4506843181588,8.79170399123783
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78194464466966,12.527090519856,9.15451758226283
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97090783052239,12.1889856237448,9.0799467271336
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.30343020382605,11.3796505125018,7.84154035816393
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97028147852599,11.8919249342223,8.43110320637415
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.46741363090247,12.8879750636559,9.17769434727919
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44139966570289,12.8059537499207,9.12367670781179
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.25834782584996,12.026850927523,8.14259937668648
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.40908034469607,11.5866512375819,7.49786579113899
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.7935304996868,11.2198255734595,7.50667803657315
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15280864814358,12.0014768647589,8.07714275645124
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09177004228668,12.3814976838792,8.73663386308294
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.50368981580503,12.067837890448,7.78576385312652
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21852332720137,12.1495087536829,8.18401604044213
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17673617297131,12.3971587325712,8.78694745277125
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.89433207991388,11.7083241259846,7.80132810294924
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46239170195424,11.5596233435327,8.01100752274347
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31781691780645,12.021097175519,8.66945704666272
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39365643489116,12.9208361667144,9.65724630080278
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48173214866474,12.901578173644,9.19165516115437
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27697180457522,12.775812486375,9.52639214547511
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95431489681049,12.1026359159808,9.02847540639564
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12303957947619,12.4440980790476,9.7835688292619
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.8215771610128,12.3240673046961,8.57282223285445
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.06494624947205,12.2843904441238,8.17466834679792
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49259496786852,11.7004087652957,8.09650186658211
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13098429872888,13.0843744509355,9.60767937483219
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.30276574019712,11.7385378243217,7.52065178225941
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90727843537378,12.5751511764029,9.24121480588834
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.50407845278071,11.4943095541472,7.49919400346396
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.54002315500632,11.7934410783322,8.16673211666926
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.49299675858166,11.6413421913542,7.56716947496793
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.56907854111105,11.9680969662861,8.26858775369858
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53783114727496,12.4502968841551,8.99406401571503
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99930698239426,11.6973657052605,7.84833634382738
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11392383792217,12.0656118910483,8.58976786448524
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43706857146363,13.1453206462126,9.29119460883811
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85962580164871,12.734531284629,9.29707854313886
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15417832834882,12.4603166523103,8.80724749032956
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.83019118917808,11.776789703,7.80349044608904
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52602069051762,12.7043580630258,8.61518937677171
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.528484276862,11.3118321417165,7.92015820928925
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35071656851899,12.3858732541197,8.86829491131935
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55934772095776,11.9727014587361,7.76602458984693
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11933358919106,12.1427004937,8.13101704144553
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85069482987125,12.4097096826013,8.63020225623627
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21673729475773,11.6856041240865,7.95117070942212
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99559431639267,12.7463752059759,9.37098476118429
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37715742143641,12.4833188526207,8.93023813702855
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.74692096392294,12.3543273661118,8.05062416501737
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52602069051762,12.8963316900033,8.71117619026046
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.64279658484683,12.4749000278949,8.05884830637087
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.74692096392294,12.4273010451568,8.08711100453987
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.30967152745995,11.9147243353343,8.11219793139712
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88477899424374,11.8097339061663,8.34725645020502
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56360420656089,12.0752860403778,8.81944512346934
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76007818564308,11.9735132703027,8.36679572797289
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06046898017032,12.9089365711185,8.98470277564441
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52556430870674,12.2039170128919,8.86474066079932
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37769992333119,12.0013479727693,8.68952394805025
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.6441824356458,11.8674478442049,7.75581513992535
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.27398000168274,11.637998330094,7.45598916588837
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.32110205079281,11.6697357958596,7.4954189233262
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.16266293103292,10.4458482954402,6.80425561323656
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.50620195793739,11.2830179767198,7.39460996732859
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.86675779189987,12.0971454739276,7.98195163291374
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.26030886774899,12.1640307248177,9.21216979628334
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.80057602484362,11.6163640167941,7.70847002081886
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.80353460219132,12.1123695119703,8.95795205708081
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.30933183445907,13.0611429526235,9.18523739354129
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.68351831982219,12.8201798739394,9.25184909688079
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.66452554140559,12.3976721522726,8.53109884683909
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.70054782585877,11.7740973622851,7.73732259407194
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52602069051762,12.1806078749846,8.35331428275111
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.52602069051762,12.1619034062726,8.34396204839511
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.008199756553,11.6253929675335,7.81679636204325
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.2450358590417,12.3312597085566,8.28814778379915
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37927381096947,11.4466046119432,7.91293921145633
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83104262156353,11.5351698185133,7.68310622003841
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72650719775304,11.9721899961488,8.84934859695092
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.88150929651648,12.5357823665547,8.20864583153559
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.53090379452135,12.2421468067259,8.38652530062362
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45728456476921,12.648957923761,9.55312124426511
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.74692096392294,12.1832277204956,7.96507434220927
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0807459326113,11.9409793923805,8.0108626624959
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.63740187911201,13.2630286553928,9.45021526725241
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.90896195505177,12.2288883983047,8.56892517667823
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10391845819852,12.0922546394577,8.59808654882811
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36477813906721,11.7083780822438,8.0365781106555
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.74692096392294,12.1179487680531,7.93243486598802
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54840826263703,12.1363708629258,8.34238956278142
