"","Unnamed..0","tissue","endometriosis","severity","p221825_at","p221826_at","ANGEL2"
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74140515476389,5.9381242155043,7.33976468513409
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.10220058170633,3.87732030015685,5.98976044093159
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.40840087575569,3.81852779969544,5.61346433772557
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77647670829226,6.1538218168611,7.46514926257668
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92149777300696,6.0920176468902,7.50675770994858
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88580030701796,6.06681006203356,7.47630518452576
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93120874414715,6.17778433367137,7.55449653890926
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.012758471413,6.00301485609824,7.50788666375562
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15846877117182,6.20330271000036,7.68088574058609
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73432714678289,5.63618642086442,7.18525678382366
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8128491692088,6.02544977521675,7.41914947221277
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78474017979154,5.93897931742505,7.36185974860829
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0709131909534,5.95332390052617,7.51211854573978
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78663272866651,5.92790870222001,7.35727071544326
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93495691310647,6.61368055097204,7.77431873203926
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86759369895145,5.28061130146873,7.07410250021009
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98282592902109,6.23188678410023,7.60735635656066
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00625195796544,6.14647776152776,7.5763648597466
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14429979508186,4.38878809719371,5.76654394613779
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16269479031954,5.36905306955301,6.76587392993627
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87216250667363,4.77426342630918,6.3232129664914
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04446469467567,3.69528929935736,5.36987699701652
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15027549490787,3.78145035700544,5.46586292595665
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90625071384842,3.40370701044773,5.15497886214808
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05790563925102,4.43386447367222,6.24588505646162
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46325100601834,3.21052395561009,4.83688748081422
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4371344514539,3.56555592926866,5.50134519036128
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64028495121543,3.69528929935736,5.6677871252864
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48513903384454,3.40190529913974,4.94352216649214
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0165613203671,3.95214446989475,5.98435289513092
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02415690567824,3.91453319449659,5.46934505008741
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73013412235642,4.02679989851676,5.87846701043659
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83117621089758,3.97158638476921,5.9013812978334
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70148576057336,3.69997686440503,5.20073131248919
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49492339954404,3.69528929935736,5.5951063494507
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64261679478218,3.79967180753014,5.72114430115616
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85833521599751,3.6957723237429,5.77705376987021
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07764325645255,4.74079260256844,6.4092179295105
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79268131619597,3.73808162338798,5.76538146979197
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05838572428214,2.99687764341474,5.02763168384844
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63216368196902,3.68779198240725,5.65997783218813
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58483667873266,4.39357010548412,5.98920339210839
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9789819336374,3.86354752835349,5.92126473099545
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78957213615451,2.84710501757488,5.3183385768647
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23391461847032,4.24378429375637,6.23884945611335
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31081834177563,3.73601943320076,5.5234188874882
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35291780000387,3.70383825477324,5.52837802738856
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0400153628024,3.68010444912429,5.86005990596334
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42580661557026,4.578700778895,6.50225369723263
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17415763862722,5.99323399810251,7.08369581836486
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89040456069518,4.47118747647885,6.18079601858702
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10926624356113,4.4882002274268,6.29873323549397
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78154448835814,4.66890269400888,6.22522359118351
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10162495341284,5.21801931690361,6.65982213515822
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48187917983016,3.69528929935736,5.58858423959376
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70679444295907,3.96380972874636,5.83530208585271
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.54268595198184,5.55791910842393,7.55030253020288
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.32255523888805,5.27974399472983,7.30114961680894
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.21885788578829,5.24477356913623,7.23181572746226
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.54429010513608,6.5003362344699,8.02231316980299
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.10434848133133,5.16145980677937,7.13290414405535
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.87919885554622,5.66794051769375,7.27356968661998
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.88234531856959,5.17285960950645,7.02760246403802
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03368589509957,5.65830396679756,7.34599493094857
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5912775795438,5.60955796121864,7.10041777038122
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.47855142879211,5.09723027357575,7.28789085118393
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80614876711924,6.05838783003163,7.43226829857544
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18697375081344,5.8926674029462,7.53982057687982
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29369998177315,5.57404883234608,7.43387440705962
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1092744724936,5.50373313090687,7.30650380170024
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37406962729051,6.06675076061553,7.72041019395302
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74261075708568,5.6138454280041,7.17822809254489
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1445234917339,5.94292257916499,7.54372303544944
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36209961481596,5.42128807559977,6.89169384520786
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39013010108394,5.52730028709166,6.9587151940878
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85529343236718,5.71382513077033,7.28455928156875
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03831359774447,4.56007977267959,6.79919668521203
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03342264057356,5.39029506174166,7.21185885115761
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16843280911505,6.76768785616751,7.46806033264128
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9214648679913,5.46286741309369,7.1921661405425
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63279923439478,5.72056977272165,7.17668450355821
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.07828780892918,5.05878877444441,7.06853829168679
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01738933774487,5.53862765742845,7.27800849758666
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9747472268509,5.23075529592746,7.10275126138918
