"","Unnamed..0","tissue","endometriosis","severity","p1560689_s_at","p225471_s_at","p226156_at","AKT2"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55773007147097,10.5967371522368,7.99729075155045,8.71725265841941
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9780200122684,10.8592455553205,7.82334991939783,8.88687182899558
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.86173245047828,10.7625835357977,7.26035035768738,8.62822211465445
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.96746612104802,11.2565683006145,7.65230920781598,8.95878120982617
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18543568837743,10.7002038485007,8.19712876229717,8.6942560997251
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07938961324481,11.1722701684005,8.11934354507046,9.12366777557192
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.37616636433293,11.3739125883871,7.83773940853491,9.19593945375165
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.33277169296827,11.0694051114504,7.84151082119607,8.74789587520491
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65738673208405,11.6553436680096,7.40349796017717,8.90540945342361
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.94812214357331,10.9604036301483,8.35298583311748,9.08717053561303
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.51583819015487,10.2004743033213,6.96633749674701,8.56088333007439
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31821704500372,10.3965923471875,7.78468584292048,8.49983174503723
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97140488253921,9.01314625981863,7.15795513004105,7.38083542413296
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.89095467969648,11.1573716233567,8.05628112644625,9.03486914316648
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14857031697901,10.2363000993878,7.33184120450258,7.9055705402898
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.34040490749832,9.6503209276453,6.54345288509011,7.17805957341124
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38922434411929,10.5953191044365,7.56610222265261,8.18354855706947
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.71847958577176,10.341479197843,7.67541949639406,8.57845942666961
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.25944378416321,10.2762535242024,6.60240758343022,7.37936829726528
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.77613229107071,10.0595935235876,7.25989349500294,8.03187310322042
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.43868031058228,9.09349110565845,6.78597492978801,7.43938211534291
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18188468915548,9.57146195410544,7.06094516271473,7.60476393532522
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.0900495839838,10.4632229341088,8.62436394167984,9.05921215325748
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.70566479425367,10.8918061480909,7.20937600769208,7.93561565001222
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45412734324086,7.76386598208904,6.34452457210237,5.85417263247742
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9614432581173,8.52940632627415,5.77221413321573,6.08768790586906
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.19516849608506,8.58851990305501,7.15339276673014,6.97902705529007
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.90253879863899,8.28404945165316,6.57224929581627,6.25294584870281
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73221795746961,8.39582387982559,6.77217476894688,6.63340553541403
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95317501329777,8.75449572652527,7.25550723455379,6.98772599145894
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.69159719030194,8.72047379590438,6.75376149302877,6.72194415974503
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53727226867323,8.59352481033342,6.48118969937957,6.20399559279541
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.24420247378487,8.30060407978555,6.50424334894684,6.34968330083909
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.19117802192758,8.01793033435087,5.8664877461358,6.02519870080475
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.88787200617316,8.88403851770365,5.40793684619057,5.72661579002246
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.23825354396696,8.73252759462095,5.68533855058638,5.88537322972476
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.19688512539806,9.43803027995386,6.65619882766953,7.09703807767382
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.92736696628866,8.4767360334774,5.26516142200096,5.55642147392234
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.05445508909402,8.61823976936985,5.8967664898544,5.85648711610609
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80696003990277,9.96354455053823,7.00754376457337,7.92601611833812
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.91538475564085,9.7468524030175,6.89230544119343,7.18484753328393
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9953389943955,10.4365239807148,6.62776028909405,7.68654108806812
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55434792428174,10.5915531203591,7.47322243831833,8.53970782765306
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86529585955327,11.5275369474497,8.27948441578802,9.55743907426366
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45460040218515,11.1367609311604,7.54328183400053,8.71154772244869
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07212426066938,10.5277278805084,7.04152724185739,8.21379312767839
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80626787168246,10.5992202219818,7.78643020637987,8.73063943334804
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64557288611491,10.6263863229161,7.54912229149241,8.27369383350781
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.29694241125991,10.5981458888438,8.41582821592345,9.43697217200905
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62063956266874,11.075724941049,8.56507679144114,9.08714709838629
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95003959161365,10.1323030631476,7.26917016778904,8.1171709408501
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06969838887597,10.7428349723001,7.58146281445316,8.79799872520974
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2130590073229,10.5688297075338,7.56494257328958,8.44894376271543
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25599693742376,10.5173748627399,7.23424055136555,8.33587078384307
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82175649008707,10.6537381587385,7.70697842717358,8.72749102533305
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4004720726222,10.7372535600692,7.85370682176804,8.99714415148648
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79567104295023,10.7080463471119,7.26198167923472,8.25523302309895
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02938988866682,10.6740501908931,7.39437203310345,8.36593737088779
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19464985338189,10.3206132627768,7.19512774245501,8.23679695287123
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99804821043532,10.5011679449374,7.39551513794519,8.2982437644393
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41918040918251,11.4209127838537,8.39614830084888,9.4120804979617
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02459838762552,10.7274994554478,7.97201802103912,8.90803862137081
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63125738408641,10.6953159096749,7.51933315718702,8.61530215031611
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81094817823495,10.9286833537016,7.43206918629464,8.39056690607706
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15639554205637,10.2683690733502,8.98855964289545,9.13777475276734
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64004777252793,10.4359010464066,7.13240940658234,8.06945274183896
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.859375074756,10.6580297082413,7.68093558989203,8.73278012429644
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2797404125949,11.0486128972567,7.49996976827912,8.60944102604357
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05950757832216,10.3702035667281,7.57698416366191,8.66889843623739
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07789163344799,10.4351751313045,7.57907964119751,8.36404880198333
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.26010873978122,7.56804740490772,6.80290640698448,6.54368751722447
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.4984831749891,8.45283975793343,6.80395503701256,6.2517593233117
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72902025453053,8.62093480197692,6.77980720982581,6.70992075544442
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.31738014799564,8.72949459222021,6.50316669105612,6.51668047709066
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.73026408128684,8.54662138636041,6.47852253468997,6.25180266744574
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33563066869889,8.57142967912828,7.17231893702256,7.02645976161658
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41818729464322,9.5296578463269,6.99323152277514,6.98035888791509
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.88778433671296,8.21627853155621,8.55041169962567,7.55149152263161
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.93301117754902,9.05409162970607,8.31080022132379,7.76596767619296
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.87541785246914,8.05665644413682,7.35416635431872,7.09541355030823
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.07961807755579,8.2109105964859,7.11388109138785,6.80146992180985
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85560573702143,8.85259122260726,7.37210973717367,7.36010223226745
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.29446978944054,8.29059803459955,7.01343913210154,6.86616898538054
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44967446406028,8.50585686102272,7.43835188556934,7.13129440355078
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.26084848648381,8.5956632159344,7.36121249507717,7.07257473249846
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.63806508707915,8.2109105964859,6.66867119288064,6.8392156254819
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98933083840559,8.85617133980618,7.77418842218291,7.53989686679823
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43319067822765,8.39117222470798,7.35137757404864,7.05858015899476
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.24335914283035,8.2109105964859,5.22305046269697,5.55910673400441
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89573742430777,8.26048970913083,6.57647540024381,6.9109008445608
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43875972812797,8.37007163196315,6.46375679482471,6.75752938497194
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47863896188877,8.58897193847451,7.05842040444946,7.04201043493758
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6193261555751,8.53743853607088,7.01955494993356,7.05877321385985
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79214495012502,8.3823715498157,7.44444101712773,6.87298583902282
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38144842850267,8.60498456083534,8.11355467014349,7.69999588649383
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.8768558354291,8.66626828465852,5.23137256793674,6.25816556267479
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88156792077853,8.14253097805154,7.1222175037549,6.71543880086166
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4938239650776,8.60354366248822,6.32610755328031,6.47449172694871
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78406805748643,8.8310848521426,7.09146648395552,7.23553979786152
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73327416916132,8.23311557421481,7.34841855077341,7.10493609804985
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72770880367527,8.34356603058248,6.308263877874,6.45984623737725
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99180677800943,8.49434461949505,6.25009508484735,6.91208216078394
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.26102279442494,8.8000610590228,6.39320468462291,6.81809617935688
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06559913551782,8.07607381545141,6.01813654717552,6.38660316604825
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.59270568032964,8.8002952925701,6.39728725637262,6.59676274309079
