"","Unnamed..0","tissue","endometriosis","severity","p203248_at","p203247_s_at","p212534_at","ZNF24"
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.5889848973361,3.55313982734894,6.24628225072854,4.79613565847119
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.18131440328595,6.03391106509009,7.33077946707475,5.84866831181693
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.77492922428426,6.33875152941409,6.04993674634198,5.38787250001344
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.18131440328595,5.76546130770129,5.55067926977231,5.16581832691985
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.63505191784703,4.9522395880021,6.0268054412043,5.20469898235114
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.77492922428426,3.41556680164251,5.1910783178349,4.12719144792056
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.59107423632402,4.61035668793216,6.57983384295379,5.26042158906999
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.61622696569447,7.39865555623705,7.1913259226941,6.40206948154187
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.18131440328595,5.62497982749806,7.63553056993046,5.81394160023816
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.18131440328595,8.29171808097411,8.03267873829071,6.83523707418359
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.68460795281883,5.80460919226809,7.13436410189865,5.87452708232852
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.76479448971025,7.03126490109095,7.68354740638313,6.49320226572811
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76797636859386,6.15624320906643,8.13063298178539,6.68495085314856
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.9535977509871,5.89014661766344,7.66943347182079,5.83772594682378
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21872672204386,6.15783312576402,6.68668949266152,5.68774978015647
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.3176685631178,5.33712851947919,7.78328351471031,6.1460268657691
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.7779859481137,7.20390026330792,7.48990582542733,6.49059734561632
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23476346856317,8.25017473513254,7.88702532330569,6.79065450900047
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51894715355943,7.4274571808375,7.98222075873389,6.97620836437694
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.82651931702405,7.27418376669961,7.62060425514361,6.24043577962242
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.94469990106244,6.84215473674672,7.54176742971035,6.4428740225065
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.81128414421464,8.81905660905565,8.60036047841498,7.41023374389509
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.416030014835,9.20487648006522,8.49323847726231,7.70471499072084
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53893746814584,9.39545218025913,8.87582333158317,7.93673765999605
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.39828455787687,9.39230797679356,9.04912275243623,7.94657176236889
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.34803884182276,9.17260762162406,8.81305133980446,7.77789926775043
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33598350485682,9.12095709750335,8.68327958592792,7.71340672942936
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42805062905842,9.17366345087931,8.54882404269914,7.71684604087896
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56510688190472,9.04849859067767,8.65779723236417,7.75713423498219
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76936451116793,9.17968418898399,8.62291147624677,7.85732005879956
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.92463862037621,8.92597406154926,8.55347929638167,7.80136399276905
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9084168535631,8.78803575413297,8.22126406166888,7.63923888978832
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79773371853913,9.0227618118609,8.50489204664433,7.77512919234812
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.98973244373389,9.00010515973066,8.84206329938903,7.27730030095119
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42924105595238,9.02700407864899,8.59215586317223,7.6828003325912
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91707607232503,8.89268751883488,8.59567797882972,7.80181385666321
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.2379175752464,6.07350949423875,6.77268620690915,6.0280377587981
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71059874185437,7.39865555623705,8.14067032902768,6.74997487570637
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59107423632402,7.17555868008588,8.02805230186059,6.59822840609016
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.29594146291879,5.9141712000393,6.44290878693346,5.55100714996385
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18131440328595,5.55780355879907,6.62882258554388,5.45598018254297
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.79944637319992,5.84869268259634,6.76604306094944,5.47139403891523
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01096684667977,6.79424548048486,7.70005883142744,6.50175705286402
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28960165317436,6.05460338113075,6.40796813393735,5.58405772274749
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11685212609043,7.02128822653061,7.41453354452194,6.51755796571433
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22620831271196,5.98349704675732,7.15466272384388,5.78812269443772
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.84952672851209,5.89200029964041,6.84525848986734,5.52892850600661
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33834950375864,7.67239610796083,7.80668267519206,6.60580942897051
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18131440328595,5.68449469838836,6.8733111362995,5.57970674599127
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18131440328595,6.91664811440593,7.79456295869342,6.29750849212843
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73789693093684,6.64227077723878,7.34646247304754,6.24221006040772
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.16744258960456,7.02528157640928,6.60880157529702,5.93384191377029
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04040977365086,6.41177322530008,7.20387095834374,5.88535131909823
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18131440328595,4.46228669569953,7.08947752821119,5.24435954239889
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4415082513846,6.89079005754574,7.53527695021444,6.28919175304826
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76255256912495,7.81757272855823,7.844586538089,6.80823727859073
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71357815343504,6.42879387220548,7.68490843349902,5.94242681971318
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59107423632402,5.98066633828632,6.72513799989881,5.76562619150305
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.93869513634436,7.2343299305388,7.20838681532168,6.12713729406828
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.20553591441859,6.31920337965118,7.18866822957148,5.90446917454708
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4093447338088,3.99919052257935,7.55285313247255,5.3204627962869
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.40678467320615,5.97675237097146,7.77840153047578,5.72064619155113
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14682626230185,6.42348853075238,7.90521915348411,6.15851131551278
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77492922428426,6.34129335034252,6.87266166792426,5.66296141418368
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.98713044576728,5.93557928235472,6.56449641728763,5.49573538180321
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24920317498982,6.71367702826687,7.51280869094138,6.15856296473269
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6292373248965,6.29684812254715,7.73366099577811,6.21991548107392
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.59107423632402,7.75582165953696,8.14086668527306,6.82925419371135
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64483007862503,8.09741024215312,8.03262474331431,7.25828835469749
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77132434452743,8.15217751995965,7.879495884599,6.93433258302869
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.80675456797147,7.95798045799585,7.97040249797352,6.91171250798028
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.12845235827028,7.99777015538995,8.26062336184051,7.12894862516691
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.35822450784197,8.09653082901961,8.40576850268898,7.28684127985019
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47766884489902,8.73486683089663,8.20893168890075,7.14048912156547
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.18131440328595,8.08855265072367,8.9809491200251,7.08360539134491
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.10827382750641,7.7481477654216,8.9136152267099,7.2566789398793
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.04018178749865,9.29403363051639,8.58306971423648,7.63909504408384
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.7335731146121,8.40400700992109,8.88430947109955,7.34062986521091
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.8857441203133,8.66231627751682,8.76430524544643,7.77078854775885
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.64681379715193,9.20690908338636,8.38893214707177,7.41421834253669
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.71040626650179,8.61214618247119,9.28644661687596,7.53633302194965
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.66210741026675,7.38913783043518,8.6036054534952,7.21828356473238
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83599911491288,8.00301942711099,8.59357436645664,7.14419763616017
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.14886182365199,7.54075800143419,8.73520637688811,7.14160873399143
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85173765609325,8.2552247946396,9.04678615387985,7.38458286820423
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16472710828269,9.30655996367892,8.66213101641766,8.04447269612642
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.55241148142098,8.83998145429196,8.60106863540821,7.33115385704038
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09117404579024,9.12512747979913,8.43694295542539,7.55108149367159
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10569536609836,7.59813669109669,8.6381578409364,7.11399663271048
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.59107423632402,9.03835208123759,8.59537383652155,7.40826671802772
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51635746987905,8.68394720664034,8.98254194274523,7.72761553975487
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89275010801282,7.79155067510553,8.89221677845343,7.19217252052393
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21046707669519,8.84614354908758,7.98427199301787,7.34696087293355
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89992246191921,8.16854485435705,8.73014968716452,7.26620566781359
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.34981180801527,8.85145351085812,8.34725330817855,7.51617287568398
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65945892467366,7.80157919126443,8.81410665639323,7.42504825744377
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21351428123088,7.60470492243572,9.5116471133712,7.44328877234593
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.59107423632402,9.06441438789487,8.36659732532944,7.34069531651611
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02359861955012,8.53723619942474,8.19643645115241,7.25242375670909
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44211267009706,9.0804745441573,8.15048780156538,7.55769167193991
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64574015101943,9.3076453709376,8.52686983493614,7.49341845229772
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.70694288034844,8.81435443755393,8.7536194473865,7.42497225509629
