"","Unnamed..0","tissue","endometriosis","severity","p1554899_s_at","p204232_at","FCER1G"
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00680752145523,7.3168747199433,7.16184112069926
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86801974038946,5.87853480520187,5.87327727279567
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91062514209336,7.58184910689287,7.24623712449312
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80280906369714,7.08431128998276,6.94356017683995
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28022136958654,7.79397309481801,7.53709723220227
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08200769378386,9.08309785174897,9.08255277276642
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41176151245784,6.33631279316779,5.87403715281281
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35950538206412,7.06179213495065,6.71064875850739
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71874201542623,7.99963562628478,7.8591888208555
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56198813168635,10.3334548316598,9.94772148167307
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82305224238418,8.03016407518819,7.42660815878619
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85763908283219,8.66731078639106,8.26247493461162
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76826094590806,10.0122619785687,9.89026146223838
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7594273261836,8.13706758836742,7.44824745727551
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0418233467866,10.8561508854819,10.4489871161343
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93481625066417,8.01786314914019,7.47633969990218
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24357885024685,8.25707942779965,7.75032913902325
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.74612862339914,7.89928542955694,7.32270702647804
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4224539570717,7.04434092637952,6.23339744172561
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19765332152721,9.85245029872309,9.52505181012515
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26110539344072,8.02417987950663,7.64264263647367
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38685896044017,7.84305086203118,7.11495491123567
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4142499314228,9.09267401522612,8.75346197332446
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0698871157895,10.8931469043505,10.48151701007
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10731928840494,9.09003513520194,8.59867721180344
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89996726647785,6.31517017563033,5.60756872105409
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89996726647785,7.11683641318495,6.0084018398314
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54082552258869,7.70751030180388,7.12416791219628
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.057886085845,5.51242574696632,4.78515591640566
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2793661316573,9.93401949548245,9.60669281356988
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47000970876551,7.72338850431048,7.096699106538
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29374504149987,7.42603409964014,6.85988957057
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24738358131895,9.51241190439214,8.87989774285554
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55364902389965,8.79986409099671,8.17675655744818
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52380170129808,7.82469196151725,7.17424683140766
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28529409643903,7.57875125389205,6.93202267516554
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09006187328442,8.78503742784489,8.43754965056466
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1854736478362,8.8015060384711,7.99348984315365
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33786445632901,7.26866714007326,6.80326579820114
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34223131833971,6.44115174271463,5.89169153052717
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14467122513131,8.34192200734435,7.74329661623783
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.01965406793223,5.55607450840906,4.78786428817065
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.35152024519839,6.08009918394153,5.71580971456996
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56047488571907,7.32553613864219,6.94300551218063
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92377381410353,5.56886655825633,4.74632018617993
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35634910054693,5.6598089171125,5.00807900882971
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10825350888134,5.95771358232879,5.53298354560506
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.71394504514233,6.7784034257531,6.24617423544771
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.24500498078751,8.7518455044661,8.4984252426268
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.16752745329987,6.81061192135058,6.48906968732522
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.46901721017488,6.68925363213956,6.57913542115722
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.2283527203423,7.87978653650459,7.55406962842344
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.86010112928987,7.65699224157164,7.25854668543075
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.92877380500484,8.57957126047731,8.25417253274107
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21439080810772,7.71939354195551,7.46689217503162
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28120545456495,8.90721411254989,8.59420978355742
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.19012601897143,6.28696035173233,6.23854318535188
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90519483632669,9.6835002384024,9.29434753736454
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.92826785483234,6.31116951716878,5.61971868600056
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20777207606639,6.88843472480545,6.54810340043592
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.81418591240373,6.61729663348841,6.21574127294607
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9360966416199,6.32245331952514,6.12927498057252
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8714985771243,11.1185731577069,10.9950358674156
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80140007931514,6.00242656953993,5.90191332442754
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43118266376437,5.84437017689333,5.63777642032885
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56440354561593,9.10959087384681,8.83699720973137
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16331714174349,6.6231465670533,6.39323185439839
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.13291631649189,6.51387430661475,5.82339531155332
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95187520036654,7.55550047410175,7.25368783723414
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0253606071255,8.22029267567351,7.62282664139951
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16331714174349,6.88999424727683,6.52665569451016
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06429647037175,8.91067674713977,8.48748660875576
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99952138964528,7.69003888379066,7.34478013671797
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29374504149987,6.56207458550148,6.42790981350067
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29374504149987,6.69271291910268,6.49322898030128
