"","Unnamed..0","tissue","endometriosis","severity","p219715_s_at","p226044_at","TDP1"
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60494701269094,6.3682872143643,6.48661711352762
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29821566103305,5.85623800078669,6.07722683090987
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91277383624923,6.88471257124477,6.898743203747
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4322827326133,6.58229216254933,6.50728744758131
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45276114023859,6.23109372919134,6.34192743471496
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19588795367734,6.68530302804625,6.94059549086179
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69671984946253,6.37043614276928,6.53357799611591
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14208868972338,6.54767487499998,6.84488178236168
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86750373801698,5.51456260377622,5.6910331708966
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46305751227776,6.15056303041056,6.30681027134416
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90266377187208,6.80475507217075,6.85370942202142
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16532944469095,6.32309309818169,6.74421127143632
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9973425241007,5.78522506997316,6.39128379703693
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40465411277052,4.99810477874295,5.20137944575673
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3560971095507,5.50155047413978,5.92882379184524
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6163486535008,5.32126554072032,5.46880709711056
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8002086609113,4.8918241828329,4.8460164218721
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34728518633726,5.31784219445156,5.33256369039441
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.21596516993281,4.81336945796594
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02544617682181,5.0807183589099,5.55308226786586
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.51968869618217,4.96523122109062
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33354821345513,5.64636962920039,5.98995892132776
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.78885770208845,5.67355064412132,4.73120417310489
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.87058570159535,5.1406797237972
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,5.01126312993616,5.21101843796761
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36858633913334,4.92725074666969,5.14791854290151
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,5.0064513121082,5.20861252905363
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.91722559789495,5.16399967194701
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.26346177093115,4.8658288208784,5.06464529590477
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22594400119594,5.63562869700477,5.43078634910036
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,6.17608328532045,5.79342851565976
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82340294441321,5.31784219445156,5.57062256943238
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02322572935318,5.31784219445156,5.67053396190237
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.41486347052049,4.91281860825977
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.28725135676006,5.05160118936589,5.16942627306297
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,5.31784219445156,5.36430797022531
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.26281757992486,5.31784219445156,5.29032988718821
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,5.31784219445156,5.36430797022531
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32274030831441,5.17660571702686,5.24967301267063
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83199608893186,5.31784219445156,5.57491914169171
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57098113986624,5.33399595637629,5.45248854812126
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,4.50419517240771,4.95748445920338
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41077374599906,5.31784219445156,5.36430797022531
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08790641593393,5.78891725885857,6.43841183739625
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41077374599906,4.98372080471433,5.19724727535669
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41077374599906,4.5682978977834,4.98953582189123
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41077374599906,4.87410197961875,5.1424378628089
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41077374599906,4.31733791670176,4.86405583135041
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99724286001765,4.81919383567426,5.40821834784595
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95564331406533,5.87934361818624,5.91749346612579
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78941786773684,5.72539040098926,5.75740413436305
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.8032864393444,5.53067338697788,5.16697991316114
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.44794526079928,5.31784219445156,4.88289372762542
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.45542253784817,6.15749349008397,5.80645801396607
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.97484572722128,6.91344234307808,6.94414403514968
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.18884060327212,5.39007237078864,5.28945648703038
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.55799313798426,5.70954915488338,5.63377114643382
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.6015900241764,6.00602993410908,5.80380997914274
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.56984821875537,5.68783409996237,5.62884115935887
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74560358126061,5.31784219445156,5.53172288785609
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49513654955342,6.33148565255557,5.91331110105449
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.8133732728804,5.9595298199548,5.8864515464176
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40522764261093,6.06148990081712,6.23335877171403
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48591259510298,6.10616378060383,5.79603818785341
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2815064165895,6.84360415355886,6.56255528507418
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60387236815329,6.59392008551595,6.59889622683462
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41077374599906,5.42031503458787,5.41554439029346
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66431823407845,6.27096164183823,6.46763993795834
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.63089421162885,5.47822542062561,5.55455981612723
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62369570213337,5.00384678885152,5.31377124549245
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81435543765336,5.91627508687341,5.86531526226339
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82237204244086,6.65824894934107,6.24031049589096
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00975453651736,6.34828815035103,6.1790213434342
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67658763062575,4.8561408483189,5.26636423947233
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.87602705073535,6.21891807795273,6.04747256434404
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41845246160348,5.00078980292061,5.20962113226205
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91976481867221,6.06503337540662,5.99239909703942
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49607603123092,5.78547185264952,5.64077394194022
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72281697019099,6.11808373544638,5.92045035281869
