"","Unnamed..0","tissue","endometriosis","severity","p1557458_s_at","p204657_s_at","p204656_at","SHB"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.64710598470671,6.41989813453217,6.43563709784631,7.16754707236173
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35704840010681,5.69149237024171,5.71437534021414,6.58763870352089
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11307439481604,4.70429339599572,5.48390610912242,5.76709129997806
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.92511718760213,6.98411857047023,6.84687096476341,7.58536890761192
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.86571869942697,6.94852484593503,6.78881578269509,7.53435310935236
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.271738671184,6.82927988960733,7.52847427734685,7.87649761271273
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.58515107161822,6.77145343359967,6.90828532380854,7.42162994300881
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.41882399017327,6.73617155160496,6.05469920562283,7.06989824913369
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.19727371242249,2.79859607920743,4.62456618715366,4.54014532626119
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73083442586575,5.25701775180694,6.36384196189815,6.78389804652361
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.94080582386523,6.00587714848064,6.66518766226333,7.20395687820307
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.38225244542467,3.24441118968142,4.542324480834,5.05632937198003
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.81399362840139,5.34240727839584,6.63114400106634,6.92918163595452
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0414507282379,8.96492263985247,8.17477329725549,9.06038222178195
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.01041262577034,6.32696795500876,6.57758558486119,7.3049887218801
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.75228923154502,8.05624972302755,7.40726628499611,8.40526841318956
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74319188179373,5.41398381407291,6.36642630479673,6.84120066688779
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.69939099871443,6.58378145423039,6.23553439748233,7.17290228347572
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07904402327143,7.35945201628827,6.62714703054176,7.68854769003382
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.46633352931808,5.1468260559673,5.48390610912242,6.03235523146927
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.2265601635196,7.36631622161379,6.79577532246068,7.79621723586469
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1709329548048,8.36259658741974,8.01821904375578,8.85058286199344
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78449154752118,6.89079240269463,6.91655745806218,7.53061380275933
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.77271457687704,5.00141544016622,5.57740472743524,6.1171782481595
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.09199636830991,4.79540820430236,5.48390610912242,5.79043689391156
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.05694615974516,5.63425212313289,5.37821188172773,6.35647005486859
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.48653230905533,6.75249795243354,7.19120339004697,7.81007788384528
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.78201532129578,7.10028861074492,7.05869740140272,7.64700044448114
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.30828056505543,4.70576463592362,6.04359665748677,6.35254728615527
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.63091950902743,3.91660109268581,4.6600541065325,5.06919156941525
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.19870058834832,6.08248626102217,5.90327923284467,6.72815536073839
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48759913779743,7.23508659684861,6.75023351720832,7.49097308395145
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32066852740383,5.2029659362966,6.17110160617272,6.56491202329105
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.99447538104644,3.77698577755193,5.70169460418304,5.82438525426047
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87947953626432,4.29983165544544,5.97070055998336,5.71667058389771
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.66884230636806,5.6309542366058,5.62204755487723,6.30728136595036
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.58567295303521,6.37625083982436,6.04581926097876,7.00258101794611
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73623031844614,4.76304728873202,5.50021732760247,5.99983164492688
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74054560328067,3.41586204134122,4.43337714466005,4.86326159642731
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.35287078721113,5.75440016487187,5.8325930750361,6.64662134237303
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.08427238915268,5.61427127215198,5.80908195160915,6.50254187097127
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36840192993653,2.76996175251154,4.63801054138827,4.92545807461211
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99984609586942,2.60004154804784,4.62011018525065,4.7399992763893
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20944963081769,2.79859607920743,4.80611515866002,4.93805362289505
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44333248567619,2.75647656893011,4.95855886716937,5.05278930725856
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74911671476053,2.76996175251154,4.14898963435451,4.55602270054219
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6345809397578,2.76996175251154,4.46701920640877,4.62385396622604
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12782970669282,2.76996175251154,4.84642055810581,4.91473733910339
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62489593703343,2.35861082578431,4.5893209589234,4.52427590724705
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52831913901828,3.225800375182,5.03548912003968,5.26320287807999
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39724249953217,2.79859607920743,5.41341471716506,5.20308443196822
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68084891242885,4.69704588442302,6.39670044703894,6.5915317479636
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76842714946891,2.96293262740217,5.52549456360457,5.41895144682522
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07777413830646,3.46405300448213,4.88029313600495,5.14070675959785
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49704850705329,2.60004154804784,5.22030387107204,5.10579797539106
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13206029731723,2.79859607920743,5.16655381849893,5.0324033983412
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09752678162202,5.07816197851737,5.85539652402612,6.34369509472184
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17687008507412,5.74319591333687,6.33025889647625,6.75010829829575
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38683617566771,4.70429339599572,4.84930666818608,5.64681207994984
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03285530626236,7.1550765811364,6.80091240139361,7.66294809626412
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.74450161362871,6.60743754026653,5.7547954602565,7.03557820471725
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18182341277679,5.97846408983265,5.91112812108143,6.69047187456362
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1175115291176,4.92007272536948,5.51839460214278,6.18532628554329
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15538054802214,5.90082823852758,6.25693044200702,6.77104640951891
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06811771929706,5.97707615150011,6.42447119402448,6.82322168827388
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25478000724165,7.00336508573866,7.04561414279701,7.76791974525911
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58020915968727,8.20930161097349,7.25396984988103,8.34782687351393
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16613121207647,6.52120161485918,6.96038400050354,7.54923894247973
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40851678019304,6.95931013636954,7.08866709578227,7.81883133744828
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.74545776862321,6.94890663435279,6.79220347802274,7.49552262699958
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40626608043225,5.60196673171413,5.70585590342046,6.57136290518895
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23682048324135,6.93840952816833,6.52394592488335,7.56639197876434
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85348167305246,4.70429339599572,5.6596199287984,6.07246499928219
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18479026245552,4.91583047803564,6.35239155698512,6.48433743249209
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00389972469175,5.58097416432063,5.48390610912242,6.35625999937827
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97257280445948,5.14377052745842,5.57586110082272,6.23073481091354
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58268431063964,5.28824712232405,6.30985362857085,6.72692835384485
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89588979394558,7.30644043394593,6.63457713304329,7.61230245364493
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30266307923623,7.00331118880843,7.10311156990841,7.80302861265102
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04800196444592,7.05183868975483,6.82204146633498,7.64062737351191
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36978725513104,5.67685335377127,5.64996718589185,6.56553593159805
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62658464754928,7.95287938119866,7.81689357530469,8.46545253468421
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18379558660575,5.28843299237822,6.0702163813475,6.51414832011049
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50705711984837,7.11177256435458,6.39495379810008,7.33792782743434
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67434286275901,6.796297352271,6.73691304283392,7.40251775262131
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8031563111526,3.91586945995307,4.9286140234167,5.21587993150746
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52670800255363,4.49134599023135,4.43028351878741,5.48277917052413
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38010124193575,4.17641949401399,4.62011018525065,5.05887697373346
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58830022135957,5.07501141977401,5.39585996407581,6.01972386840313
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14366782655125,4.13386185985631,5.27394251234203,5.5171573995832
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50771007316475,3.69166621263109,5.20769751627021,5.13569126735535
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2895064268966,3.04802816144013,4.48969136800731,4.60907531878135
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77748190747284,3.52726911207463,4.64555054615948,4.65010052190232
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46847561306866,2.76996175251154,5.01931623136673,4.41925119898231
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.21077607862309,2.94141017782796,4.07241704507156,4.40820110050754
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.00003727425993,2.79859607920743,4.17335792859114,4.3239970940195
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.23652445113621,2.60004154804784,3.86647858076241,3.90101485998215
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.19313189394004,3.30511820452662,4.62011018525065,4.70612009457244
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.23888501587984,3.46405300448213,4.84317749372916,5.18203850469704
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03321481716415,2.88724669633488,4.98953448301156,4.96999866550353
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.3096299211025,3.46405300448213,5.25967430232003,5.34445240930155
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01740524541393,4.70429339599572,5.7230849472225,6.14826119621072
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26981572082423,3.75433956594835,4.76431154239244,5.26282227638834
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.90515482572093,2.76996175251154,4.61918956622806,4.43143538148684
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37927625272273,4.79294142598458,6.07786808111902,6.41669525327544
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0989388898694,2.60004154804784,5.00325143359629,4.90074395717118
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.3474348223915,2.60004154804784,4.44888649191381,4.46545428745105
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14446058543261,3.46405300448213,5.04083099091257,5.2164481936091
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25045813857509,2.79859607920743,4.28521944842413,4.44475788873555
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51256036812935,3.01403753703526,4.79965704904151,4.77541831806871
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77362908785051,2.76996175251154,3.47198128776152,4.00519070937452
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05964871611632,3.95611127251931,5.16477807140732,5.39351268668098
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3430293731713,3.91387391023146,5.23612835704704,5.49767721348327
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32072725546397,3.71167245784666,5.24278104122652,5.42506025151238
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1010749927841,3.46405300448213,4.78083385486306,5.11532061737643
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95419714910328,3.34779788620186,4.71075017954197,5.00424840494904
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70894591256582,6.24396278653752,6.45424229517256,7.13571699809197
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02635042425012,2.79859607920743,4.58459783519393,4.80318144621716
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2848033108318,3.91141181614893,4.62275447768082,5.27298986822052
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92013743604488,2.76623296256332,4.87831647857859,4.85489562572893
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23371108528213,2.98986337509246,4.69698400375384,4.97351948804281
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18203315627585,3.39499852477339,5.21270225374917,5.2632446449328
