"","Unnamed..0","tissue","endometriosis","severity","p207373_at","p238847_at","HOXD10"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75748204904186,7.28463659490935,6.5210593219756
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75748204904186,6.79729128343585,6.27738666623886
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.75748204904186,6.27969548667295,6.01858876785741
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.00241796661039,6.23772429507076,5.62007113084058
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04948760025983,6.27969548667295,5.16459154346639
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80729835483499,6.29967278322149,5.55348556902824
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.78948393740701,5.43635176456057,4.11291785098379
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.7987223074934,5.09328335071944,4.94600282910642
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77597763624334,5.16254684206695,5.46926223915515
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.41069303854317,5.79590034680253,5.10329669267285
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.06783935843467,5.8657029918727,4.96677117515368
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11974911787476,6.89317647319471,6.50646279553473
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.75715302804576,5.47445978920614,5.61580640862595
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.32177050863421,7.08226167872164,6.20201609367792
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25446311307217,7.08580514714652,6.67013413010934
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09276550791878,6.22259503817069,6.15768027304473
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49256802832584,5.09328335071944,4.79292568952264
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29980788369477,7.45122053255505,6.87551420812491
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18386483704659,7.45310106531721,6.8184829511819
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.05339728777939,7.46907451273875,6.76123590025907
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.92160393528074,6.67969729930123,6.80065061729099
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02629948908652,7.15913769931412,6.59271859420032
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.21538892832797,9.72264835792154,8.46901864312476
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.91824766352242,7.28756181065994,7.10290473709118
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91951308300295,6.09898910100663,6.50925109200479
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95837215507196,6.69244002314939,6.82540608911068
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17135123798935,7.99037745775184,7.58086434787059
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04089478883022,7.67732401329375,7.85910940106199
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61992292276729,6.43878610477245,6.52935451376987
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60039512746151,8.2007292867266,7.90056220709405
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10522632745588,7.22785798925713,7.1665421583565
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27272589246037,6.27969548667295,6.27621068956666
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23041945922757,6.43359338489086,6.33200642205921
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67985848696798,6.3361527803591,6.50800563366354
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2541826505424,5.09328335071944,5.67373300063092
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20209566767411,6.43299658113121,6.81754612440266
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37507627664973,7.03432633654847,6.2047013065991
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46930298516026,5.80602836788777,6.13766567652402
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94207102646997,6.52051138470367,6.73129120558682
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80778489250829,7.04327656568414,6.92553072909621
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50643699222349,8.15777698885048,7.33210699053699
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40204795956596,7.8813112809994,7.14167962028268
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10354255191904,5.35394129145978,5.22874192168941
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75748204904186,7.22415585150845,6.49081895027516
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75748204904186,6.18674591335549,5.97211398119867
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92102872409535,7.96224223502746,7.44163547956141
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12313417370933,7.42945910626315,6.77629663998624
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20903744726195,6.91787550134548,6.06345647430371
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64465979549167,7.34107213665676,5.99286596607421
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06206910320372,6.95672199069478,7.00939554694925
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21086054018276,5.2767786991711,5.24381961967693
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18740326129968,6.16096957985636,4.67418642057802
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22084662394513,7.34681218789327,6.7838294059192
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66134465704467,6.08636411489,5.87385438596734
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.507262303076,6.17153191220198,5.83939710763899
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.61381663540462,8.30811348855122,6.46096506197792
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.78948393740701,6.27969548667295,4.53458971203998
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04401717951597,8.08861151923429,7.06631434937513
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41314568140871,6.74471976352149,6.5789327224651
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36919789612606,7.21514095136559,6.29216942374583
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35466197034342,7.15148970121286,6.25307583577814
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06549214152256,6.27969548667295,5.67259381409776
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.4456094302777,8.26087503434394,7.35324223231082
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75748204904186,8.43218059931507,7.09483132417846
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76466889720801,7.95638295411099,6.8605259256595
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65109962650944,6.27969548667295,5.9653975565912
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09484492225142,7.07009198099473,7.08246845162308
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25541553831146,6.80409101652968,6.02975327742057
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23518089704424,8.17995323185775,7.20756706445099
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.69663718788038,5.84307758595635,5.76985738691836
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.06380412696987,4.45975353857599,4.26177883277293
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.44866727000216,3.75159745024697,3.60013236012457
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.80760727448104,4.61101086095344,4.20930906771724
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.23430408261906,4.76254185244527,4.49842296753216
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16936978857446,4.61101086095344,4.39019032476395
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.42762417940661,4.57060043506563,4.49911230723612
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33053346784369,6.02168316864031,5.676108318242
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.43010516761836,10.1475684944527,8.78883683103553
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.67126508701875,11.1979978356395,9.93463146132913
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.22389336243253,9.43939244564982,8.33164290404117
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.15599180969018,8.26318943437507,6.70959062203262
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.7403170331366,10.0139189387303,8.87711798593345
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21210269837596,8.33195866505608,7.27203068171602
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.4964152107267,5.66021976888221,5.07831748980445
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67530854337283,8.85858800108836,7.26694827223059
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.48074070152117,8.46134290348786,6.97104180250452
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92957616728374,10.2947046151345,8.61214039120912
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06290844820036,8.97920713032463,8.02105778926249
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24868661522925,6.33832845919575,6.2935075372125
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78073178148652,8.91667115309741,7.84870146729197
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61230240727843,9.01357391615302,7.81293816171572
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.978022913648,8.44425965857042,7.21114128610921
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41429585441991,9.18220794377001,8.29825189909496
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27546105589801,8.49670328384308,7.38608216987055
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32521365655622,7.4628741943778,6.39404392546701
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00756450673988,6.59948385742704,6.30352418208346
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75748204904186,7.18644115012705,6.47196159958446
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71827869178624,8.06654900848554,7.39241385013589
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56881261711104,9.31144390353844,7.94012826032474
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.93333284084084,7.42354012741183,6.67843648412634
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14677172422796,8.55928129322681,7.85302650872739
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.72076129007131,8.40991937008678,7.56534033007904
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23780515569821,9.17389410509747,8.20584963039784
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15731810720873,8.21841356722307,7.1878658372159
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72443398890839,7.20994927809792,6.46719163350316
