"","Unnamed..0","tissue","endometriosis","severity","p1553695_a_at","p219680_at","NLRX1"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08376115922678,9.60891028120465,7.84633572021572
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.92452915665569,9.89229887110638,7.90841401388104
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.00181203357559,9.72536675118216,7.86358939237887
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.25502262227334,8.76179618590532,7.00840940408933
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12862807262374,10.1973999726635,8.66301402264362
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.76263489720427,9.94746899417665,8.35505194569046
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.81205813056589,10.5636167368564,9.18783743371115
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.27258677119112,10.583867457984,8.42822711458756
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.66676958569643,9.76826637953636,8.2175179826164
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.90841158747918,9.57860938886453,7.74351048817186
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56987086196747,10.3798120463291,8.47484145414828
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.75823028233974,10.4302995272768,8.59426490480827
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.97343661517563,10.1574102056677,8.56542341042167
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.93480303931872,10.9833298394755,9.45906643939711
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.99741854744497,10.8242333387814,9.41082594311318
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7371102854158,8.80278879453729,7.26994953997655
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87108994019662,10.4100182432634,8.64055409173001
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.80594717607688,10.2580392603159,8.53199321819639
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.63340034487468,8.95892574283155,7.29616304385311
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.25502262227334,9.82825590971285,7.54163926599309
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.19442094473286,10.3763617751915,8.78539135996218
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.19841518373229,8.32096523001736,6.25969020687483
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.68945931862729,9.73134208432068,8.21040070147398
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89120708955834,9.19151171750785,7.04135940353309
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22757333564737,8.70043370403268,6.96400351984003
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.92283484274497,10.255638921523,8.58923688213399
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.25502262227334,9.91761778392977,7.58632020310156
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.45062172202814,11.0105081577974,8.73056493991277
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.75409579707969,9.64385548848423,7.69897564278196
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67725981191146,10.2590343701253,8.46814709101838
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.90382480040825,10.6182376261716,8.76103121328993
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.78287772873423,10.2498110948502,8.51634441179221
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17132998342001,10.3868628687522,8.77909642608611
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.56169104176429,10.227844761016,8.39476790139014
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.06949243070873,10.1618773014415,8.61568486607512
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04875926643702,9.82699082145089,7.93787504394396
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.64495487466644,8.07679514268087,5.86087500867366
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44339516908824,10.1921595294983,8.31777734929327
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76980869790124,9.3070808765937,7.53844478724747
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.36103626843791,8.66464880313224,7.01284253578507
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.42725555577362,9.99781935882863,8.21253745730112
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.55435435602725,10.0501774363795,8.30226589620337
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34017473044713,9.68564241173193,8.01290857108953
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.20226479890395,8.90455638910538,7.05341059400467
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47795067186421,8.56372332309802,6.52083699748112
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.29810510290784,8.52950611626108,6.91380560958446
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.45782258431853,9.694588813976,8.07620569914727
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.91541927702946,10.1048601451036,8.51013971106653
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.8236748531991,7.97313552762807,6.39840519041359
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.96083703916775,8.08280483960661,6.52182093938718
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10323263337594,7.69542234948939,6.39932749143266
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73572657290419,7.69746638411807,6.21659647851113
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09492435446378,7.93998728080714,6.51745581763546
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25502262227334,7.82575910987016,6.54039086607175
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06335322781487,7.87557025201876,6.46946173991681
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.89743233578278,8.06484555794477,6.48113894686377
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15872312813511,8.24562348686247,6.70217330749879
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25502262227334,8.1544478543864,6.70473523832987
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03250040222887,7.86276955131275,6.44763497677081
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.89120708955834,8.03240836966927,6.4618077296138
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46364255603665,8.68500853385658,7.07432554494661
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25079950597237,8.10156658694715,6.67618304645976
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25502262227334,8.06084507393973,6.65793384810653
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50711198232065,9.67242170225174,7.58976684228619
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57384899100667,9.08337813331776,7.32861356216222
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92201455117308,9.25082033655501,7.58641744386405
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26163489651014,9.63739939511088,7.94951714581051
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90062439346442,10.3691073192229,8.63486585634366
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60090312521985,10.3981680868558,8.49953560603783
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19562525635686,9.83153469676395,8.0135799765604
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81280103144487,10.2271794981615,8.51999026480318
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03767277327613,9.84302323502862,8.44034800415237
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92275752193123,10.4628407348643,8.19279912839777
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1092890459067,9.57504202077704,7.84216553334187
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25502262227334,9.04967907916982,7.15235085072158
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84599736067346,10.3332140733588,8.58960571701613
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34316538201776,9.2134900922632,7.27832773714048
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.45440473635278,9.50702007881581,7.48071240758429
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25844566530145,9.25638319733982,7.25741443132064
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77573979575119,9.95751448234248,8.36662713904684
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.086029457176,10.1499891434934,7.6180093003347
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16523387170982,9.62532001869742,7.89527694520362
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37623354995867,9.47654314834977,7.42638834915422
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38639092353941,9.52282192965491,7.45460642659716
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92791462542861,10.2041408129262,8.56602771917741
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39809841535447,9.35384029763667,7.37596935649557
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99504415371184,9.50777047765643,7.75140731568414
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16190741194313,9.72119396183406,7.9415506868886
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7218544568948,9.68659010639119,8.20422228164299
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80306367481762,9.67747041806996,7.74026704644379
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44241777626141,10.0298467301594,8.23613225321041
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99195631333417,10.3196703178413,8.65581331558774
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15549141541054,9.32765520898636,7.74157331219845
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22750579456139,9.83528755471304,8.03139667463721
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.14643258255944,6.24176288658971,5.19409773457457
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.61069547824255,6.65053539766933,5.63061543795594
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54415558482664,6.68642950350937,5.11529254416801
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.35991720941619,6.53207354636836,4.94599537789227
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.89426652500633,6.8013312220368,5.84779887352157
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86521630378773,7.46548148149571,6.16534889264172
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21520751612776,7.91709682035981,6.06615216824378
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.96954612967112,8.0725661639905,6.02105614683081
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.50561124512142,8.01429112780084,6.25995118646113
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.77505362682517,7.53963074170753,5.65734218426635
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.57367044522695,7.82629300476376,6.19998172499536
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.97304862163805,7.51726841573293,5.74515851868549
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.65101037487562,7.55414454210277,5.6025774584892
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.34193297605854,7.34317935588488,5.84255616597171
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.75057170088059,7.72176159818626,6.23616664953343
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83500852205592,7.96479163619921,6.39990007912756
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.30295068668117,7.37434071962495,5.83864570315306
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.75030663936488,7.23200021735617,5.49115342836052
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.88429963041389,7.53599365399533,5.71014664220461
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.3526843344344,7.24160837209836,5.29714635326638
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.66853952116429,7.27068150353055,5.46961051234742
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.08156680109677,7.43756997862756,5.75956838986217
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.60297483964293,7.77897033147383,5.69097258555838
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80884567630735,7.45839465035676,5.63362016333206
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.3935881453307,6.42677121493372,4.91017968013221
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54275578312088,7.76239364426896,6.15257471369492
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.83366057728248,7.29511277437238,5.56438667582743
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.75095014040975,7.83923881656631,6.29509447848803
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.62031892237979,7.75722956386501,6.1887742431224
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55063290283115,6.44663120820784,4.9986320555195
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.39928127037864,8.08810629935118,6.24369378486491
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.06984481200688,7.45383159427342,5.76183820314015
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.611005035128,7.77394059169097,6.19247281340948
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7486605220879,7.68063659894819,5.71464856051804
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.10667180729166,7.47033097716222,5.78850139222694
