"","Unnamed..0","tissue","endometriosis","severity","p47553_at","p221887_s_at","WHRN"
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.92141645491194,9.32871543858904,9.12506594675049
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.8360075632818,8.27428653146171,8.05514704737175
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7757695871833,10.786556550329,10.7811630687562
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.42032414810247,7.33922972648663,6.87977693729455
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.51257546392003,7.7621969486045,7.63738620626227
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0748489376778,10.3689273663739,10.2218881520258
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.21956074680631,7.78066918809594,7.50011496745113
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.5074465283396,6.83394985389023,6.67069819111492
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.22144132862825,7.2247123308957,7.22307682976198
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.88654530127552,8.80402755277095,8.34528642702324
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.98793591046464,8.35215484260481,8.17004537653473
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42012165023617,9.26097402257593,9.34054783640605
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.65201716334851,6.92172166347729,6.7868694134129
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.15261228969905,7.46614607617106,7.30937918293506
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0000519532077,10.1719786223842,10.086015287796
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.39503929348305,6.50909779175317,6.45206854261811
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92794849199982,9.19364106011962,9.06079477605972
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.215713468968,7.60619735469398,7.41095541183099
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.39014952359401,7.74646205567768,7.56830578963585
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44558407560962,8.71749992554649,8.58154200057805
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50792812935783,7.8640537913869,7.68599096037237
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86176413286363,8.94109531548368,8.90142972417366
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86176504536199,6.50495170023654,6.18335837279927
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00488091326396,7.31550519157678,7.16019305242037
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.47402514032987,8.04449781638195,7.75926147835591
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07802900885278,9.16163194875106,9.11983047880192
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.08826753433828,9.22618834985787,9.15722794209807
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.826163611568,8.95281867024253,8.88949114090526
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99049553171986,7.84560536914833,7.41805045043409
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.07331791574182,7.75005443011063,7.41168617292622
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.99171969677253,6.99898382098659,6.99535175887956
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.24654998455712,6.67425707457353,5.96040352956533
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1682381715979,9.32387657040403,9.24605737100097
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.9565059425603,8.02266238181494,7.98958416218762
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33332114944281,7.57423075320599,7.4537759513244
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0435807479875,7.14513335116513,7.09435704957632
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6166565299801,10.6968616546033,10.6567590922917
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.59684375738918,9.70333929969187,9.65009152854052
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.5542698132638,7.69269118173281,7.6234804974983
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.07457555948098,7.30198674107702,7.188281150279
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88896555088571,6.87567916058967,6.38232235573769
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.800411271089,9.72017786635578,9.76029456872239
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.97121959157046,8.03795870995438,8.00458915076242
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88806534205336,7.30167759854361,7.09487147029848
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.4979163919093,5.52748028807236,4.51269833999083
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88007973709592,5.26952257134346,5.07480115421969
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.45346632618474,6.15641081151383,5.80493856884928
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36330744606218,3.88431657278076,4.12381200942147
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2659575351067,8.16133991274957,8.21364872392813
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97537554728268,6.1553333926904,6.06535446998654
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21887651040519,5.05398425066212,4.63643038053366
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35043199395609,6.43977087784241,6.39510143589925
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59545694791328,7.51807157201601,7.55676425996464
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06856534454662,4.78886921328425,4.92871727891544
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37614996572234,5.74049572449358,5.55832284510796
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54033153848957,4.9294923304172,4.23491193445339
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1263047603829,10.0318506635747,10.0790777119788
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.89925145744927,4.68821645670741,4.29373395707834
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9113814825635,4.50107192727855,4.20622670492103
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2071062710763,7.78539894753958,7.49625260930794
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83227396278636,10.0771280237011,9.95470099324373
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70897285044324,6.32559375266958,6.51728330155641
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4016954363176,8.04171417916614,8.22170480774187
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1530445392552,8.35123257633544,8.25213855779532
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4454564313231,8.61115752930158,8.52830698031234
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90222427768173,6.60172497356416,6.25197462562295
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06977777653793,7.91276679912741,7.49127228783267
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2408019188991,11.3366545453214,11.2887282321103
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64458848238451,7.3856826206532,7.01513555151885
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78528064408947,7.99932058343549,7.89230061376248
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52228464371306,7.59429163565708,7.55828813968507
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71719444821834,8.00196365558978,7.85957905190406
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54479338802349,6.92797961534792,6.7363865016857
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37080245187326,7.68719548331132,7.52899896759229
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84182752057277,6.92776849918414,6.88479800987846
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00057740574651,9.12045402920976,9.06051571747814
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1655821224115,10.4418800858877,10.3037311041496
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17703144989761,7.61894627787077,7.39798886388419
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60899895297933,6.68033787794514,6.14466841546223
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17068637084393,8.22490597989151,8.19779617536772
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78416981800654,8.21497930016299,7.99957455908477
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90385241200256,8.82511589136104,8.8644841516818
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74571138536168,8.01612671109526,7.88091904822847
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13109557238756,7.51109876417146,7.32109716827951
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37702004139393,8.35262136553681,8.36482070346537
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40235829892065,6.96187615876738,6.68211722884401
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40388673563571,7.58642506555657,7.49515590059614
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57677941555815,6.91253703683299,6.74465822619557
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4582681454845,10.5360042971477,10.4971362213161
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86134368794318,9.90534508943211,9.88334438868764
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06390393370784,7.21881600463827,7.14135996917305
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.96434688033872,8.69274354190348,8.8285452111211
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28858597679379,6.30794018058585,6.29826307868982
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43153118328275,7.02163024208894,7.22658071268584
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21528681462879,6.24896569417643,5.73212625440261
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.39269031118505,5.89571722372664,5.64420376745585
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41658862594989,6.20143331334005,5.80901096964497
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.7137942368244,10.4009930084259,10.5573936226251
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.67011124512796,7.39175327559973,7.53093226036385
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.92568604494458,7.71119295457427,7.81843949975942
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1472286928754,10.8300950693624,10.9886618811189
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.35207427835585,7.14682075301893,7.24944751568739
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.71000019411426,9.81623129621623,9.76311574516524
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88330309262221,6.80474969750001,6.84402639506111
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43277012013603,7.27540589855091,7.35408800934347
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39307335503494,8.16239688594164,8.27773512048829
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24883922653994,6.83286699277378,7.04085310965686
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.34363392405058,7.09588289575558,7.21975840990308
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37639063623233,5.78104847669116,5.07871955646174
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8799242728096,6.32559375266958,6.10275901273959
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86819705900614,6.32559375266958,6.09689540583786
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5263617562882,10.2514746418735,10.3889181990808
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9884986213205,6.40752340933964,6.19801101533007
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.136027910554,9.89376621845953,10.0148970645068
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9269022377306,8.46691479479884,8.69690851626472
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52926760777966,6.48610748053381,6.00768754415673
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.71024102900108,9.54806122292744,9.62915112596426
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05105809501732,6.07077133614101,5.56091471557916
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24823407927717,6.31089362046878,6.27956384987298
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20970599914603,7.01597324471725,7.11283962193164
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50598592296063,5.45808280321334,4.98203436308698
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59551924654221,6.88469655474022,6.74010790064122
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50061157456721,6.20988448045005,5.35524802750863
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80682876312182,6.32559375266958,6.0662112578957
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73583681080109,6.65930335138234,6.69757008109172
