"","Unnamed..0","tissue","endometriosis","severity","p218737_at","p230407_at","SBNO1"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.7508136827935,6.46707068211837,6.60894218245594
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.01814028339715,6.96452673750283,5.99133351044999
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.35168481836522,6.35434514702409,6.35301498269465
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90256764931581,6.46231707702447,6.68244236317014
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7895304349505,6.70260039096488,6.74606541295769
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08636444395172,6.45179231345103,6.26907837870137
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.78225142110132,6.71219225335589,6.7472218372286
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.49209039778672,6.14794830034105,6.32001934906389
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85717618952468,6.59617020504007,6.72667319728238
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99344740624802,7.98510646814228,6.98927693719515
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.7895304349505,6.37346426051826,6.58149734773438
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.04319818976213,6.11230033644261,6.07774926310237
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.7508136827935,6.72061162476689,6.73571265378019
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.40753189712133,5.96856477879367,6.1880483379575
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.2765874214764,5.45938417807619,5.36798579977629
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85831829349136,7.76033603872973,7.80932716611055
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.7508136827935,6.59858550368871,6.6746995932411
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.701494053423,6.4402994691347,6.57089676127885
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.98940099097906,7.34820790123119,7.16880444610513
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.03292446067677,6.14794830034105,6.59043638050891
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.7508136827935,7.2419009142366,6.99635729851505
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.36390592980251,6.97284357417041,7.16837475198646
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.06847343362785,6.96864553210714,6.5185594828675
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7895304349505,6.65371207320001,6.72162125407525
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7895304349505,6.2406487670476,6.51508960099905
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7895304349505,6.25183516083345,6.52068279789198
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.19866116964361,6.95035098461188,7.07450607712775
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7508136827935,6.17800348016,6.46440858147675
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75421508755938,7.73978238482931,7.24699873619434
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7508136827935,6.86009972963954,6.80545670621652
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.37173211683531,6.28707970775721,6.32940591229626
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.64991800362507,6.04728842278598,5.84860321320553
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7391457999837,6.10167855635034,5.92041217816702
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.39617472288906,7.42796237386583,6.91206854837744
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.91712321688269,6.24185898426928,6.07949110057598
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7508136827935,7.54862361544168,7.14971864911759
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.82915172205018,8.1628838681766,7.99601779511339
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6881826242034,7.05448567120608,6.87133414770474
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90039292694558,7.61145645689548,7.25592469192053
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89318016713287,7.85778972828221,7.37548494770754
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78328572963524,6.81540017433228,6.29934295198376
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75576310034063,6.96864553210714,6.86220431622388
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22466301097706,7.16218332232203,7.19342316664954
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.79221902936044,7.90879857602189,7.35050880269116
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89299740289958,8.36863611993826,7.63081676141892
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87107468228389,7.92945106047556,7.40026287137973
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.66993100569518,6.96864553210714,6.31928826890116
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7508136827935,6.65779299930599,6.70430334104974
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28163347576625,7.88585887851527,8.08374617714076
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1271058444908,7.99665088329503,8.06187836389291
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05571999240083,8.19107150934045,8.12339575087064
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06375004753231,8.77482304036421,8.41928654394826
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31424912525383,8.42957389475802,8.37191151000593
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80623972316545,8.19616196812923,8.00120084564734
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35671171206203,8.13260939175101,8.24466055190652
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86528347835605,7.98520068891871,7.92524208363738
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60346742372922,8.23423812707303,8.41885277540113
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28163347576625,8.09649027185744,8.18906187381184
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3262237733556,7.91683034447374,7.62152705891467
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17826615417039,8.22734287736358,8.20280451576699
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05027059040592,8.06661232265372,8.05844145652982
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38215597942236,7.96694535964457,8.17455066953347
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95431591057448,7.810477347144,7.88239662885924
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54781059376321,6.94895048282025,6.74838053829173
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01471331669612,7.92243029581782,7.46857180625697
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09147534982977,7.17790412652753,7.13468973817865
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2016239762946,6.14794830034105,6.67478613831783
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85353124214686,6.63052535923579,6.74202830069133
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70870160331258,6.51182245759736,6.11026203045497
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30928280503989,6.14794830034105,6.72861555269047
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04204096683664,6.81357930456185,6.42781013569924
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7508136827935,6.8572198980596,6.80401679042655
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7508136827935,7.39073712759434,7.07077540519392
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29693592333052,7.04943588534629,6.67318590433841
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17437284008015,7.23256257732511,7.20346770870263
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37583443823348,6.63554168113318,6.50568805968333
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7895304349505,7.2434100714924,7.01647025322145
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54590977751974,6.72650988092657,6.63620982922316
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34721078716599,6.98146702717626,6.66433890717112
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7895304349505,6.70128935357702,6.74540989426376
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66959527393464,6.96864553210714,6.81912040302089
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1553127904039,6.96864553210714,6.56197916125552
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10311298878766,6.96711374530652,7.03511336704709
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7508136827935,7.16748188921596,6.95914778600473
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7895304349505,6.14794830034105,6.46873936764577
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.28441396913135,6.98501929418167,7.13471663165651
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78936224434183,6.86088822047828,6.82512523241006
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59466959393347,6.8194728009911,6.70707119746229
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7895304349505,7.74339277738661,7.26646160616855
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7508136827935,6.96250666025529,6.85666017152439
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57431228985858,6.05700777622364,6.31566003304111
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96394131497016,6.14794830034105,6.0559448076556
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87190685899684,7.1329929407617,7.00244989987927
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59992643753673,7.23567257139175,6.91779950446424
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93965822200488,7.21353053898586,6.57659438049537
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18920336328932,6.99884167558741,6.59402251943837
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.18080412205174,8.07392081770447,6.62736246987811
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56192245260125,7.10708706252258,6.33450475756191
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.83704164552797,6.99998270627206,5.91851217590001
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.58082150655809,6.96864553210714,6.27473351933262
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98721261519726,6.96864553210714,6.4779290736522
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.87744632791792,8.56019971375661,7.71882302083726
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.78868389989198,8.96181120556098,7.87524755272648
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.49763007809366,8.33237718902509,7.91500363355938
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.02429592766532,8.45663286779017,7.74046439772775
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04974823341831,7.9688844166141,7.5093163250162
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.54103153004383,7.91934717642648,7.73018935323516
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.89064380142877,8.51429096173204,8.20246738158041
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41991829187122,8.68186364464426,7.55089096825774
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55659373885926,7.91621616704037,7.73640495294982
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.72833267524887,8.40176633960399,7.56504950742643
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40150958781408,8.83590806588034,8.11870882684721
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45783495131019,8.39433292992346,8.42608394061682
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10904056932348,8.53415175380393,8.3215961615637
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79936872335687,8.42335825844951,8.11136349090319
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10487843182544,8.52118605382413,8.31303224282479
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83882855421826,8.388961820614,8.11389518741613
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7895304349505,8.09994920743027,7.44473982119039
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14816961607751,7.40766596635746,7.27791779121748
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41947372632733,7.94620146811436,8.18283759722085
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26174949998921,8.03803985349267,7.64989467674094
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12866984628672,8.19307191090804,8.16087087859738
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83838894612393,7.42493960023167,7.6316642731778
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89804034312599,8.54244640664569,7.72024337488584
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83504431125291,8.12367034244125,7.97935732684708
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29772213445066,8.26971283548662,8.28371748496864
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83615743762347,8.15842069833937,7.99728906798142
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60823661761432,8.19773444801136,7.90298553281284
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10598190154838,8.12065243762965,8.11331716958902
