"","Unnamed..0","tissue","endometriosis","severity","p218050_at","p222502_s_at","UFM1"
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4776284251816,5.82539802872965,8.65151322695563
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0626140464207,6.10674349861985,8.58467877252028
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5094478624923,5.50529136039385,8.50736961144307
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9023015323275,6.86362200937848,9.38296177085299
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5090636683743,6.15396495343582,8.83151431090506
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2886860676581,5.68871417400868,8.48870012083339
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2717511035542,6.37557176935355,8.82366143645388
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2442994973838,6.46665803560317,8.85547876649349
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2701614530444,5.98686359308734,8.62851252306587
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6025026088093,6.41193482895146,9.00721871888038
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.442752046081,6.51980658349184,8.98127931478642
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.557601891208,6.13425672572304,8.84592930846552
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9664362186176,5.20201709458475,8.08422665660117
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5076475854215,6.2806407534513,8.8941441694364
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5343943519664,6.19466463313119,8.86452949254879
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.74523566076541,4.48033731999874,7.11278649038207
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56192179126506,5.06361227196627,7.31276703161567
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.9815489798422,5.03515579023122,7.50835238503671
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.90312818568085,4.67458019672659,7.28885419120372
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39834057036599,3.93092390947083,6.66463223991841
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25404157688517,4.48033731999874,6.86718944844196
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0283775432547,5.07874946089595,7.55356350207533
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85213681231245,4.31410124403174,6.58311902817209
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2966712964155,4.56156902279988,6.92912015960769
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78944704100677,4.04121623189339,6.91533163645008
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56838431074792,4.44140371352792,7.00489401213792
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2376230074372,4.38999433575504,7.31380867159612
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40646114615174,4.06071920663667,6.73359017639421
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0841301538842,4.48033731999874,7.28223373694147
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5730692440617,4.48033731999874,7.02670328203022
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19278207665333,3.93092390947083,6.56185299306208
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19019823978529,4.48033731999874,6.83526777989202
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23627128849269,4.48033731999874,6.85830430424572
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73858434583366,4.42927937969562,7.08393186276464
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1819222950119,4.48033731999874,7.33112980750532
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76033174941796,4.25962055709414,7.00997615325605
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18523433250327,3.93092390947083,6.55807912098705
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56236328687511,3.93092390947083,6.74664359817297
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66714334590903,3.9775443234271,6.82234383466807
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51305271763197,3.93337443297349,6.72321357530273
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3344917718786,4.48033731999874,7.40741454593867
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91609229094152,3.93092390947083,6.92350810020618
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78507240970762,3.93092390947083,6.85799815958923
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58537336419086,4.48033731999874,6.5328553420948
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86443893811787,4.48033731999874,7.17238812905831
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82820760223975,3.8827327984479,6.85547020034383
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5661799682905,7.34468772798817,9.45543384813934
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2778301193811,7.01120720663399,9.14451866300755
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3143113361059,6.94002675202202,9.12716904406396
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5052385873077,7.21965659213103,9.36244758971936
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7588809263123,7.21574193626355,8.98731143128792
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7357489820453,7.52403386512304,9.12989142358417
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0365746091314,5.20025304433433,7.61841382673286
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.3472758528532,4.07101827989197,7.70914706637258
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2787227815123,4.19837074914773,7.73854676533002
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.8893842745575,4.64127805408504,7.76533116432127
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4405803798312,4.62035713164612,8.03046875573866
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.872863032529,4.82798119674932,8.35042211463916
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1181804621164,5.71707140966714,8.41762593589177
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.9748901297016,4.86842146721155,8.42165579845657
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.317316351794,4.39679960596259,7.8570579788783
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1724442499176,4.5172330468711,7.84483864839435
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4890080920141,3.93092390947083,7.70996600074247
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7502890869975,4.65860270093558,8.20444589396654
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3628124550797,6.90714194527686,9.13497720017828
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2705129317489,5.25885687241846,8.26468490208368
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1899532249363,5.674009785728,8.43198150533215
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.608033126662,4.48033731999874,8.04418522333037
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2984356593749,5.09951396710606,8.19897481324048
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6133615661758,4.94948919934872,8.28142538276226
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4395930395775,4.36318671005576,7.90138987481663
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2060172465062,6.52067809607045,8.86334767128832
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5411307207458,5.00799442515985,8.27456257295282
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2768698638596,5.19173600567192,8.23430293476576
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.318110287765,4.48033731999874,7.89922380388187
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.4634592522408,5.96792269407847,9.21569097315964
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1389461202676,5.76163099619325,8.45028855823042
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2264907963081,5.51459374834247,8.37054227232528
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2081773464569,4.65831797557969,7.93324766101829
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1013907298259,5.47550950530841,8.28845011756716
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3584656195606,5.45126141449638,8.40486351702849
