"","Unnamed..0","tissue","endometriosis","severity","p203469_s_at","p203468_at","CDK10"
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.08936703756837,9.81965942442327,9.45451323099582
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.08701360088609,9.55930405649998,9.32315882869304
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.50566471711404,8.56873582223942,8.53720026967673
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.70245909237363,9.41792405116774,9.56019157177068
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.09549582779478,8.91963409742029,9.00756496260754
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20558790906956,8.21611346125677,7.71085068516316
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.80369537045059,9.47169315296869,9.13769426170964
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.64207986278102,9.67070167081253,9.15639076679678
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.36624010235137,8.11764001768756,7.74194006001946
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.26283500303064,8.99093645185955,8.6268857274451
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.84719466359755,9.34671830731279,9.09695648545517
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.56558227002412,8.68232488779464,8.12395357890938
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.371252883741,8.48982732013634,8.43054010193867
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04400049049563,8.67409849780184,8.35904949414873
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16937106685354,8.37363537474308,7.77150322079831
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22131637532772,8.83945868504039,8.53038753018405
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.30574600867102,9.01567076176619,8.66070838521861
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.19134405788909,9.71003790986099,9.45069098387504
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.05709875033003,8.8504708603311,8.45378480533057
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59585717273212,9.18531455622012,8.89058586447612
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.74194714766536,9.46356561800836,9.10275638283686
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.85187038420652,9.29202266299731,9.07194652360192
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11381142481477,9.33202389595486,9.22291766038482
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.63649614570976,9.07588173293716,8.85618893932346
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.60952903902542,8.47584949912591,8.04268926907567
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.26887524164209,8.90851591844859,8.58869558004534
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.82188238484839,7.83414244560064,7.32801241522452
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.89518518178809,9.18052756384133,9.03785637281471
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72002787216889,7.77867562079762,7.74935174648325
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46633065705019,6.71903583151327,6.59268324428173
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17738580705685,9.02995693995695,8.6036713735069
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.80073477095722,9.15495252432916,8.97784364764319
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01028108322666,7.8474841380333,7.42888261062998
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.26619645997805,7.74151241025941,7.50385443511873
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.93232889563733,7.46994003760876,7.20113446662304
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35829002885293,8.2748590990076,7.81657456393027
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.51009996458311,8.61405591176427,8.56207793817369
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14807681217575,8.39833820199888,8.27320750708732
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53986783525309,8.17256765064938,7.35621774295124
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79555039006934,7.93735034855976,7.36645036931455
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80015414236464,9.0369937336449,8.41857393800477
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7434347732836,7.52140590391585,7.13242033859973
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20160661522485,8.33551149619241,7.76855905570863
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93429714252349,9.00146313257225,8.46788013754787
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.34529447109588,8.37928828467216,7.86229137788402
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27707195080524,8.11592709619252,7.69649952349888
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21085226214184,8.29729115338872,7.75407170776528
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65183759948267,8.29279410440771,7.47231585194519
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93288911372647,7.33269106894547,7.13279009133597
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70857063689746,7.32856577885887,7.01856820787816
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63769873445168,8.61522208508465,8.12646040976816
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71597408195573,7.45506522461768,7.08551965328671
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00818824924946,8.10426427644299,7.55622626284623
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29977439277213,8.1375265064058,7.71865044958897
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38608619039078,7.61741567298358,7.50175093168718
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47444051732267,8.5553335365294,8.51488702692603
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02773589671095,8.826934075599,8.42733498615497
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94030003909065,9.35442370917359,9.14736187413212
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44820984664939,8.95117663829515,8.69969324247227
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25804537839214,8.73807156250218,8.49805847044716
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59506790673947,8.70492249327241,8.64999520000594
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19559415440599,8.68991302363867,8.44275358902233
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43933028361255,9.48728412611109,8.96330720486182
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27700964832455,8.65887789999001,8.46794377415728
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.36229981734201,8.06798447454595,7.71514214594398
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34338971666071,9.23874155186647,8.79106563426359
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0310522794848,8.15429700133414,8.09267464040947
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60518453728633,8.22529221987566,7.91523837858099
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77513697321934,8.66355021908568,8.21934359615251
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30448598791878,9.70939918772857,9.00694258782367
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95084633682934,10.1099787582568,9.03041254754307
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3740673201607,8.78225760293423,8.57816246154746
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85670613248459,8.61411483684941,8.235410484667
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85514239986273,8.20535163076766,7.5302470153152
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08953061251207,9.33798955733048,9.21376008492128
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57385947993917,8.2648726938532,7.91936608689618
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99942580241108,8.45750429981586,8.22846505111347
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38357600092282,8.66565373588785,8.52461486840533
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.88837118936426,9.15804765283415,9.0232094210992
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88574139796014,8.8617568910982,8.37374914452917
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43154879613643,8.81339985638308,8.62247432625976
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71662347464127,8.46646024604381,8.59154186034254
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54510524780708,9.01666891903066,8.78088708341887
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30646035763638,9.07022103714875,8.68834069739257
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40722685082115,7.99032408339688,7.69877546710901
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61600731377282,7.8115927428658,7.71380002831931
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71634707600895,7.6849191931442,7.70063313457658
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04193837748102,8.07353609630843,8.05773723689473
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44310347986727,7.61982994746722,7.53146671366725
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92008478358363,7.29526254046784,7.60767366202574
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02344723963728,7.37627608581975,7.19986166272852
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.97981478944504,8.80663292112599,8.39322385528552
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.73812378056602,8.85197345689772,8.29504861873187
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.50853158107521,8.38546236899109,7.94699697503315
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.72469352369841,8.46774031675591,8.09621692022716
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24269363951911,8.26277807629763,7.75273585790837
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.11066287232889,7.62438575480222,6.86752431356556
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.52674754485495,8.01110461715923,7.76892608100709
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04607321709774,8.81675045771051,8.43141183740413
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41512626370797,8.38308288904617,7.89910457637707
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.3115306521353,9.16842140906606,8.73997603060068
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07715146868396,8.18822727708444,7.6326893728842
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98397795632622,7.5312258095679,6.75760188294706
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06519658577629,8.25859634811938,7.66189646694783
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07002753737246,8.34441923241444,7.70722338489345
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57964327652853,8.51706162958198,8.04835245305526
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36626114415379,7.63311120040861,6.9996861722812
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44383228163342,7.79628306166015,7.62005767164679
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26541071530508,8.18324507879975,7.72432789705242
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90424636153049,7.38855341023126,7.14639988588088
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30895778974446,8.16265763104823,7.73580771039635
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16277217166595,8.05812238913971,7.61044728040283
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56651213002571,8.25392729688355,7.91021971345463
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.7829074894691,7.95754641937727,7.87022695442318
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85076520560326,8.0973484318677,7.47405681873548
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46555740472767,8.17276222007525,7.81915981240146
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88187944136852,7.61340050612319,7.24763997374586
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79129111881537,8.09049560494916,7.44089336188227
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38968597039328,8.30843954744274,7.84906275891801
