"","Unnamed..0","tissue","endometriosis","severity","p222413_s_at","p222415_at","p222414_at","p232940_s_at","KMT2C"
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.04487594048666,10.7413004104342,9.03299794507304,7.48037341639604,7.82488692809748
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05064018698905,9.58859948144976,7.52269297884498,5.76110843378364,6.73076027026686
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05557503426101,10.5579422812189,7.76691784019194,6.78386380290487,7.79107473964418
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78856814752596,10.6246333097264,8.24625477356061,6.12802032823748,7.44686913976261
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10856996642485,9.42668912000292,6.95971552029238,5.4030545699455,6.72450729416641
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95475299066244,10.6347989479406,7.43747394948543,6.08388058354644,7.52772661790873
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77133812847438,9.2805310975741,6.81836109022779,5.47297662836341,6.83580173615992
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4305943885931,10.5319757623419,8.09046331692938,5.82025133938277,7.46832120181179
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00438231352609,9.66145886685382,7.45814317062677,5.7717189310356,7.22392582051057
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41502142436274,9.55952395792815,7.2849193545917,6.47482679261633,7.43357288237473
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56951885624286,9.88076451437839,6.90206345879241,4.56815861246212,6.23012636046894
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69854646521463,8.61601658652046,6.16593018172175,4.93626369837108,6.10418923295698
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57168512560084,10.0862599479661,7.77679324029889,6.47550820341737,7.7275616293208
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29349284436264,9.86293009781642,6.58886739161548,6.34584477600722,6.52278377745044
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56301556591271,9.92043182437866,6.90658399284129,5.97045173015009,7.09012077832069
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16214323759775,9.45727549347176,6.55404544948766,6.33452808356712,6.87699806603107
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85652448602995,9.42729282606954,7.24325177744403,6.85866785684949,7.34643423659825
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.53966275192658,9.48132734006864,6.98841279595491,6.09219834285855,6.77540030770217
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.72768126262938,9.06215958356892,4.77885692294948,5.91472379441449,5.62085539089057
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99903867306905,10.2088013096422,7.77343514364111,6.50950101973359,7.62269403652149
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12029613539394,10.7940504428087,8.59399513503564,7.16315680697253,8.4178746300527
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21039777687893,9.71503440313639,6.80552613457368,6.24345250123178,6.99360270395519
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30046565967553,9.89466575502904,7.18061234701097,6.00460411988916,7.09508697040117
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11944726201721,9.73513747487,7.20979251555601,6.70217147179959,7.4416371810607
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11781891671554,9.72672774746551,7.49750424585572,6.54063021795712,7.47067028199847
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.25861189769875,10.0955987164913,7.0008644615324,4.34098908579927,6.17401604038043
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.56763771747314,10.1198289709246,7.35667657974035,6.00182918487898,7.01149311325427
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72699688474138,10.5814560024937,8.06072221994947,7.15631929295125,7.88137360003395
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60363785730619,9.77398521106944,7.2472868215853,5.7717189310356,7.09915720524913
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69815778954358,10.1132379693658,6.88154163860373,6.94666743437223,6.90990120797133
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51543606757811,10.2394522076869,7.76249077368471,6.78161788742906,7.82474923409469
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27216367606637,10.3440928533747,7.95249883041563,5.80445937606442,7.34330368398028
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00714506362011,10.7298424762058,9.61995721361907,4.90649245579846,8.31585930231086
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2360103608585,10.5971126786804,9.8070899213863,5.7717189310356,8.6029829729902
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05955530345994,10.4522938428312,9.38229998521979,4.86411506347249,8.18956604874585
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32698827001533,10.702331117696,9.0193619272705,4.59654943282596,7.91130768695195
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33677135463,11.0902633762645,10.4610971414297,6.07382228277253,9.24048853877418
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8185285982459,10.4033349432444,9.79856595555316,4.63481790932824,8.41381185159292
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54321818855778,10.3724187119318,9.20889941916197,5.34661715980347,8.36778836986375
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.38539213259104,11.2993509578811,8.49638054822174,7.52949675891728,8.17765509940279
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.09338385408046,11.3364862872445,8.97257188523398,6.65841402005655,8.01521401165387
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.50275113121231,11.2617492096234,9.71289276047599,8.49241250337429,9.2424514011715
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.45030401516632,11.1808494936147,8.95212588022644,6.87104666242154,8.11358151285725
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.66592676211931,11.4658744412014,9.47865251982083,7.30433413702904,8.47869696504264
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.42969646423248,11.1224895735287,9.35604299783627,8.95865345378128,9.21672062234468
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.16816278486355,11.4708594672539,9.33030803155329,6.95797829551865,8.23182714479735
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.61604020427245,11.0953471081313,9.0822861721138,6.39839876913517,7.79801806341318
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04255704855069,10.6127688076096,8.59078515707288,6.73921579528888,7.49633170213051
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.63966250893674,11.973703121651,9.86044069083064,7.37896804148948,8.71319359072696
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43499789340353,10.5656447225835,8.58774216378812,7.62794897965813,8.05408343985832
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94899902172521,10.8730893804658,9.36445703197584,8.83349615239508,9.00501039664048
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48105496160164,11.3215993277745,9.30694873165601,8.60164218067182,9.17781130042599
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33993181017042,11.3465426064924,9.78688710945023,8.9679024784255,9.36031600113464
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88917745443695,11.3551963321886,9.08280972336426,6.58835283389936,7.97888408597229
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40673518563181,10.5429211762563,9.07947205697158,7.41294812392397,8.36051913569591
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76846977068004,11.6106101757245,9.56757246486572,8.47854229990774,9.1062986777945
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.18400184044208,11.2039380118222,8.95282571863446,7.11357500963486,8.1135851451334
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23203555105887,10.3360344564262,8.97765011845263,7.62475454188017,8.29261866695447
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68882562110586,11.503285063353,9.47906844220216,8.08136171025052,8.68813520922788
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13255439614129,11.4163549617614,9.83302930065795,7.88124999291303,9.06579716286842
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70218698485845,11.6716619237523,9.77489797712072,7.46360135917578,8.65308706122681
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86382838195257,10.4767426335524,8.57310990207635,6.90113926580514,7.45370504584661
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23673727566897,11.1418703239217,9.42721107773794,8.1723809479033,8.99454990630798
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91380418206833,10.722346412153,9.44516143360125,7.90766070003337,8.74724318196399
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27721503362345,11.2701897385565,9.25924308178826,7.91770905432579,8.9310892270735
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45927124959215,11.4357461293389,9.82568740207668,8.62752623709847,9.33705775452655
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26211337743449,11.3947583748125,9.79028494690019,8.51779299377045,8.99123742322941
