"","Unnamed..0","tissue","endometriosis","severity","p224339_s_at","p231773_at","ANGPTL1"
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.48090019933303,7.24367265755744,6.86228642844523
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.26545251584861,6.54879661027489,5.90712456306175
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.80637141671731,7.44267653390877,7.12452397531304
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.34073835214472,8.37143789962657,7.85608812588564
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.90963139519848,5.20203079241427,4.05583109380637
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.26650609917013,2.54483624959779,2.40567117438396
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.73465302963507,5.93878520650863,4.33671911807185
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.26650609917013,2.43509033954741,2.35079821935877
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.13974733037763,6.23444858327105,4.68709795682434
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.43027725796394,4.75536408178726,3.5928206698756
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.28430698767561,4.44126845385743,3.36278772076652
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.5387434748399,2.24175226662491,2.3902478707324
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.34055544775158,2.24175226662491,2.29115385718825
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.34055544775158,5.89343743892217,4.11699644333688
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.25806000500009,2.24175226662491,2.2499061358125
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.53622376046012,2.40136492981512
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.24175226662491,2.25412918289752
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.30680731286929,2.28665670601971
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.24175226662491,2.25412918289752
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.75663268381055,5.61300160409611,5.18481714395333
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.34055544775158,5.48530028108628,3.91292786441893
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.24175226662491,2.25412918289752
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.23670436272991,5.45124749310043,4.34397592791517
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.43027725796394,2.43509033954741,2.43268379875567
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.3377907090377,2.53622376046012,2.43700723474891
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.34055544775158,2.36635193682877,2.35345369229017
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.25806000500009,2.43509033954741,2.34657517227375
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.26650609917013,2.53622376046012,2.40136492981512
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.306417793764,7.29051190710958,5.79846485043679
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.43027725796394,5.86535070802131,4.14781398299263
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.25806000500009,2.24175226662491,2.2499061358125
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.26650609917013,2.24175226662491,2.25412918289752
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.25806000500009,2.43509033954741,2.34657517227375
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.33505537572269,4.6622384831393,3.49864692943099
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.84009284288173,2.55329947102593
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.30794995041316,2.58167630907698,2.44481312974507
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.84252732843681,2.60357559757054,2.72305146300368
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.25806000500009,2.24175226662491,2.2499061358125
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.31834510530816,2.29242560223914
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.25806000500009,2.43509033954741,2.34657517227375
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.25738401402749,5.51485289616009,4.38611845509379
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.34055544775158,2.3378278228214,2.33919163528649
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.96091622876637,6.19494503155384,5.57793063016011
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.03612793135049,7.91196294600444,7.47404543867746
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.66683530969203,3.13596052503778,2.90139791736491
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.2683447992446,2.66504414887261,2.46669447405861
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96327892819033,8.23385151164706,7.5985652199187
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.76549307952418,7.18943018575021,6.47746163263719
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.26650609917013,2.23602791534862,2.25126700725937
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.54553395093144,4.52030169841104,4.03291782467124
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26650609917013,2.53622376046012,2.40136492981512
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.27342726731517,2.24175226662491,2.25758976697004
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.47345963646159,2.6701571639455,2.57180840020354
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.23602791534862,2.23602791534862,2.23602791534862
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34055544775158,2.23602791534862,2.2882916815501
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74151750947576,7.35721736931255,7.04936743939415
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.23830724228918,2.25743161263669,2.24786942746293
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.43027725796394,2.23602791534862,2.33315258665628
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.56526790042472,3.50068225086836,3.03297507564654
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16732356566081,8.11121493062964,7.63926924814522
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35151645271244,8.26730437623926,7.80941041447585
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34055544775158,2.53622376046012,2.43838960410585
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.70687522774781,6.47872938344747,5.59280230559764
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25952820413153,2.53973247416776,2.39963033914964
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34055544775158,3.70153493865239,3.02104519320199
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73203423784939,7.666970350727,7.19950229428819
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.76871314931071,5.64949858226661,4.70910586578866
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.24175226662491,2.2499061358125
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47328987729686,7.26465609877058,6.36897298803372
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.53973247416776,2.44014396095967
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98781132842486,5.7941470499316,4.39097918917823
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.40717467044391,2.33684038480702
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.30164179560169,2.24175226662491,2.2716970311133
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.40807254013381,3.72081403314134,3.06444328663757
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.55630418602423,2.40718209551216
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.43509033954741,2.35079821935877
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24672000054647,7.03609846850582,5.64140923452615
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07284166214333,5.72131296888356,4.39707731551345
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.27918628445833,2.43509033954741,2.35713831200287
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51543027916095,7.34679497879934,5.93111262898015
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.43027725796394,5.29813583335126,3.8642065456576
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.53973247416776,2.44014396095967
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.530983208093,2.43576932792229
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.43603388838005,2.35126999377509
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29101837669085,6.85288554527451,6.07195196098268
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.24175226662491,2.25412918289752
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.20203176076974,5.71340373366395,4.45771774721684
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.53257415873348,4.3217222388258,3.42714819877964
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.40266954411461,2.24175226662491,2.32221090536976
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.43509033954741,2.35079821935877
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.24175226662491,2.29115385718825
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.24175226662491,2.2499061358125
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.43509033954741,2.38782289364949
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.43291865957518,4.50572287976611,3.46932076967065
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26650609917013,2.65512545161499,2.46081577539256
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38915342024285,7.05591700955275,6.7225352148978
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.74605327740924,3.95327374782364,3.84966351261644
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66296844901608,5.60740181987842,5.63518513444725
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90412552967016,5.15646725541708,4.03029639254362
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.26650609917013,2.23602791534862,2.25126700725937
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34055544775158,2.23602791534862,2.2882916815501
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.37290985804311,2.26264061322447,2.31777523563379
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.93281695952581,9.1800727018986,8.55644483071221
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.33809153169049,7.781049086176,7.55957030893325
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",2.28158004909387,2.60357559757054,2.44257782333221
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.17031557157795,5.55945648373562,5.36488602765679
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.44853928457786,4.2815921885756,3.36506573657673
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.55138567276359,6.38228373254534,5.96683470265446
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.25806000500009,2.23602791534862,2.24704396017435
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.29802824317217,5.92085501153374,5.60944162735295
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62280140704918,7.55274513130625,7.08777326917772
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.25806000500009,2.23602791534862,2.24704396017435
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.24175226662491,2.2499061358125
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.62775733669464,2.44290867084737
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.26811041201101,2.23602791534862,2.25206916367982
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.13932735852136,5.51955908848688,5.32944322350412
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34055544775158,2.60357559757054,2.47206552266106
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19047516713134,5.95656507586476,5.07352012149805
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34055544775158,2.53622376046012,2.43838960410585
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.94815397676568,5.9807268639539,4.96444042035979
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.91866846320343,4.14307497361659,3.53087171841001
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.4340081589217,2.3460340819609
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.23394062362542,6.43054358875825,5.33224210619183
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25806000500009,2.23602791534862,2.24704396017435
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.26650609917013,2.23602791534862,2.25126700725937
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.27771483777665,2.23602791534862,2.25687137656263
