"","Unnamed..0","tissue","endometriosis","severity","p36030_at","p209721_s_at","IFFO1"
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79196926198188,6.11371034847636,6.45283980522912
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.31993135643962,5.68159612754182,6.00076374199072
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.59780177841228,6.25993429472577,6.42886803656902
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49926174243072,5.69249644798705,6.09587909520889
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87145121074709,6.65123596631508,6.76134358853109
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24861896006658,7.31115709240628,7.27988802623643
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.35090881148158,7.45456563659508,7.40273722403833
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.27273245377379,7.41856948896428,7.34565097136903
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.88102124151646,8.07473652994933,7.9778788857329
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56942705897393,7.71561719398994,7.64252212648193
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.08400481179235,8.4547475550661,8.26937618342923
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13672494227728,7.62773979843043,7.38223237035386
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04488632681455,6.8850435622395,6.96496494452702
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85994723375706,7.77965620922962,7.81980172149334
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.71069377494389,8.05815335635442,7.88442356564916
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.08451116653635,7.36447480953537,7.22449298803586
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.11796001089714,7.01090717864042,7.06443359476878
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.1928043443927,8.51515203050478,8.35397818744874
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.01980077432374,8.12119462799008,8.07049770115691
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07776293831189,6.82689464141839,6.95232878986514
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.85761627058848,7.61560331757256,7.73660979408052
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.03699620893291,7.87080245039503,7.95389932966397
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.55957045435393,7.62450633256457,7.59203839345925
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.41307229599451,6.98152740149815,7.19729984874633
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.10337668723542,7.53353395354235,7.31845532038889
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.94130079373712,6.83063075653012,6.88596577513362
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14767630122455,8.12597100276016,8.13682365199235
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26410769483493,8.36041669626125,8.31226219554809
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78348199982343,7.59985102638384,7.69166651310364
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07732541595429,7.98298465498001,8.03015503546715
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38829083729495,7.76931326971983,7.57880205350739
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.67682607113752,7.9917901370955,7.83430810411651
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.01894017407676,6.62407964220589,6.82150990814132
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61851752250667,7.77780503498067,7.69816127874367
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48101725341662,7.70978496256363,7.59540110799012
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.26611177260254,7.59467182916203,7.43039180088229
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60074596110444,8.43634077387132,8.01854336748788
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.7040200781848,8.01236867081645,7.85819437450063
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.57824625547359,5.63578367418488,5.60701496482923
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.54720172340179,7.98067143161896,7.76393657751037
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48769668916372,6.74312622737154,6.61541145826763
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.47073828751157,7.82505424106328,7.64789626428743
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0312779718991,7.19000080919279,7.11063939054594
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88658594558347,7.02972988314307,6.95815791436327
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.51467232947411,7.52804630536245,7.52135931741828
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20281846060142,7.63100891454218,7.4169136875718
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.08451116653635,7.47207143964322,7.27829130308979
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.08451116653635,7.28903311165498,7.18677213909567
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05981022650306,6.67816331464793,6.86898677057549
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.08451116653635,7.17740906189239,7.13096011421437
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38470962441373,8.02426374001963,7.70448668221668
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.4972570588533,7.61405143696437,7.55565424790884
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64134058352777,6.57105817244684,6.6061993779873
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66270702740604,6.5105502751808,6.58662865129342
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10373090854425,6.93548625416904,7.01960858135664
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35636135359501,7.23073608641362,7.29354872000432
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70439020609565,6.45992778644479,6.58215899627022
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82117827044352,7.76353572553248,7.792356997988
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03072390875332,6.82143615227583,6.92608003051457
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98382770772948,6.89390753199465,6.93886761986206
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07879485581949,6.84444493666221,6.96161989624085
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95288588050809,5.97740416647496,5.96514502349152
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88805094442671,6.25993429472577,6.07399261957624
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96937917059104,6.4512248711535,6.71030202087227
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05555983560235,6.82017873628572,6.93786928594403
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0858082440723,6.19539635040927,6.14060229724079
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15646580506917,6.21025779347026,6.18336179926971
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97178714226397,8.0211363533069,7.99646174778544
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87325865831353,6.97809821930932,6.92567843881142
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08451116653635,7.09027816213008,7.08739466433321
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68093140261523,7.64934732210707,7.66513936236115
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80245565088133,7.90012427620058,7.85128996354095
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88072638642186,7.70849404583674,7.7946102161293
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47893263729244,7.38368110184666,7.43130686956955
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52301316006115,7.65643549246968,7.58972432626542
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96709263652195,7.04215456550674,7.00462360101434
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08717899134081,7.27130131322238,7.1792401522816
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34948492938387,8.03608592948503,8.19278542943445
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15255864754598,7.25691690770872,7.20473777762735
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08381350121212,7.05291481172812,7.06836415647012
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45238090749231,7.5722499487811,7.51231542813671
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82840273502154,7.79244552601445,7.81042413051799
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08619088863292,6.72644741825619,6.90631915344455
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14412792209403,7.50542872064315,7.32477832136859
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01889270899735,7.74911014323724,7.8840014261173
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2046854071825,7.10897516846877,7.15683028782563
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56120960140334,6.60603415598024,6.58362187869179
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58524405587669,7.65304699822327,7.61914552704998
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62916338305117,8.10617306568591,7.86766822436854
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1078418529902,7.38271888623049,7.24528036961035
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17765115752919,7.23270649943313,7.20517882848116
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19641312297546,7.59737349130238,7.39689330713892
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77144841847966,8.23495632336904,8.00320237092435
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16407211560786,7.06482458876834,7.1144483521881
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73053966271129,7.74236980045757,7.73645473158443
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08451116653635,7.68589280247675,7.38520198450655
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87189321782395,7.76862545238315,7.82025933510355
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8761708828511,8.40003730483811,8.13810409384461
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.48945106387931,6.31345458914016,6.40145282650973
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83837785044066,4.72578273220914,5.2820802913249
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31887370547172,5.7356979702694,6.02728583787056
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85348603921223,6.02549079365549,6.43948841643386
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06400939635404,6.25993429472577,6.16197184553991
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49344950390634,6.04749816114387,5.7704738325251
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89443050500696,6.31345458914016,6.60394254707356
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.06327188906349,7.9421634519386,8.00271767050105
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.39544891554072,8.21677229507621,8.30611060530847
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.16638778620131,7.22974451412988,7.19806615016559
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.01623464295735,6.93453007592711,6.97538235944223
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.99398960480057,6.73898092159411,6.86648526319734
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.79426455225692,6.78156464156208,6.7879145969095
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80422906807913,6.31345458914016,6.55884182860965
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13806846309622,7.11672975985261,7.12739911147441
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.60357188555589,6.36259308935385,6.48308248745487
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10433233176841,7.28950199414026,7.19691716295434
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22446736931422,6.92836693827005,7.07641715379213
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73041636137659,6.03622796063256,5.88332216100457
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75573659726239,6.51408805283304,6.63491232504771
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.21098421309841,6.15325429145638,6.1821192522774
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11349224097062,6.81833293785461,6.96591258941262
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85801466270582,7.74106424021098,7.7995394514584
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08451116653635,6.90764908219653,6.99608012436644
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13642404811624,6.1800128840283,6.15821846607227
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62610868865083,5.45519004551759,5.54064936708421
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98296889738144,6.89583661656674,6.93940275697409
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24703907853222,6.44119233374497,6.3441157061386
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.6739154230598,6.31345458914016,6.49368500609998
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99452790785378,7.07867361625311,7.03660076205345
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73994659541733,6.43895200840632,6.58944930191183
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60967068647007,6.4135287174435,6.51159970195678
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66285967185877,6.61324261854546,6.63805114520211
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25669857475689,6.28253026834963,6.26961442155326
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27771338756973,6.30812495876297,6.29291917316635
