"","Unnamed..0","tissue","endometriosis","severity","p219184_x_at","p229100_s_at","TIMM22"
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72329036581156,8.09870737327637,8.41099886954397
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13319435401114,8.56525408038491,8.84922421719802
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.21985514201299,8.69171608499203,8.95578561350251
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.92144681423162,8.90199487820908,8.91172084622035
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.77137569170936,8.7430078207683,8.75719175623883
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.77845436488222,7.76862191364703,7.77353813926463
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.22983661148005,8.07634061823197,8.15308861485601
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41537602633907,7.97754020272731,8.19645811453319
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63583750064493,8.26563779711486,8.45073764887989
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20521622726267,7.6788834740602,7.94204985066143
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.45284861763605,9.06462894341944,9.25873878052774
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.69509072985848,7.30071607559251,7.49790340272549
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.06745391495411,7.58209972534284,7.82477682014848
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56465045944968,7.12241910780733,7.34353478362851
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70446558105,8.36082548150847,8.53264553127924
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.63831932108539,8.31374217134061,8.476030746213
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.32833976157621,7.96797823505465,8.14815899831543
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42578648159493,6.96125166656245,7.19351907407869
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63391876888809,7.31217363720976,7.47304620304893
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06953149980759,6.74178401411049,6.90565775695904
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46492872635059,6.88915885236851,7.17704378935955
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00886697232357,6.69827051103054,6.85356874167705
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88846793515761,6.41215596040306,6.65031194778033
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01211236302566,6.71303165513902,6.86257200908234
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15500860516863,6.83578981303009,6.99539920909936
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72394641127648,7.10696741300043,7.41545691213846
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69930524125884,7.25684349510015,7.4780743681795
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98134866797318,7.6388052591478,7.81007696356049
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01712574575268,7.62360654301073,7.8203661443817
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62504904294903,7.41696768827416,7.52100836561159
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40309905047905,7.11333888915335,7.2582189698162
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83368408046115,7.37241844304554,7.60305126175335
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24241448097574,7.75781686296825,8.00011567197199
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76030453352182,7.07742183635038,7.4188631849361
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8020025795102,7.50457980363738,7.65329119157379
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14955301292774,7.52710001394848,7.83832651343811
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58762113408682,9.02681833865432,9.30721973637057
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99639516860115,7.86877857387696,7.93258687123905
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52583243393936,8.10068175935965,8.3132570966495
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46776931824931,8.30633206867964,8.38705069346447
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78901293818848,8.43794982695334,8.61348138257091
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12160011687075,8.82671260572831,8.97415636129953
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58342824560142,7.99312801423791,8.28827812991966
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25521363693415,7.54249989059288,7.89885676376351
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42481608770005,8.79207123455775,9.1084436611289
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44343030620464,8.20504091176695,8.32423560898579
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39371108590275,7.99867264144407,8.19619186367341
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24118984302602,7.87416371167975,8.05767677735289
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5116227029233,9.13646414719068,9.32404342505699
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93401539217387,8.61647760832993,8.7752465002519
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30770081575152,7.70734657565106,8.00752369570129
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0822239351276,8.03632928025383,8.05927660769071
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99811073740599,8.57965672268001,8.788883730043
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4450817435566,8.90030224733653,9.17269199544656
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37385661235961,8.85066569270851,9.11226115253406
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68724839422989,6.94302303248058,7.31513571335524
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18277640384695,7.67880804951655,7.93079222668175
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58570682496449,8.23835246641453,8.41202964568951
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84919910657214,8.25507718696158,8.55213814676686
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11618689683111,7.71407344807991,7.91513017245551
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53718099401249,8.23682864586498,8.38700481993873
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70614368493522,8.51641602798343,8.61127985645933
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49502335420214,8.18706852375235,8.34104593897725
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58885345917482,5.98635896300491,6.28760621108986
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.96556611445851,5.70551391381237,5.83554001413544
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36459345795692,5.8742367658578,6.11941511190736
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.47852572189356,6.08988654380497,6.28420613284927
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.47852572189356,6.70448034701398,6.59150303445377
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8961117417464,5.65334627651013,5.77472900912827
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8185375907458,6.61184757092831,6.71519258083705
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.33980691683065,6.81145221111198,7.07562956397132
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.27480126866469,6.94696135753499,7.11088131309984
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.02947137634286,6.75502638051308,6.89224887842797
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.99822326312695,6.62125005377064,6.8097366584488
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85439635380635,6.3948791499522,6.62463775187928
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.47852572189356,5.8742367658578,6.17638124387568
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07425275649624,6.79035717913439,6.93230496781532
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01211236302566,6.52937779337257,6.77074507819911
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74128150540847,6.22104768593325,6.48116459567086
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.09348797013052,6.49169479450576,6.79259138231814
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75356837152115,6.2012799190586,6.47742414528988
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01211236302566,6.70924419877203,6.86067828089885
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67924590901456,6.12799344807518,6.40361967854487
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81655826668923,6.49789619739273,6.65722723204098
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55153895543497,7.08420306211604,7.31787100877551
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01211236302566,6.42784168680519,6.71997702491543
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69294543409292,6.23016006030105,6.46155274719698
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30707462256969,4.58724189003085,4.94715825630027
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92256463679034,6.52387042557495,6.72321753118264
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80590608398411,6.47135328510227,6.63862968454319
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26535972285384,7.01343245233639,7.13939608759511
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1304281558165,6.6094876722341,6.8699579140253
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00774063280187,6.35766916074041,6.68270489677114
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15104200800015,6.77287034675848,6.96195617737932
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75635958445025,6.17219038054748,6.46427498249887
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01211236302566,6.60053088803041,6.80632162552804
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.72038932730736,6.70848432092418,6.71443682411577
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47846626125692,6.89972318145262,7.18909472135477
