"","Unnamed..0","tissue","endometriosis","severity","p218319_at","p232213_at","PELI1"
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40281600593383,4.64842550983852,5.52562075788618
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.35420104654069,4.3559093235544,5.35505518504755
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.96498534750065,6.29048836738716,7.1277368574439
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07726739754404,4.18613030104704,5.63169884929554
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.92570594536308,6.41648850488779,7.67109722512543
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9035991033437,8.32112594883795,8.61236252609083
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.13721990226915,5.78997771382421,6.96359880804668
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.81341431963141,6.05051264781357,6.93196348372249
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.385835724649,5.16043111576673,6.77313342020787
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.7111018289726,4.71724701598878,5.71417442248069
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.31832927709956,3.75483573226403,5.53658250468179
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.75439937619209,5.57557511783509,7.66498724701359
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.46641306928988,3.53260527488099,5.49950917208544
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.20583182923357,5.37132943091858,6.78858063007608
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.49515725361991,7.22833513411109,8.3617461938655
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.25085094560428,4.77557837924984,6.51321466242706
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.08106625646363,4.18613030104704,5.63359827875533
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.80427633426519,6.72951788880668,8.26689711153593
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.49340400771915,5.78486976540659,6.63913688656287
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73876691377888,7.10920145759078,7.92398418568483
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80823466424801,6.85418196722092,7.83120831573446
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88438646411978,4.76516261569446,5.82477453990712
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.27690889922568,5.24071312864636,6.75881101393602
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07230025611357,4.18613030104704,5.6292152785803
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.34201578548933,7.65536916691866,8.498692476204
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61880861274965,5.66313326200859,6.64097093737912
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.87178668307772,3.77528353359148,5.8235351083346
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65900983292229,4.22449102209809,5.94175042751019
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.52408817397258,3.36385126945342,4.943969721713
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.57777395332416,5.58760587191211,6.58268991261813
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.60426974043103,6.23690764550357,6.9205886929673
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.71139741345321,5.82851880134834,7.26995810740078
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.79790306629119,4.78179082612562,7.2898469462084
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.97446343448448,5.26836835433089,6.62141589440768
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31973100203554,4.53648381571174,6.42810740887364
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46346152204148,5.37337528466609,6.91841840335378
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.093254547764,6.6903973243136,7.8918259360388
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.47003449175139,5.60632144279684,7.03817796727412
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19394185202127,4.06709447383099,6.13051816292613
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.24445552268401,5.57426990674018,6.9093627147121
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10177029678596,4.60893218933207,6.85535124305902
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.68238350800641,6.92540500538808,8.30389425669724
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.14051121708195,4.5542511403325,5.84738117870723
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.08487102580889,3.53260527488099,5.80873815034494
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43058235934041,3.45909871974792,6.44484053954417
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.82336076517177,3.75141825976537,6.78738951246857
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64893225406932,3.92533716839233,6.78713471123083
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72619341488558,3.54663086742761,6.6364121411566
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1670070923864,5.64043794780868,7.90372252009754
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94962331896779,4.93155559653699,7.44058945775239
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.75499340745366,4.96881194368746,7.36190267557056
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1280196064988,3.9312667251656,7.0296431658322
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48577112795666,3.38848654080645,6.43712883438156
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2819365833619,3.6307772718522,6.45635692760705
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85197829989436,2.69520411017746,5.77359120503591
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44483536223186,3.61257134367775,6.52870335295481
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18048343519296,4.9592617632522,7.06987259922258
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46813072261918,3.6953417371053,6.58173622986224
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18646062725196,2.65654792136815,5.92150427431006
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84234783700923,4.18613030104704,6.01423906902814
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41324492235876,4.65908251568201,7.03616371902038
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21036425007516,5.5088896832839,7.35962696667953
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68581717550475,5.42426950561104,6.5550433405579
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97666698337134,4.73704270190789,5.85685484263962
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76013790806658,5.42837447797254,6.59425619301956
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.13852449306178,6.42896906497817,7.78374677901997
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50074770639556,6.3137469346696,7.40724732053258
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0436333739174,7.36542393783198,8.20452865587469
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30960447923315,5.90435578941649,7.10698013432482
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06748782113945,5.80286181303636,6.9351748170879
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32569377485258,6.38434392658746,7.35501885072002
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40016622715155,5.26234641166168,6.33125631940661
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66208959871163,6.88089460334522,7.77149210102843
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99174687858687,6.51897248289654,7.25535968074171
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80453270987854,5.60877930218967,6.70665600603411
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35341757701482,6.04506769306858,7.1992426350417
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00115532322038,5.52480069234107,6.76297800778072
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73760798640629,7.15543176072755,7.94651987356692
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98217557716906,6.89877590309447,7.94047574013176
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34348323233871,5.72876603634425,7.03612463434148
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64756671080636,4.97677018158041,6.31216844619339
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01700346621817,5.87862392774312,6.94781369698065
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6070027416258,7.7099595389133,8.15848114026955
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25710607350591,7.91934197661638,8.58822402506114
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57476885438638,7.28956594401069,7.93216739919853
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68542156376755,6.80399324792572,7.74470740584663
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33586380947037,7.44744191801631,8.39165286374334
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.085468311102,5.16070158268595,6.62308494689398
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.22221111154786,7.32507427950317,8.27364269552552
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64617357779593,6.66266661490987,8.1544200963529
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9713192213342,4.57276760462379,6.772043412979
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95090005331425,5.37506174257456,7.1629808979444
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2582707821166,4.24559453136913,6.25193265674286
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98353267050668,4.37253967357573,6.1780361720412
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65492602854584,4.18212724016482,6.41852663435533
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4021342605459,3.53260527488099,5.96736976771344
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48376170267074,4.18613030104704,6.33494600185889
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.66216125210844,6.1315040473342,7.89683264972132
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.94287352372676,6.25183915867671,7.59735634120173
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.1146764634128,7.22433196677028,8.66950421509154
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3112126479044,6.93115226342218,8.62118245566329
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0272806577241,7.22615403052532,8.62671734412471
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2950609918257,7.67780245695433,8.98643172439002
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.76363981404938,6.60903649126614,8.18633815265776
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93409266804579,6.02094530366398,7.47751898585489
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60254389304522,5.26479526211183,6.93366957757853
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.08277252053958,6.81271052666253,7.94774152360105
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0491683959094,7.59409123853532,8.82162981722236
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62393749218989,4.56975873065252,7.09684811142121
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83097098038068,7.07720785806558,8.45408941922313
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.345400897493,6.53356160662498,7.93948125205899
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2157955148905,7.02425018157806,8.62002284823428
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.4925236834059,6.09417339528165,7.79334853934377
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1765571823078,6.43592256024736,8.30623987127758
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4864338558308,9.14911302081543,10.3177734383231
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67511897711416,5.55890409946169,7.11701153828792
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1689739085435,7.56877509721668,8.86887450288009
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43221041257675,6.45954446872331,7.94587744065003
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61373406198628,7.00197876770379,8.30785641484503
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1434113493092,7.83612880572591,8.98977007751756
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62788950690616,7.00615708091945,8.3170232939128
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.42520160733467,6.1082512772428,7.26672644228873
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58842416851273,6.74224867564081,8.16533642207677
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48646178060941,6.5740612877261,8.03026153416775
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34690380339826,5.97946558157772,7.66318469248799
