"","Unnamed..0","tissue","endometriosis","severity","p224814_at","p238012_at","DPP7"
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.36523350318492,6.04800777974739,7.70662064146615
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.9113859330812,7.43056019435873,8.67097306371997
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5938094026285,7.88694979851077,9.24037960056964
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.89371228042389,6.38282989532596,7.63827108787492
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.78319050012909,7.6392223091026,8.71120640461584
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3883349397082,6.71763495808573,8.55298494889696
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.54516716414902,7.77826940523339,8.6617182846912
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1911255611192,6.33307582372082,8.26210069242001
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.16553317073532,6.04828356252617,7.60690836663074
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56297310270709,5.66530241025881,7.61413775648295
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.94319542122096,6.613937877537,8.27856664937898
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.98117599474072,8.27100550436322,9.12609074955197
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0701230247496,8.84038574598118,9.95525438536539
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.58308258042348,6.01979954954902,7.80144106498625
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7935617891063,7.28518540612046,9.03937359761338
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1566015650749,8.74004899798228,9.94832528152859
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6624614238728,8.16160384455708,9.41203263421494
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0139758598956,7.95856012748176,9.48626799368868
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6276911912207,7.8503338742911,9.2390125327559
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.98974302766788,6.91981590197294,8.45477946482041
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.63442113355344,7.58783058678384,8.61112586016864
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.1779174544226,6.98704704591894,7.58248225017077
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7842146649977,6.94188630941984,8.86305048720877
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67469819626971,6.86032397553564,8.26751108590267
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54927324965699,5.82902259360952,7.18914792163326
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89295344893963,6.96525894050332,8.42910619472148
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2680633202439,7.14317306975904,8.70561819500147
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83053733628021,5.35642027719179,7.093478806736
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.27889624322063,5.88967562276811,7.58428593299437
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12790665080822,5.6927419072399,7.41032427902406
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.99011769101314,6.883221694867,7.93666969294007
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2531108105398,6.94588550185223,8.59949815619601
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.5262643094731,7.64137676834692,8.58382053891001
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80426541314428,5.27060390443978,6.03743465879203
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64297522937174,5.16927423422276,6.40612473179725
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5035614654095,6.36607338370859,6.93481742455904
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82851107216388,4.78434454646886,6.30642780931637
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4534865316374,5.41054907624584,6.93201780394162
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56235294864735,6.25343556075029,7.40789425469882
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64338414650143,6.26589909287424,6.95464161968783
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52473693713126,5.98588619124804,6.75531156418965
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79563791483252,5.46080318661575,7.12822055072414
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10847119486928,5.78679533480795,6.94763326483861
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86062860716747,5.25082515658433,6.5557268818759
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.20367508009439,5.88967562276811,7.04667535143125
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38199755501823,5.88967562276811,7.63583658889317
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25257826832322,6.29452263304876,6.77355045068599
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88846366121984,6.42229722058772,7.15538044090378
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.53641751167386,4.47647445238086,7.00644598202736
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36259643339407,5.49922536461551,7.43091089900479
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0081894501821,7.26541185839345,8.63680065428778
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56390843930961,6.68757587890304,8.12574215910633
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6110312591,7.73930095680372,9.17516610795186
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.089879279879,6.34935649221281,8.2196178860459
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.48614166745048,6.9302078004206,8.20817473393554
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1599572771185,8.30245250816408,9.23120489264129
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1975974866766,6.08715648187856,8.14237698427758
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6957793624925,6.99810384958058,8.84694160603654
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6949260405653,6.06731117264437,8.38111860660483
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63315421752425,5.45755986302774,7.545357040276
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.106249373629,6.54487993401459,8.82556465382179
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.38778989507608,5.8754802508237,7.63163507294989
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62457943917382,6.36616171603277,7.99537057760329
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28862398491835,6.18836898575674,7.73849648533755
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3098247253175,6.2619100755993,8.2858674004584
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8485526279623,6.85911278157939,8.85383270477084
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02090367435298,6.67227218231744,7.84658792833521
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17189040565702,7.16447998214988,8.16818519390345
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20244752585702,6.20889955205927,7.70567353895814
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.483468308122,7.85380877224706,9.16863854018453
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0398351220358,6.32786562803671,8.18385037503625
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61175196085629,6.11376571135669,7.86275883610649
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1903695325218,6.47134575392156,8.33085764322168
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.74906462869942,6.80986894506834,8.27946678688388
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44662749367084,7.01649209071342,8.23155979219213
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2339458651392,6.41823134872523,8.32608860693222
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97747183568537,7.46482753737125,8.72114968652831
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37837644356029,5.92532070214674,7.65184857285352
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1061878462242,7.57951142821961,8.8428496372219
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44260566482952,4.26152627685166,5.85206597084059
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67573952035996,3.23456477400748,5.95515214718372
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06626257747605,3.64382335063109,5.85504296405357
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01968850834506,4.15428183548248,6.08698517191377
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78514532129494,3.43109440573912,5.60811986351703
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39166958155362,3.80837972768397,5.6000246546188
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29427162810521,4.22290080435416,6.25858621622969
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.30505457219753,5.08224584372123,6.69365020795938
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74493282866533,5.60700785846352,7.17597034356443
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.94034949625808,6.23994017681802,6.59014483653805
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.98442322003761,5.72830210117167,7.35636266060464
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85887817185818,5.00788219593587,6.43338018389703
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.69084523373644,5.54796239054769,6.61940381214207
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.34502397930873,4.75208838192712,6.54855618061792
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.33311923422182,4.88067361305717,6.6068964236395
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42465358141936,4.43247728798318,5.92856543470127
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.609105092429,5.37806712959611,6.99358611101255
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94334368240003,3.95772030486667,5.95053199363335
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61024890251373,5.97360818944283,6.79192854597828
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37889267091656,5.23933212034413,5.80911239563035
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61050428581633,6.45300167532449,7.03175298057041
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.64431088613532,6.16027521223108,7.4022930491832
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29918847848783,4.81392915050604,6.05655881449693
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85456313265934,5.14700735179176,6.50078524222555
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90508233909235,2.85433992557191,5.87971113233213
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07822119621355,4.43247728798318,5.75534924209837
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40588051816361,5.2934496319582,6.3496650750609
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9612350322539,6.19826169466673,6.57974836346031
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98951110921792,6.05395022558664,7.02173066740228
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.63500030908059,3.47784296880335,6.05642163894197
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87719711936721,5.70257025063226,6.78988368499973
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9262171226561,5.23563391128105,6.08092551696858
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.756672242931,5.44821574793943,6.10244399543521
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58983455233429,5.60923377361991,6.0995341629771
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13384092284002,5.95414755607616,6.54399423945809
