"","Unnamed..0","tissue","endometriosis","severity","p212452_x_at","p211874_s_at","p214496_x_at","KAT6B"
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.84517945509363,3.06918322056693,4.60896048950632,4.17444105505563
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.8554359387118,2.5787117122435,3.87586474814516,3.77000413303349
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.89648886575899,3.21508534636722,3.1127734096465,3.74144920725757
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03987545884642,3.21508534636722,4.04848277698375,4.10114786073246
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.06040162264103,3.21508534636722,3.9747115847059,4.08339951790472
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06040162264103,3.21818216726596,4.55004080765599,4.27620819918766
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.61348391917601,2.77887424699863,3.65687688378185,3.6830783499855
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.44001262538902,3.06938508511972,3.59501125341636,3.7014696546417
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03987545884642,3.24573846499768,3.43522568072942,3.90694653485784
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.06040162264103,4.06056033441192,4.9113190414895,4.67742699951415
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80135018806917,3.06872075941388,2.81609242732937,3.56205445827081
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.57627824029862,3.17958926268813,3.99822588469772,3.91803112922816
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95548165529063,3.29740390738637,3.47732973852,3.91007176706567
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.94589306723964,3.33462991337645,4.5556923316705,4.27873843742886
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14032078973497,3.94676293205465,5.63766034672718,5.24158135617227
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.66003165205934,3.33462991337645,5.07076411947308,4.68847522830296
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37206909883005,4.33590159285957,5.59739623186613,5.43512230785192
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64836873451196,5.11168046479676,5.06286174063993,5.27430364664955
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71651356736221,6.14385334090373,6.9237831278615,6.92805001204248
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7447640311981,5.47900740123351,5.85490179463555,6.02622440902239
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94491552332591,4.14185193487395,5.35576967868319,5.14751237896102
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24694767308709,5.61404290228547,6.55988561443017,6.47362539660091
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68807775373347,4.73746094043911,5.82460926321098,5.75004931912785
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20142556665201,4.88124101525276,5.48730996109425,5.52332551433301
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.58965404648403,3.95326872854697,5.45795293575751,5.00029190359617
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29872148718868,4.95969266513165,5.82022678994445,5.69288031408826
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71779047837378,4.59546044116957,4.93098249999223,5.08141113984519
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71262031740858,4.84320140319873,5.84804681931096,5.80128951330609
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61965319600324,5.31368471132577,6.02759784013921,5.98697858248941
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87710809758479,5.28548071105304,5.62066210898299,5.92775030587361
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83521888692387,5.01044174573625,6.18033193039486,6.00866418768499
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09661249330996,3.56089808434695,4.54441925318853,4.40064327694848
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73313554039832,3.69872134501817,5.00134701970276,4.81106796837308
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38605985064864,3.72935692009204,5.06388157068018,4.72643278047362
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51201878125876,3.11547749345468,2.91984098586722,3.51577908686022
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4112401027474,4.00704780736632,5.26430873560749,4.89419888190707
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00443126129186,3.13595072372764,4.47918617461355,4.20652271987768
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0738433347545,3.51540097213365,5.253689295154,4.61431120068072
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03987545884642,3.32349340215547,4.80989331504703,4.39108739201631
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.038262544144,3.19217381573066,4.06899703220682,4.09981113069383
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06040162264103,3.19543041938755,4.08830321588778,4.11471175263879
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84517945509363,3.06918322056693,3.79627609209771,3.90354625591942
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15240648300069,3.3096546372311,4.47187690792206,4.31131267605128
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.038262544144,3.03677239704903,3.42037268834358,3.83180254317887
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.54515157726897,3.06918322056693,2.98870030488828,3.20101170090806
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88098010703967,3.21508534636722,3.56332159793568,3.88646235044752
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85404541489817,3.10605053480389,4.55662706222582,4.17224100397596
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03987545884642,3.33462991337645,5.32436208993222,4.5662891540517
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0604770942604,3.21508534636722,4.31343059722028,4.19633101261597
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11968879550832,3.32349340215547,4.78266581714747,4.40861600493709
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06040162264103,3.3522165927004,4.74390715366067,4.38550845633403
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13196531584877,3.06918322056693,3.23750342445568,3.47955065362379
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84517945509363,3.28784123178184,3.79819727261019,3.97707265316189
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.038262544144,3.28784123178184,4.47918617461355,4.26842998351313
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03987545884642,3.21578910181631,4.47918617461355,4.24495024509209
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79291430990394,3.06918322056693,2.75030829815473,3.53746860954187
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32747847696139,3.33462991337645,4.38010216218796,4.3474035175086
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06337128634178,3.33036012683446,4.28772094629256,4.2271507864896
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96702635013165,3.33462991337645,4.29798432049444,4.19988019466751
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06040162264103,3.24783246293024,5.15316137026555,4.48713181861227
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22112694732884,3.3925448506109,4.9213661034293,4.51167930045635
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.038262544144,3.28784123178184,4.14573924106659,4.15728100566414
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.33031482779784,3.60167388455446,5.78802358046831,5.24000409760687
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74929991473672,4.7500842991483,5.52689819729147,5.34209413705883
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8086976857825,4.33385186102444,5.33032240272883,5.15762398317859
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34743340083131,4.53436085929778,5.80927151560074,5.56368859190994
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90301402313896,7.04374688937478,6.95493666015027,7.30056585755467
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28454625236936,6.90616035674059,7.42060919347686,7.53710526752894
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76321021785023,6.1497937420313,7.06541260077639,6.99280552021931
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.28810389128754,3.59790978123363,4.78266581714747,4.55622649655621
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61415111439252,4.50674955820903,5.40717914556642,5.17602660605599
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.51965451920834,5.59261638463821,7.05688608105144,6.72305232829933
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.09901761399224,3.36299192941325,4.75334173399992,4.40511709246847
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85578149035108,5.67664849699578,6.400492431166,6.31097413950429
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.73129997703503,5.30835239111263,5.7421877668028,5.92728004498349
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.63050390653864,4.02083342234635,4.7312236977075,4.79418700886416
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91228535577821,3.28784123178184,4.52832798643327,4.24281819133111
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.35410838565521,3.61627054178042,5.05519785630923,4.67519226124829
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.78117380091592,4.95847208823308,5.98524730056248,5.57496439657049
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11393803294531,3.90971960351056,4.62885307636201,4.55083690427263
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05096263952051,6.1630429884888,6.97794329590031,7.06398297463654
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71232517192697,6.00346797395386,6.78689453508649,6.83422922698911
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04382760927803,6.47320578139296,7.28197641014737,7.26633660027279
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23211576502136,4.78399675946067,5.70722977390231,5.57444743279478
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.72772687298227,6.14122321733587,6.50660842120415,6.45851950384076
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13983197494548,4.69913592044973,5.65567396164985,5.49821395234835
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61072550231473,4.47975432245217,4.78266581714747,4.95771521397146
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22401845384949,4.24841402834273,5.48010805573967,5.31751351264396
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60617508926772,4.12799006453457,4.80765554927697,4.84727356769309
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45426448028253,6.1614523621937,6.84654175146273,6.82075286464632
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55728265583559,5.33506626323622,5.79577040791056,5.89603977566079
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.038262544144,3.28784123178184,3.50970501094899,3.94526959562494
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6021815413237,5.75626443987147,6.7769183385409,6.71178810657869
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30671015968374,4.56995647721895,6.13091394598541,5.66919352762937
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46685838732418,5.52799145402092,6.48341648822273,6.49275544318928
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66990809160809,6.13485458498191,6.95411529286119,6.91962598981706
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90122230063928,6.55168160549755,7.11844768709963,7.19045053107882
