"","Unnamed..0","tissue","endometriosis","severity","p226272_at","p229064_s_at","RCAN3"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19423589484702,4.59170273145159,6.8929693131493
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.45353493650943,4.51952757979306,6.48653125815124
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.21147771233057,4.31031139249834,6.26089455241446
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.63797267116891,5.3183105110439,6.97814159110641
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.51172403342829,4.74134930691278,6.62653667017054
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.20669673573273,5.00602968680323,6.60636321126798
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76972923296447,4.44305513628725,6.10639218462586
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58018560424988,4.63724689166835,6.10871624795911
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.04257109484742,4.36698292317123,5.70477700900932
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84455449033121,3.45643000885563,5.15049224959342
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.0994743604367,4.36698292317123,5.23322864180397
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.92505263002579,5.58862575105284,7.25683919053932
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06631812895878,4.1043806234854,6.08534937622209
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.78670482466958,4.64838363781167,6.21754423124063
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.65263286592445,4.36698292317123,6.00980789454784
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.46053972794541,5.05704000643358,6.75878986718949
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.51407977431217,3.94545250817386,5.22976614124302
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.46242293705475,3.85452608642201,5.15847451173838
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63715542398936,4.51403206019244,6.5755937420909
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.31943224503616,4.36698292317123,5.84320758410369
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.35935407180706,3.9364160142102,5.64788504300863
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.28432709948656,5.04517927140238,6.66475318544447
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.47682287542941,4.53454851659913,6.00568569601427
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.84056895148445,3.68788563203769,5.76422729176107
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.67009976463257,4.29430949070846,6.48220462767051
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74425484324802,4.86015550018811,5.80220517171806
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.40346642994074,3.23509403278597,5.31928023136336
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97353377961468,4.52086446275002,6.24719912118235
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0577684729675,4.41895054258861,5.73835950777806
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68389548534504,4.06863281230808,5.87626414882656
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21995056621387,3.83909990967659,5.52952523794523
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.28469095543047,4.19032369413137,6.23750732478092
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25605228826312,4.36698292317123,5.81151760571718
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.87772468251891,4.68749959788543,5.78261214020217
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87772468251891,4.12446764989021,5.50109616620456
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70873556088762,4.06250109345642,5.38561832717202
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51096251957269,4.51472769458816,6.51284510708042
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.1856282435864,5.98232381065158,7.58397602711899
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.44747368935164,4.99234806605824,6.71991087770494
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90977876676664,4.36698292317123,6.63838084496894
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.78152023195915,3.93722743167915,6.35937383181915
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17537547483818,6.0683035634929,7.62183951916554
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.46911350245328,5.15182835252062,7.31047092748695
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.93435707510043,4.50668412886884,6.22052060198464
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.0709640612338,4.17316713335508,6.12206559729444
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04998885704241,5.41280214908592,6.73139550306416
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.37216157603142,5.92512659720782,7.64864408661962
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74560911203231,4.36698292317123,6.55629601760177
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13111063121039,5.05413253038323,7.09262158079681
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68719576090522,3.93084246493419,5.8090191129197
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.06799933706306,4.39586331707908,5.73193132707107
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75056100586408,5.83815951931123,7.29436026258765
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83193359577189,5.8644022406538,7.84816791821284
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52999638494862,5.23062121452465,7.38030879973663
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05155293757264,5.33646655521893,7.19400974639578
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29709174183737,5.05182741984498,7.17445958084117
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61441578245915,5.20654616058949,7.41048097152432
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55792677631758,5.7198956322331,7.63891120427534
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63812097083272,5.57017442512723,7.60414769797998
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1881722781808,5.44015233467872,7.31416230642976
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8085299133335,6.42980858322074,8.11916924827712
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65126706295903,6.12341374192985,7.88734040244444
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90123562404493,5.68328404461481,7.29225983432987
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71938959006651,5.43378512043101,7.07658735524876
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.82687943838467,6.16856060909063,7.99772002373765
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.24217757675907,5.80147192584802,7.52182475130355
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06111358168516,4.75318174078063,5.9071476612329
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23825722056604,5.24329481999147,7.24077602027875
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85690050347921,4.90862954453137,6.88276502400529
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0698485344367,4.76293223635041,6.41639038539356
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11649196102032,4.06759337061525,5.59204266581779
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78902733861851,4.85331459356073,6.32117096608962
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0542730414596,4.76152460489974,6.40789882317967
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9610517612136,5.70500563977494,6.83302870049427
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41235153841571,5.70603137120998,7.05919145481285
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95658833936437,3.40991637118972,5.68325235527704
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86784320918352,4.804870401325,5.83635680525426
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45465584753157,5.12360562939755,6.78913073846456
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80328363601036,4.09926957164296,5.95127660382666
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55896752628965,4.88951069886008,6.22423911257486
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45814597883369,4.02985849264577,5.74400223573973
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40810628313986,4.85606957869325,6.63208793091655
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07726850330043,3.40991637118972,5.24359243724508
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93355151003349,4.26766841640804,5.60060996322076
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81301751497459,5.10532905279003,6.95917328388231
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42533294492048,5.11046564787848,6.76789929639948
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11995547579158,4.16624837970801,6.14310192774979
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92998844825428,4.01391467210508,5.97195156017968
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6191443459741,4.36698292317123,6.49306363457266
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45459298238796,5.09915354133118,6.77687326185957
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80295531889962,6.08883713478854,7.44589622684408
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81485833047631,5.18521474518527,7.00003653783079
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33580183336917,5.80133187184737,7.06856685260827
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42537833261276,5.01837109947788,6.22187471604532
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.21159469847815,4.46560571661002,6.33860020754408
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73399181484937,4.46828253391607,6.10113717438272
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50314789235681,5.23377225392922,6.86846007314301
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55747166692882,4.37931701593258,6.4683943414307
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.07319797812223,4.73993975530524,6.90656886671374
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.16544772685006,4.36698292317123,6.26621532501064
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23329425480624,4.75713180971132,6.99521303225878
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74656725474159,4.63553214373704,6.69104969923931
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54997634552968,4.24766248933101,6.39881941743035
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06092810433844,3.99233593947338,6.02663202190591
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.11995602145683,3.42658226618102,5.77326914381892
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.61265003697368,4.14081661715147,6.37673332706258
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.61520601447824,4.36698292317123,6.99109446882473
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.01159500235602,4.95961820238273,6.98560660236937
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.95049072545619,4.47931152983626,6.21490112764623
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90517106832415,5.06313197070379,6.98415151951397
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3254069493306,6.06950906358075,8.19745800645568
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.94193780714621,5.713974214459,7.82795601080261
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.320060302103,5.44716782145346,7.38361406177823
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6188794847017,4.86640836337314,7.24264392403742
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77587321107032,5.0535688969343,6.91472105400231
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2083726829123,6.00128527584756,8.10482897937993
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31265730339194,4.92609511526732,7.11937620932963
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71563593372275,4.94835779111167,7.33199686241721
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10196435952222,4.83732909099876,6.96964672526049
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38232937987032,4.68976856510239,6.53604897248636
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9117616718183,4.4105623693263,6.6611620205723
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64565115197203,4.6942126363523,6.66993189416216
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11832511468415,5.62317713637631,7.37075112553023
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3701995237137,5.30739981555252,7.33879966963311
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37659928756113,5.61755386534071,7.49707657645092
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83228159911958,5.20267308992513,7.01747734452236
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64938587341693,5.41071188695885,7.03004888018789
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28109577043758,5.47847321634559,7.37978449339158
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40077436999518,5.40831551080002,7.4045449403976
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31024926584498,4.81128414421464,7.06076670502981
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.54688540550112,5.4986168630691,7.52275113428511
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89327787217107,5.62522039477583,7.75924913347345
