"","Unnamed..0","tissue","endometriosis","severity","p202936_s_at","p202935_s_at","SOX9"
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10551519850616,5.26863263019004,6.6870739143481
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.49223670939633,3.21384997599067,4.3530433426935
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.06275446763371,2.8546326727167,4.95869357017521
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.25494347881952,6.78667485858272,7.52080916870112
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2315144489137,7.94141429019734,9.08646436955552
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.58606194328926,3.37430350533965,4.48018272431445
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.25711190763901,2.63891319534198,3.9480125514905
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64302035596786,2.51161382610954,3.5773170910387
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.14626469723265,2.98379742768025,4.06503106245645
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.93348123907692,5.73045891900585,6.33197007904139
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.26740273709871,2.38933776532492,2.82837025121182
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11517020808831,2.9078995722003,4.51153489014431
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.69701401066998,7.08495891379371,7.39098646223185
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.99622127590602,9.14574800283041,9.57098463936822
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.16133928274251,5.88840489731145,7.52487209002698
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67300620277438,5.28793427519726,5.98047023898582
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.02694269216674,7.65947913467097,8.34321091341885
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.91680396369403,6.17775362761801,7.04727879565602
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11517020808831,2.8546326727167,4.48490144040251
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11517020808831,2.95330166362763,4.53423593585797
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.48989186370367,7.31795403330056,7.90392294850212
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49887700400924,4.14752737926555,5.3232021916374
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.55130791918284,2.63891319534198,3.59511055726241
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.79576505418894,3.35138414348603,4.07357459883749
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64302035596786,2.90487809270231,3.77394922433508
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.46188483149761,5.67763657124297,7.56976070137029
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.88888428575086,6.15367877448985,6.52128153012035
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.22716149191899,3.15354719523095,4.69035434357497
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.22740790591603,2.93488453852546,5.08114622222075
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31788986656389,4.4936668530353,5.9057783597996
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6028771156056,2.63896317666032,3.62092014613296
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.48342054180666,4.44347375363288,5.96344714771977
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.87178235470996,2.23800215031664,3.0548922525133
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.34873621945007,3.3848360505652,4.86678613500763
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.63908276236768,2.48984242422501,4.06446259329635
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.82374181686748,4.35444711506165,5.58909446596457
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49891322079684,5.85828446335513,7.17859884207598
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64302035596786,2.38933776532492,3.51617906064639
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.23419157982439,5.5944327429736,6.914312161399
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98936867864463,3.22600979488933,4.60768923676698
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.63243369156652,3.44107155737814,4.53675262447233
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95997238651197,4.48432751480467,5.72214995065832
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40231965711194,3.67187417721162,5.03709691716178
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.44885993663917,6.54155056788353,7.49520525226135
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90874846971189,2.38933776532492,2.64904311751841
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65490330032467,2.57103499503649,4.11296914768058
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47428401441251,2.63891319534198,3.55659860487725
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24231054748603,2.8546326727167,4.04847161010137
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.88822571017831,2.23602791534862,3.06212681276347
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32242182767506,3.59319475192968,4.95780828980237
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92313386218408,5.52740234797777,6.22526810508093
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02685654340001,3.81710738583049,4.92198196461525
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.67635892236982,2.58283601368986,2.62959746802984
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14278600012479,3.22247016571674,4.68262808292076
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64302035596786,2.90279240648486,3.77290638122636
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10503155812301,5.69962694085308,6.90232924948804
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.03239613315172,5.58941900522314,6.81090756918743
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30877611552788,2.71978162602206,4.01427887077497
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03849878504882,2.8546326727167,4.44656572888276
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01918509468131,5.92437233426377,6.97177871447254
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66832178856097,3.79807757178916,5.23319968017507
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39059348259591,2.8556126318124,4.12310305720415
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49258785323232,3.22141987594313,4.85700386458772
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64302035596786,2.54847005893718,3.59574520745252
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84225862163174,8.88535186580759,8.86380524371966
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37085869187463,7.52085846227238,8.4458585770735
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.19643661522771,3.31497900671198,4.25570781096985
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11517020808831,3.81710738583049,4.9661387969594
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59162036691971,6.85449150051461,7.72305593371716
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25349207267569,3.57614268272835,4.91481737770202
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37744146512818,7.93600083626241,8.6567211506953
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97912982819652,4.83876983194939,5.90894983007296
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16538358510459,3.35138414348603,5.25838386429531
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90863240317034,2.98103091871352,4.44483166094193
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87522082756963,5.70284385380308,6.78903234068636
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27807834455557,4.75399930655372,6.01603882555465
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11517020808831,3.52892138349796,4.82204579579314
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02876845208486,5.75152144596503,6.39014494902495
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04317520750726,7.12963734812008,8.08640627781367
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59928537050236,2.93808860720807,4.76868698885522
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0025472578714,8.78753778586588,9.89504252186864
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33900537477664,2.73115300502587,4.53507918990126
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82648969905445,7.15109097030356,7.98879033467901
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19626292769236,3.36852541069608,5.28239416919422
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40801764796784,3.35138414348603,4.87970089572693
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50307124987933,2.38933776532492,3.94620450760213
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.39315944704179,3.75893947208689,4.07604945956434
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17696730419711,4.2262209538812,5.20159412903915
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.56552446033588,3.81710738583049,4.19131592308319
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11517020808831,5.18727924008134,5.65122472408483
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.7386649109785,3.71401317210197,4.72633904154023
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.96065848058061,4.86462561273534,5.41264204665798
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.6091010331551,3.14854496401527,3.87882299858518
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.58110009007023,2.28946115292076,3.43528062149549
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.15112606406907,2.58245094359728,3.86678850383317
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.45898037594381,4.91119019645036,5.68508528619708
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.74578279498499,2.38933776532492,2.56756028015496
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.70439355729804,5.63179865572259,7.16809610651032
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.83312282608023,2.25426409814633,2.54369346211328
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2530351851838,6.69634714825078,8.47469116671729
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76650600761367,3.17846912441317,4.97248756601342
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07694763456494,2.38933776532492,3.73314269994493
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.44735325842362,2.23602791534862,3.34169058688612
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39138316680419,5.34657153960884,6.86897735320651
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49529771116962,6.33736246006611,6.91633008561787
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46387846494922,3.35138414348603,4.40763130421762
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11517020808831,4.27543087460796,5.19530054134814
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.195951504098,3.81710738583049,6.00652944496424
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4553608139279,4.93978305371828,5.69757193382309
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.41536331721826,2.23602791534862,2.82569561628344
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7003258355055,8.78133496503996,9.74083040027273
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64302035596786,3.485129903128,4.06407512954793
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41612404819463,2.80486004304196,4.61049204561829
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86734779631829,3.55279328814292,4.21007054223061
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66345957519255,2.38933776532492,4.02639867025874
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85484145464604,3.37892056109033,5.11688100786819
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48517144936806,3.81710738583049,4.65113941759927
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17528105669249,2.63891319534198,3.40709712601724
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48976484968589,3.4666929045557,4.4782288771208
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11517020808831,4.08816519402557,5.10166770105694
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.89508192596967,2.86162332880209,3.87835262738588
