"","Unnamed..0","tissue","endometriosis","severity","p218090_s_at","p229694_at","WDR11"
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.19437964948695,6.96377134588304,7.579075497685
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.94690454848661,7.96674590109839,8.9568252247925
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.64426008785821,6.72096786587841,7.68261397686831
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56080187925897,7.46860560129669,8.51470374027783
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86059762717716,7.59106806565772,8.72583284641744
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26948170874652,7.01054985945658,7.64001578410155
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.58520315858436,8.05004049111317,8.31762182484876
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21530943968956,5.58873571776433,7.40202257872695
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.54143627045811,8.31255163956159,8.92699395500985
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.73001645143476,8.83642232596121,9.28321938869799
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.66924169053245,8.81912808950145,9.24418489001695
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.18566498661231,7.78600956200095,7.98583727430663
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46498207303608,5.69367718776179,7.07932963039893
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4899795296847,6.21463748426411,8.3523085069744
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.548516437285,6.50279408908045,8.52565526318273
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7974359778268,8.05446052091606,9.42594824937143
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4341453081156,5.6866270213596,8.0603861647376
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3506456640052,6.88045139833709,8.61554853117114
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5681934191337,7.3098977075065,8.9390455633201
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4491423151753,7.95192424734944,9.20053328126237
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3645899247067,6.72721904028732,8.54590448249701
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3736484570568,7.36347072564641,8.86855959135161
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5973196516205,5.76114258677229,8.17923111919639
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1879585335049,4.67759064996681,7.43277459173586
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2704697566921,5.32452126358324,7.79749551013767
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68109264828178,8.04962137733534,8.86535701280856
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3061725455817,6.03096398120937,8.16856826339554
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3045256654337,5.89368933018576,8.09910749780973
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.74922072633951,7.17023722041483,7.95972897337717
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61391667700594,7.13953488946903,8.37672578323749
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40993479662582,7.04941501855285,8.22967490758933
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4724982281481,7.13975124044052,7.80612473429431
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89421611740137,7.40353121720317,7.64887366730227
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80420758962343,8.02032462858336,7.9122661091034
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98359927779981,7.71439887342289,8.34899907561135
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.41918450583488,7.71134058954713,7.56526254769101
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66947342548992,7.71134058954713,7.69040700751852
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8598647506014,9.0182311448653,8.93904794773335
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48626031149321,6.39340285271428,6.93983158210374
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1548775924188,8.7139037845478,8.9343906884833
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49920652896519,8.46105386061598,8.48013019479059
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46795846553067,7.52923300035,7.99859573294033
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58229208563676,7.71134058954713,8.14681633759194
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45179909980084,9.32579043484855,8.8887947673247
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91355608116275,10.2814384997527,9.09749729045772
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75567476046243,7.1869783307397,7.47132654560107
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96384344509051,8.35745131888547,8.66064738198799
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12012464806768,8.23776602605209,8.67894533705989
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.88589424006918,7.39500322733829,8.14044873370374
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9366973655656,6.91693533713967,7.42681635135263
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72539542476316,7.63722194857336,8.18130868666826
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73982651113061,8.61917984990253,8.67950318051657
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6588851172653,6.4352416890533,7.5470634031593
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62629581579037,8.97261742898868,8.79945662238952
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8536843037106,8.12168309242371,8.48768369806715
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52702682959285,7.04362313313643,7.78532498136464
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11600535674236,7.02315917497132,7.56958226585684
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7256183652499,7.77675936264014,8.25118886394502
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03049894015798,6.97202507459421,8.00126200737609
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0146221837039,8.14241199490709,9.07851708930549
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74161557679841,8.17270946955998,8.95716252317919
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64728100932298,8.04467274355742,8.8459768764402
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0133783350735,7.71134058954713,8.86235946231032
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69074645497583,7.33777922152434,8.51426283825008
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91591740085372,7.71036562913474,8.31314151499423
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63824161497815,8.00471968441669,8.82148064969742
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.7867418663633,8.3319136620692,9.55932776421625
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8495249343544,8.19967578362278,9.52460035898859
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.5465389231666,8.94317991947922,9.74485942132291
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5482677620964,7.83940632108511,9.19383704159075
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8392707152841,7.92815203026435,9.38371137277423
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3453144637272,8.55670407878436,9.45100927125578
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0825314405672,8.58657455945113,9.83455300000917
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.910554331529,7.71134058954713,9.31094746053807
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7787314989101,7.15653862371256,8.96763506131133
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.3093433539895,8.35934745931345,9.83434540665147
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3887070656011,7.71134058954713,9.05002382757412
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4625222122448,7.85986288579001,9.1611925490174
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6196003283607,9.49869409360525,10.059147210983
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5147779553595,9.1858345663531,9.8503062608563
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9250689949258,7.97925122181737,9.45216010837158
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6514826286986,7.88534308290242,9.26841285580051
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5928018468363,8.30141902501667,9.44711043592649
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5465783671531,7.03279185665469,8.78968511190389
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3799719508499,8.35260541429924,9.36628868257457
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7413198352724,7.7308534038526,9.2360866195625
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.550118136831,8.31573033940191,9.43292423811645
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.959584024968,7.45943904022345,9.20951153259572
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.105201436284,6.81271640416809,8.45895892022605
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4604851775651,7.83222162546843,9.14635340151677
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5291848688677,8.61647611013509,9.5728304895014
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3608408017845,7.99983433248771,9.1803375671361
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4590631520173,9.10706370265637,9.78306342733683
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6276101847105,7.78165725240049,9.2046337185555
