"","Unnamed..0","tissue","endometriosis","severity","p201124_at","p214021_x_at","ITGB5"
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71451612439901,5.62969821190214,6.67210716815057
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91900749738708,4.74913359498357,5.83407054618533
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37305257737203,5.13889592149841,6.25597424943522
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56761788513353,3.51216580761847,4.539891846376
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11198628507895,5.13246326620073,6.12222477563984
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22161788692124,5.44737125754829,6.33449457223476
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16184747906262,6.26574573434899,6.71379660670581
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69527971853457,4.88907197508517,5.79217584680987
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66352476592528,5.66842174476293,6.16597325534411
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43914243018346,5.67453878794472,5.55684060906409
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48033944677219,6.1499857414265,6.31516259409934
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6195695711809,4.86330723527264,5.24143840322677
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56804605349407,5.7036739092872,6.13585998139064
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53244902996927,5.70998330997404,6.12121616997165
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56097298995525,3.96816909842994,4.76457104419259
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44203350533387,6.63425024613492,6.53814187573439
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62781546555498,6.56426634596399,6.59604090575949
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44501822060178,5.31225790276044,5.87863806168111
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78042207536474,4.54470001164761,5.16256104350617
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4314455665422,6.02823736387234,6.72984146520727
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15389535660873,6.4640920098688,6.30899368323877
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80331160236333,6.50195472665552,6.15263316450942
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0136777571718,4.74913359498357,4.38140567607769
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83864443639435,5.08124410264198,5.45994426951817
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08102357264483,5.84237489121828,6.46169923193156
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86684126811825,4.54470001164761,5.20577063988293
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51148656096022,6.02175706251919,6.26662181173971
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82989431905306,6.04810514330175,5.9389997311774
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29874723727608,4.8747362135188,5.08674172539744
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88826129193081,4.55005496024061,5.21915812608571
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33507055112137,5.50270203346873,6.41888629229505
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12047176538405,6.91250130622386,7.01648653580395
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68869382749661,5.47858786015152,6.08364084382406
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55701047808718,4.37235837490042,5.4646844264938
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87649136194991,5.23930108088673,5.55789622141832
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13612848163153,4.54470001164761,5.34041424663957
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16850744632593,3.80621715400462,4.98736230016527
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97154523761502,2.69404464496136,3.83279494128819
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.61038444240706,2.73052078655365,3.67045261448036
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.58613596690887,2.93814370848501,4.26213983769694
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20684451021439,2.23602791534862,3.72143621278151
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.70491059766009,2.80106551240568,4.25298805503289
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11815506762844,2.45850573755986,4.28833040259415
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.70148921679513,3.88608070867716,4.79378496273614
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.64493827565918,3.12406718210793,4.88450272888355
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.46232561679624,4.01007976461283,5.73620269070453
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.28532579350568,3.38365151511251,5.3344886543091
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.40078913264161,2.37614739427482,3.88846826345821
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10080303413462,4.80127540167235,5.95103921790349
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01103922519425,3.55117239213853,4.78110580866639
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80268168649706,4.55302430299911,5.67785299474808
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06276050253359,4.05796685942839,5.06036368098099
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.55076074436247,3.82338763196213,4.6870741881623
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.50616961820286,4.01553147590036,5.76085054705161
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29991100313208,4.74804963241727,5.52398031777467
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.34180561388219,4.86530140901384,6.10355351144802
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05549977467856,4.40403280894336,5.72976629181096
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25252666758482,4.01661573398948,5.13457120078715
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10821004683613,3.7668175094697,5.43751377815292
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37819159600191,5.16676389011679,6.27247774305935
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7020489334967,2.63044557690981,4.16624725520326
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34218858281957,4.05391597228539,5.19805227755248
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17640156388515,4.59632515499165,5.3863633594384
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09769769898375,3.23583029094442,4.66676399496408
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99643238332611,4.74914072016506,5.87278655174558
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10129495480935,4.76235086249097,5.93182290865016
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37569266969476,4.74341276517154,5.55955271743315
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9506503219832,4.97115623375704,5.96090327787012
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45505327095923,4.76133076072477,5.608192015842
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33295464146092,4.74913359498357,6.04104411822224
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85175075656277,4.6321388511551,5.74194480385894
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06726847265216,4.75447293237482,5.91087070251349
