"","Unnamed..0","tissue","endometriosis","severity","p212066_s_at","p212065_s_at","USP34"
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00878138235622,3.08671619692541,5.54774878964082
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.8285274159971,2.94734887338557,5.88793814469133
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02333777007161,2.94734887338557,5.48534332172859
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.72206156680474,2.47885986282892,5.10046071481683
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.08534384127174,2.47885986282892,5.28210185205033
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87567774215255,2.94734887338557,4.91151330776906
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.55447697202494,4.16720173154727,6.8608393517861
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78276788089693,2.44559793338599,5.61418290714146
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.17705007028291,2.47885986282892,5.32795496655591
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.38590476865084,2.44559793338599,5.41575135101842
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.15413113727981,3.09435911754617,6.12424512741299
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.23067037778338,2.47885986282892,4.85476512030615
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.65796262591817,2.47885986282892,5.06841124437354
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2999716558794,4.90419264844801,7.6020821521637
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.33019904867697,3.13216566517315,5.73118235692506
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.52622938896901,2.47885986282892,5.50254462589896
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.77930815231356,3.75419190651872,6.76675002941614
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.6930855749037,2.76538945516051,5.72923751503211
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.20205133530617,2.94734887338557,5.57470010434587
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.36750808174509,2.51328788078319,5.94039798126414
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.10402893277998,2.94734887338557,5.52568890308278
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.88782852751487,2.61324040092912,5.250534464222
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67982305913707,2.96676522388181,6.32329414150944
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37794241819969,2.80853564176353,5.09323902998161
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.24598928402505,2.47885986282892,5.86242457342698
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.75795424883507,2.47885986282892,5.11840705583199
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.84095446339447,2.94734887338557,5.89415166839002
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13005097880175,2.94734887338557,5.53869992609366
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.66646626790922,2.94734887338557,5.30690757064739
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.50184940317315,2.47885986282892,4.99035463300103
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60940932778646,3.01345074969499,5.31143003874072
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.85460037073627,2.79148102087683,5.82304069580655
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.70531824465669,3.55429209284893,6.12980516875281
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.47102017983713,2.8674149244599,6.16921755214852
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1311636638957,3.38879000021917,6.75997683205744
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.15126987861469,3.03331375122217,6.09229181491843
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.77906542581861,4.51516996847208,7.14711769714534
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93108560993279,5.68956769852168,7.81032665422723
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45054060322377,2.96852005510233,6.20953032916305
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.93610982547317,4.17100669096738,6.55355825822028
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.58733909674082,4.09369266369491,6.84051588021786
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.83896420180058,4.87803856654741,7.358501384174
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1606252420478,4.17136335023642,7.16599429614211
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1165539461893,4.81593884767007,7.46624639692969
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.63737589824249,3.78269019735543,6.71003304779896
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6893045123722,4.17100669096738,6.93015560166979
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3605539909793,5.05848990624403,7.70952194861166
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4170509292465,5.16609924106665,7.79157508515658
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9104515155658,5.89938975025118,8.40492063290849
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7726914817849,5.92958690295257,8.35113919236873
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5909177953799,5.68846132654792,8.13968956096391
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7332725008433,6.38355758338161,8.55841504211246
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8029859379849,6.40076673446006,8.60187633622248
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7706816861976,6.31657717103164,8.54362942861462
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5216932268715,5.34774226542643,7.93471774614897
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3953186618843,5.65255269570493,8.02393567879462
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79972648135403,6.60173980057374,8.20073314096389
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.552348225644,4.93602301957731,7.74418562261065
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0698938849069,5.47907060019481,7.77448224255085
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5747078778672,5.55787312117248,8.06629049951984
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3483245874531,5.90542214567498,8.12687336656404
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44747627898005,4.17100669096738,6.80924148497371
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.8214656339665,4.38632454640312,7.10389509018481
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0082362193291,4.43539436524954,7.22181529228932
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41056092635797,4.16862766055487,6.28959429345642
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59102933122134,2.74471795347374,5.66787364234754
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20770853680114,3.38142413852231,5.79456633766173
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7059419804813,4.43589691079842,7.07091944563986
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52861475843041,3.91550131481605,6.22205803662323
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99573905826781,3.07156297611482,6.03365101719132
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25557867669942,2.44559793338599,5.8505883050427
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35302205114294,3.01345074969499,5.68323640041896
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4358791988524,3.54673249022787,6.49130584454013
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45040358571329,3.01345074969499,5.73192716770414
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45395797945044,3.08559203079533,6.26977500512288
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10196152951661,3.13057940984069,6.11627046967865
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79998311110101,3.00882203196756,5.90440257153428
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75610086736064,2.94734887338557,5.85172487037311
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34170624645342,2.47885986282892,5.41028305464117
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44637996406464,4.26974434659905,6.85806215533185
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.74044828369179,3.91822326233086,6.82933577301133
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34933320932108,2.64687032807856,5.99810176869982
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38468728728229,2.96995892541707,5.67732310634968
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00719725446902,3.12969572916927,6.06844649181915
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24436807315579,3.67464238674783,6.45950522995181
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20617948773731,2.94577274233975,6.07597611503853
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.22460773880893,3.70726372470031,6.46593573175462
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61966983724352,2.99927106015378,6.30947044869865
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98382981181396,2.60244815111208,5.79313898146302
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98238955424639,3.09749090494545,6.03994022959592
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46000001619642,4.17100669096738,6.8155033535819
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56221224153849,3.11541161366187,6.33881192760018
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2313124849603,5.05671958374576,7.64401603435303
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0804669392889,5.39653758704953,7.73850226316921
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4852162471059,5.31186945346852,7.89854285028721
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0893762505214,5.22937691598187,7.65937658325164
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6360507615556,5.88861315618593,8.26233195887077
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6559687675926,5.41784405531676,8.03690641145468
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5073394663805,4.82879846064636,7.66806896351343
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.8998268876416,4.40575180397294,7.65278934580727
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8631424541299,4.81821039268069,7.8406764234053
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.7614004498623,6.37492067568301,8.56816056277266
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5820197950242,4.75193419321977,7.66697699412198
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9156819786735,5.24121657154035,8.07844927510692
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5754037415543,6.24700860037201,8.41120617096315
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.992400137126,5.5940776794137,8.29323890826985
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6059124545465,4.78454395539971,7.69522820497311
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2299476595173,4.17100669096738,7.20047717524234
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0110552093983,4.5649236366975,7.7879894230479
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8461550971387,5.78491000870852,8.31553255292361
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6999186661715,7.35783495478273,9.02887681047712
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8966709006909,6.73024505450303,8.81345797759696
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7463074038957,6.9951092957227,8.8707083498092
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0837532749897,5.77122615374045,8.42748971436508
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7752368644144,6.60937408390521,8.6923054741598
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5156713043632,6.05193530614152,8.28380330525236
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7409577427929,4.16132261181619,7.45114017730454
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1610123794783,6.1045087319727,8.1327605557255
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5383186961891,5.89685813383937,8.21758841501423
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7975049986129,6.89085862647314,8.84418181254302
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7357177539375,4.54137939768825,7.63854857581287
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4710922601992,4.32193413381124,7.39651319700522
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8055651504862,6.69176501054264,8.74866508051442
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2628948788486,6.81718379104477,8.54003933494669
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6533280059123,6.00803093595143,8.33067947093187
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8110481607967,6.52202405582316,8.66653610830993
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6531642936609,6.8192920624294,8.73622817804515
