"","Unnamed..0","tissue","endometriosis","severity","p243683_at","p243857_at","MORF4L2"
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.33222330120906,5.49857947027096,4.91540138574001
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63107475259948,3.09875855967985,4.86491665613967
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.30404214511598,3.1547761690791,3.22940915709754
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3200982055172,3.95834428321658,4.13922124436689
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.02947325503384,4.43372799428878,4.73160062466131
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.9108197648643,4.35177101979939,4.63129539233184
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.30404214511598,3.95834428321658,3.63119321416628
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.30404214511598,4.35177101979939,3.82790658245769
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.32258622444229,4.51461237323561,3.91859929883895
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.33035579748306,3.09875855967985,3.21455717858146
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.20543973069745,4.33397960049611,3.76970966559678
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.30440894917119,3.09875855967985,3.70158375442552
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.32258622444229,3.80565907499854,3.56412264972042
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.19844330921332,4.76879975448416,3.98362153184874
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97825833633399,6.2833970791857,6.13082770775985
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.72257031525359,3.62759677952122,4.1750835473874
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3200982055172,4.68963786776179,4.5048680366395
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.41748437214725,4.37865731423284,4.89807084319004
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97384393745954,4.43372799428878,5.20378596587416
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.10968645189304,4.69096761915059,5.40032703552182
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.19844330921332,3.74694927695905,3.47269629308618
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78923690956958,4.35177101979939,5.07050396468449
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.95604442376695,4.49931316885537,5.22767879631116
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32280896698161,5.01924523232443,4.17102709965302
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.74256333408024,3.22889447843802,3.48572890625913
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.3471151665701,4.75531042374551,4.0512127951578
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.19844330921332,3.57961879698826,3.38903105310079
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.3200982055172,3.95834428321658,4.13922124436689
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.24816532356497,3.95834428321658,4.60325480339077
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.35596203312569,4.36174675808502,4.85885439560535
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.33222330120906,3.09875855967985,3.71549093044446
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.19844330921332,3.59692131380028,3.3976823115068
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.22247788641442,3.95834428321658,4.0904110848155
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.12112434455511,3.95834428321658,3.53973431388584
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3200982055172,4.76025369182235,4.54017594866978
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.33222330120906,5.06800139194947,4.70011234657927
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60790380065489,6.62365671487328,6.11578025776408
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.3200982055172,5.01924523232443,4.66967171892082
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32258622444229,4.65786024980589,3.99022323712409
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.94015827074572,4.35177101979939,4.64596464527255
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.30404214511598,4.26853718928041,3.7862896671982
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.19844330921332,5.00016293421679,4.09930312171505
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60368784087825,5.33376096311667,5.46872440199746
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83083938339623,6.01435908066882,5.42259923203252
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.02067721990161,4.23935530936332,4.13001626463246
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.99117539106296,3.65029728124618,3.32073633615457
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68157047450009,6.18225537221088,5.43191292335549
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25448316329971,4.89910453198776,4.57679384764374
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.63458511459714,6.35569875160349,5.99514193310032
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.8258769670455,4.68477747715424,4.25532722209987
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33449361583271,5.44109110856442,4.88779236219857
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.67227179256085,6.38371974241511,5.52799576748798
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36258184604936,6.18840359631019,5.27549272117978
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.09134562931867,4.35177101979939,3.72155832455903
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72972506463117,5.63014129241653,5.17993317852385
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.38503353915877,5.01924523232443,4.7021393857416
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1190234781581,5.01970439532927,4.56936393674368
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.30404214511598,4.48573381551597,3.89488798031597
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6858129274275,5.70436202776465,6.19508747759608
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.38195935720505,3.95834428321658,3.17015182021081
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.43882352523404,4.84502335444006,4.14192343983705
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02005639431244,5.25491554421002,5.63748596926123
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97503852244468,4.51061228402415,4.74282540323441
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49511156061171,5.07403496649252,4.78457326355212
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86055273848969,6.07462465832243,4.96758869840606
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.07369370113147,4.38333453100199,4.22851411606673
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.32258622444229,4.43372799428878,3.87815710936554
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76331013205294,6.01823489149491,5.39077251177392
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.24810987365579,4.84860640703335,4.04835814034457
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33222330120906,5.49902519098364,4.91562424609635
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95116190353001,4.49675404491161,5.22395797422081
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.2915618543484,4.43372799428878,3.86264492431859
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33222330120906,4.43372799428878,4.38297564774892
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92978194098055,3.90896598056534,4.41937396077294
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41633700220252,5.18971171438201,4.80302435829227
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33222330120906,3.95834428321658,4.14528379221282
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41543307006946,4.03662771279511,4.22603039143229
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39739527575097,4.5090083636477,6.45320181969934
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.32258622444229,4.43372799428878,3.87815710936554
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08895045633826,6.43270983174679,6.26083014404252
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33222330120906,5.18603580745537,4.75912955433222
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33222330120906,4.35177101979939,4.34199716050423
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3200982055172,4.35177101979939,4.3359346126583
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46616241418148,4.35177101979939,3.90896671699043
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46693433811111,5.78242106153951,5.62467769982531
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,3.82095669930906,3.02849230732884
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11573103262597,3.25001408237743,3.6828725575017
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.4565874085934,3.45058031257553,3.45358386058447
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85330519465915,5.61753722741369,5.23542121103642
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.22544673468819,3.95834428321658,3.59189550895239
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50604611763833,5.59927575547736,5.55266093655784
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.30404214511598,4.44138920185026,3.87271567348312
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0724915879999,7.82731260593464,7.44990209696727
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31665765344638,7.45790954292807,6.88728359818723
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9909815802575,7.89941212359006,7.44519685192378
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.70013673317838,6.33164061535022,5.5158886742643
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39800077943235,7.65397483553225,7.0259878074823
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71645408731177,5.91036015402426,5.81340712066801
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12329878356941,5.59830623647268,5.86080251002105
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.33222330120906,4.69583070230944,4.51402700175925
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.37663125084418,4.7839298666709,4.08028055875754
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.77142757592041,8.16345137261368,7.46743947426705
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.33222330120906,5.01924523232443,4.67573426676674
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.49040131458406,5.6143692489098,5.05238528174693
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.54924685992329,8.63107310081725,8.09015998037027
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.24495729175295,4.00393398633979,3.62444563904637
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.86051758323866,5.01924523232443,4.43988140778155
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.29231336774784,5.12660343372189,4.70945840073487
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.56391383264465,4.93531460129601,4.74961421697033
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44993606921074,6.02549166500488,5.23771386710781
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.04368609794408,6.89863524498711,5.9711606714656
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43680472490743,7.86402504308148,7.15041488399446
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97861537861478,7.65222044907876,6.81541791384677
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.29531637473839,5.01924523232443,4.15728080353141
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64216308264776,6.67704290042674,6.15960299153725
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.49832521448561,6.9340411020836,6.2161831582846
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.39455821791456,5.0499195911347,4.72223890452463
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39236239408516,7.62041908253792,7.00639073831154
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29988510220699,7.25073642986463,6.77531076603581
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97027510129687,7.05238260948262,6.51132885538974
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3200982055172,5.34488054248697,4.83248937400209
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.25331219031021,4.8332776666734,4.5432949284918
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.27270938154196,6.70061651953197,5.48666295053696
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36470468316145,7.51562733469908,6.94016600893027
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.90507708658423,6.74795734074145,6.32651721366284
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36089892081774,7.32360528772224,6.84225210426999
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84611732216174,7.65590851093858,7.25101291655016
