"","Unnamed..0","tissue","endometriosis","severity","p1555460_a_at","p1556551_s_at","p202088_at","SLC39A6"
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.23602791534862,2.47632209285837,11.5897941025039,5.43404803690363
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32777335544477,2.55493459626401,10.7378504763219,5.54018614267689
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.53637736826764,2.55493459626401,11.3311249849423,5.47414564982465
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.24084051056681,3.28858677782033,11.0023736783258,5.84393365557098
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.19804096245703,2.25293364234995,10.8902968982954,5.44709050103413
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.88570221192058,2.44937537988873,11.6382057113762,5.65776110106184
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.05101059006626,8.2645439675913,13.1821919808837,9.49924884618042
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.2306405366601,4.32976838900232,12.8969295512055,7.15244615895597
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.46443979800701,4.50411520977105,12.4979781490958,6.82217771895795
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.88125055807843,4.32976838900232,12.7327832924716,7.31460074651745
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51269702939007,4.02612309439944,12.1707242577977,7.2365147938624
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85182485716706,5.2365458607349,12.1944759956055,8.09428223783582
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41615313964495,2.55493459626401,12.0171270767089,6.32940493753929
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.43306073006105,4.62174341982005,11.902058268263,7.31895413938137
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75989106537787,3.42287307958354,12.2721163137589,7.15162681957344
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.82793968894864,4.30308853209718,12.0739177111082,7.06831531071801
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23068972575931,2.89374888476868,12.5149737662892,6.5464707922724
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.62111330809615,3.03268982639307,12.250245354916,6.96801616313507
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.51431978035733,4.64360724688791,13.3076786843107,8.48853523718531
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.70658323726415,5.01452326527606,13.3661476145017,8.6957513723473
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13564403847169,6.26838607721948,13.4506903073506,9.28490680768059
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12457612646134,6.43204463285148,13.2457664859244,9.26746241507907
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04506072779072,6.76027745352997,14.0356432627779,9.94699381469953
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.3973997420021,7.17714814580318,13.6530290252592,10.0758589710215
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5512057182642,4.89547144842871,12.6904806309658,8.37905259921957
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90927846396264,7.01052976210978,13.6630924380167,9.86096688802971
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69616715048333,6.81187474920717,13.4375831426016,9.64854168076403
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12695158876001,6.24100519181633,13.0343626339257,9.13410647150068
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24197095119203,4.56916901150519,12.5381475894811,8.11642918405944
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58668003668663,7.76882803847549,14.1515319717397,10.5023466823006
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18551561398142,7.46735551206024,12.56363792358,9.40550301654055
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12155557193064,6.88284797678381,13.9251574773521,9.97652034202218
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7886954867728,5.83980916441564,12.3530162258628,7.32717362568375
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74880366785552,6.73352453951092,13.7139759293994,9.73210137892195
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21665557933649,7.2617072202908,13.8442467639871,10.1075365212048
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06295420274318,4.79139522185068,12.0973953915127,7.65058160536885
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80233437212642,5.18903302698785,12.9775520008005,8.32297313330492
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16870735943215,6.23217747369374,13.5077089036466,9.30286457892416
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41740124675552,4.32976838900232,11.3840189986276,6.71039621146181
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45848649089239,4.32976838900232,12.5049594123567,6.7644047640838
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14471711523178,2.55493459626401,11.523735260253,6.07446232391626
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53729933081688,4.3940159206324,12.6186324201937,7.84998255721433
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83240057697161,4.78634729385535,12.3154679626498,7.64473861115892
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.94282441789732,2.72459044112455,11.5419296927563,6.40311485059272
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,2.61045541950397,12.1376440193804,5.66137578474433
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46443979800701,2.43061287205272,11.2495449290888,5.71486586638284
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42541024225484,3.9868301758428,12.1830011222572,7.19841384678495
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,2.37074608971864,11.3018311656548,5.30286839024069
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72520389404752,3.33343518918857,12.437081751474,6.83190694490336
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.20663989859416,2.55493459626401,11.8857003049069,5.88242493325502
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46443979800701,3.3077592368985,12.257384232556,6.34319442248717
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,2.45819199361065,11.7709198824659,5.48837993047506
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49019763941737,2.49295709259506,11.6607687055177,5.54797447917671
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15037302965828,5.61268050660611,13.2055375116247,8.65619701596303
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8181232955432,5.67474956233269,13.3561973965377,8.6163567514712
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.694164110506,2.55493459626401,12.1863741385483,6.1451576151061
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14471711523178,4.71568388801935,12.6401800262024,7.16686034315118
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.82752601432835,3.18946433890207,11.4236322393336,6.14687419752134
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74388734740916,5.86567302467622,12.2710996876851,7.62688668659016
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.23262260776674,2.56415336146296,13.1623195833382,6.9863651841893
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90532156785538,2.55493459626401,12.1190728181404,5.85977632741993
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68755347410626,3.82154516887763,13.3265208599551,7.61187316764633
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.88596546871761,3.68534650843779,12.1147968449583,6.5620362740379
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20033128234919,4.32976838900232,13.0017606078801,7.5106200930772
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.99491043170734,3.52715018436085,12.3284122048498,6.95015760697266
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14672004930817,3.06285281260217,12.1921259373416,6.46723293308398
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5131586563737,7.06444000823814,12.1647040216728,8.91410089542821
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.209836019793,7.16012892382753,11.7394019154505,8.70312228635701
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82597030773003,7.9598621113222,12.3954794836093,9.39377063422051
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04884823859252,7.75409200884366,11.8935066107874,9.23214895274119
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7529361541485,10.1999670016809,13.5910057856357,11.5146363138217
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67258065639341,9.36609712196455,13.2893785972929,10.7760187918836
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63962466511603,7.79673267205562,13.1943784413664,9.87691192617935
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.20713911420419,2.32209095089677,11.793929441887,5.77438650232932
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.09426042317025,4.41865232861896,14.0357793262099,8.8495640259997
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.2128242614972,7.08375451754733,12.9238142792121,9.07346435275221
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.77292044449164,2.6950409940364,12.6805345206214,6.71616531971648
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.42989939270572,3.8203276588444,13.464282799389,8.23816995031304
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.16614361783457,6.67706170566696,12.0268540853563,8.29001980295261
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13533934630611,3.3802248204842,13.0966619701087,7.53740871229967
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71358734323748,2.55493459626401,12.4967517457613,6.9217578950876
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.32713985734968,2.25293364234995,12.386788537528,6.65562067907588
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.21847191987063,4.32976838900232,13.9207752216072,8.82300517682672
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33535188424245,2.817455343421,12.4623870217903,6.87173141648458
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50173570416786,8.39314005548545,13.1933705428886,10.0294154341806
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83561041282234,7.81134509508032,13.208233011759,9.61839617322055
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09822949133541,9.36999688507354,13.8517939823593,10.7733401195894
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.28630663077644,2.55493459626401,12.3396211327772,6.72695411993922
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35302171180981,7.63021880084472,13.1166349705292,9.36662516106124
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3440984047001,4.32976838900232,12.6248934068434,7.76625340018194
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83207592168306,2.92694689151409,13.1054932417586,7.28817201831858
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21150814546746,7.93043129375937,13.0814738625968,9.74113776727454
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39729416795158,4.32976838900232,12.4271266029799,7.38472971997793
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29767639191371,8.82638329046939,13.9338445409522,10.6859680744451
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22017098860215,3.91523822991884,13.6918232859718,8.27574416816426
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76598442591847,2.50704420162764,12.543180176599,6.93873626804837
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68662091131771,8.343809687714,13.5367994488571,10.1890766826296
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.27300666357672,7.94493512883263,13.2932531358436,9.83706497608432
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89301263053553,7.53687472133202,13.5406637787951,9.65685037688755
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2819640901309,8.12757282248133,13.7117660955773,10.0404343360632
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68342492591991,8.35898530656657,13.7547201930153,10.2657101418339
