"","Unnamed..0","tissue","endometriosis","severity","p226802_s_at","p233132_at","BMS1P20"
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45400049129962,5.75586472360134,6.10493260745048
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04908903151418,5.66397689221255,6.35653296186337
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86536837591024,5.65822625890124,6.26179731740574
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80003798986939,5.83471103782534,6.31737451384736
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86234925590787,5.89390780764382,6.37812853177584
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87581781711644,5.52136565556026,6.19859173633835
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49119424463297,5.596942404156,6.04406832439448
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54719884867094,5.89390780764382,6.22055332815738
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93756920423086,6.43726576877815,6.6874174865045
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98694308874552,5.65326596244802,6.32010452559677
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87119970715061,5.75586472360134,6.31353221537598
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5597575359036,5.75002200499919,6.65488977045139
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54719884867094,5.75490161812058,6.15105023339576
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54719884867094,5.65822625890124,6.10271255378609
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54719884867094,5.42368578652533,5.98544231759814
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77430909456684,5.86247106420037,6.3183900793836
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39641958927027,5.39435343840342,5.89538651383685
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68913682060367,5.84015070284369,6.26464376172368
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54719884867094,5.75586472360134,6.15153178613614
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87719716113651,5.46529162502677,6.17124439308164
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61709608644781,5.67040194313379,6.1437490147908
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79826504560387,6.26570586480261,6.53198545520324
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91672488797509,5.89390780764382,6.40531634780946
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74302663258791,5.75586472360134,6.24944567809462
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05672163583281,5.83471103782534,6.44571633682907
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0835343719229,5.75586472360134,6.41969954776212
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97514758666406,5.89390780764382,6.93452769715394
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31516466879611,5.89390780764382,6.60453623821997
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85259537394596,5.89260815092824,6.8726017624371
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.23006060112666,7.17457765335734,7.202319127242
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18636049438035,6.45645445810572,6.82140747624304
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.72624041444934,6.98664503184414,7.35644272314674
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59471211845938,6.78118822566904,7.18795017206421
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.52653740584639,6.61960254351871,7.07306997468255
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.86909538041243,6.3190220851989,6.59405873280567
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.19571520069332,6.21913140391214,6.70742330230273
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41395622078538,6.20792197434815,6.81093909756676
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59144402633176,6.19137924634225,6.89141163633701
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.45206144715164,7.16340529111111,7.30773336913138
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40770786267207,6.29768510129442,6.85269648198325
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03221708459646,6.22324588439729,7.12773148449688
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28520887469329,6.92730217960493,7.10625552714911
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40885083168246,6.92573913572466,7.16729498370356
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8846816255426,6.91115276296345,7.39791719425303
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83501060643203,6.25154135340756,7.04327597991979
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74212771718272,6.5427996148307,7.14246366600671
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41240376152418,5.83471103782534,7.12355739967476
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9954242156192,6.47753435846443,6.73647928704182
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60196969252461,6.32356607307694,6.96276788280077
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31501428798195,6.78917207420703,7.05209318109449
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85016061258886,6.79291468424172,7.32153764841529
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87624998332769,4.99447772555068,6.43536385443918
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65095097995505,6.85509599604203,6.75302348799854
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22795047688724,6.42461866994532,6.82628457341628
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1996320933388,7.18000420794091,7.18981815063986
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78417780912343,6.28267342488801,7.03342561700572
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49134303664546,6.78728445676292,7.13931374670419
