"","Unnamed..0","tissue","endometriosis","severity","p202782_s_at","p202781_s_at","INPP5K"
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.763164319451,5.41362134850579,6.08839283397839
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73910377519148,7.93663364554874,8.33786871037011
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69808069062225,7.39594683634973,7.54701376348599
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.21549460931822,8.11021642689457,8.1628555181064
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67090455820151,7.3291668750187,8.00003571661011
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56890872394174,8.15978490721631,8.36434681557903
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.65629171965947,8.39764552322916,8.52696862144431
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.7381674636067,8.7288524253236,8.73350994446515
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.18340527841994,8.27087370651126,8.2271394924656
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.43893321710935,7.46015094674489,7.44954208192712
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.6295072303086,8.36354090051842,8.49652406541351
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.6980661805248,8.16414722313848,8.43110670183164
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.10400949439613,7.99677932942259,8.55039441190936
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.09307832975349,7.77346721575109,7.93327277275229
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.78283271993561,8.23229542926395,8.50756407459978
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.35089486017816,8.25540704260121,8.30315095138969
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.40706975665785,6.76537084966989,7.08622030316387
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56543458396235,8.65445399497605,8.6099442894692
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.04023582462338,7.73521304593571,7.88772443527955
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.71398292277186,7.33667062385119,7.52532677331152
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49414594693636,7.11396241451325,7.3040541807248
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.10972645208859,9.00442480471085,9.05707562839972
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.62806075976974,6.79001717333759,7.20903896655367
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.0185787203064,8.52217869447825,8.77037870739233
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95756893617716,7.96410903385647,7.96083898501682
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.34495292233836,7.89960237771826,8.12227765002831
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.40275008579481,8.27304201813289,8.33789605196385
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.1205010090367,7.42887357014615,7.27468728959142
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.52606485989842,8.26527346920018,8.3956691645493
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.4749963477542,7.29534332383656,7.88516983579538
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74092945794339,8.42107464378324,8.58100205086332
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70804921724764,7.68200354492183,7.69502638108474
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85172525268026,7.5790941701167,7.71540971139848
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44183037613334,8.4934132788346,8.46762182748397
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56903899726118,8.01746125444199,8.29325012585159
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.10008483696293,7.76486050885935,7.93247267291114
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.90557813696481,7.78305472263309,7.84431642979895
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.23888390373253,6.077796649071,6.65834027640176
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35797147926544,7.78244300313031,8.07020724119788
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13522247653645,7.24741462068791,7.69131854861218
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45229065711703,7.28890052204602,7.37059558958152
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19998961211424,7.71552968796328,7.95775965003876
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19381717850278,7.75505056507591,7.97443387178935
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79821686851625,7.52752867438631,7.66287277145128
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.95309821021479,6.95235942899338,7.45272881960408
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29461757305678,6.22067132134,6.75764444719839
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07216161199175,6.5779924544697,6.82507703323073
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.9514513286504,7.41609073641995,7.68377103253517
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69521440840112,7.42211786218245,7.55866613529179
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86089951868186,5.2147414267739,6.03782047272788
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0758299237448,6.24949907154034,6.66266449764257
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75711070272603,5.64608636364049,6.20159853318326
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77563760442157,6.25701206259691,6.51632483350924
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29262107236308,6.81440577737069,7.05351342486689
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96861661476161,6.20523935932652,6.58692798704407
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79268482967243,5.7479231924771,6.27030401107477
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.82867680866063,6.37050999835562,6.59959340350813
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29148236229857,7.05303921450303,7.1722607884008
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.892971415832,6.18979258782885,6.54138200183043
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72493825493334,6.92927611412432,7.32710718452883
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,5.97645280972041,6.3098647900729
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01818173409957,7.309912075302,7.66404690470079
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07986694656436,6.25644928545892,6.66815811601164
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,5.8749694722189,6.25912312132214
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86356319872016,7.24122277576854,7.55239298724435
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4391445590537,7.86000601353289,8.1495752862933
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11166216446383,6.89441796291118,7.00304006368751
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04268629278444,7.66231681167221,7.85250155222833
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7198132875079,7.63309232735734,8.17645280743262
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73475292031909,8.01039166454149,8.37257229243029
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.21012690939914,7.04548223566768,7.12780457253341
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8115526577554,7.48539215649376,7.64847240712458
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47042917637031,8.11184393257527,8.29113655447279
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1079660269919,6.73126572318921,7.41961587509055
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80127839331402,8.07573825324651,8.43850832328026
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95385286559171,7.10877239616169,7.5313126308767
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69959578138222,8.10135037243706,8.40047307690964
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45239532644251,6.91754869334046,7.18497200989149
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77647867502142,7.29532268063455,7.53590067782799
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54452201907735,7.53896585882254,8.04174393894995
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23503798036935,7.59862174869795,7.91682986453365
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76867108291596,7.26009320527781,8.01438214409688
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6107702238043,6.93477725149433,7.27277373764931
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09232104822624,6.40222527116467,6.74727315969545
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56480961868222,6.30767440208512,6.93624201038367
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.5870384871915,8.02130474044839,8.30417161381994
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38516322183479,7.46402348009035,7.92459335096257
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23254120793058,7.15350005234901,7.6930206301398
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51560475725881,7.19139844816418,7.35350160271149
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36090895568621,7.91088994996722,8.13589945282672
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38337262787547,6.77082333292762,7.07709798040155
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00695579868857,7.27065245235812,7.63880412552334
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58127188895069,7.74057662744296,8.16092425819683
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91040555273884,7.61675360288323,7.76357957781103
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94887857049934,7.56421359523922,7.75654608286928
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78144286236115,6.57159246677254,6.67651766456684
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90385863819091,6.94027724457585,6.92206794138338
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15266202325664,6.24687079717395,6.69976641021529
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24870390253097,6.76517104591385,7.00693747422241
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79630107151189,5.85946414113601,6.32788260632395
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0885763909313,6.09802136968022,6.59329888030576
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,5.64146329906131,6.14237003474335
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.92636882789356,5.01086952765024,5.9686191777719
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45811501576449,5.08035750559498,5.76923626067973
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.65205045854132,5.85946414113601,6.25575729983867
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3552339762259,6.42652547219374,6.89087972420982
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.64327677042539,4.54893125215621,5.5961040112908
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.81379084277281,6.28212068079509,6.54795576178395
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.0885763909313,5.39012859917993,6.23935249505562
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61767456081543,5.8579502610769,6.73781241094617
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05486299820248,5.57902084284244,6.31694192052246
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.86232460614847,5.03938952395295,5.95085706505071
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96091911441438,5.20410719263873,6.08251315352656
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66356677432275,5.89992436478729,6.28174556955502
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45772037403392,5.37009821101158,5.91390929252275
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,5.4861244829927,6.06470062670905
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91405246493544,6.27726582983371,6.59565914738458
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,5.6944792285252,6.1688779994753
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90652287714317,5.85946414113601,6.38299350913959
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82270456500213,5.21330753950055,6.01800605225134
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99691209014781,6.46097548627885,6.72894378821333
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85389894844447,5.71743607029382,6.28566750936914
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75669901169815,5.11335434118619,5.93502667644217
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64327677042539,4.87410785028534,5.75869231035537
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95494830656253,5.28887127178786,6.1219097891752
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6491763046988,5.39153936217404,6.02035783343642
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03160965246273,6.20157012628831,6.61658988937552
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2695701906756,5.24964534096216,5.75960776581888
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64327677042539,4.77154658875253,5.70741167958896
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68826827028729,5.22781294188693,5.95804060608711
