"","Unnamed..0","tissue","endometriosis","severity","p1568678_s_at","p205588_s_at","FGFR1OP"
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.87777120073789,5.75639297794332,5.31708208934061
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.70556485314054,5.14971382337796,4.42763933825925
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.64080796371477,4.738273662355,4.18954081303488
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.70453429566256,5.96006982806373,5.83230206186315
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37551612330335,6.80036569479182,6.58794090904759
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.94092483255511,4.93112994114628,3.9360273868507
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.13209567468427,6.49923309164135,4.81566438316281
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.36868400716977,5.37595379775304,4.87231890246141
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.78034735934531,5.87062038477436,5.82548387205983
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.1837912957912,5.17168363632294,4.17773746605707
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.40264447779091,5.18598658156553,4.79431552967822
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71766551554494,7.15019999376644,6.93393275465569
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.71471430741704,5.3326554808336,5.02368489412532
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.61051020722722,5.37595379775304,4.99323200249013
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29643052510045,6.62083326882556,6.45863189696301
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54950075349729,6.56696386993488,6.05823231171609
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.62300657953186,4.19527388447252,3.90914023200219
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.37551612330335,6.56442661568239,6.46997136949287
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.38385407487514,5.87140078371867,5.12762742929691
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.15162675241712,5.37595379775304,4.76379027508508
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75197407811134,4.85775119417176,5.30486263614155
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.53392621360041,4.9695574827563,4.75174184817836
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.43886730535496,6.61619774800081,6.52753252667789
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.43447987252993,5.37595379775304,5.40521683514148
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.82310129634276,4.46698873459684,3.6450450154698
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.5522579175705,4.07521313953088,3.81373552855069
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.41794665568838,5.16415595734824,4.29105130651831
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.64016646596236,5.37595379775304,5.0080601318577
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.15529346783127,5.42192621314416,4.28860984048772
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.73096071918154,5.07436683244216,4.40266377581185
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.09003831962051,6.6840633750682,6.38705084734436
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37551612330335,7.45597569379488,6.91574590854911
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.21810616785212,7.47203674257434,7.34507145521323
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04872667850293,6.54542086774796,6.29707377312544
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37623760017443,6.84490292506745,6.61057026262094
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94642581110574,7.50104094508873,7.22373337809723
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.21875906896775,5.6430568762251,5.43090797259643
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.28130817627081,6.32708518360374,6.30419667993727
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37551612330335,7.10081855500275,6.73816733915305
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29343838787701,6.66862298470066,6.48103068628883
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64617773424522,7.01960860872212,6.83289317148367
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17256347908843,7.73205311362584,7.45230829635713
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.76347508284222,6.40191125076913,6.08269316680567
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.65749843548157,6.90463468199344,6.78106655873751
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95775421265434,9.41932478995627,9.18853950130531
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07759618167107,8.18328945287363,8.13044281727235
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26715838370395,8.65515507932991,8.46115673151693
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01459071676493,7.43920483974583,7.22689777825538
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99969292293971,7.07199087366465,7.03584189830218
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93756049095108,8.45136717991481,8.19446383543294
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.27358276956423,8.66009934628861,8.46684105792642
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89703784591965,8.40634828111213,8.15169306351589
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17103859383822,7.55632763029303,7.36368311206562
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1825634125169,8.78909083187543,8.48582712219617
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79345625506575,7.55554014707212,7.17449820106894
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61855160374096,8.32506068982445,7.97180614678271
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10221546940434,7.40900393728533,7.25560970334483
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32673397295641,8.98126353620155,8.65399875457898
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13424771379047,8.72593037804837,8.43008904591942
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11482916185916,5.37595379775304,5.2453914798061
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37551612330335,6.76364558347484,6.56958085338909
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.74478783412832,9.89232411676645,8.31855597544739
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31436369048622,5.83366095878214,5.57401232463418
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99703621634031,5.41282553392152,4.70493087513092
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.77688569337075,5.83018840274833,5.30353704805954
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5698959629382,7.86366282512001,7.71677939402911
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76830087461637,7.06517895230899,6.91673991346268
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45710277406093,5.85027077389612,4.65368677397852
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.63082603031711,4.21183528919444,3.42133065975577
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19591841204775,4.56039084200887,4.37815462702831
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57330041481432,5.92454533269367,5.748922873754
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.20604565837442,5.37595379775304,4.29099972806373
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43952694374908,6.85296126363377,6.64624410369142
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9074365336616,6.88016362726855,6.39380008046508
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.34760858495053,5.89857047688206,5.1230895309163
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12382586557058,5.41283819719524,5.26833203138291
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.54803131728257,5.79310602042728,5.67056866885492
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44129167316883,6.81386291029986,6.62757729173434
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2489582741493,7.98893047977591,7.61894437696261
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16687143504636,6.47123668345414,6.31905405925025
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98231828324519,5.61310687286271,5.29771257805395
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44783509217623,5.37595379775304,4.91189444496463
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07974555932645,6.26210195692929,5.67092375812787
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37551612330335,7.14057665965858,6.75804639148097
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.01053144444368,5.08640594077291,4.5484686926083
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42414756992295,6.85233442467737,6.63824099730016
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09109281314213,6.67015227802727,6.3806225455847
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18449102139675,6.52118713061447,6.35283907600561
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30085111639357,5.86764381926497,5.58424746782927
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41445666334313,6.58685366311977,6.50065516323145
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37551612330335,7.09409283176811,6.73480447753573
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1578510181762,6.45097619819706,6.30441360818663
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1881552527025,6.57136948003269,6.3797623663676
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28036498466115,6.48254465113464,6.38145481789789
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46777458037538,8.41993238044411,7.94385348040974
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26925598224213,8.0219076448988,7.64558181357046
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65710958278211,7.86101151850631,7.75906055064421
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.48476477030111,6.17145299458874,5.82810888244492
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45104050090226,7.00202461279351,6.72653255684788
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.65566722887464,8.44753517128845,8.05160120008155
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.81945971904097,7.96882300675591,7.89414136289844
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.02950147198611,7.66589028132466,7.34769587665538
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.77169696180629,7.13340859294997,6.95255277737813
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18554480971541,7.817985617586,7.5017652136507
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25789623767828,7.61760999872719,7.43775311820274
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45032404525525,8.17558746839936,7.81295575682731
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.95404927858596,8.58408998706434,8.26906963282515
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51808981600091,6.91945567163454,6.71877274381773
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05343939722404,8.24539511290988,8.14941725506696
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7753390002443,8.26851679259234,8.02192789641832
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8471944819768,8.07061990140518,7.95890719169099
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82419452119555,8.58024132709454,8.20221792414505
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2106404695202,6.51401903322184,6.36232975137102
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31790076884727,7.56105919939821,7.43947998412274
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58807558280608,8.354564591781,7.97132008729354
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31688376978794,7.95302965964041,7.63495671471417
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64753134876879,7.24735343510548,6.94744239193713
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05915726795518,8.88605247402227,8.47260487098873
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00581898357588,8.34844022253362,8.17712960305475
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05777686472614,8.23854326508896,7.64816006490755
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88952338805703,8.09212626459736,7.9908248263272
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20137947812769,7.87822286671547,7.53980117242158
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0685497760373,8.59666633183298,8.33260805393514
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62989718754829,8.89288700057094,8.76139209405962
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.23232757785857,8.71881642386522,8.4755720008619
