"","Unnamed..0","tissue","endometriosis","severity","p224914_s_at","p229069_at","SARNP"
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2307057354926,5.04618403250517,7.63844488399889
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4899126667722,5.03381744668429,7.76186505672825
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00565069701904,3.96846090769961,6.48705580235933
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73255115567059,5.05116804223197,7.39185959895128
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.08255457794438,3.95085059914363,6.51670258854401
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18492195201732,5.20450346144666,6.69471270673199
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37316416476374,4.90186416632275,6.63751416554324
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.42380262418266,3.27619007640433,5.34999635029349
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31976474488836,3.12642815917898,5.22309645203367
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.40180987702125,4.19071238122214,6.29626112912169
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.43795986150678,4.9089110319888,7.17343544674779
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22796012429295,4.51846689161858,6.37321350795577
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.58556617115705,3.65629720579165,6.12093168847435
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.44770741716253,3.86832446372496,6.15801594044374
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.92878358688216,3.96846090769961,6.44862224729088
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.66569914885628,3.24388031578759,4.95478973232194
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.29288613211482,4.32372166465552,6.30830389838517
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9357995368624,6.26900773903813,8.60240363795026
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00770980383656,4.68714600825552,6.84742790604604
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.46772762465007,4.29832997246581,6.38302879855794
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1773586080754,5.17232575027529,7.67484217917534
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.55422031039912,5.15880733852974,7.35651382446443
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59496117605563,3.15783984398727,5.37640051002145
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.5082967113579,4.29832997246581,6.90331334191186
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73834885749868,3.6116082122663,6.17497853488249
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66308724034083,5.05116804223197,6.8571276412864
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30555844577526,5.99015613766485,7.64785729172005
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23895592640216,4.59488795438118,6.41692194039167
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2566521228524,4.71266642041612,7.48465927163426
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48161468823094,4.29832997246581,6.38997233034837
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.30811223013244,3.96846090769961,6.13828656891603
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.52503031536215,4.42414499154513,6.47458765345364
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.57608594191813,4.80292941154944,6.68950767673378
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.60608365347915,3.12642815917898,5.86625590632906
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70382706151048,4.27152483896653,6.48767595023851
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51399443522338,3.78428847207102,6.1491414536472
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.31423469947223,4.36914372391584,6.84168921169404
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.37461668245055,4.690266305286,7.03244149386828
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0637992131157,6.89942700453559,8.98161310882564
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.18279761130893,3.96846090769961,6.57562925950427
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.79958670882787,5.85195148504016,7.82576909693402
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6960418275395,5.68103513424643,8.18853848089296
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.55951744480582,5.72935985464555,7.64443864972569
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.341350392405,3.921582868241,6.631466630323
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3127409614337,5.66254086685846,7.98764091414608
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.84032081392992,5.12571511504658,7.48301796448825
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2440628961742,6.34801683157234,8.79603986387327
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7062680409709,5.80387132869923,8.25506968483506
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.88039288264867,4.1124837779853,6.49643833031698
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.79625384259367,4.98532426838859,7.39078905549113
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8254099512927,6.40157781833883,9.11349388481577
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5009930366975,6.285005082019,8.89299905935825
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4685693580772,5.62954748174807,8.54905841991263
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0766226926539,6.49664521279797,8.78663395272594
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0961830992842,6.5794585766164,8.8378208379503
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.446731512322,5.57423262349805,8.51048206791003
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5385857015774,5.89694594977071,8.71776582567406
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.276965288861,5.46473807335635,8.37085168110868
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0520079587806,6.36757855349193,8.70979325613627
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4470560481149,6.37503489092543,8.91104546952016
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.990226469735,6.23361696820479,8.61192171896989
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1837924324737,6.32828571355717,8.75603907301543
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9041970455508,6.45742848526579,8.68081276540829
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5672069467987,6.19132921400168,8.87926808040019
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7027667321917,6.51878358936951,9.11077516078061
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.38081394102194,4.71511447531015,7.04796420816604
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1165126960701,6.51642649638021,8.31646959622515
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7752441318862,5.05116804223197,7.91320608705909
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30760977488386,3.79576932433316,6.55168954960851
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53209611718891,4.51916316640312,6.52562964179602
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00578643265344,4.24265500534782,6.62422071900063
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3162477235795,4.87586069267045,7.59605420812497
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51062308505286,4.026576278858,6.76859968195543
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42404472557905,5.36690248130744,7.39547360344324
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9891267775115,2.79014115744055,4.88963396747603
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73625812054512,5.02403130496898,6.88014471275705
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37135994051445,5.23395007800433,7.30265500925939
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93315551424656,4.2520459701369,6.59260074219173
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85629529733296,5.34823638110663,7.6022658392198
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41009720019532,5.15347560090427,7.28178640054979
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69842456548527,4.49731738025071,6.59787097286799
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56531411528704,4.42287542920544,6.49409477224624
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49170912235038,4.53644206967589,6.51407559601314
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83597177360793,4.86024518790776,7.34810848075785
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97722782222346,4.29850991909457,7.13786887065902
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70774995148351,4.84647834824145,7.27711414986248
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81500605536993,3.12642815917898,5.97071710727445
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69750617090423,5.31627088518443,7.00688852804433
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41939066034299,5.0556191099402,7.2375048851416
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.021910654877,5.05116804223197,7.53653934855449
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37104564997523,4.21845907900871,6.29475236449197
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0986418726747,4.82371532901234,7.46117860084352
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66564589474811,4.28621408625904,6.97592999050357
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90416396656715,4.3027839112947,6.60347393893093
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58351076445601,5.05116804223197,7.31733940334399
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76138631908686,5.37183132193475,7.5666088205108
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6227166157168,5.05116804223197,7.83694232897439
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95536866850729,5.14949122775694,7.55242994813212
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68796550606463,5.55200185335059,7.61998367970761
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1972066325191,5.21317136458092,7.70518899855001
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3201035278302,5.05116804223197,7.68563578503109
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2354080632424,5.46952859024675,7.85246832674457
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7006254773676,4.63775857917274,7.66919202827017
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.2350927311316,6.90921315640781,8.57215294376971
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4393857377208,5.66018852154066,8.04978712963073
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.6923077952258,6.25701527607008,8.47466153564794
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7722038977968,6.63534729096118,8.70377559437899
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5305599307266,6.22674819667603,8.37865406370132
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6806541615955,6.41757338127679,8.54911377143615
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7083893851458,6.04078390759481,8.37458664637031
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.555766966386,6.34216417880989,8.44896557259795
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6382740407712,6.25286611474217,8.44557007775668
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5892398168721,5.68422484148029,8.13673232917619
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6238407486405,6.57959926119072,8.60172000491561
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3496070148434,6.38642575587398,8.86801638535869
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9999648818734,5.72893667691927,8.36445077939634
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9430561901917,5.97853886572393,8.46079752795782
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.07567312717,6.03720732719316,8.55644022718158
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5668391477567,5.80756950033294,8.18720432404482
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.817539881674,6.35432481965094,8.58593235066247
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7633293888536,6.79180978101648,8.77756958493504
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2344670234819,5.62652909731787,7.93049806039988
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7627587490854,6.66535032539032,8.71405453723786
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3182027168689,5.65910814285397,8.48865542986143
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.056641234044,6.40938207041574,8.73301165222987
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2835086022753,6.69920256609141,8.49135558418335
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0718492835502,5.86187409346215,8.46686168850617
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3300127845956,6.28625561226918,8.30813419843239
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1622783733976,5.69025731045226,8.42626784192493
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1764755650606,5.88816482513725,8.53232019509892
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1598936240626,5.91175245347224,8.53582303876742
