"","Unnamed..0","tissue","endometriosis","severity","p217868_s_at","p222447_at","p226220_at","p230395_at","METTL9"
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.67969872201191,6.8667850482851,3.79161862111582,4.71398360734398,6.2630214996892
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1249378784748,8.84519831118991,5.77001629031385,6.36977355937072,8.02748150983732
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2434643225024,7.38536761158761,5.22903732131331,3.70162444245613,6.63987342446486
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93461182595536,6.78129160435028,5.05805423724959,4.46394154267367,6.55947480255722
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4819077042178,8.49777676412262,6.47111702218857,4.39472415934285,7.46138141246796
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0384803549313,6.69585466748268,5.09250129126361,3.63499142706843,6.36545693518651
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5745773635776,7.74637401440898,6.15823512332353,4.39472415934285,7.21847766516324
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.86468455758846,6.67773142415723,5.14692466978305,3.73639353476728,6.356433546574
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5638598249614,7.90541301399244,5.15833991500419,4.39472415934285,7.00558422832522
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.58860582966192,6.29420085840803,5.14406199106492,5.10199239042978,6.53221526739116
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75834384583196,5.87046524837958,3.54842811375664,5.74450066868998,6.23043446916454
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2059398832835,6.21122502621465,3.44987903246534,4.06554565341554,5.98314739884476
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.83916743775759,6.2931316116567,6.37342569583907,3.73639353476728,6.56052957000516
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3112216362018,7.13930964430104,5.62752461732414,3.71583572713298,6.69847290623999
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8773606698556,8.22023927763732,5.09250129126361,5.69794320197903,7.47201111018389
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5114576694231,7.84981957270753,6.85968764200887,3.73828851202823,7.23981334904193
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2025500814473,9.054718084826,7.29568981429161,4.66750859646131,8.05511664425655
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1195130014908,9.45599490178668,5.39246091203715,4.61181139390138,7.644945052304
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4325454992666,8.39838067408805,6.40875520094167,4.03082084836346,7.31762555566494
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6186812382142,8.69009264629293,7.72997339517146,3.70162466056015,7.68509298505969
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2015851029217,8.00554610856472,7.09881156330454,3.61663554499783,7.2306445799472
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0287731862433,8.58741362747742,5.94647141423948,4.39472415934285,7.48934559682576
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5207030520908,8.76164642308495,6.47215933626283,2.55708996080013,7.07789969305968
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8079581464727,8.58294308595464,6.36059473341017,4.98216903166195,7.68341624937487
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.065752537259,8.69000501325618,7.12895124401836,5.9755788965112,8.21507192276118
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2365085369357,9.06897488504385,7.7210233946895,4.39472415934285,8.10530774400297
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5914188392229,8.26772579424777,5.11554286758672,5.34735002378519,7.33050938121065
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4750141145351,7.45033931800074,5.50274169370486,3.43438212924081,6.71561931387038
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8012868281065,9.023180132884,8.54122645838113,2.89184996297817,8.06438584558745
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4184143485045,10.0869027302728,8.54810250728107,3.70162444245613,8.68876100712863
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9319857176344,9.57555695403624,7.84764225220676,3.41614877925791,8.19283342578383
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9560416883823,9.14896546126256,8.30779652647079,3.13864586888207,8.13786238624943
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0796311663186,8.73589535044178,7.20763975952326,3.22201626562909,7.56129563547818
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.5166321254634,9.75646165917536,8.77409777973491,4.10696235139751,8.7885384789428
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9768086499705,9.45102395788876,8.23567302559829,3.87703289605694,8.38513463237862
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.347788939291,9.88767461369705,8.70862499657137,3.62266738962319,8.64168898479565
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0609335377861,9.04756821473852,7.20315902818112,3.70162444245613,7.75332130579047
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.065352582572,9.45961909351795,8.40999968810701,2.55708996080013,8.12301533124927
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6599633318365,9.30178420713866,8.18428826582782,2.55708996080013,7.92578144140078
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8607388569245,9.45867798989694,7.9886129445545,2.55708996080013,7.96627993804402
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9205828766762,9.03822016815888,4.98543868974697,5.36235043094142,7.57664804138087
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2725938814748,9.40201648511542,8.49452074810709,2.62207456763444,8.19780142058294
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0962944188937,9.201120758754,8.65569521317151,3.68056415351298,8.40841863608305
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3633213786,8.27413185022904,5.41174231674794,3.58045732682097,6.90741321809949
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7258754575177,9.0718208932474,6.8951415838413,4.25079472210841,7.7359081641787
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9221036685149,8.8768555448723,6.99077152337758,2.85519097392335,7.41123042767203
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3517863089281,8.15377687749027,5.18517029386256,3.19985412953303,6.72264690245349
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5013683665822,7.84645227946095,5.02012130357575,4.00333828940594,6.84282005975621
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3792453104921,7.93598407412133,5.50274169370486,4.06673015131054,6.97117530740721
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6521355478047,8.11398525343959,5.38269755879647,3.73639353476728,6.97130297370201
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.444425803605,8.09178883259315,5.22358496257871,3.97889326578587,6.93467321614068
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76229781884861,7.62982944305517,4.94814056438885,4.20295302359746,6.63580521247252
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97291050758378,7.45754116820776,3.1699215600418,6.42363939764422,6.75600315836939
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1843294843035,7.68208730787965,5.50274169370486,3.63845284784581,6.75190283343345
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6532172214403,8.18634133319042,6.60827955360155,5.2469188824943,7.67368924768164
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1156852520586,7.38411757968847,5.82734435697396,3.84792826086623,6.79376886239682
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5056630934391,8.16899631341915,6.06202972453133,4.3766622689431,7.27833785008317
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4445419401595,7.81828025213051,6.93092496766319,3.85308779298702,7.26170873823505
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4119187393768,7.70752105823463,5.84357577489328,5.56710461118736,7.38253004592302
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3091455483475,7.5269139894505,3.79377952273354,5.77632647721803,6.85154138443739
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9318792129716,9.03358631076064,3.95651147228692,4.15815513561497,7.02003303290853
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1234092238002,9.34972761948136,7.10339455955279,4.39472415934285,7.9928138905443
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0696364160199,8.37381902237441,7.78037873169558,4.97903332407394,8.05071687354096
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.600804120517,8.58297863498167,6.9744988798443,3.73639353476728,7.47366879252756
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3879705095699,7.916806803025,4.70063593073662,3.73639353476728,6.6854516945247
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85681410100251,7.80635292905663,5.35659828693099,4.59952243533598,6.90482193808153
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5983549638849,8.33341678248175,6.24377549819781,4.82224053865284,7.49944694580433
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9077273752393,8.15973036554824,6.14091014041924,3.70162444245613,7.22749808091573
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1808617922009,7.60615137355294,4.26061162704524,4.80851569180163,6.71403512115018
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8629284053991,8.46917652429329,6.71318742784989,3.73639353476728,7.44542147307739
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4342173903486,7.62451678680063,5.09250129126361,3.77243343242856,6.73091722521035
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4397443762112,7.61962653139403,4.95330999647438,3.97828003643625,6.74774023512897
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8060838682157,8.75591185442473,4.76792697230524,3.97828003643625,7.07705068284548
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7953732177923,8.71737238731,7.61758485115109,3.73639353476728,7.71668099775517
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9014193378102,8.94433740459719,4.65901821737425,4.73071842260978,7.30887334559785
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.409427016021,7.71039853992458,3.64066969545785,4.49078156006318,6.56281920286665
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6043194485083,8.21811550508257,3.65370532725185,5.49964995157745,6.99394755810504
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7889158842734,8.29081560944483,4.00111336668809,4.74590087568754,6.95668643402347
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6850377827561,8.6527398212138,3.64066969545785,4.57966174545694,6.88952726122117
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7362212447107,8.89610436035676,3.54842811375664,5.29756445889769,7.11957954443045
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8204831447135,8.32098304616567,3.68190284620639,5.5983387918002,7.10542695722144
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.4338759111132,8.69876077617429,5.05583979918954,4.10884421685378,7.0743301758327
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7969151130922,8.93672043952906,5.92567205046998,3.70162444245613,7.34023301138684
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.8085683267768,9.39007018678787,7.0488420773324,6.07107013649458,8.57963768184791
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4938648446629,8.6064457845407,5.55445470297645,3.70162444245613,7.08909744365905
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1478579531761,8.88597884737437,6.6056824032717,4.03531977016966,7.66870974349796
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6283064059604,7.97736661892709,6.15298554733273,5.50717290898596,7.56645787030155
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2720087904427,9.30028911626187,6.53344576396063,3.99643682986623,7.77554512513286
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9236504303291,8.83981340702854,6.69548540033156,3.35392675517758,7.45321899821669
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3923770610043,8.91287458008478,7.20691079240661,4.3296162948828,7.96044468209462
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.678038631836,10.2776381980128,7.01652718948998,4.83133341037212,8.45088435742773
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7677807463077,9.99956142899448,7.50774191985187,4.99842744812097,8.56837788581876
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4301372425347,10.3743192255502,8.59331110336833,4.7144853759894,9.02806323686066
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1656277232428,9.71640232592155,7.50218989646808,6.45676137471725,8.96024533008742
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6605079979876,9.37528396606462,7.10982783580077,5.59497758415399,8.43514934600175
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9496486680252,10.1024524400564,7.77438132935496,4.87486058046235,8.67533575447473
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5289551846174,8.76726348136065,6.97496992781986,6.38914514890832,8.41508343567656
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7034678141979,8.27697028770215,6.37336154229826,4.39472415934285,7.43713095088529
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3775578821909,9.33202585889845,6.8624918061666,5.11906731004146,8.17278571432435
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.555606069711,8.89409060794783,7.55118049164815,4.70502592064921,8.17647577248905
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6843493501971,8.62327380086017,5.91451476457973,4.28978393340875,7.37798046226144
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5212714275628,8.71811497909689,7.56510199699414,4.68779076499025,8.12306979216102
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3953939816022,8.83910068803276,6.67966523489059,4.41812551019145,7.83307135367925
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1630886892215,8.46078299663888,6.73289473428768,4.92945747293688,7.82155597327124
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7500720295091,9.07594820652606,7.4727441364309,4.65592324889764,8.23867190534093
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6962538049338,8.7393123797101,7.48716863416755,5.82881513622675,8.43788748875955
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.671214364102,8.68832644656645,7.37703485956566,5.16283548451643,8.22485278868763
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6537225065983,8.65033629512857,7.45535414529603,5.56617838639601,8.33139783335473
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7853849614002,9.03148064471176,7.37491419760495,4.86944198127502,8.26530544624798
