"","Unnamed..0","tissue","endometriosis","severity","p208623_s_at","p208622_s_at","p208621_s_at","p217234_s_at","EZR"
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1601237457576,8.18292306032964,3.42818458501874,7.45326155621033,7.30612323682908
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.447164052294,8.07267327209216,2.76159443814605,7.01935210930531,7.07519596795938
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3567752180319,11.0049655080575,7.63627376172755,10.498076997976,10.3740228714482
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3405808178012,11.0632821234458,7.28160468783285,10.209407468022,10.2237187742755
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4544295530067,11.1625842630026,8.79100309089547,11.2055869013132,10.9034009520545
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5958296164674,9.43795331875402,6.77357500479911,9.80631251229514,9.40341761307892
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4899000575208,9.28169342483507,4.48713599885444,8.14825973107139,8.35174730307043
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0795573056009,7.24141106342891,2.69842832322248,5.71394620888024,6.43333572528313
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0780408443279,9.02867142416071,5.54510633087258,7.61676646069077,8.31714626501299
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5127465162543,7.42260578648922,4.36697074158698,6.75315698052019,7.26387000621267
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.914685405841,8.40153314736508,2.44745825878579,6.01279921248307,6.94411900611874
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9471306124158,8.68992035789335,3.42818458501874,6.78295503828421,7.46204764840302
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.29004329618454,5.77955806943624,3.42818458501874,4.12947305863909,5.65681475231965
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.48779600497643,6.61982698880822,3.29806999720346,3.93873302499241,5.83610650399513
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2607389646478,8.06837321706216,2.81099508140498,6.46499685921324,6.90127603058204
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4101549305631,6.85481037368571,3.42818458501874,4.44891784982589,6.28551693477336
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.74354727054981,6.35491024044514,2.59945566748872,4.12947305863909,5.70684655928069
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2797160048736,7.56731652945638,2.44745825878579,4.90257681744538,6.54926690264029
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6740751660178,7.97085534378744,3.14154449446344,5.84064544813679,6.90678011310137
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.42449754029461,6.14695704028998,2.59945566748872,4.26993134302764,5.36021039777524
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.92070938415629,6.367301744752,2.59945566748872,4.61835458574625,5.62645534553582
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6325647787147,8.41887124937498,5.02717656281283,8.14738038768591,8.05649824464711
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3187389049199,8.89117668973762,7.05984040961715,10.3264302406352,9.39904656122747
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.60912118005782,6.18404711121356,3.23341350443482,4.82731455948276,5.96347408879724
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0841911114924,8.92594510170419,4.36600720162282,7.32296040553034,7.92477595508744
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.53720957985664,6.2058942269764,3.2640967183696,5.34027005895836,6.08686764604025
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9313779843836,6.94319685890646,4.52589723186015,6.37612501740348,7.19414927313842
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9231269166536,6.60454458405614,3.01699375265331,5.95556618871561,6.62505786051967
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9053523598205,8.72141052007923,3.00389798927783,6.46703860081581,7.27442486749834
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4032479686877,6.94113299776492,3.62257661311119,6.41505963534193,6.84550430372643
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4362026798321,9.12980016461404,4.65970370884372,7.16415210243391,8.09746466393094
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9279624026684,8.22927922697126,4.31568741815589,7.15650446423687,7.65735837800811
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.52602061616348,6.13739452027387,2.41784884946975,5.34027005895836,5.85538351121637
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34556149938938,6.19891971960377,2.59945566748872,5.04732961791376,5.79781662609891
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8898780606667,8.07248880266499,3.42818458501874,5.34027005895836,6.9327053768272
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9980854354867,8.30261239630087,4.04487722239147,7.71507923796089,7.76516357303498
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75094684392262,6.19515025263103,2.76351900946887,5.34027005895836,6.01247154124522
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0039765845594,6.4040165804526,3.27654433891804,3.93873302499241,5.90581763223061
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6298714415627,8.27651576929808,3.42818458501874,6.21461505284331,7.13729671218071
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5527392365303,7.78559979082025,2.65630078307788,4.37750411022461,6.34303598016326
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5397199870615,8.08180796848226,3.05165235732993,6.69772744962318,7.09272694062422
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1219422784124,6.94264750064107,3.42818458501874,4.4239292230969,6.22917589679228
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.92710289419291,6.35951192041799,3.92546523325802,6.91850382920661,6.78264596926888
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.81129176430242,6.41522175574662,3.42818458501874,4.71172678896218,6.09160622350749
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5342772624497,9.53722317424902,5.87452312316305,8.19315966865888,8.78479580713016
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4373850552544,9.9312600878159,6.66250502330313,9.50319662184065,9.38358669705352
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4765716134992,7.99974486078823,2.88792286822052,5.76699602232223,6.78280884120754
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0858319475425,7.48743270022316,3.96855917820664,6.60095360335685,7.03569435733229
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.320595111065,9.43392965572883,4.32724457198648,7.35485378608409,8.1091557812161
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3569251791498,9.42673987039978,6.14182818998765,8.02876039556075,8.73856340877449
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5087254796635,8.42950790758868,4.29323467018188,5.75818031265259,7.24741209252166
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3997332337945,8.04652606947668,3.50701934790759,6.66038016288078,7.15341470351489
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75672871460894,6.91492932063678,2.36803857039679,4.81709225935056,5.96419721624827
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0491582062127,7.26167210869273,2.70050493386401,5.49582764737,6.37679072403486
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3079661852299,7.90928910466902,5.69739444370173,8.98823328575418,8.22572075483871
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0615014159987,8.70180477043217,6.84415857554813,9.51501326871086,9.03061950767247
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2757438947255,8.18457751100615,4.06446387912295,7.30440687201838,7.45729803921825
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1605884400788,8.5401181092313,5.51862532135889,8.52249400063564,8.18545646782616
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3686687884551,8.76233858271846,6.49279771490777,9.26524472893255,8.97226245375347
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0325261879794,8.08909540989495,3.78863137215568,7.04091827940709,7.23779281235928
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4405242093346,8.56942523274738,4.01667661317341,7.64215424525471,7.66719507512753
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4531873073367,8.56703017456772,4.36697074158698,8.07774625966296,7.86623362078859
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7135676066314,9.6146335457389,6.12929571708478,9.59300243804024,9.26262482687383
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8102679063179,8.66557359920567,6.41814774133789,9.66374943662976,8.88943467087281
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7311676099663,10.1472525128163,9.05247302114573,10.9243347899303,10.4638069834647
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3842480335056,8.54418106803709,5.31491987775203,8.99057406761158,8.30848076172657
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8446505144173,8.76545475745798,8.33217061427154,11.4862462221274,10.1071305270686
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3599097265044,8.43495933310629,5.17353833789743,8.77130743022387,8.184928706933
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2558810359442,8.41009901101561,4.36697074158698,8.13779962487669,7.79268760335587
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7786087733694,8.71278337081086,6.19037680202112,8.11093377694842,8.44817568078745
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5630747500127,9.7381785850621,6.34477888966132,8.63309117315264,9.06978084947219
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67736822518979,7.3927839795651,4.36697074158698,5.64440984113853,6.7703831968701
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5033373285705,9.32351603471596,6.45212502332164,8.57971060502981,8.96467224790948
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61629249683916,6.35491024044514,2.59945566748872,3.93355761262035,5.62605400434834
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0478397452387,8.56800530687148,4.60832936936901,7.33673921897899,7.89022841011455
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.98553490238793,7.57412890429896,3.42818458501874,6.25749458398484,6.81133574392262
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0585073077406,7.68371128050457,3.99896093605894,6.59405539581341,7.08380873002938
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8321508422603,8.92516968581647,5.13117032275191,7.57737647170704,8.11646683063393
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1269421624734,5.21706423564701,3.42818458501874,4.12947305863909,5.72541601044456
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.94406887664698,7.65079958249037,3.42818458501874,5.34027005895836,6.59083077577861
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.543222864418,9.56545400339586,6.1683557650672,8.82067085655089,9.02442587235799
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5672037091273,8.45576144235527,3.72888559559487,6.3893156804835,7.53529160689023
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3167163971412,8.0457680225065,3.42818458501874,5.41531926920455,6.80149706846775
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4121697992197,7.8710143530299,3.42818458501874,6.3361209268747,7.01187241603576
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3223268029775,8.72280134905961,4.93954803439173,7.83133758159661,8.20400344200636
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4159096788021,5.89207015169841,3.42818458501874,5.53641830875172,6.31814568106774
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0858319475425,6.35491024044514,2.92925840344034,5.34027005895836,6.17756766259659
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.99125558485916,7.56582252835187,3.44522067018014,6.1099590262277,6.77806445240472
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0387627948709,7.48548434635824,2.44745825878579,5.84020615308847,6.45297788827585
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0258064137468,8.43839969685971,3.42818458501874,6.06195694057402,7.23858690904982
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2644452299097,6.74564648468941,3.42818458501874,5.13871395286904,6.39424756312172
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9301936493526,8.81946611095828,5.00409238115929,8.5912382670618,8.58624760213299
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3446740208821,9.09965468328888,5.27587997539753,7.75288557664346,8.36827356405299
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1501820995159,6.68594653281568,2.44745825878579,3.14680190068393,5.60759719795032
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7854506561428,8.19864599014568,5.35458811471013,7.11690666737783,7.86389785709411
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2591974270842,7.23710621084341,2.59945566748872,5.34027005895836,6.35900734109367
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6387762196887,8.19117096717367,4.05965296461956,5.95531087092549,7.21122775560185
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0858319475425,7.17961571578066,3.51176815112737,5.22379290403404,6.50025217962114
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3353263658049,7.27683818499966,4.16368014600176,5.96268443260631,6.93463228235316
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8711083896379,8.35365932269744,2.57673396086194,5.91369625278767,6.92879948149624
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0198507113585,10.4976712634311,7.48618434819094,10.0317091746095,10.0088538743975
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.3492092769677,11.0092857852706,8.23785902910655,10.8570429589637,10.6133492625771
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0621707975521,10.5209897782137,7.97938601424729,10.4363213051911,10.249716973801
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1101536473689,10.6180579183067,7.54802430877062,10.2628763757693,10.1347780625539
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.580210436233,8.83036394066698,5.27747942620598,8.49133637905095,8.29484754553923
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2343430644982,7.2027784996846,5.52126596360542,8.16354427929221,7.78048295177011
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7592359993246,8.17258622971738,4.96002846814132,8.16222953492651,8.01352005802745
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.60191160252579,6.17961672480405,2.44745825878579,5.16374570260202,5.84818307217941
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5147125436457,7.81273835720235,3.37637872267279,6.33446630168083,7.00957398130042
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0672872836177,7.50639698812478,6.83672490598823,9.0740553841622,8.37111614047323
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.5158449829553,8.99112024342072,3.43731334471789,7.43245937680855,7.84418448697562
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6936194228289,8.50513189352829,3.95197541066827,7.27329216216819,7.60600472229841
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0978782292075,8.68483325335202,8.50323721782919,10.7054082439211,9.74783923607745
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1142385576608,8.49791134342566,3.42818458501874,7.11773597249703,7.53951761465056
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2230065915979,9.84318546242415,5.64084265016655,8.5526906628347,9.06493134175583
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2584593261264,10.1282091045176,6.76451663104044,8.20288453762792,9.33851739982809
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1344075335339,7.26916775589472,2.44745825878579,5.59751340322518,6.3621367378599
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9024793237359,8.88869547432108,6.04974609921059,7.97326582931621,8.45354668164594
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2114486512834,7.97342120784111,8.52730014844493,10.5564123340493,9.31714558540468
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67522536234952,6.98679842754996,7.58699213760758,9.35524044854508,8.40106409401304
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93377644092245,7.21486730731044,7.47026682706132,9.27981769948113,8.47468206869384
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7295569654877,8.07322024507907,3.42818458501874,6.28279626022563,7.12843951395278
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.99231248462215,7.39759335945504,6.47984288635984,8.28828737237982,8.03950902570421
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0820730563772,8.62021620224563,6.97714053914971,7.94951957432348,8.657237343024
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9141364764448,9.56813239881588,4.9577505720362,8.13042278607626,8.64261055834328
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7384427580015,9.85530828137411,9.36514042157865,10.9714690643955,10.4825901313374
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9487853288104,9.34728339145301,7.06058044623111,8.81173545323387,9.2920961549321
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.405340955207,7.9376210911483,6.77365474543431,8.85347797817317,8.4925236924907
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2702320383157,7.73149564010019,3.42818458501874,6.20373443627396,6.90841167492715
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4503504712301,10.1748465471021,4.60947855595969,8.08740508240113,8.58052016417325
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0740082647136,7.28034295706541,6.44681871888854,8.43956740684024,8.06018433687695
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3789891904107,9.43139521087463,8.61699652348076,10.3576702348231,9.9462627898973
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93215500227754,7.22011898858624,6.09867790940705,7.79419022337591,7.76128553091169
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0581126434131,7.61101248733207,7.3478910668459,9.47656857468455,8.6233961930689
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0858319475425,7.63424579075965,6.66635882065116,9.28757258354166,8.41850228562374
