"","Unnamed..0","tissue","endometriosis","severity","p226291_at","p232184_at","ALS2"
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.73932705420662,2.69009289770085,2.71470997595373
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.69225077976609,2.94114290645551,3.3166968431108
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.66551803170145,2.23602791534862,2.45077297352503
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.45468811197039,2.25506670486546,2.35487740841792
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66490681227961,3.72552829675513,5.19521755451737
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.1711561618393,2.69009289770085,3.43062452977007
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.4848338087789,2.5783969689415,3.0316153888602
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.36186370313597,3.91203434907186,4.63694902610392
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.42381060464293,2.52664294285979,3.47522677375136
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.66551803170145,2.69009289770085,2.67780546470115
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.54587347398858,4.21035595063729,4.37811471231293
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.7629811832225,3.18507730306921,3.47402924314586
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.66551803170145,2.23602791534862,2.45077297352503
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73479192655586,3.57565911297004,4.15522551976295
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.07178875444699,2.8592025627663,2.96549565860664
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.07061337220006,2.69009289770085,3.88035313495045
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66551803170145,2.44328425483587,2.55440114326866
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.05752872404698,3.07428184879339,3.06590528642019
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01862013736838,2.44328425483587,3.23095219610213
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.36515750083609,2.25506670486546,2.31011210285078
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66551803170145,2.52991311549632,2.59771557359888
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.66551803170145,2.44328425483587,2.55440114326866
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.76274225061481,2.44328425483587,3.60301325272534
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.37137863278265,2.45386923065586,3.41262393171926
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.65469063607783,3.20955103030906,4.43212083319345
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.58266230697312,3.59816587836541,5.09041409266927
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.21609375086575,3.05873756638961,4.13741565862768
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09426222092535,2.90931997537392,4.50179109814963
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.80589221731399,3.30920467715508,5.05754844723453
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.18629995308829,2.81172683695412,3.9990133950212
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.69752065031631,3.15389818582865,3.92570941807248
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8916960495854,3.1809583895328,4.5363272195591
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.97595450282086,3.71321600435005,4.84458525358546
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54144312905346,4.32728367343967,5.43436340124656
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81611302597112,4.51436369590517,5.66523836093815
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.73479192655586,3.01209632752029,3.87344412703808
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.90626302442892,2.44328425483587,4.1747736396324
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96402125373583,5.53701273870918,6.2505169962225
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1142345290812,6.00715858846154,6.56069655877137
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40118188113179,5.01021720236653,6.20569954174916
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57114412140525,5.41189212852236,6.4915181249638
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94375887200468,3.91229128140529,5.42802507670499
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83835456325721,4.25908989695201,6.04872223010461
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31514462585102,5.14662514073905,6.23088488329503
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06295626419153,5.46171426475911,6.26233526447532
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18839703821866,4.20458717147456,5.69649210484661
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08846949339149,5.58822572451679,6.33834760895414
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93304273260584,4.938500754581,5.93577174359342
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70264947590344,4.88115511071985,5.79190229331165
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51687369673488,3.43332869620628,4.97510119647058
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75270723119663,5.4766154080103,6.11466131960347
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57111011561921,5.56180685813941,6.06645848687931
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46122673920749,2.5130387781437,3.9871327586756
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06230277018351,2.65923446387225,4.86076861702788
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43160459892903,2.48446943455706,4.45803701674305
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.23396618587995,2.50669441256229,3.37033029922112
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.08480859541453,2.99221848749337,3.03851354145395
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27744943170319,2.69009289770085,3.48377116470202
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68332155079347,3.84977721625888,4.76654938352617
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.23346328229773,3.3036085673868,3.26853592484226
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73602440766877,2.95639772946247,3.84621106856562
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.66551803170145,2.44328425483587,2.55440114326866
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07178875444699,2.44328425483587,2.75753650464143
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65469063607783,2.94645960197542,4.30057511902663
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8157640472256,2.38464338183107,3.60020371452833
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80884955181098,3.01558607692637,3.91221781436868
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74331759359857,2.90641341568432,3.82486550464145
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07178875444699,2.43178376493341,2.7517862596902
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.88070913674047,2.69857229158645,3.28964071416346
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.40702616609972,2.48220981138333,2.94461798874153
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53389528873409,3.30043102098951,4.4171631548618
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16918399490313,4.04616833773099,4.60767616631706
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39944804972679,2.94018559381826,4.16981682177252
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.08711214176879,2.72232753432558,2.90471983804719
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73849583274787,2.69009289770085,3.71429436522436
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0425257508713,2.94068524460835,3.99160549773982
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90242694408328,2.82894774354358,3.86568734381343
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.15847042593226,2.78644715469676,2.97245879031451
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76187067353291,3.6060874703683,4.68397907195061
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63548198951457,3.34497440715893,3.99022819833675
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10190639667153,2.44328425483587,3.2725953257537
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80718850653478,2.44328425483587,3.62523638068533
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03485381803314,2.77037982490563,4.40261682146939
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79883436596435,2.94114290645551,4.86998863620993
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38513362413843,2.38464338183107,4.38488850298475
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38829637491057,2.69009289770085,4.53919463630571
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85506022190428,2.75608711190022,4.80557366690225
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56494334360331,2.78837707172995,4.67666020766663
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9825242427986,2.94114290645551,4.46183357462705
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95886070333348,2.44328425483587,4.20107247908467
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.2709109879279,3.94402432216138,5.60746765504464
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.52921508563056,3.28383759599292,4.90652634081174
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.86702178969792,3.16399560446379,5.01550869708085
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.83481999055146,4.17363709433036,5.50422854244091
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.51329739677733,5.60188833100597,6.05759286389165
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74287393413092,3.01265764841569,4.8777657912733
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.45642555292748,4.68143454009598,6.06893004651173
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26147955090379,4.56049887390556,5.91098921240468
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28628832759416,4.22616896676549,5.75622864717982
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61989422882142,3.26490371017484,5.44239896949813
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37574241268318,5.29128027763936,6.33351134516127
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19213134433737,4.1831517998956,5.68764157211649
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85817376195535,2.69009289770085,4.7741333298281
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08384164190476,2.94114290645551,5.01249227418013
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49289360033192,4.6919250990736,6.09240934970276
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28110428993036,3.40382046022584,5.3424623750781
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93290224047671,3.89388238160595,5.41339231104133
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29975973892868,4.27721807608029,5.78848890750448
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40030314809343,3.5489515824892,4.97462736529132
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08184603431266,4.29597564296823,5.68891083864045
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19861864916528,3.68215007101713,5.4403843600912
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73485815640244,4.65569283787341,5.69527549713793
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33349835467357,6.07408741832507,6.20379288649932
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.82921352421296,4.02655137019056,5.42788244720176
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84223001794663,3.02291866815412,4.93257434305037
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43477468867962,4.19697707091554,5.31587587979758
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58656011786167,3.86174560957479,5.22415286371823
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8787691109264,4.55229940816727,5.71553425954684
